t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
4.32,run,7.9,4.62,0.25,-0.0,-0.6,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.03,16.97,66.52,1.56,17.97,75.41,2.66,24.87,89.58,1.18,18.76,75.75,1.47,21.98,86.91,1.39,18.66,75.98,0.0007,0.7632,0.0179,0.0444,0.7813,0.1225,0.0761,0.9066,0.2892,0.0337,0.7956,0.1265,0.0419,0.8541,0.2577,0.0398,0.7938,0.1292,0.0,0.013,0.026,0.006,0.039,0.078,0.013,1.073,0.189,0.0,0.006,0.006,0.0,0.682,0.182,0.0,0.189,0.065,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.651,0.0953,0.0023,0.0021,-0.0079,0.0008,0.7632,0.0179,0.0444,0.7812,0.1225,0.0761,0.9067,0.2892,0.0337,0.7956,0.1265,0.0419,0.8541,0.2577,0.0397,0.7938,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.36,run,7.89,4.62,0.15,-0.16,-0.54,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.03,16.97,66.52,1.55,17.97,75.42,2.66,24.87,89.58,1.18,18.76,75.75,1.47,21.98,86.91,1.39,18.66,75.98,0.0008,0.7632,0.0179,0.0444,0.7813,0.1226,0.0761,0.9067,0.2892,0.0337,0.7956,0.1265,0.0419,0.8542,0.2577,0.0397,0.7938,0.1292,0.0,0.013,0.026,0.006,0.039,0.078,0.013,1.073,0.189,0.0,0.006,0.006,0.0,0.682,0.182,0.0,0.189,0.065,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6509,0.0952,0.0044,-0.0001,-0.0105,0.0007,0.7632,0.0179,0.0444,0.7813,0.1225,0.0761,0.9066,0.2892,0.0337,0.7956,0.1265,0.0419,0.8541,0.2577,0.0398,0.7938,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.4,run,7.89,4.62,0.15,0.04,-0.57,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.03,16.97,66.53,1.55,17.97,75.42,2.66,24.87,89.58,1.18,18.76,75.75,1.47,21.98,86.91,1.39,18.66,75.98,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.076,0.9068,0.2892,0.0337,0.7957,0.1265,0.0419,0.8542,0.2577,0.0396,0.7939,0.1292,0.0,0.013,0.026,0.006,0.039,0.078,0.013,1.073,0.189,0.0,0.006,0.006,0.0,0.682,0.182,0.0,0.189,0.065,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6506,0.0954,0.0027,-0.0029,-0.0094,0.0008,0.7632,0.0179,0.0444,0.7813,0.1226,0.0761,0.9067,0.2892,0.0337,0.7956,0.1265,0.0419,0.8542,0.2577,0.0397,0.7938,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.44,run,7.89,4.63,0.16,0.09,-0.5,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.03,16.98,66.53,1.55,17.97,75.42,2.66,24.87,89.58,1.18,18.76,75.76,1.47,21.98,86.91,1.39,18.66,75.98,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.0761,0.9068,0.2892,0.0337,0.7957,0.1265,0.0419,0.8543,0.2577,0.0397,0.7938,0.1292,0.0,0.013,0.033,0.0,0.045,0.084,0.006,1.046,0.214,0.0,0.006,0.006,0.0,0.65,0.182,0.0,0.182,0.084,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6505,0.096,0.0027,0.0007,-0.0099,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.076,0.9068,0.2892,0.0337,0.7957,0.1265,0.0419,0.8542,0.2577,0.0396,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.48,run,7.89,4.63,0.27,-0.07,-0.56,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.03,16.98,66.53,1.55,17.97,75.42,2.66,24.87,89.59,1.18,18.76,75.76,1.47,21.98,86.91,1.39,18.66,75.98,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.0761,0.9068,0.2893,0.0337,0.7957,0.1265,0.0419,0.8542,0.2578,0.0397,0.7939,0.1292,0.0,0.013,0.033,0.0,0.045,0.084,0.006,1.046,0.214,0.0,0.006,0.006,0.0,0.65,0.182,0.0,0.182,0.084,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6505,0.0966,0.0028,0.0015,-0.0087,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.0761,0.9068,0.2892,0.0337,0.7957,0.1265,0.0419,0.8543,0.2577,0.0397,0.7938,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.52,run,7.89,4.62,0.14,-0.12,-0.61,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.03,16.98,66.53,1.55,17.97,75.42,2.66,24.87,89.58,1.18,18.76,75.76,1.47,21.98,86.91,1.39,18.66,75.98,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.076,0.9068,0.2892,0.0337,0.7957,0.1265,0.0419,0.8542,0.2578,0.0397,0.7939,0.1292,0.0,0.013,0.033,0.0,0.045,0.084,0.006,1.046,0.214,0.0,0.006,0.006,0.0,0.65,0.182,0.0,0.182,0.084,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6507,0.0961,0.0047,-0.0013,-0.0098,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.0761,0.9068,0.2893,0.0337,0.7957,0.1265,0.0419,0.8542,0.2578,0.0397,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.56,run,7.89,4.63,0.1,0.1,-0.5,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.53,1.55,17.97,75.42,2.66,24.88,89.58,1.18,18.76,75.76,1.47,21.99,86.91,1.39,18.66,75.98,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.076,0.9068,0.2892,0.0337,0.7957,0.1266,0.0419,0.8543,0.2577,0.0396,0.7939,0.1292,0.0,0.013,0.033,0.006,0.045,0.065,0.006,1.04,0.234,0.0,0.006,0.013,0.0,0.624,0.175,0.0,0.169,0.071,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6503,0.0959,0.0024,-0.0021,-0.0106,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.076,0.9068,0.2892,0.0337,0.7957,0.1265,0.0419,0.8542,0.2578,0.0397,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.6,run,7.89,4.64,0.24,0.03,-0.62,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.53,1.55,17.97,75.42,2.66,24.87,89.59,1.18,18.76,75.76,1.46,21.99,86.91,1.39,18.66,75.98,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.076,0.9068,0.2893,0.0337,0.7957,0.1266,0.0419,0.8543,0.2578,0.0397,0.7939,0.1292,0.0,0.013,0.033,0.006,0.045,0.065,0.006,1.04,0.234,0.0,0.006,0.013,0.0,0.624,0.175,0.0,0.169,0.071,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6501,0.0968,0.0017,0.0018,-0.0087,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.076,0.9068,0.2892,0.0337,0.7957,0.1266,0.0419,0.8543,0.2577,0.0396,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.64,run,7.89,4.64,0.17,0.0,-0.52,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.03,16.98,66.53,1.55,17.97,75.43,2.66,24.88,89.59,1.18,18.76,75.76,1.47,21.99,86.91,1.39,18.66,75.99,0.0007,0.7632,0.018,0.0444,0.7813,0.1227,0.076,0.9069,0.2892,0.0337,0.7957,0.1266,0.0419,0.8543,0.2578,0.0397,0.7939,0.1292,0.0,0.013,0.033,0.006,0.045,0.065,0.006,1.04,0.234,0.0,0.006,0.013,0.0,0.624,0.175,0.0,0.169,0.071,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6502,0.097,0.0043,0.0006,-0.0107,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.076,0.9068,0.2893,0.0337,0.7957,0.1266,0.0419,0.8543,0.2578,0.0397,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.68,run,7.88,4.64,0.12,-0.04,-0.63,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.53,1.55,17.97,75.42,2.66,24.88,89.59,1.18,18.76,75.76,1.46,21.99,86.91,1.39,18.66,75.98,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.076,0.9068,0.2893,0.0337,0.7957,0.1266,0.0419,0.8543,0.2578,0.0397,0.7939,0.1292,0.0,0.013,0.026,0.006,0.039,0.078,0.013,1.008,0.221,0.0,0.006,0.006,0.0,0.637,0.13,0.0,0.175,0.045,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6498,0.0969,0.0029,0.0001,-0.009,0.0007,0.7632,0.018,0.0444,0.7813,0.1227,0.076,0.9069,0.2892,0.0337,0.7957,0.1266,0.0419,0.8543,0.2578,0.0397,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.72,run,7.88,4.64,0.15,0.01,-0.54,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.53,1.55,17.97,75.43,2.66,24.88,89.59,1.18,18.77,75.76,1.46,21.99,86.91,1.39,18.67,75.99,0.0007,0.7632,0.0181,0.0443,0.7813,0.1227,0.076,0.9069,0.2893,0.0337,0.7957,0.1266,0.0418,0.8544,0.2578,0.0396,0.7939,0.1292,0.0,0.013,0.026,0.006,0.039,0.078,0.013,1.008,0.221,0.0,0.006,0.006,0.0,0.637,0.13,0.0,0.175,0.045,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6496,0.0969,0.0021,-0.0007,-0.011,0.0007,0.7632,0.018,0.0444,0.7813,0.1226,0.076,0.9068,0.2893,0.0337,0.7957,0.1266,0.0419,0.8543,0.2578,0.0397,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.76,run,7.88,4.65,0.21,0.03,-0.55,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.54,1.55,17.97,75.43,2.66,24.88,89.59,1.18,18.77,75.76,1.46,21.99,86.91,1.39,18.67,75.98,0.0007,0.7632,0.0181,0.0443,0.7814,0.1227,0.076,0.9069,0.2893,0.0336,0.7957,0.1266,0.0418,0.8544,0.2578,0.0396,0.7939,0.1292,0.0,0.013,0.026,0.006,0.039,0.078,0.013,1.008,0.221,0.0,0.006,0.006,0.0,0.637,0.13,0.0,0.175,0.045,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6494,0.0974,0.0025,0.0002,-0.0094,0.0007,0.7632,0.0181,0.0443,0.7813,0.1227,0.076,0.9069,0.2893,0.0337,0.7957,0.1266,0.0418,0.8544,0.2578,0.0396,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.8,run,7.88,4.65,0.15,0.04,-0.51,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.54,1.55,17.97,75.43,2.66,24.88,89.59,1.18,18.77,75.76,1.46,21.99,86.91,1.39,18.67,75.98,0.0007,0.7632,0.0181,0.0443,0.7814,0.1227,0.076,0.9069,0.2893,0.0336,0.7957,0.1266,0.0418,0.8544,0.2578,0.0396,0.7939,0.1292,0.0,0.006,0.026,0.006,0.058,0.078,0.013,1.079,0.214,0.0,0.013,0.006,0.0,0.696,0.149,0.0,0.163,0.091,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6495,0.0979,0.0036,0.0005,-0.0095,0.0007,0.7632,0.0181,0.0443,0.7814,0.1227,0.076,0.9069,0.2893,0.0336,0.7957,0.1266,0.0418,0.8544,0.2578,0.0396,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.84,run,7.88,4.65,0.12,-0.04,-0.52,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.75,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.54,1.55,17.98,75.43,2.66,24.88,89.59,1.18,18.77,75.76,1.46,21.99,86.91,1.39,18.67,75.98,0.0007,0.7632,0.0181,0.0443,0.7814,0.1227,0.076,0.9069,0.2893,0.0336,0.7958,0.1266,0.0418,0.8544,0.2578,0.0397,0.7939,0.1292,0.0,0.006,0.026,0.006,0.058,0.078,0.013,1.079,0.214,0.0,0.013,0.006,0.0,0.696,0.149,0.0,0.163,0.091,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6496,0.0981,0.0027,0.0007,-0.0089,0.0007,0.7632,0.0181,0.0443,0.7814,0.1227,0.076,0.9069,0.2893,0.0336,0.7957,0.1266,0.0418,0.8544,0.2578,0.0396,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.88,run,7.89,4.65,0.21,-0.03,-0.54,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.84,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.54,1.55,17.98,75.43,2.66,24.88,89.59,1.18,18.77,75.76,1.46,22.0,86.91,1.39,18.67,75.99,0.0006,0.7632,0.0181,0.0443,0.7814,0.1227,0.076,0.907,0.2893,0.0336,0.7958,0.1266,0.0418,0.8545,0.2578,0.0396,0.794,0.1292,0.0,0.006,0.026,0.006,0.058,0.078,0.013,1.079,0.214,0.0,0.013,0.006,0.0,0.696,0.149,0.0,0.163,0.091,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5064,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6496,0.0983,0.002,-0.0007,-0.009,0.0007,0.7632,0.0181,0.0443,0.7814,0.1227,0.076,0.9069,0.2893,0.0336,0.7958,0.1266,0.0418,0.8544,0.2578,0.0397,0.7939,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.92,run,7.89,4.66,0.2,0.09,-0.51,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.84,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.56,1.55,17.98,75.44,2.66,24.89,89.6,1.18,18.77,75.78,1.46,22.0,86.92,1.38,18.67,75.99,0.0006,0.7632,0.0183,0.0443,0.7814,0.1229,0.076,0.9071,0.2894,0.0336,0.7958,0.1268,0.0418,0.8546,0.2579,0.0396,0.794,0.1293,0.0,0.013,0.026,0.0,0.052,0.065,0.006,0.988,0.175,0.0,0.006,0.013,0.0,0.715,0.195,0.0,0.189,0.071,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5079,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0057,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6499,0.0985,0.0037,-0.0006,-0.0094,0.0006,0.7632,0.0181,0.0443,0.7814,0.1227,0.076,0.907,0.2893,0.0336,0.7958,0.1266,0.0418,0.8545,0.2578,0.0396,0.794,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.96,run,7.89,4.66,0.12,0.05,-0.51,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.84,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.56,1.55,17.98,75.44,2.66,24.89,89.6,1.18,18.77,75.78,1.46,22.01,86.93,1.39,18.67,75.99,0.0006,0.7633,0.0183,0.0443,0.7814,0.1229,0.076,0.9072,0.2894,0.0336,0.7958,0.1268,0.0418,0.8546,0.258,0.0397,0.794,0.1293,0.0,0.013,0.026,0.0,0.052,0.065,0.006,0.988,0.175,0.0,0.006,0.013,0.0,0.715,0.195,0.0,0.189,0.071,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5079,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.004,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6502,0.0991,0.0035,0.0015,-0.0089,0.0006,0.7632,0.0183,0.0443,0.7814,0.1229,0.076,0.9071,0.2894,0.0336,0.7958,0.1268,0.0418,0.8546,0.2579,0.0396,0.794,0.1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,run,7.88,4.66,0.16,-0.02,-0.54,0.0,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.84,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,0.02,16.98,66.56,1.55,17.98,75.45,2.66,24.9,89.6,1.17,18.77,75.78,1.46,22.01,86.93,1.39,18.67,75.99,0.0006,0.7633,0.0183,0.0443,0.7815,0.1229,0.076,0.9072,0.2894,0.0336,0.7958,0.1268,0.0418,0.8547,0.258,0.0396,0.7941,0.1293,0.0,0.013,0.026,0.0,0.052,0.065,0.006,0.988,0.175,0.0,0.006,0.013,0.0,0.715,0.195,0.0,0.189,0.071,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5079,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0028,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.65,0.0993,0.0021,0.0009,-0.0089,0.0006,0.7633,0.0183,0.0443,0.7814,0.1229,0.076,0.9072,0.2894,0.0336,0.7958,0.1268,0.0418,0.8546,0.258,0.0397,0.794,0.1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.04,run,7.89,4.67,0.24,-0.02,-0.59,0.7,0.0,0.0,1.183,0.09,16.44,65.48,1.76,16.61,74.36,3.08,20.39,86.84,1.14,18.37,75.5,1.49,18.46,85.34,1.32,16.0,74.36,-0.03,16.96,66.32,1.54,17.95,75.21,2.65,24.76,89.55,1.23,18.75,75.54,1.41,21.92,86.77,1.35,18.66,75.87,-0.001,0.763,0.0155,0.044,0.781,0.1201,0.0756,0.9046,0.2888,0.0352,0.7955,0.124,0.0404,0.8531,0.2561,0.0386,0.7939,0.1279,0.0,0.013,0.019,0.006,0.039,0.039,0.006,1.059,0.175,0.0,0.006,0.006,0.0,0.598,0.104,0.0,0.214,0.052,0.0,0.2884,1.1397,0.0291,0.2807,1.2962,0.0506,0.3543,1.5079,0.0184,0.3129,1.3162,0.0291,0.3191,1.4895,0.023,0.2761,1.2931,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.002,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.6498,0.0995,0.0028,-0.0003,-0.0094,0.0006,0.7633,0.0183,0.0443,0.7815,0.1229,0.076,0.9072,0.2894,0.0336,0.7958,0.1268,0.0418,0.8547,0.258,0.0396,0.7941,0.1293,0.0,0.0,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,
