t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
0.4,run,9.83,3.36,18.73,-2.94,-7.17,0.0,0.0,0.0,0.299,2.02,9.4,72.51,3.87,6.77,71.1,5.36,8.44,74.71,-0.79,11.34,71.89,3.25,10.46,72.77,4.83,10.2,75.59,2.03,7.81,80.87,0.66,4.61,80.07,-0.93,3.8,81.66,-0.63,14.2,80.6,0.32,10.66,81.57,0.15,16.34,80.94,0.058,0.5965,0.3373,0.0189,0.5383,0.4069,-0.0266,0.5101,0.3071,-0.018,0.7127,0.3036,0.0092,0.6484,0.2666,0.0044,0.7596,0.2916,0.0,0.019,0.006,0.019,0.0,0.0,0.013,0.019,0.084,0.0,0.006,0.0,0.013,0.006,0.0,0.0,0.039,0.247,0.023,-0.1549,-0.1258,0.0798,-0.1611,-0.1304,0.0982,-0.1687,-0.0951,-0.0153,-0.112,-0.1289,0.0752,-0.1488,-0.1273,0.0951,-0.1304,-0.0721,0.0948,-0.2479,-0.1507,0.0648,-0.2718,-0.1424,0.0963,-0.2559,-0.1282,0.0194,-0.1293,-0.1392,0.0248,-0.2045,-0.144,0.0531,-0.18,-0.1088,0.356,0.0095,0.455,0.1995,0.078,0.0598,0.5983,0.3386,0.0307,0.5506,0.4009,-0.0268,0.5322,0.294,-0.0235,0.7232,0.303,0.0003,0.6519,0.2586,-0.0033,0.7512,0.2914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.44,run,9.83,3.48,-0.28,1.7,-20.68,0.0,0.0,0.0,0.299,2.02,8.26,72.69,2.99,6.06,71.98,4.48,7.12,74.71,-0.79,11.95,72.33,2.2,10.63,73.56,3.87,10.2,75.59,1.6,7.17,82.37,-0.2,3.53,81.57,-0.86,3.4,83.16,-0.48,14.32,82.1,0.08,10.74,83.07,0.05,16.69,82.44,0.0457,0.585,0.3687,-0.0056,0.5187,0.4272,-0.0245,0.5164,0.3018,-0.0138,0.7149,0.3045,0.0023,0.6499,0.2478,0.0014,0.7579,0.3053,0.0,0.019,0.006,0.019,0.0,0.0,0.013,0.019,0.084,0.0,0.006,0.0,0.013,0.006,0.0,0.0,0.039,0.247,0.0353,-0.1733,-0.1197,0.0629,-0.1749,-0.1304,0.0982,-0.1933,-0.0951,-0.0153,-0.112,-0.1258,0.0598,-0.1534,-0.1273,0.0828,-0.1335,-0.0721,0.1123,-0.2425,-0.0825,-0.0178,-0.242,-0.0997,0.0674,-0.2711,-0.0898,0.0136,-0.0905,-0.0859,-0.0401,-0.1604,-0.1008,-0.0088,-0.1375,-0.0762,0.4164,-0.0025,0.3268,-0.0514,-0.1252,0.058,0.5965,0.3373,0.0189,0.5383,0.4069,-0.0266,0.5101,0.3071,-0.018,0.7127,0.3036,0.0092,0.6484,0.2666,0.0044,0.7596,0.2916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.48,run,9.85,3.65,-2.13,1.56,-30.15,0.0,0.0,0.0,0.299,1.76,7.91,73.48,2.11,5.19,72.86,3.34,5.8,74.88,-0.7,12.83,73.48,1.14,10.72,74.53,2.64,10.28,75.59,1.14,6.35,83.87,-1.16,4.1,83.07,-1.05,2.47,84.66,0.41,13.53,83.6,-0.48,10.59,84.57,-0.34,15.61,83.94,0.0327,0.57,0.3763,-0.033,0.5292,0.4156,-0.0299,0.4994,0.2975,0.0116,0.7005,0.337,-0.0138,0.6472,0.2307,-0.0098,0.7384,0.3197,0.006,0.006,0.013,0.033,0.0,0.019,0.026,0.013,0.0,0.0,0.0,0.006,0.006,0.0,0.019,0.006,0.0,0.006,0.0353,-0.1933,-0.1166,0.0476,-0.1871,-0.115,0.0828,-0.2163,-0.0951,-0.0153,-0.1012,-0.1181,0.0414,-0.1503,-0.1135,0.066,-0.1335,-0.0721,0.0786,-0.2446,-0.0462,-0.07,-0.2154,-0.0122,-0.0104,-0.2761,-0.0628,0.0095,-0.0231,-0.0314,-0.0972,-0.1008,-0.0187,-0.0695,-0.0962,-0.0533,0.4159,0.0073,-0.0049,0.0296,-0.361,0.0457,0.585,0.3687,-0.0056,0.5187,0.4272,-0.0245,0.5164,0.3018,-0.0138,0.7149,0.3045,0.0023,0.6499,0.2478,0.0014,0.7579,0.3053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.52,run,10.98,3.56,21.61,-6.09,-34.13,0.0,0.0,0.0,0.299,1.32,7.29,74.44,1.14,4.39,74.09,2.02,4.66,75.67,-0.26,13.54,74.53,0.44,10.72,75.67,1.41,10.99,75.94,0.83,5.45,85.37,-1.99,4.46,84.57,-1.03,1.98,86.16,0.98,13.05,85.1,-0.79,9.93,84.44,-0.55,15.48,85.44,0.0236,0.5535,0.3912,-0.057,0.5356,0.4167,-0.0294,0.4905,0.2984,0.028,0.6919,0.3454,-0.0225,0.6352,0.2287,-0.0157,0.736,0.3319,0.006,0.006,0.013,0.033,0.0,0.019,0.026,0.013,0.0,0.0,0.0,0.006,0.006,0.0,0.019,0.006,0.0,0.006,0.0307,-0.1994,-0.1028,0.0322,-0.2025,-0.0997,0.0629,-0.2393,-0.092,-0.0138,-0.0859,-0.0982,0.023,-0.1488,-0.0966,0.0445,-0.1319,-0.0721,0.0378,-0.1942,0.0193,-0.1064,-0.2082,0.0488,-0.0819,-0.2794,-0.0325,0.0124,0.0412,0.0527,-0.1369,-0.0648,0.05,-0.129,-0.0616,-0.0373,0.4177,0.0225,-0.0372,0.0273,-0.5262,0.0327,0.57,0.3763,-0.033,0.5292,0.4156,-0.0299,0.4994,0.2975,0.0116,0.7005,0.337,-0.0138,0.6472,0.2307,-0.0098,0.7384,0.3197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.56,run,11.9,3.43,23.11,-3.87,-26.8,0.0,0.0,0.0,0.299,0.97,6.59,75.85,0.09,3.69,75.5,0.97,3.52,76.82,0.26,13.97,76.03,-0.18,10.72,77.17,0.53,11.95,77.43,0.65,5.15,86.87,-2.23,3.48,86.07,-0.27,2.63,87.66,0.81,13.7,86.6,-0.69,9.82,85.65,-0.01,16.68,86.94,0.0187,0.5482,0.4027,-0.0637,0.5179,0.4311,-0.0078,0.5024,0.3057,0.0232,0.7037,0.3058,-0.0197,0.6331,0.243,-0.0002,0.7579,0.3266,0.006,0.006,0.013,0.033,0.0,0.019,0.026,0.013,0.0,0.0,0.0,0.006,0.006,0.0,0.019,0.006,0.0,0.006,0.023,-0.2102,-0.0859,0.0153,-0.2163,-0.0782,0.0399,-0.2592,-0.0782,-0.0061,-0.0736,-0.0798,0.0107,-0.1488,-0.0767,0.023,-0.1197,-0.066,-0.001,-0.1744,0.074,-0.135,-0.1952,0.1111,-0.1398,-0.267,0.0267,0.0362,0.0728,0.1028,-0.1398,-0.0454,0.1065,-0.1672,0.0008,-0.0041,0.5167,0.0142,0.3772,-0.1062,-0.5958,0.0236,0.5535,0.3912,-0.057,0.5356,0.4167,-0.0294,0.4905,0.2984,0.028,0.6919,0.3454,-0.0225,0.6352,0.2287,-0.0157,0.736,0.3319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6,run,11.52,3.08,-12.1,-9.78,-25.7,0.0,0.0,0.0,0.299,0.7,5.89,77.17,-0.7,3.52,76.82,0.18,2.64,78.13,0.79,13.97,77.43,-0.62,10.11,78.57,-0.09,13.1,78.75,0.58,4.27,88.37,-2.74,3.17,87.57,0.16,2.31,89.16,1.1,13.64,88.1,-0.7,10.8,85.09,0.29,17.05,88.44,0.0165,0.5322,0.3973,-0.0783,0.5122,0.4345,0.0046,0.4965,0.3077,0.0315,0.7026,0.293,-0.02,0.6508,0.2363,0.0083,0.7645,0.3047,0.0,0.006,0.013,0.019,0.0,0.039,0.019,0.0,0.006,0.006,0.0,0.006,0.006,0.006,0.006,0.006,0.0,0.0,0.0169,-0.2224,-0.0614,-0.0031,-0.2286,-0.0537,0.0215,-0.2792,-0.0583,0.0031,-0.066,-0.0537,0.0,-0.1488,-0.0506,0.0077,-0.1028,-0.0399,-0.0246,-0.1699,0.1474,-0.1662,-0.1845,0.1734,-0.1695,-0.2646,0.0964,0.0612,0.0809,0.1736,-0.1397,-0.0317,0.1761,-0.1768,0.0663,0.0987,0.5968,0.0029,0.4033,-0.0676,-0.4677,0.0187,0.5482,0.4027,-0.0637,0.5179,0.4311,-0.0078,0.5024,0.3057,0.0232,0.7037,0.3058,-0.0197,0.6331,0.243,-0.0002,0.7579,0.3266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.64,run,11.93,2.32,8.7,-19.61,-18.39,0.0,0.0,0.0,0.299,0.7,5.36,78.57,-1.41,3.25,78.05,-0.35,2.2,79.54,0.88,13.97,78.84,-0.62,10.11,80.07,-0.44,14.33,80.16,0.4,2.77,89.87,-4.0,4.67,89.07,-0.41,0.81,89.95,1.59,13.87,89.6,-1.57,11.44,83.77,0.42,15.55,89.58,0.0115,0.491,0.3932,-0.1143,0.5416,0.3993,-0.0116,0.4588,0.2935,0.0453,0.7068,0.2962,-0.0448,0.6625,0.2209,0.0121,0.7307,0.2892,0.0,0.006,0.013,0.019,0.0,0.039,0.019,0.0,0.006,0.006,0.0,0.006,0.006,0.006,0.006,0.006,0.0,0.0,0.0123,-0.2347,-0.0383,-0.0169,-0.2316,-0.0307,0.0077,-0.2945,-0.0353,0.0123,-0.066,-0.0291,-0.0077,-0.1595,-0.0261,-0.0031,-0.0828,-0.0169,-0.0346,-0.1652,0.1899,-0.1684,-0.1407,0.2081,-0.1707,-0.243,0.1542,0.0775,0.0566,0.214,-0.1267,-0.0627,0.2158,-0.1643,0.1216,0.1558,0.5636,-0.0276,-0.2112,-0.1707,-0.4485,0.0165,0.5322,0.3973,-0.0783,0.5122,0.4345,0.0046,0.4965,0.3077,0.0315,0.7026,0.293,-0.02,0.6508,0.2363,0.0083,0.7645,0.3047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.68,run,11.79,1.26,-3.59,-26.61,-24.26,0.0,0.0,0.0,0.299,0.35,4.66,79.98,-1.93,3.08,79.37,-0.53,1.85,81.04,1.23,13.97,80.24,-0.88,10.37,81.39,-0.26,15.29,81.47,0.31,1.27,91.37,-4.19,4.14,90.57,0.4,1.66,88.45,1.14,14.45,88.1,-1.43,11.65,82.6,1.22,15.65,88.22,0.0088,0.4645,0.4036,-0.1197,0.5298,0.4129,0.0113,0.4846,0.2722,0.0326,0.7173,0.2465,-0.0409,0.6663,0.2071,0.035,0.739,0.2732,0.0,0.006,0.013,0.019,0.0,0.039,0.019,0.0,0.006,0.006,0.0,0.006,0.006,0.006,0.006,0.006,0.0,0.0,0.0123,-0.2439,-0.0138,-0.0291,-0.2362,-0.0092,-0.0015,-0.3022,-0.0107,0.0138,-0.066,-0.0046,-0.0077,-0.1595,0.0,-0.0092,-0.0614,0.0077,-0.0242,-0.1502,0.225,-0.1639,-0.1157,0.2263,-0.154,-0.1989,0.2,0.06,0.0396,0.2419,-0.0887,-0.0439,0.2489,-0.138,0.1657,0.2011,0.5993,-0.0935,0.1519,-0.3423,-0.321,0.0115,0.491,0.3932,-0.1143,0.5416,0.3993,-0.0116,0.4588,0.2935,0.0453,0.7068,0.2962,-0.0448,0.6625,0.2209,0.0121,0.7307,0.2892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.72,run,12.15,1.18,6.63,-2.22,-28.39,0.0,0.0,0.0,0.299,0.35,3.87,81.39,-2.72,3.08,80.68,-0.44,1.23,82.35,1.41,13.45,81.65,-1.32,10.81,82.79,0.35,16.0,82.97,0.39,-0.23,92.87,-4.95,5.15,92.07,0.23,1.59,86.95,1.46,15.18,86.6,-1.83,11.59,82.28,1.45,14.15,87.36,0.0111,0.4232,0.3949,-0.1413,0.5481,0.3909,0.0065,0.4834,0.2557,0.0417,0.7305,0.2116,-0.0521,0.6653,0.2033,0.0414,0.708,0.263,0.0,0.013,0.013,0.006,0.033,0.078,0.013,0.013,0.006,0.006,0.026,0.013,0.006,0.006,0.013,0.0,0.006,0.006,0.0061,-0.2562,0.0107,-0.0383,-0.2393,0.0138,-0.0046,-0.3083,0.0153,0.0199,-0.066,0.0199,-0.0123,-0.1549,0.023,-0.0061,-0.0445,0.0307,-0.0398,-0.1507,0.2488,-0.149,-0.0924,0.244,-0.1192,-0.1621,0.237,0.0648,0.0277,0.2606,-0.0792,-0.0136,0.2598,-0.0852,0.1787,0.2264,0.5876,-0.1857,-0.0626,-0.4645,-0.4234,0.0088,0.4645,0.4036,-0.1197,0.5298,0.4129,0.0113,0.4846,0.2722,0.0326,0.7173,0.2465,-0.0409,0.6663,0.2071,0.035,0.739,0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.76,run,12.28,1.46,8.28,5.46,-19.57,0.0,0.0,0.0,0.299,0.35,2.72,82.88,-3.52,3.08,82.0,-0.35,1.32,83.58,1.41,14.59,82.97,-1.67,11.78,83.23,1.05,16.7,84.2,0.08,-1.73,94.37,-5.18,5.96,93.57,0.42,3.02,85.45,1.95,14.66,85.1,-1.97,13.09,80.78,1.54,15.17,85.86,0.0022,0.4201,0.3823,-0.148,0.5629,0.3839,0.0119,0.5095,0.2309,0.0557,0.7211,0.2284,-0.0562,0.7062,0.1568,0.0441,0.7304,0.229,0.0,0.013,0.013,0.006,0.033,0.078,0.013,0.013,0.006,0.006,0.026,0.013,0.006,0.006,0.013,0.0,0.006,0.006,0.0061,-0.27,0.0353,-0.0522,-0.2393,0.0368,-0.0031,-0.3191,0.0383,0.023,-0.0752,0.0445,-0.0199,-0.1473,0.0476,0.0046,-0.0322,0.0568,-0.0278,-0.1576,0.2668,-0.1564,-0.0647,0.2576,-0.0777,-0.154,0.2528,0.057,-0.0153,0.2751,-0.0844,0.0194,0.2745,-0.0191,0.1714,0.2569,0.6184,-0.1927,0.1158,-0.0387,-0.4956,0.0111,0.4232,0.3949,-0.1413,0.5481,0.3909,0.0065,0.4834,0.2557,0.0417,0.7305,0.2116,-0.0521,0.6653,0.2033,0.0414,0.708,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.8,run,12.23,1.48,-0.49,-1.87,-9.91,0.0,0.0,0.0,0.299,0.26,1.76,84.2,-4.22,3.43,83.32,-0.18,1.49,84.55,1.76,14.41,84.38,-1.93,11.51,84.02,1.41,16.88,85.52,-0.06,-2.56,95.05,-5.35,5.98,95.07,0.42,3.68,83.95,2.29,14.11,83.73,-2.2,14.59,79.28,1.47,15.44,84.36,-0.0017,0.4081,0.3535,-0.1529,0.5632,0.379,0.012,0.5215,0.219,0.0654,0.711,0.2204,-0.0628,0.7434,0.145,0.0421,0.7353,0.2017,0.0,0.013,0.013,0.006,0.033,0.078,0.013,0.013,0.006,0.006,0.026,0.013,0.006,0.006,0.013,0.0,0.006,0.006,0.0061,-0.2899,0.0614,-0.066,-0.2393,0.0598,-0.0015,-0.3175,0.0598,0.023,-0.0552,0.0675,-0.0261,-0.1304,0.0552,0.0169,-0.0199,0.0782,-0.0195,-0.1853,0.2848,-0.1614,-0.0453,0.2668,-0.0486,-0.102,0.2576,0.0399,0.0642,0.279,-0.0821,0.077,0.221,0.0327,0.1661,0.2605,0.6297,-0.1684,0.1444,0.0953,-0.3416,0.0022,0.4201,0.3823,-0.148,0.5629,0.3839,0.0119,0.5095,0.2309,0.0557,0.7211,0.2284,-0.0562,0.7062,0.1568,0.0441,0.7304,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.84,run,12.24,1.74,4.86,4.85,-0.39,0.0,0.0,0.0,0.299,-0.18,0.35,85.61,-4.66,3.87,84.64,0.09,2.02,84.99,1.76,14.85,85.25,-2.11,12.3,84.2,1.58,16.88,86.4,0.03,-3.53,93.55,-5.52,6.2,95.85,0.35,2.67,83.86,2.12,14.12,82.27,-2.25,16.09,77.78,1.66,14.39,82.86,0.0008,0.3904,0.3347,-0.1576,0.5673,0.363,0.01,0.503,0.2219,0.0605,0.7113,0.2032,-0.0643,0.7568,0.1502,0.0475,0.7162,0.1927,0.006,0.013,0.013,0.019,0.084,0.136,0.0,0.019,0.006,0.006,0.006,0.006,0.006,0.006,0.052,0.0,0.019,0.0,0.0046,-0.3068,0.0844,-0.0782,-0.2332,0.0828,0.0015,-0.3145,0.0767,0.0291,-0.0583,0.092,-0.0307,-0.135,0.069,0.023,-0.0169,0.1012,-0.0194,-0.193,0.2856,-0.159,-0.0087,0.2731,-0.0225,-0.0599,0.2436,0.0509,0.0334,0.2874,-0.0748,0.0366,0.2065,0.0459,0.1278,0.2687,0.626,-0.1669,-0.0085,-0.0326,-0.173,-0.0017,0.4081,0.3535,-0.1529,0.5632,0.379,0.012,0.5215,0.219,0.0654,0.711,0.2204,-0.0628,0.7434,0.145,0.0421,0.7353,0.2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.88,run,12.06,2.13,-0.52,7.94,0.17,0.0,0.0,0.0,0.299,-0.18,-0.53,86.92,-4.83,4.13,85.96,0.09,2.46,85.96,2.2,15.03,85.96,-2.2,13.1,84.2,1.58,16.44,87.19,-0.14,-3.44,92.65,-5.48,6.3,95.91,0.59,3.31,83.29,2.06,13.51,83.31,-2.2,17.59,77.22,1.82,14.47,81.36,-0.004,0.3919,0.3253,-0.1566,0.569,0.3637,0.0169,0.5147,0.2152,0.0587,0.7003,0.2154,-0.0629,0.7773,0.1438,0.0519,0.7176,0.1861,0.006,0.013,0.013,0.019,0.084,0.136,0.0,0.019,0.006,0.006,0.006,0.006,0.006,0.006,0.052,0.0,0.019,0.0,-0.0031,-0.3313,0.1089,-0.0859,-0.2255,0.1058,0.0061,-0.3053,0.0844,0.0291,-0.0506,0.1074,-0.0337,-0.1212,0.0721,0.0261,-0.0169,0.1166,-0.0423,-0.2271,0.2919,-0.14,0.0227,0.2774,0.0015,-0.0074,0.1993,0.0356,0.0521,0.2586,-0.0638,0.0774,0.156,0.0437,0.0895,0.2456,0.6265,-0.1444,0.0849,0.0847,-0.0068,0.0008,0.3904,0.3347,-0.1576,0.5673,0.363,0.01,0.503,0.2219,0.0605,0.7113,0.2032,-0.0643,0.7568,0.1502,0.0475,0.7162,0.1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.92,run,12.0,2.38,0.79,4.66,-1.3,0.0,0.0,0.0,0.299,-0.26,-1.49,88.42,-4.83,4.22,87.28,0.09,2.72,86.31,2.2,14.5,86.4,-2.2,14.15,83.5,1.67,15.82,87.63,-0.14,-3.11,91.82,-5.53,7.06,94.64,0.37,2.89,84.3,2.15,13.53,83.89,-2.19,18.07,78.72,1.6,13.99,81.0,-0.0041,0.3981,0.3155,-0.1581,0.5829,0.3487,0.0107,0.5071,0.227,0.0613,0.7006,0.2222,-0.0625,0.783,0.1622,0.0457,0.709,0.1883,0.006,0.013,0.013,0.019,0.084,0.136,0.0,0.019,0.006,0.006,0.006,0.006,0.006,0.006,0.052,0.0,0.019,0.0,-0.0031,-0.3467,0.1319,-0.089,-0.2209,0.1289,0.0061,-0.2976,0.1012,0.0368,-0.0476,0.1197,-0.0353,-0.1074,0.0721,0.0261,-0.0245,0.1304,-0.0296,-0.2165,0.2907,-0.1095,0.0331,0.2805,0.001,0.0236,0.2029,0.0537,0.048,0.2271,-0.0504,0.106,0.1092,0.0306,0.0338,0.2237,0.6112,-0.1101,-0.009,0.1385,0.003,-0.004,0.3919,0.3253,-0.1566,0.569,0.3637,0.0169,0.5147,0.2152,0.0587,0.7003,0.2154,-0.0629,0.7773,0.1438,0.0519,0.7176,0.1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.96,run,11.85,2.63,-3.24,4.93,-3.35,0.0,0.0,0.0,0.299,-0.35,-2.46,89.65,-4.83,4.39,88.77,0.09,2.81,86.4,2.11,14.06,86.4,-2.2,15.38,82.44,1.76,15.38,87.71,-0.25,-2.99,92.32,-5.63,7.09,94.7,0.28,2.87,85.22,2.15,13.72,84.27,-2.09,17.86,80.22,1.52,14.17,81.74,-0.007,0.4002,0.3214,-0.1609,0.5834,0.3494,0.0079,0.5068,0.2379,0.0615,0.7041,0.2267,-0.0596,0.7793,0.1811,0.0434,0.7121,0.1969,0.0,0.006,0.006,0.026,0.169,0.136,0.0,0.006,0.006,0.0,0.0,0.006,0.0,0.019,0.065,0.006,0.033,0.033,-0.0046,-0.3636,0.158,-0.089,-0.2194,0.1519,0.0061,-0.293,0.1074,0.0368,-0.0568,0.1273,-0.0353,-0.089,0.0598,0.0276,-0.0353,0.1381,-0.0265,-0.2148,0.3012,-0.0767,0.0289,0.2826,0.0007,0.0338,0.165,0.0376,-0.0009,0.1877,-0.0353,0.1432,0.0305,0.0271,-0.0166,0.1854,0.6054,-0.0886,0.0137,0.0813,-0.0227,-0.0041,0.3981,0.3155,-0.1581,0.5829,0.3487,0.0107,0.5071,0.227,0.0613,0.7006,0.2222,-0.0625,0.783,0.1622,0.0457,0.709,0.1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,run,11.79,2.98,-1.08,8.67,-0.46,-0.0,0.0,0.0,0.299,-0.35,-2.99,90.7,-5.01,4.48,90.18,0.09,2.64,86.4,2.11,13.97,85.96,-2.2,16.35,81.3,1.58,15.03,87.71,-0.29,-2.51,92.32,-5.66,7.41,94.18,0.1,2.83,86.24,2.21,14.08,85.3,-2.11,17.74,81.72,1.36,14.03,82.36,-0.0082,0.4089,0.3214,-0.1616,0.5894,0.3433,0.0028,0.5061,0.2499,0.0632,0.7105,0.2388,-0.0604,0.7771,0.2068,0.0388,0.7096,0.2042,0.0,0.006,0.006,0.026,0.169,0.136,0.0,0.006,0.006,0.0,0.0,0.006,0.0,0.019,0.065,0.006,0.033,0.033,-0.0061,-0.3804,0.1795,-0.089,-0.2163,0.1779,0.0061,-0.2915,0.1089,0.0353,-0.0644,0.1273,-0.0353,-0.0675,0.0414,0.0291,-0.043,0.1396,-0.0243,-0.2135,0.2913,-0.0537,0.0317,0.2955,0.0005,0.0294,0.1212,0.0206,-0.0293,0.1314,-0.0247,0.1806,-0.0476,0.0247,-0.0403,0.1355,0.5922,-0.0669,-0.0566,0.086,-0.0584,-0.007,0.4002,0.3214,-0.1609,0.5834,0.3494,0.0079,0.5068,0.2379,0.0615,0.7041,0.2267,-0.0596,0.7793,0.1811,0.0434,0.7121,0.1969,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.04,run,11.66,2.97,-4.63,-0.61,-1.56,-0.4,0.0,0.0,0.299,-0.35,-3.08,91.32,-5.1,4.83,91.49,0.09,2.64,86.22,2.11,13.97,85.17,-2.2,17.05,80.42,1.49,14.85,87.63,-0.45,-2.17,92.9,-5.52,7.28,95.1,0.13,3.1,87.1,2.23,13.76,86.8,-2.14,18.03,83.22,1.18,14.11,83.43,-0.0128,0.4151,0.3282,-0.1576,0.5869,0.3541,0.0036,0.5109,0.26,0.0637,0.7047,0.265,-0.0611,0.7824,0.2172,0.0336,0.7111,0.2169,0.0,0.006,0.006,0.026,0.169,0.136,0.0,0.006,0.006,0.0,0.0,0.006,0.0,0.019,0.065,0.006,0.033,0.033,-0.0061,-0.3896,0.1979,-0.092,-0.2148,0.2025,0.0061,-0.2945,0.1089,0.0353,-0.066,0.1197,-0.0353,-0.0506,0.0215,0.0261,-0.0491,0.1396,-0.017,-0.184,0.2729,-0.0491,0.028,0.2989,0.0004,0.0091,0.0849,0.0144,-0.0263,0.0632,-0.0173,0.1897,-0.1081,0.0058,-0.0512,0.0948,0.5876,-0.036,-0.0189,0.1513,-0.0079,-0.0082,0.4089,0.3214,-0.1616,0.5894,0.3433,0.0028,0.5061,0.2499,0.0632,0.7105,0.2388,-0.0604,0.7771,0.2068,0.0388,0.7096,0.2042,0.0,0.0,-0.0072,0.0,0.0,0.0,0.0,0.0,0.0,
1.08,run,11.54,2.82,-4.36,-4.45,-1.39,-0.7,0.0,0.0,0.299,-0.26,-2.99,92.11,-5.1,4.92,92.55,0.09,2.72,85.78,2.11,13.97,84.9,-2.2,17.4,79.89,1.32,14.85,87.1,-0.5,-2.64,93.73,-5.65,6.7,95.1,-0.1,2.76,87.78,2.2,13.87,87.64,-2.24,17.24,84.4,1.11,13.4,84.45,-0.0142,0.4065,0.338,-0.1613,0.5764,0.3541,-0.0028,0.5048,0.268,0.0629,0.7066,0.2663,-0.0641,0.7681,0.2283,0.0317,0.6981,0.2288,0.006,0.006,0.006,0.013,0.104,0.111,0.006,0.006,0.0,0.0,0.0,0.006,0.0,0.013,0.019,0.006,0.026,0.136,-0.0061,-0.3912,0.2086,-0.0936,-0.2086,0.2255,0.0061,-0.2945,0.1058,0.0353,-0.066,0.1058,-0.0353,-0.0383,0.0061,0.0245,-0.0522,0.1381,-0.0119,-0.1346,0.2314,-0.0401,0.0426,0.2956,0.0002,0.0063,0.0479,0.0101,-0.0184,-0.0076,-0.0121,0.1789,-0.1333,-0.0017,-0.0474,0.0606,0.576,-0.0372,-0.0807,-0.0107,-0.0273,-0.0128,0.4151,0.3282,-0.1576,0.5869,0.3541,0.0036,0.5109,0.26,0.0637,0.7047,0.265,-0.0611,0.7824,0.2172,0.0336,0.7111,0.2169,0.0,0.0,-0.0144,0.0,0.0,0.0,0.0,0.0,0.0,
