t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
2.52,run,0.53,3.55,-0.24,-0.03,0.17,0.0,0.0,0.0,0.039,6.15,-15.38,33.49,2.9,13.45,-13.45,14.85,-61.35,84.38,3.16,14.24,-16.26,15.21,-59.06,82.09,18.54,10.46,-5.1,6.27,-10.45,27.67,5.18,14.14,-14.11,14.38,-59.54,92.87,1.88,14.66,-16.64,15.51,-58.83,89.0,18.53,10.24,-2.06,0.1792,0.2646,-0.4733,0.148,0.7117,-0.9307,0.4109,-0.6281,0.4103,0.0538,0.7211,-0.9605,0.4433,-0.6152,0.4166,0.5294,0.6408,-0.789,0.0,0.006,0.013,0.013,0.0,0.006,0.013,0.006,0.019,0.013,0.0,0.006,0.013,0.0,0.013,0.0,0.0,0.006,0.1012,-0.2976,0.6029,0.0337,0.2194,-0.2286,0.2608,-1.0861,1.4404,0.0644,0.2347,-0.2792,0.2654,-1.0354,1.4067,0.3221,0.1733,-0.1089,0.0161,0.2634,-0.2927,0.1563,0.1098,-0.1758,-0.0226,0.1001,0.3069,-0.1475,0.0798,-0.087,0.0313,0.0108,0.3152,0.0186,0.0002,0.171,-0.0105,0.0103,-0.0011,-0.0021,0.0032,0.176,0.2396,-0.4511,0.1273,0.7063,-0.9267,0.4176,-0.6431,0.4086,0.0696,0.7179,-0.9574,0.4414,-0.6183,0.4138,0.5298,0.6431,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.56,run,0.54,3.55,0.21,-0.07,-0.04,0.0,0.0,0.0,0.039,6.15,-13.97,31.99,3.78,13.8,-13.97,14.59,-60.47,85.78,2.55,14.5,-16.52,15.29,-58.8,83.58,18.54,10.46,-4.04,6.36,-9.14,26.17,5.86,14.4,-14.32,14.1,-58.61,94.37,1.41,14.81,-16.78,15.55,-58.48,90.5,18.51,10.02,-0.98,0.1818,0.2884,-0.4949,0.1673,0.7163,-0.9332,0.403,-0.6111,0.4115,0.0403,0.7239,-0.9621,0.4441,-0.6088,0.4196,0.5287,0.6368,-0.7762,0.0,0.006,0.013,0.013,0.0,0.006,0.013,0.006,0.019,0.013,0.0,0.006,0.013,0.0,0.013,0.0,0.0,0.006,0.1074,-0.2761,0.5798,0.0476,0.2255,-0.2362,0.2562,-1.0738,1.465,0.0537,0.2408,-0.2853,0.2654,-1.0324,1.4297,0.3221,0.1733,-0.0936,0.0343,0.2649,-0.2911,0.1612,0.0998,-0.1518,-0.0331,0.1161,0.3069,-0.1435,0.0789,-0.0839,0.0219,0.0191,0.3069,0.013,0.0002,0.1772,-0.0109,0.0102,-0.0043,-0.0006,0.003,0.1792,0.2646,-0.4733,0.148,0.7117,-0.9307,0.4109,-0.6281,0.4103,0.0538,0.7211,-0.9605,0.4433,-0.6152,0.4166,0.5294,0.6408,-0.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.6,run,0.56,3.54,0.12,0.07,-0.02,0.0,0.0,0.0,0.039,6.06,-12.66,30.59,4.48,14.06,-14.24,14.41,-59.77,87.28,1.93,14.59,-16.7,15.38,-58.62,84.99,18.54,10.37,-3.08,6.47,-7.74,24.67,6.55,14.68,-14.48,13.79,-57.66,95.87,0.91,14.94,-16.9,15.55,-58.24,92.0,18.44,9.81,-0.0,0.1849,0.3138,-0.5175,0.1872,0.7215,-0.935,0.3939,-0.5938,0.412,0.026,0.7262,-0.9635,0.4444,-0.6043,0.421,0.5269,0.6329,-0.7647,0.0,0.006,0.013,0.013,0.0,0.006,0.013,0.006,0.019,0.013,0.0,0.006,0.013,0.0,0.013,0.0,0.0,0.006,0.1074,-0.2516,0.5538,0.0629,0.2316,-0.2454,0.2516,-1.0584,1.4895,0.043,0.2454,-0.2899,0.2669,-1.0278,1.4557,0.3221,0.1733,-0.0752,0.024,0.2776,-0.3018,0.1705,0.0929,-0.1408,-0.0404,0.1389,0.307,-0.1408,0.0725,-0.076,0.0211,0.0306,0.3128,0.0091,0.0001,0.1932,-0.0108,0.0094,0.0036,-0.0013,-0.0008,0.1818,0.2884,-0.4949,0.1673,0.7163,-0.9332,0.403,-0.6111,0.4115,0.0403,0.7239,-0.9621,0.4441,-0.6088,0.4196,0.5287,0.6368,-0.7762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.64,run,0.58,3.56,0.63,0.48,0.01,0.0,0.0,0.0,0.039,6.5,-11.34,29.09,5.19,14.41,-14.5,14.06,-58.89,88.59,1.32,14.85,-16.79,15.47,-58.36,86.4,18.54,10.11,-2.11,6.56,-6.5,23.17,7.17,14.85,-14.64,13.53,-56.71,97.37,0.49,15.03,-16.95,15.57,-57.95,93.5,18.37,9.58,0.9,0.1875,0.3364,-0.5378,0.2047,0.7245,-0.937,0.3865,-0.5765,0.411,0.0139,0.7279,-0.9642,0.4447,-0.599,0.4219,0.5248,0.6288,-0.7541,0.0,0.013,0.013,0.019,0.0,0.006,0.0,0.0,0.026,0.006,0.0,0.0,0.006,0.0,0.013,0.0,0.006,0.013,0.1058,-0.2286,0.5292,0.0752,0.2362,-0.25,0.2485,-1.0462,1.5156,0.0322,0.247,-0.293,0.2684,-1.0247,1.4803,0.3221,0.1718,-0.0583,0.0111,0.2805,-0.3031,0.1653,0.0823,-0.1158,-0.0398,0.1432,0.3125,-0.1387,0.0565,-0.0647,0.0205,0.0329,0.3108,0.0064,-0.0057,0.1984,-0.0089,0.0091,0.0021,0.0013,-0.0004,0.1849,0.3138,-0.5175,0.1872,0.7215,-0.935,0.3939,-0.5938,0.412,0.026,0.7262,-0.9635,0.4444,-0.6043,0.421,0.5269,0.6329,-0.7647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.68,run,0.55,3.57,-0.09,0.12,0.31,0.0,0.0,0.0,0.039,6.59,-10.02,27.69,5.89,14.68,-14.59,13.8,-57.92,90.0,0.79,14.94,-16.96,15.38,-58.01,87.89,18.46,9.93,-1.14,6.61,-5.3,21.67,7.76,14.99,-14.75,13.19,-55.7,98.87,0.16,15.04,-17.03,15.57,-57.59,95.0,18.29,9.23,1.79,0.1888,0.3581,-0.5593,0.2217,0.7272,-0.9382,0.3769,-0.5582,0.4096,0.0046,0.728,-0.965,0.4448,-0.5925,0.4234,0.5226,0.6224,-0.7437,0.0,0.013,0.013,0.019,0.0,0.006,0.0,0.0,0.026,0.006,0.0,0.0,0.006,0.0,0.013,0.0,0.006,0.013,0.1135,-0.2056,0.5031,0.0874,0.2424,-0.2546,0.2424,-1.0308,1.5386,0.0215,0.2516,-0.2945,0.27,-1.0201,1.5048,0.3221,0.1672,-0.0414,0.0361,0.2813,-0.3084,0.161,0.0802,-0.0981,-0.0505,0.1568,0.3037,-0.1368,0.0565,-0.051,0.02,0.04,0.3082,0.0045,-0.021,0.2012,-0.0066,0.0108,0.0109,0.0083,0.0002,0.1875,0.3364,-0.5378,0.2047,0.7245,-0.937,0.3865,-0.5765,0.411,0.0139,0.7279,-0.9642,0.4447,-0.599,0.4219,0.5248,0.6288,-0.7541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.72,run,0.52,3.53,-0.62,-0.62,0.97,0.0,0.0,0.0,0.039,6.59,-8.7,26.28,6.59,14.85,-14.68,13.54,-57.04,91.41,0.44,14.94,-16.96,15.47,-57.83,89.21,18.28,9.76,-0.26,6.67,-4.16,20.17,8.3,15.06,-14.72,12.9,-54.71,99.76,-0.15,14.99,-16.89,15.56,-57.3,96.5,18.15,8.84,2.65,0.1905,0.3789,-0.5782,0.2373,0.7284,-0.9378,0.3686,-0.5401,0.4089,-0.0043,0.727,-0.9634,0.4444,-0.5872,0.4235,0.5186,0.6152,-0.7335,0.0,0.013,0.013,0.019,0.0,0.006,0.0,0.0,0.026,0.006,0.0,0.0,0.006,0.0,0.013,0.0,0.006,0.013,0.115,-0.1825,0.4786,0.0997,0.247,-0.2562,0.2378,-1.014,1.5631,0.0123,0.2531,-0.2976,0.2684,-1.014,1.5309,0.3206,0.1641,-0.0245,0.0311,0.2843,-0.3092,0.1593,0.0737,-0.0745,-0.0528,0.1739,0.3058,-0.1307,0.0454,-0.0473,0.0082,0.0513,0.3148,-0.0027,-0.0263,0.2049,-0.0096,0.0112,-0.0016,0.0021,0.0054,0.1888,0.3581,-0.5593,0.2217,0.7272,-0.9382,0.3769,-0.5582,0.4096,0.0046,0.728,-0.965,0.4448,-0.5925,0.4234,0.5226,0.6224,-0.7437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.76,run,0.58,3.55,0.49,0.49,-0.69,0.0,0.0,0.0,0.039,6.59,-7.38,24.87,7.21,14.94,-14.5,13.18,-56.07,92.81,-0.09,14.94,-16.96,15.47,-57.39,90.7,18.28,9.4,0.7,6.72,-3.17,18.67,8.81,15.08,-14.67,12.64,-53.75,99.62,-0.42,14.91,-16.77,15.52,-57.04,98.0,18.0,8.44,3.43,0.1919,0.3969,-0.595,0.2516,0.7287,-0.9373,0.3612,-0.5228,0.4073,-0.0121,0.7257,-0.962,0.4434,-0.5825,0.423,0.5144,0.6079,-0.7244,0.0,0.006,0.006,0.013,0.0,0.006,0.006,0.006,0.026,0.006,0.0,0.0,0.0,0.006,0.013,0.006,0.019,0.006,0.115,-0.1595,0.4541,0.112,0.25,-0.2577,0.2332,-0.9986,1.5877,0.0061,0.2531,-0.2976,0.27,-1.0109,1.5539,0.3175,0.1611,-0.0092,0.0218,0.2869,-0.3102,0.1584,0.0633,-0.058,-0.0546,0.1803,0.3079,-0.1149,0.0318,-0.0331,0.0116,0.0477,0.3083,-0.0136,-0.0301,0.2021,-0.0122,0.0082,-0.0108,-0.0109,0.017,0.1905,0.3789,-0.5782,0.2373,0.7284,-0.9378,0.3686,-0.5401,0.4089,-0.0043,0.727,-0.9634,0.4444,-0.5872,0.4235,0.5186,0.6152,-0.7335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.8,run,0.55,3.53,-0.21,-0.15,0.88,0.0,0.0,0.0,0.039,6.59,-6.06,23.47,7.82,15.03,-14.59,12.83,-55.11,94.31,-0.26,14.94,-16.79,15.38,-57.3,92.11,18.02,9.14,1.58,6.69,-2.32,17.17,9.21,15.0,-14.72,12.33,-53.02,99.22,-0.59,14.71,-16.6,15.54,-56.96,99.5,17.88,8.06,3.73,0.1912,0.4124,-0.6106,0.2631,0.7273,-0.9379,0.3524,-0.5095,0.4025,-0.0169,0.722,-0.96,0.4441,-0.5811,0.4201,0.5107,0.6012,-0.7208,0.0,0.006,0.006,0.013,0.0,0.006,0.006,0.006,0.026,0.006,0.0,0.0,0.0,0.006,0.013,0.006,0.019,0.006,0.115,-0.1365,0.4295,0.1227,0.2516,-0.2546,0.227,-0.9817,1.6122,-0.0031,0.2531,-0.2976,0.27,-1.0032,1.58,0.3175,0.1549,0.0077,0.0152,0.286,-0.3079,0.1506,0.05,-0.0292,-0.0609,0.1886,0.3063,-0.1145,0.0222,-0.0232,0.0081,0.0617,0.3123,-0.0095,-0.0438,0.2039,-0.0074,0.01,0.0085,0.0086,-0.0121,0.1919,0.3969,-0.595,0.2516,0.7287,-0.9373,0.3612,-0.5228,0.4073,-0.0121,0.7257,-0.962,0.4434,-0.5825,0.423,0.5144,0.6079,-0.7244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.84,run,0.56,3.54,0.3,0.19,-0.04,0.0,0.0,0.0,0.039,6.59,-4.83,22.06,8.35,15.03,-14.59,12.66,-54.23,95.62,-0.53,14.94,-16.79,15.47,-56.95,93.52,17.84,8.79,2.64,6.7,-1.55,15.67,9.63,14.87,-14.51,12.09,-52.08,99.05,-0.76,14.45,-16.27,15.47,-56.69,100.58,17.64,7.51,4.37,0.1913,0.4263,-0.6251,0.2751,0.7249,-0.9354,0.3453,-0.4924,0.4006,-0.0216,0.7172,-0.9562,0.442,-0.5761,0.4185,0.5039,0.591,-0.7132,0.0,0.006,0.006,0.013,0.0,0.006,0.006,0.006,0.026,0.006,0.0,0.0,0.0,0.006,0.013,0.006,0.019,0.006,0.115,-0.1135,0.405,0.1335,0.2531,-0.2562,0.2209,-0.9649,1.6383,-0.0061,0.2531,-0.2945,0.2684,-1.0017,1.6045,0.3129,0.1503,0.023,0.0107,0.2872,-0.3084,0.146,0.0408,-0.0263,-0.0658,0.1959,0.313,-0.0918,0.0156,-0.0046,-0.0001,0.049,0.3114,-0.0241,-0.0481,0.2007,-0.0093,0.0083,-0.0037,-0.0026,0.0154,0.1912,0.4124,-0.6106,0.2631,0.7273,-0.9379,0.3524,-0.5095,0.4025,-0.0169,0.722,-0.96,0.4441,-0.5811,0.4201,0.5107,0.6012,-0.7208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.88,run,0.58,3.55,0.27,0.19,-0.29,0.0,0.0,0.0,0.039,6.59,-3.78,20.65,8.79,15.03,-14.5,12.39,-53.35,96.86,-0.79,14.94,-16.52,15.38,-56.87,95.01,17.84,8.35,3.25,6.65,-0.85,14.17,9.96,14.74,-14.43,11.82,-51.38,98.68,-0.87,14.17,-15.93,15.46,-56.62,100.32,17.44,7.03,4.64,0.1899,0.4392,-0.6377,0.2846,0.7225,-0.9345,0.3376,-0.4797,0.3962,-0.0248,0.7121,-0.9521,0.4418,-0.5749,0.4155,0.4984,0.5823,-0.7101,0.0,0.006,0.013,0.013,0.006,0.0,0.006,0.006,0.013,0.0,0.013,0.0,0.0,0.0,0.006,0.006,0.019,0.0,0.115,-0.092,0.3804,0.1427,0.2531,-0.2562,0.2178,-0.9495,1.6613,-0.0107,0.2531,-0.2945,0.27,-0.9956,1.6291,0.3099,0.1442,0.0414,0.0075,0.2807,-0.3069,0.1364,0.0285,-0.0184,-0.0575,0.194,0.3045,-0.0813,0.0109,-0.0032,0.0056,0.0571,0.309,-0.0282,-0.0564,0.2088,-0.0088,0.0092,0.0052,0.0033,-0.0008,0.1913,0.4263,-0.6251,0.2751,0.7249,-0.9354,0.3453,-0.4924,0.4006,-0.0216,0.7172,-0.9562,0.442,-0.5761,0.4185,0.5039,0.591,-0.7132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.92,run,0.56,3.54,-0.08,-0.11,0.59,0.0,0.0,0.0,0.039,6.59,-2.72,19.16,9.32,15.03,-14.5,12.04,-52.47,97.73,-0.79,14.68,-16.08,15.38,-56.6,96.42,17.4,7.91,4.13,6.57,-0.27,12.67,10.27,14.51,-14.43,11.6,-50.73,98.29,-0.96,13.86,-15.64,15.46,-56.54,100.04,17.24,6.47,4.88,0.1878,0.4496,-0.6493,0.2934,0.7183,-0.9345,0.3313,-0.4678,0.3917,-0.0274,0.7066,-0.9487,0.4418,-0.5734,0.4123,0.4925,0.5722,-0.7073,0.0,0.006,0.013,0.013,0.006,0.0,0.006,0.006,0.013,0.0,0.013,0.0,0.0,0.0,0.006,0.006,0.019,0.0,0.115,-0.0736,0.3559,0.1503,0.2531,-0.2546,0.2132,-0.9342,1.6828,-0.0153,0.2531,-0.2899,0.2684,-0.994,1.6552,0.3099,0.1365,0.0522,0.0052,0.2661,-0.3077,0.1245,0.02,-0.0071,-0.0576,0.1938,0.2944,-0.0743,0.0076,0.0151,-0.0019,0.0458,0.315,-0.0198,-0.0685,0.1868,-0.0073,0.0095,0.0047,0.0033,-0.005,0.1899,0.4392,-0.6377,0.2846,0.7225,-0.9345,0.3376,-0.4797,0.3962,-0.0248,0.7121,-0.9521,0.4418,-0.5749,0.4155,0.4984,0.5823,-0.7101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.96,run,0.58,3.55,0.02,0.16,0.11,0.0,0.0,0.0,0.039,6.59,-1.85,17.75,9.58,15.03,-14.5,11.78,-51.68,98.35,-0.79,14.41,-15.91,15.38,-56.6,97.82,17.31,7.47,4.39,6.51,0.21,11.17,10.54,14.22,-14.21,11.39,-49.97,97.9,-0.99,13.43,-15.17,15.44,-56.4,99.79,16.98,5.81,5.09,0.1859,0.4583,-0.6598,0.3012,0.7131,-0.9319,0.3254,-0.454,0.3871,-0.0282,0.6988,-0.9432,0.4412,-0.5708,0.4092,0.4852,0.5601,-0.7048,0.0,0.006,0.013,0.013,0.006,0.0,0.006,0.006,0.013,0.0,0.013,0.0,0.0,0.0,0.006,0.006,0.019,0.0,0.115,-0.0552,0.3298,0.1595,0.2531,-0.2546,0.2071,-0.9189,1.6981,-0.0153,0.2485,-0.2823,0.2684,-0.9894,1.6797,0.3022,0.1289,0.0675,0.0037,0.2553,-0.3132,0.1217,0.014,-0.005,-0.0634,0.1932,0.2636,-0.052,-0.0119,0.0394,-0.0013,0.0493,0.3125,-0.0426,-0.0767,0.1883,-0.0085,0.0089,-0.0013,-0.0019,0.0103,0.1878,0.4496,-0.6493,0.2934,0.7183,-0.9345,0.3313,-0.4678,0.3917,-0.0274,0.7066,-0.9487,0.4418,-0.5734,0.4123,0.4925,0.5722,-0.7073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,run,0.59,3.54,0.31,0.18,0.15,0.0,0.0,0.0,0.039,6.5,-0.97,16.35,9.93,14.85,-14.33,11.6,-50.89,98.7,-0.79,14.06,-15.47,15.38,-56.51,98.79,16.96,6.94,4.83,6.4,0.66,9.67,10.75,13.91,-14.31,11.23,-49.44,97.42,-1.01,13.07,-14.83,15.46,-56.41,99.51,16.77,5.2,5.16,0.1829,0.4666,-0.6682,0.307,0.7075,-0.933,0.3207,-0.4444,0.3814,-0.0288,0.6922,-0.9392,0.4418,-0.571,0.406,0.4792,0.5491,-0.704,0.0,0.0,0.019,0.006,0.013,0.0,0.0,0.0,0.0,0.006,0.013,0.006,0.0,0.006,0.006,0.0,0.019,0.006,0.115,-0.0399,0.3053,0.1641,0.2531,-0.2546,0.2025,-0.905,1.7089,-0.0153,0.2439,-0.2792,0.2684,-0.9894,1.7043,0.3007,0.1212,0.0721,0.0026,0.2359,-0.3107,0.1023,0.0098,-0.0035,-0.0615,0.1867,0.2245,-0.0364,-0.0255,0.039,-0.0009,0.0345,0.3103,-0.0355,-0.0823,0.149,-0.0073,0.0094,0.0004,0.0027,0.0019,0.1859,0.4583,-0.6598,0.3012,0.7131,-0.9319,0.3254,-0.454,0.3871,-0.0282,0.6988,-0.9432,0.4412,-0.5708,0.4092,0.4852,0.5601,-0.7048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.04,run,0.59,3.56,-0.01,0.21,0.07,0.0,0.0,0.0,0.039,6.5,-0.26,14.94,10.2,14.5,-14.33,11.43,-50.19,98.7,-0.79,13.71,-15.03,15.38,-56.51,99.58,16.79,6.42,5.01,6.31,0.93,8.17,10.89,13.57,-14.24,11.06,-48.86,96.83,-1.0,12.69,-14.42,15.46,-56.31,99.1,16.56,4.62,5.26,0.1802,0.4714,-0.675,0.3113,0.7012,-0.9322,0.316,-0.4339,0.3745,-0.0285,0.6853,-0.9343,0.4418,-0.5692,0.4012,0.4732,0.5386,-0.7028,0.0,0.0,0.019,0.006,0.013,0.0,0.0,0.0,0.0,0.006,0.013,0.006,0.0,0.006,0.006,0.0,0.019,0.006,0.1135,-0.0245,0.2807,0.1703,0.25,-0.2516,0.1994,-0.8912,1.715,-0.0153,0.2378,-0.2715,0.2684,-0.9879,1.7211,0.2945,0.112,0.0798,-0.0039,0.2226,-0.3094,0.0946,-0.0046,0.0091,-0.0545,0.1824,0.1801,-0.0255,-0.0408,0.056,-0.0006,0.0299,0.2803,-0.0478,-0.0921,0.133,-0.0057,0.0094,0.0053,0.0031,0.0026,0.1829,0.4666,-0.6682,0.307,0.7075,-0.933,0.3207,-0.4444,0.3814,-0.0288,0.6922,-0.9392,0.4418,-0.571,0.406,0.4792,0.5491,-0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.08,run,0.57,3.54,-0.19,-0.18,0.18,0.0,0.0,0.0,0.039,6.42,0.35,13.54,10.46,14.24,-14.33,11.34,-49.48,98.35,-0.79,13.45,-14.85,15.38,-56.43,100.11,16.79,5.8,5.1,6.19,1.19,7.2,11.01,13.25,-14.3,10.94,-48.39,96.4,-0.99,12.37,-14.07,15.49,-56.23,98.7,16.39,4.11,5.41,0.177,0.4762,-0.6799,0.3145,0.6955,-0.9329,0.3126,-0.4253,0.3694,-0.0284,0.6795,-0.9303,0.4425,-0.5678,0.3965,0.4684,0.5292,-0.7011,0.0,0.0,0.019,0.006,0.013,0.0,0.0,0.0,0.0,0.006,0.013,0.006,0.0,0.006,0.006,0.0,0.019,0.006,0.1135,-0.0123,0.2562,0.1749,0.2439,-0.2516,0.1963,-0.879,1.715,-0.0153,0.2316,-0.2638,0.2684,-0.9879,1.7349,0.2915,0.1028,0.0828,-0.0028,0.2018,-0.3086,0.0835,-0.0262,0.0063,-0.0497,0.1737,0.1261,-0.0178,-0.0516,0.068,-0.0005,0.0209,0.248,-0.045,-0.0989,0.1046,-0.0064,0.0107,-0.0001,0.0037,0.0012,0.1802,0.4714,-0.675,0.3113,0.7012,-0.9322,0.316,-0.4339,0.3745,-0.0285,0.6853,-0.9343,0.4418,-0.5692,0.4012,0.4732,0.5386,-0.7028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.12,run,0.55,3.54,-0.45,-0.17,0.8,0.0,0.0,0.0,0.039,5.98,0.79,12.04,10.55,13.89,-14.33,11.07,-48.96,97.91,-0.79,13.01,-14.24,15.38,-56.25,100.11,16.35,5.27,5.19,6.1,1.37,6.76,11.09,12.99,-14.34,10.84,-47.98,95.91,-0.99,12.15,-13.86,15.52,-56.16,98.31,16.23,3.62,5.52,0.1742,0.4794,-0.6852,0.3169,0.6908,-0.9334,0.3096,-0.4178,0.3637,-0.0283,0.6755,-0.9278,0.4435,-0.5666,0.3919,0.4638,0.5204,-0.6997,0.0,0.0,0.019,0.013,0.013,0.0,0.0,0.006,0.019,0.006,0.006,0.006,0.006,0.0,0.013,0.006,0.019,0.0,0.112,-0.0015,0.2316,0.1795,0.2393,-0.2516,0.1948,-0.8667,1.7089,-0.0153,0.227,-0.2608,0.2684,-0.9863,1.7441,0.2915,0.092,0.0844,-0.0077,0.1816,-0.3083,0.0757,-0.0357,0.0044,-0.0405,0.1677,0.0652,-0.0125,-0.0534,0.0591,-0.0003,0.0204,0.2082,-0.0315,-0.1097,0.079,-0.0079,0.0089,-0.0033,-0.0031,0.0031,0.177,0.4762,-0.6799,0.3145,0.6955,-0.9329,0.3126,-0.4253,0.3694,-0.0284,0.6795,-0.9303,0.4425,-0.5678,0.3965,0.4684,0.5292,-0.7011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.16,run,0.56,3.54,0.39,0.48,-0.58,0.0,0.0,0.0,0.039,5.98,1.14,10.72,10.63,13.62,-14.33,10.9,-48.34,97.38,-0.79,12.74,-14.15,15.47,-56.16,99.93,16.26,4.66,5.36,6.03,1.38,6.59,11.11,12.71,-14.25,10.8,-47.59,95.46,-0.98,11.91,-13.58,15.54,-56.05,97.96,16.08,3.23,5.63,0.1724,0.4797,-0.6872,0.3175,0.6856,-0.9323,0.3086,-0.4107,0.3583,-0.0279,0.671,-0.9245,0.4439,-0.5646,0.3878,0.4595,0.5132,-0.6985,0.0,0.0,0.019,0.013,0.013,0.0,0.0,0.006,0.019,0.006,0.006,0.006,0.006,0.0,0.013,0.006,0.019,0.0,0.1043,0.0061,0.2056,0.181,0.2332,-0.2516,0.1902,-0.8575,1.7012,-0.0153,0.2194,-0.25,0.2684,-0.9833,1.7441,0.2838,0.0828,0.0859,-0.034,0.1558,-0.3132,0.0587,-0.0479,0.0031,-0.0456,0.1518,0.017,-0.0087,-0.066,0.0815,-0.0002,0.0257,0.1458,-0.0507,-0.1111,0.061,-0.0095,0.009,-0.0078,-0.003,0.0139,0.1742,0.4794,-0.6852,0.3169,0.6908,-0.9334,0.3096,-0.4178,0.3637,-0.0283,0.6755,-0.9278,0.4435,-0.5666,0.3919,0.4638,0.5204,-0.6997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.2,run,0.53,3.53,-0.17,-0.09,0.46,0.0,0.0,0.0,0.039,5.98,1.32,9.4,10.72,13.36,-14.33,10.9,-47.9,96.5,-0.79,12.39,-13.8,15.38,-56.16,98.96,16.26,4.22,5.36,5.94,1.37,6.48,11.06,12.42,-14.31,10.7,-47.43,94.82,-0.91,11.68,-13.46,15.57,-56.03,97.51,16.01,2.9,5.52,0.1696,0.4794,-0.6884,0.316,0.6804,-0.933,0.3058,-0.4079,0.3509,-0.0259,0.667,-0.923,0.4449,-0.5642,0.3825,0.4574,0.5073,-0.6997,0.0,0.0,0.019,0.013,0.013,0.0,0.0,0.006,0.019,0.006,0.006,0.006,0.006,0.0,0.013,0.006,0.019,0.0,0.1043,0.0123,0.1825,0.1825,0.2286,-0.2516,0.1871,-0.8468,1.692,-0.0153,0.2148,-0.2485,0.27,-0.9817,1.7411,0.2823,0.0721,0.089,-0.0238,0.1322,-0.306,0.0469,-0.0509,0.0022,-0.0435,0.1467,-0.0228,-0.0061,-0.0636,0.0628,0.0056,0.0238,0.0905,-0.0413,-0.1183,0.0543,-0.009,0.0089,0.0068,0.0083,-0.0101,0.1724,0.4797,-0.6872,0.3175,0.6856,-0.9323,0.3086,-0.4107,0.3583,-0.0279,0.671,-0.9245,0.4439,-0.5646,0.3878,0.4595,0.5132,-0.6985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
