t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,obs68,obs69,obs70,obs71,rot60_k
0.0,run,1.54,3.44,0.13,-0.56,-0.8,0.0,0.0,0.0,0.019,-0.18,19.95,79.72,0.35,16.96,78.57,0.09,19.51,81.91,0.09,17.49,79.01,0.0,18.98,79.37,-0.09,17.58,80.24,-1.68,18.36,78.22,-1.15,15.46,80.07,1.5,18.01,83.06,1.59,15.99,80.51,-1.5,17.48,77.87,-1.59,16.17,81.48,-0.9297,-1.0,-0.3891,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.1921,-1.0,-0.4744,-1.0,-1.0,1.0,0.013,0.006,0.006,0.006,0.006,0.013,0.0,0.006,0.006,0.013,0.013,0.013,0.019,0.019,0.019,0.019,0.006,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037,0.0,0.0,0.0,-0.0013,0.0015,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04,run,1.5,3.46,-0.43,0.03,-1.84,0.0,0.0,0.0,0.019,-0.53,19.78,79.63,0.35,16.96,78.75,0.09,19.25,82.27,0.18,17.4,79.28,-0.18,18.72,79.01,-0.44,17.4,80.51,-3.18,19.86,79.72,-2.65,13.96,81.57,0.0,16.51,81.56,3.09,14.49,82.01,-3.0,15.98,79.37,-3.09,14.67,82.98,-1.0,0.9869,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.4462,1.0,-1.0,-1.0,1.0,0.013,0.006,0.006,0.006,0.006,0.013,0.0,0.006,0.006,0.013,0.013,0.013,0.019,0.019,0.019,0.019,0.006,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0015,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015,0.0046,0.0,0.0026,0.0,0.0,0.0,0.0,0.0026,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026,0.0075,0.0002,-0.0045,0.0023,-0.0098,-0.0139,-0.9297,-1.0,-0.3891,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.1921,-1.0,-0.4744,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08,run,1.35,3.54,-2.96,1.68,-1.93,0.0,0.0,0.0,0.019,-1.23,19.34,79.1,-0.26,16.35,79.45,0.09,18.37,82.88,1.05,17.05,79.89,-0.97,18.11,78.4,-1.14,16.79,81.21,-1.68,18.36,81.22,-4.15,12.46,83.07,-1.5,18.01,83.06,4.59,12.99,83.51,-4.5,17.48,80.87,-4.59,13.17,84.48,0.3699,0.6291,0.2808,-1.0,-1.0,0.7202,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.013,0.006,0.006,0.006,0.006,0.013,0.0,0.006,0.006,0.013,0.013,0.013,0.019,0.019,0.019,0.019,0.006,0.0,-0.0061,-0.0015,-0.0015,0.0,0.0,0.0031,0.0015,-0.0046,0.0123,0.0015,-0.0015,0.0046,-0.0031,-0.0046,-0.0061,-0.0061,-0.0046,0.0092,-0.023,-0.0097,-0.0058,0.0,0.0,0.0115,0.0018,-0.0173,0.0301,0.0058,-0.0058,0.0173,-0.0115,-0.0173,-0.023,-0.023,-0.0134,0.0226,-0.0029,-0.0027,-0.0076,0.0005,-0.0321,-1.0,0.9869,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.4462,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.12,run,1.02,3.61,-8.55,1.05,-3.82,0.0,0.0,0.0,0.033,-2.02,18.9,78.84,-1.14,15.91,80.51,0.62,17.67,83.23,2.11,15.91,81.04,-1.93,17.31,78.31,-2.11,15.91,82.09,-3.18,19.86,82.72,-5.65,10.96,84.57,-3.0,19.51,84.56,6.09,11.49,85.01,-3.0,15.98,79.37,-6.09,11.67,85.98,-1.0,1.0,0.3056,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.7821,0.63,0.3317,-1.0,-1.0,-1.0,1.0,0.0,0.006,0.0,0.019,0.033,0.019,0.006,0.0,0.0,0.013,0.013,0.013,0.013,0.013,0.006,0.013,0.013,0.0,-0.0184,-0.0092,-0.0107,-0.0107,-0.0107,0.0153,0.0015,-0.0199,0.023,0.0169,-0.0077,0.0153,-0.0169,-0.0153,-0.0169,-0.0184,-0.0153,0.0215,-0.0622,-0.0356,-0.0386,-0.0403,-0.0403,0.0541,0.0013,-0.0697,0.0613,0.0616,-0.0271,0.0524,-0.0599,-0.0524,-0.0564,-0.0622,-0.0496,0.0618,-0.0161,0.0037,-0.0517,0.0293,-0.0337,0.3699,0.6291,0.2808,-1.0,-1.0,0.7202,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.16,run,0.76,3.66,-6.97,1.32,-3.17,0.0,0.0,0.0,0.033,-2.55,18.72,78.93,-2.29,14.59,81.65,0.7,17.4,83.5,3.16,14.85,82.09,-2.99,16.79,78.4,-3.43,14.77,83.23,-4.68,21.36,81.22,-7.15,9.46,86.07,-1.92,21.01,86.06,7.59,9.99,86.51,-1.5,14.48,80.87,-7.59,10.17,87.48,-1.0,1.0,0.023,-1.0,-0.3802,1.0,-0.055,0.8656,0.2695,1.0,-1.0,1.0,0.3375,-0.3077,1.0,-1.0,-1.0,1.0,0.0,0.006,0.0,0.019,0.033,0.019,0.006,0.0,0.0,0.013,0.013,0.013,0.013,0.013,0.006,0.013,0.013,0.0,-0.0322,-0.0169,-0.0153,-0.0261,-0.0184,0.0337,0.0107,-0.0322,0.0291,0.0353,-0.0276,0.0353,-0.0337,-0.0291,-0.0184,-0.0353,-0.0307,0.0368,-0.0954,-0.0537,-0.0443,-0.0858,-0.057,0.107,0.0355,-0.0948,0.066,0.1122,-0.0938,0.1115,-0.1053,-0.0885,-0.0453,-0.1069,-0.0923,0.1009,-0.0448,0.0105,-0.1492,0.0183,-0.0667,-1.0,1.0,0.3056,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.7821,0.63,0.3317,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2,run,0.24,3.75,-13.08,2.49,-6.26,0.0,0.0,0.0,0.033,-3.25,18.54,79.37,-3.52,13.36,83.06,0.7,17.49,84.11,4.48,13.54,83.41,-3.6,16.17,79.28,-4.57,13.54,84.46,-6.18,22.86,82.72,-8.65,7.96,87.57,-3.42,19.51,87.56,9.09,8.49,88.01,0.0,12.98,82.37,-9.09,8.67,88.98,-1.0,1.0,1.0,-1.0,-0.9492,1.0,-1.0,0.1379,1.0,1.0,-1.0,1.0,0.0263,-0.6506,1.0,-1.0,-1.0,1.0,0.0,0.006,0.0,0.019,0.033,0.019,0.006,0.0,0.0,0.013,0.013,0.013,0.013,0.013,0.006,0.013,0.013,0.0,-0.0414,-0.0199,-0.0138,-0.046,-0.0414,0.0537,0.0123,-0.0368,0.0337,0.0537,-0.046,0.0537,-0.0522,-0.0383,-0.0169,-0.0583,-0.0506,0.0568,-0.1013,-0.0491,-0.0252,-0.1349,-0.1263,0.1498,0.0306,-0.0837,0.0635,0.1477,-0.1348,0.1472,-0.1428,-0.0965,-0.0259,-0.1612,-0.1395,0.1455,-0.068,0.0146,-0.1216,0.0231,-0.0552,-1.0,1.0,0.023,-1.0,-0.3802,1.0,-0.055,0.8656,0.2695,1.0,-1.0,1.0,0.3375,-0.3077,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.24,run,-0.37,3.62,-14.95,-3.16,-9.92,0.0,0.0,0.0,0.033,-4.22,18.98,80.16,-4.83,11.95,84.38,-0.26,18.02,85.08,5.8,11.78,84.81,-4.04,15.29,80.24,-5.98,12.22,85.87,-7.68,24.36,84.22,-10.15,9.46,89.07,-4.92,18.01,89.06,10.59,6.99,89.51,-1.5,11.48,83.87,-10.59,7.17,90.48,-0.5109,1.0,0.5275,-1.0,0.8656,1.0,-0.6928,0.2959,0.8953,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.013,0.013,0.006,0.019,0.019,0.013,0.013,0.013,0.0,0.013,0.006,0.013,0.006,0.019,0.013,0.019,0.006,0.0,-0.0537,-0.023,-0.0061,-0.0675,-0.0629,0.0782,0.0123,-0.0353,0.0445,0.0767,-0.069,0.0767,-0.0629,-0.0491,-0.0015,-0.0782,-0.0721,0.0782,-0.1166,-0.0458,0.0109,-0.1745,-0.1684,0.1963,0.0214,-0.0528,0.0844,0.1891,-0.1801,0.1888,-0.14,-0.1076,0.039,-0.1871,-0.1777,0.1819,-0.1136,0.0223,-0.2283,0.0434,-0.1092,-1.0,1.0,1.0,-1.0,-0.9492,1.0,-1.0,0.1379,1.0,1.0,-1.0,1.0,0.0263,-0.6506,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.28,run,-0.64,3.77,-6.55,4.05,-10.25,0.0,0.0,0.0,0.033,-5.19,20.04,81.21,-6.24,10.72,85.78,-1.41,18.54,86.13,7.12,10.63,86.22,-4.04,14.15,81.3,-7.29,10.72,87.19,-9.18,22.86,82.72,-11.65,8.04,87.57,-6.42,16.51,90.56,12.09,5.49,91.01,-3.0,9.98,85.37,-12.09,5.67,91.98,-1.0,-0.0047,0.021,-1.0,0.6008,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.013,0.013,0.006,0.019,0.019,0.013,0.013,0.013,0.0,0.013,0.006,0.013,0.006,0.019,0.013,0.019,0.006,0.0,-0.0706,-0.0153,0.0077,-0.0905,-0.0874,0.1012,-0.0046,-0.0261,0.0614,0.0997,-0.0997,0.1012,-0.0706,-0.0644,0.0153,-0.1028,-0.0951,0.1028,-0.1451,-0.0032,0.0595,-0.2086,-0.2102,0.2239,-0.0485,-0.0024,0.1225,0.2189,-0.2414,0.2244,-0.1268,-0.133,0.0907,-0.2233,-0.2109,0.2196,-0.1667,0.0106,-0.261,-0.0551,-0.1732,-0.5109,1.0,0.5275,-1.0,0.8656,1.0,-0.6928,0.2959,0.8953,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.32,run,-1.04,3.42,-10.34,-9.27,-8.69,0.0,0.0,0.0,0.033,-6.5,20.92,82.35,-7.65,9.76,87.1,-2.64,18.72,87.45,8.53,9.32,87.63,-3.52,12.83,82.62,-8.7,9.4,88.42,-10.68,21.36,84.22,-13.15,6.54,86.07,-7.92,15.01,92.06,13.59,3.99,92.51,-4.5,8.48,86.87,-13.59,4.17,93.48,-1.0,-0.8825,0.5844,-1.0,0.5579,0.0953,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-0.1219,1.0,-1.0,-1.0,1.0,0.013,0.013,0.006,0.019,0.019,0.013,0.013,0.013,0.0,0.013,0.006,0.013,0.006,0.019,0.013,0.019,0.006,0.0,-0.0874,0.0031,0.0261,-0.115,-0.1089,0.1258,-0.0245,-0.0169,0.0798,0.1227,-0.1197,0.1258,-0.0706,-0.0844,0.0337,-0.1258,-0.1212,0.1258,-0.165,0.067,0.1109,-0.2383,-0.2279,0.249,-0.1089,0.0329,0.155,0.2397,-0.244,0.2494,-0.0888,-0.1681,0.1327,-0.2428,-0.2457,0.2402,-0.1902,0.0241,-0.1143,0.0707,-0.1789,-1.0,-0.0047,0.021,-1.0,0.6008,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.36,run,-1.5,3.05,-10.83,-8.93,-4.78,0.0,0.0,0.0,0.039,-7.65,21.71,83.14,-8.96,8.79,87.98,-3.96,18.37,88.77,9.84,8.0,89.03,-3.16,11.43,84.02,-10.11,8.0,89.74,-12.18,19.86,82.72,-14.65,8.04,84.57,-9.42,16.51,93.56,15.09,2.49,94.01,-6.0,6.98,88.37,-15.09,2.67,94.98,-1.0,-1.0,-0.288,-1.0,1.0,-0.7934,-1.0,0.7587,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.006,0.039,0.0,0.013,0.013,0.006,0.026,0.006,0.0,0.026,0.013,0.013,0.0,0.006,0.006,0.019,0.013,0.006,-0.1104,0.0184,0.046,-0.1396,-0.1258,0.1488,-0.046,-0.0138,0.1028,0.1473,-0.1427,0.1503,-0.0614,-0.1074,0.0568,-0.1503,-0.1442,0.1473,-0.2015,0.1042,0.1521,-0.2585,-0.2225,0.2603,-0.1565,0.0345,0.1945,0.2595,-0.2567,0.2662,-0.0278,-0.2036,0.1789,-0.2617,-0.2579,0.2484,-0.2251,-0.0063,-0.1805,-0.1618,-0.1517,-1.0,-0.8825,0.5844,-1.0,0.5579,0.0953,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-0.1219,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
