t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,obs68,obs69,obs70,obs71,rot60_k
0.0,run,-1.34,2.5,-0.25,0.05,0.36,0.0,0.0,0.0,0.019,0.09,19.78,69.7,0.09,20.48,69.17,0.09,20.74,70.58,0.09,19.95,68.99,0.0,20.48,68.82,-0.09,20.39,68.99,-1.41,18.54,68.2,-1.41,18.98,70.58,1.59,19.24,71.9,1.59,18.71,70.49,-1.5,19.15,67.41,-1.59,18.89,70.49,-0.9406,-1.0,-0.4786,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.1073,-1.0,-0.4695,-1.0,-1.0,1.0,0.013,0.0,0.006,0.006,0.006,0.006,0.006,0.019,0.0,0.013,0.0,0.006,0.013,0.0,0.006,0.013,0.0,0.006,0.0,-0.0046,0.0,0.0,0.0,0.0015,0.0,0.0,0.0031,0.0,-0.0046,0.0,0.0,-0.0031,-0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0002,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04,run,-1.4,2.52,-0.76,0.13,0.41,0.0,0.0,0.0,0.019,-0.18,19.51,69.7,0.09,20.3,69.17,0.09,20.3,70.75,0.35,19.6,69.26,-0.18,20.13,68.73,-0.35,20.04,68.99,-2.91,20.04,69.7,-2.91,17.48,72.08,0.09,17.74,70.4,3.09,17.21,71.99,-3.0,17.65,68.91,-3.09,17.39,71.99,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.2447,1.0,-1.0,-1.0,1.0,0.013,0.0,0.006,0.006,0.006,0.006,0.006,0.019,0.0,0.013,0.0,0.006,0.013,0.0,0.006,0.013,0.0,0.006,0.0,-0.0046,0.0,0.0,0.0,0.0015,0.0,0.0,0.0031,0.0,-0.0046,0.0,0.0,-0.0031,-0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0001,-0.0044,0.0009,0.0063,-0.9406,-1.0,-0.4786,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.1073,-1.0,-0.4695,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08,run,-1.66,2.7,-3.66,3.0,-0.95,0.0,0.0,0.0,0.019,-0.97,18.98,69.43,-0.44,19.69,70.14,0.35,19.6,71.19,0.97,19.07,69.87,-1.05,19.42,68.03,-1.23,19.6,69.52,-1.41,18.54,71.2,-4.41,15.98,73.58,-1.41,19.24,71.9,4.59,15.71,73.49,-4.5,19.15,70.41,-4.59,15.89,73.49,0.2571,0.7582,0.3404,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.013,0.0,0.006,0.006,0.006,0.006,0.006,0.019,0.0,0.013,0.0,0.006,0.013,0.0,0.006,0.013,0.0,0.006,-0.0046,-0.0092,0.0,0.0,-0.0031,0.0015,0.0,-0.0077,0.0061,0.0046,-0.0107,0.0046,-0.0031,-0.0092,-0.0031,-0.0046,-0.0061,0.0,-0.0173,-0.0173,0.0,0.0,-0.0115,0.0,0.0,-0.0288,0.0115,0.0173,-0.0231,0.0173,-0.0115,-0.0231,-0.0058,-0.0173,-0.0231,0.0,-0.0074,0.002,-0.0133,0.0023,0.0071,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.2447,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.12,run,-1.76,2.77,-1.17,0.67,-3.66,0.0,0.0,0.0,0.026,-1.67,18.54,69.26,-1.41,18.81,71.02,0.88,18.9,71.63,2.02,18.28,70.84,-1.93,18.81,67.85,-2.02,18.72,70.31,-2.91,20.04,72.7,-5.91,14.48,75.08,-2.91,20.74,73.4,6.09,14.21,74.99,-3.0,17.65,68.91,-6.09,14.39,74.99,-1.0,1.0,0.2207,-1.0,-1.0,1.0,-1.0,0.9892,1.0,1.0,-1.0,1.0,0.4913,0.0785,-1.0,-1.0,-1.0,1.0,0.006,0.006,0.006,0.026,0.013,0.026,0.0,0.0,0.0,0.026,0.006,0.019,0.019,0.0,0.0,0.019,0.013,0.026,-0.0184,-0.0184,-0.0046,-0.0092,-0.0138,0.0184,0.0046,-0.0199,0.0138,0.0153,-0.0199,0.0153,-0.0184,-0.0215,-0.0153,-0.0199,-0.0138,0.0092,-0.0638,-0.0466,-0.0172,-0.0345,-0.0483,0.0632,0.0172,-0.0661,0.0368,0.0523,-0.0506,0.0523,-0.0655,-0.0621,-0.05,-0.0695,-0.0449,0.0345,-0.0298,0.0175,-0.0638,0.0524,-0.0166,0.2571,0.7582,0.3404,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.16,run,-1.93,2.58,-4.03,-5.48,-3.09,0.0,0.0,0.0,0.026,-2.2,18.28,69.26,-2.46,17.75,72.25,0.88,18.54,72.07,3.08,17.05,72.07,-2.9,18.11,68.12,-3.34,17.58,71.28,-4.41,21.54,74.2,-7.41,12.98,76.58,-4.41,19.24,71.9,7.59,12.71,76.49,-4.5,19.15,70.41,-7.59,12.89,76.49,-1.0,1.0,0.1096,-1.0,-0.5793,1.0,-0.6458,0.0153,-0.0227,1.0,-1.0,1.0,-0.3264,0.8451,1.0,-1.0,-1.0,1.0,0.006,0.006,0.006,0.026,0.013,0.026,0.0,0.0,0.0,0.026,0.006,0.019,0.019,0.0,0.0,0.019,0.013,0.026,-0.0307,-0.0261,-0.0077,-0.0261,-0.0291,0.0337,0.0138,-0.0322,0.0215,0.0337,-0.0337,0.0322,-0.0337,-0.0322,-0.0184,-0.0337,-0.0291,0.023,-0.091,-0.0616,-0.0236,-0.0878,-0.0917,0.1022,0.0468,-0.0926,0.0547,0.1061,-0.0876,0.1003,-0.1038,-0.084,-0.0466,-0.1008,-0.0893,0.0763,-0.0383,0.0239,-0.0204,0.0117,-0.0639,-1.0,1.0,0.2207,-1.0,-1.0,1.0,-1.0,0.9892,1.0,1.0,-1.0,1.0,0.4913,0.0785,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2,run,-1.91,2.33,-0.56,-6.65,0.74,0.0,0.0,0.0,0.026,-2.99,18.28,69.52,-3.69,16.61,73.48,0.88,18.72,72.69,4.39,15.82,73.3,-3.52,17.75,68.64,-4.57,16.44,72.6,-5.91,20.04,75.7,-8.91,11.48,78.08,-5.91,20.74,73.4,9.09,11.21,77.99,-3.57,17.65,71.91,-9.09,11.39,77.99,-1.0,0.7306,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.1021,-0.0658,0.5953,-1.0,-1.0,1.0,0.006,0.006,0.006,0.026,0.013,0.026,0.0,0.0,0.0,0.026,0.006,0.019,0.019,0.0,0.0,0.019,0.013,0.026,-0.0399,-0.0307,-0.0077,-0.0445,-0.0476,0.0552,0.0138,-0.0383,0.0291,0.0522,-0.0552,0.0537,-0.0506,-0.0445,-0.0138,-0.0568,-0.0491,0.0399,-0.0982,-0.0603,-0.0166,-0.1305,-0.1332,0.152,0.0328,-0.0878,0.067,0.1433,-0.1418,0.1507,-0.1359,-0.1048,-0.0154,-0.1568,-0.1373,0.1166,-0.0534,0.0072,-0.0703,-0.0956,-0.0539,-1.0,1.0,0.1096,-1.0,-0.5793,1.0,-0.6458,0.0153,-0.0227,1.0,-1.0,1.0,-0.3264,0.8451,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.24,run,-1.53,1.67,2.66,-4.45,-3.15,0.0,0.0,0.0,0.084,-6.5,18.37,73.12,-8.44,12.13,78.13,-3.6,19.69,74.62,8.79,11.16,77.87,-4.75,17.93,70.93,-9.23,12.04,77.34,-7.41,18.54,74.64,-10.41,9.98,79.58,-7.41,19.24,74.9,10.59,9.71,79.49,-5.07,19.15,70.41,-10.59,9.89,79.49,-1.0,-0.2005,0.1135,-1.0,-0.7734,1.0,-1.0,0.6879,1.0,1.0,-1.0,1.0,-0.5246,0.9286,-0.3499,-1.0,-1.0,1.0,0.006,0.0,0.006,0.006,0.013,0.006,0.013,0.0,0.0,0.019,0.0,0.006,0.019,0.084,0.026,0.006,0.006,0.006,-0.0537,-0.0307,-0.0031,-0.066,-0.0675,0.0767,0.0138,-0.0353,0.0399,0.0752,-0.0767,0.0752,-0.0614,-0.0506,-0.0046,-0.0782,-0.069,0.0629,-0.1203,-0.0422,0.0056,-0.1715,-0.1677,0.1866,0.0229,-0.05,0.087,0.1862,-0.1794,0.1857,-0.1352,-0.0963,0.0236,-0.1899,-0.1705,0.1675,-0.052,-0.014,-0.0098,-0.1161,0.013,-1.0,0.7306,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.1021,-0.0658,0.5953,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.28,run,-1.55,1.46,-0.42,-6.04,0.86,0.0,0.0,0.0,0.084,-7.12,18.28,73.65,-9.14,11.43,78.75,-4.57,19.42,74.71,9.32,10.46,78.49,-4.75,18.02,71.02,-9.84,11.34,78.13,-8.91,17.04,76.14,-11.91,8.48,81.08,-8.91,17.74,76.4,12.09,8.21,80.99,-6.57,17.65,71.91,-12.09,8.39,80.99,-1.0,-0.4052,0.5381,-1.0,-1.0,1.0,-1.0,0.395,0.6281,1.0,-1.0,1.0,-1.0,0.5952,0.0964,-1.0,-1.0,1.0,0.006,0.0,0.006,0.006,0.013,0.006,0.013,0.0,0.0,0.019,0.0,0.006,0.019,0.084,0.026,0.006,0.006,0.006,-0.115,-0.0291,0.0598,-0.1488,-0.1457,0.158,-0.0644,-0.0184,0.0736,0.1519,-0.158,0.1549,-0.0828,-0.0476,0.0353,-0.1595,-0.1457,0.1457,-0.1479,-0.028,0.0692,-0.206,-0.1986,0.215,-0.0652,-0.0175,0.0959,0.2099,-0.21,0.2128,-0.1169,-0.0642,0.0579,-0.2173,-0.199,0.2033,-0.0183,-0.0719,0.0465,-0.0777,-0.055,-1.0,-0.2005,0.1135,-1.0,-0.7734,1.0,-1.0,0.6879,1.0,1.0,-1.0,1.0,-0.5246,0.9286,-0.3499,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.32,run,-1.49,1.27,1.53,-3.88,-0.11,0.0,0.0,0.0,0.084,-7.29,18.02,74.18,-9.84,10.72,79.37,-5.71,18.98,74.97,10.02,9.84,79.1,-4.75,18.02,71.02,-10.37,10.63,78.84,-10.41,15.54,77.64,-13.41,6.98,82.58,-10.41,19.24,77.9,13.59,6.71,82.49,-8.07,16.15,73.41,-13.59,6.89,82.49,-1.0,-1.0,0.3986,-1.0,-0.9841,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0861,0.5194,-1.0,-1.0,1.0,0.006,0.0,0.006,0.006,0.013,0.006,0.013,0.0,0.0,0.019,0.0,0.006,0.019,0.084,0.026,0.006,0.006,0.006,-0.1258,-0.0307,0.069,-0.1611,-0.158,0.1687,-0.0813,-0.023,0.0752,0.1611,-0.1703,0.1657,-0.0828,-0.046,0.0368,-0.1703,-0.158,0.1595,-0.1538,-0.0268,0.0915,-0.2016,-0.1964,0.2007,-0.1246,-0.0338,0.0743,0.19,-0.2044,0.1992,-0.0819,-0.0378,0.0477,-0.2024,-0.1967,0.2069,-0.0203,-0.0902,-0.0073,-0.1054,0.015,-1.0,-0.4052,0.5381,-1.0,-1.0,1.0,-1.0,0.395,0.6281,1.0,-1.0,1.0,-1.0,0.5952,0.0964,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.36,run,-1.45,1.27,1.74,0.39,-5.28,0.0,0.0,0.0,0.084,-8.0,17.4,74.88,-10.63,9.93,80.16,-6.86,18.9,75.5,10.81,9.14,79.8,-5.1,18.02,71.02,-11.25,9.93,79.54,-11.91,14.04,79.14,-14.91,5.48,84.08,-11.91,17.74,79.4,15.09,5.21,83.99,-9.57,14.65,74.91,-15.09,5.39,83.99,-1.0,-0.5734,0.797,-1.0,-1.0,1.0,-1.0,-0.5894,1.0,1.0,-1.0,1.0,-1.0,0.0768,0.1476,-1.0,-1.0,1.0,0.0,0.0,0.006,0.019,0.026,0.013,0.019,0.0,0.0,0.039,0.0,0.019,0.045,0.0,0.058,0.013,0.019,0.013,-0.1289,-0.0353,0.0782,-0.1733,-0.1703,0.1795,-0.1012,-0.0307,0.0798,0.1733,-0.181,0.1764,-0.0828,-0.046,0.0368,-0.1795,-0.1703,0.1718,-0.1191,-0.0359,0.0985,-0.1871,-0.1834,0.1807,-0.1618,-0.0523,0.0692,0.1789,-0.1832,0.1796,-0.0573,-0.0264,0.0334,-0.1761,-0.1836,0.1907,-0.0154,-0.1072,0.0267,-0.0677,-0.002,-1.0,-1.0,0.3986,-1.0,-0.9841,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0861,0.5194,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
