time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/entropy_loss,train/clip_fraction,train/std,train/loss
4787,75,300.0,256,1228800,311.12078857421875,0.0003,740,0.2,0.9935830235481262,-0.008485938678495586,0.10146273,0.005329606107261497,6.508142441511154,0.59288330078125,0.16862623393535614,-0.022027142345905304
4788,76,300.0,260,1245184,303.864013671875,0.0003,750,0.2,0.9897829294204712,-0.007283481399645098,0.107063666,0.006342531716654776,6.537018829584122,0.598333740234375,0.16831211745738983,-0.022387981414794922
4784,77,300.0,263,1261568,287.46697998046875,0.0003,760,0.2,0.9905925393104553,-0.009901348409766798,0.111931324,0.006950053258333355,6.536068317294121,0.599212646484375,0.1684630662202835,-0.022666258737444878
4786,78,300.0,266,1277952,297.43292236328125,0.0003,770,0.2,0.9886276721954346,-0.00827823624422308,0.11448141,0.007991566494456492,6.545866605639458,0.611138916015625,0.16816452145576477,-0.017147423699498177
4786,79,300.0,270,1294336,333.9619445800781,0.0003,780,0.2,0.9928768873214722,-0.007864056839571277,0.10961953,0.006069539831514703,6.566186991333962,0.60048828125,0.16796888411045074,-0.01320047676563263
4786,80,300.0,273,1310720,315.3036804199219,0.0003,790,0.2,0.9894710779190063,-0.006387548883503768,0.102020785,0.00552661257024738,6.588371443748474,0.593994140625,0.16781693696975708,-0.023001914843916893
4788,81,300.0,277,1327104,316.3500061035156,0.0003,800,0.2,0.9895048141479492,-0.008164876892988105,0.1127173,0.006941903191182064,6.6165422886610035,0.60308837890625,0.1674545705318451,-0.028159359470009804
4790,82,300.0,280,1343488,324.1693115234375,0.0003,810,0.2,0.9928037524223328,-0.005067651343415492,0.11139114,0.005392279475927353,6.655144561827183,0.59476318359375,0.16706617176532745,-0.022627148777246475
4794,83,300.0,283,1359872,326.093994140625,0.0003,820,0.2,0.992043137550354,-0.0063089340226724746,0.11304874,0.005792811735591386,6.687251581251621,0.610589599609375,0.16696898639202118,-0.021831249818205833
4795,84,300.0,287,1376256,333.92144775390625,0.0003,830,0.2,0.9880809783935547,-0.005018311325693503,0.1137754,0.005613480634201551,6.73010273873806,0.608905029296875,0.16634437441825867,-0.01292943675071001
4796,85,300.0,290,1392640,335.6396484375,0.0003,840,0.2,0.9892878532409668,-0.005377116640738677,0.11726489,0.007159183383919299,6.758017267286777,0.611956787109375,0.1663953959941864,-0.0015215091407299042
4798,86,300.0,293,1409024,340.4027404785156,0.0003,850,0.2,0.9928433895111084,-0.008480424842127831,0.10977267,0.004882131197518902,6.71077084839344,0.594219970703125,0.16686668992042542,-0.03105727583169937
4800,87,300.0,296,1425408,319.7998352050781,0.0003,860,0.2,0.992408275604248,-0.005845123738254188,0.10987939,0.005439162973198108,6.695493167638778,0.6025146484375,0.16687233746051788,-0.011154910549521446
4801,88,300.0,300,1441792,310.4537048339844,0.0003,870,0.2,0.9916703104972839,-0.006485425431310432,0.11459438,0.007204480853397399,6.704012152552605,0.609002685546875,0.1668155938386917,-0.02312421426177025
4804,89,300.0,303,1458176,326.6608581542969,0.0003,880,0.2,0.9900616407394409,-0.008500766538782045,0.11622107,0.005747085448092548,6.6979843601584435,0.614093017578125,0.16694903373718262,-0.018420005217194557
4806,90,300.0,306,1474560,335.495849609375,0.0003,890,0.2,0.9877116680145264,-0.007531247042061295,0.11795202,0.005898392993549351,6.690771219134331,0.608251953125,0.16697847843170166,-0.014171496033668518
4806,91,300.0,310,1490944,320.5532531738281,0.0003,900,0.2,0.9905722141265869,-0.008007477174760424,0.12510525,0.0058718653948744755,6.6813651159405705,0.608941650390625,0.16688916087150574,-0.02284078299999237
4808,92,300.0,313,1507328,300.9516906738281,0.0003,910,0.2,0.9880132079124451,-0.006382826972549082,0.12767611,0.0070465932512888685,6.715562270581723,0.61895751953125,0.16659218072891235,-0.026628736406564713
4811,93,300.0,316,1523712,330.38690185546875,0.0003,920,0.2,0.9909489154815674,-0.005334763384598773,0.12861195,0.005842839754768648,6.755120491981506,0.62667236328125,0.16634684801101685,-0.02581927180290222
4813,94,300.0,319,1540096,355.9701843261719,0.0003,930,0.2,0.9909944534301758,-0.00743563452779199,0.11355658,0.004296559882641304,6.7599704504013065,0.605670166015625,0.16622287034988403,-0.015093263238668442
4817,95,300.0,323,1556480,380.546875,0.0003,940,0.2,0.9924134016036987,-0.006468105028034188,0.11302166,0.0048989474882546345,6.78790050148964,0.609735107421875,0.16585545241832733,-0.027642931789159775
4820,96,300.0,326,1572864,370.8724670410156,0.0003,950,0.2,0.9891340732574463,-0.007732656464213505,0.12218159,0.0041823216823104305,6.8189507111907,0.607427978515625,0.16575105488300323,-0.024241214618086815
4822,97,300.0,329,1589248,340.01910400390625,0.0003,960,0.2,0.9888348579406738,-0.007422116048837779,0.108763844,0.004745179270685185,6.8359899640083315,0.60885009765625,0.16554543375968933,-0.011744547635316849
4824,98,300.0,332,1605632,343.7261962890625,0.0003,970,0.2,0.9914391040802002,-0.008108336212171708,0.13046974,0.0070525919240026266,6.848685909807682,0.619317626953125,0.16537687182426453,-0.00914566870778799
4826,99,300.0,336,1622016,328.1788330078125,0.0003,980,0.2,0.9919334650039673,-0.0039001337383524513,0.12929094,0.004903994210326346,6.884325318038464,0.620733642578125,0.16498634219169617,-0.02371424064040184
4827,100,300.0,339,1638400,327.8529357910156,0.0003,990,0.2,0.9890565872192383,-0.006395418541796971,0.12952617,0.006467979535227641,6.906956939399242,0.624029541015625,0.16484636068344116,-0.02606317773461342
4830,101,300.0,342,1654784,344.02703857421875,0.0003,1000,0.2,0.9884185194969177,-0.008090161425934638,0.12551017,0.006323073089879472,6.927243383228779,0.628375244140625,0.16457588970661163,0.0029097143560647964
4831,102,300.0,345,1671168,347.72198486328125,0.0003,1010,0.2,0.9904049038887024,-0.004719070447026752,0.12978268,0.005447252675367054,6.985322770476341,0.615948486328125,0.16401956975460052,-0.020763851702213287
4833,103,300.0,349,1687552,338.2052001953125,0.0003,1020,0.2,0.9895094633102417,-0.005891707551199943,0.12438801,0.005281805779668502,7.009561014175415,0.61903076171875,0.16390234231948853,-0.030736099928617477
4835,104,300.0,352,1703936,334.4002990722656,0.0003,1030,0.2,0.9890258312225342,-0.00681904466728156,0.12301925,0.005841485612472752,7.034196066856384,0.62667236328125,0.16367490589618683,-0.01378689892590046
4835,105,300.0,355,1720320,319.5354309082031,0.0003,1040,0.2,0.9918714761734009,-0.004700833394599613,0.12848744,0.005693134031753288,7.066703297197819,0.6203857421875,0.1634502410888672,0.0004104170948266983
4837,106,300.0,359,1736704,334.0266418457031,0.0003,1050,0.2,0.9898156523704529,-0.006504896155820461,0.1214606,0.0065555084838706534,7.0745891571044925,0.62725830078125,0.1634063422679901,-0.025596171617507935
4841,107,300.0,362,1753088,357.9894104003906,0.0003,1060,0.2,0.9909564852714539,-0.005965706403367221,0.12401311,0.005615473261423176,7.072991599142552,0.624029541015625,0.16339458525180817,-0.017331745475530624
4842,108,300.0,365,1769472,345.4124755859375,0.0003,1070,0.2,0.9884041547775269,-0.008303973179135938,0.132614,0.005238045220903586,7.1104083329439165,0.621893310546875,0.16288354992866516,-0.042678121477365494
4844,109,300.0,368,1785856,339.89996337890625,0.0003,1080,0.2,0.9914776086807251,-0.006237515281100059,0.12680551,0.005624657813314116,7.143364861607552,0.6319580078125,0.16274042427539825,-0.01806558296084404
4845,110,300.0,371,1802240,341.8106689453125,0.0003,1090,0.2,0.9906308054924011,-0.0076766085177951025,0.13670096,0.0045277187316969504,7.139706796407699,0.62952880859375,0.16291598975658417,4.792911931872368e-05
4847,111,300.0,375,1818624,347.65216064453125,0.0003,1100,0.2,0.9923911094665527,-0.005567104980582371,0.13387491,0.005512475219438784,7.1467237889766695,0.621014404296875,0.16263805329799652,-0.019044984132051468
4849,112,300.0,378,1835008,344.4664306640625,0.0003,1110,0.2,0.9890713691711426,-0.007943079277174548,0.1294028,0.004321769863599912,7.1728452637791635,0.62587890625,0.16248971223831177,-0.023101530969142914
4851,113,300.0,381,1851392,352.6827697753906,0.0003,1120,0.2,0.9901557564735413,-0.006957696776953526,0.12863117,0.0055414552000002,7.203907199203968,0.627960205078125,0.1620902419090271,-0.018660668283700943
4852,114,300.0,384,1867776,339.857177734375,0.0003,1130,0.2,0.9926576018333435,-0.009527473652997286,0.13187465,0.003998942230828107,7.2351193383336065,0.621966552734375,0.16199615597724915,-0.0203448086977005
4856,115,300.0,387,1884160,354.1382751464844,0.0003,1140,0.2,0.9895155429840088,-0.004466255056468071,0.14288092,0.00633490432810504,7.265775945782662,0.63804931640625,0.16150659322738647,-0.02822643145918846
4857,116,300.0,391,1900544,365.3447265625,0.0003,1150,0.2,0.9900311827659607,-0.00798811844724696,0.12531045,0.0037371775400970365,7.271676920354366,0.625982666015625,0.16167835891246796,-0.024620421230793
4858,117,300.0,394,1916928,331.1993713378906,0.0003,1160,0.2,0.9897698760032654,-0.0067637483822181824,0.1583305,0.0049460442205599975,7.301854941248894,0.64593505859375,0.16123713552951813,-0.03077618218958378
4860,118,300.0,397,1933312,338.15106201171875,0.0003,1170,0.2,0.9919750094413757,-0.0037867648221435956,0.1324891,0.0054654438441502865,7.340958900749683,0.643206787109375,0.16099655628204346,-0.011569848284125328
4862,119,300.0,400,1949696,344.9093322753906,0.0003,1180,0.2,0.9884454607963562,-0.006015031396236737,0.13623756,0.005649769355659373,7.356871183216572,0.63675537109375,0.16075795888900757,-0.004829488694667816
4863,120,300.0,404,1966080,356.118408203125,0.0003,1190,0.2,0.9921584129333496,-0.005176513398328098,0.1314325,0.005790640565828653,7.378036871552467,0.6265625,0.16069123148918152,0.002032575663179159
4864,121,300.0,407,1982464,333.6522521972656,0.0003,1200,0.2,0.9890928864479065,-0.003595942228275817,0.13062549,0.004907113840454258,7.381598775088787,0.633990478515625,0.1606462597846985,-0.01955803669989109
4864,122,300.0,410,1998848,307.87481689453125,0.0003,1210,0.2,0.9923101663589478,-0.004059815440996317,0.1534647,0.006266827140643727,7.3940589189529415,0.65361328125,0.16047987341880798,-0.018613912165164948
4866,123,300.0,414,2015232,326.4903564453125,0.0003,1220,0.2,0.9890238046646118,-0.005409808878175682,0.16113734,0.005794637277722359,7.401940649747848,0.655224609375,0.1605408936738968,-0.011036145500838757
4867,124,300.0,417,2031616,325.1292724609375,0.0003,1230,0.2,0.9866448640823364,-0.0048074017133330925,0.13922966,0.006066248863498913,7.393139597773552,0.640643310546875,0.16050595045089722,-0.039012033492326736
4868,125,300.0,420,2048000,327.7618713378906,0.0003,1240,0.2,0.9878551363945007,-0.005301982821401907,0.13798681,0.006066861291765235,7.446580646932125,0.64549560546875,0.15996859967708588,-0.014041299000382423
4869,126,300.0,423,2064384,331.0252685546875,0.0003,1250,0.2,0.9922502040863037,-0.007243447875225684,0.13924831,0.005368341768189566,7.4714236244559284,0.639605712890625,0.15987811982631683,-0.025641722604632378
4870,127,300.0,427,2080768,347.16326904296875,0.0003,1260,0.2,0.991613507270813,-0.005243378211889649,0.14367682,0.0049065744868130425,7.497211264073849,0.643267822265625,0.15956395864486694,-0.03373543173074722
4871,128,300.0,430,2097152,328.6314392089844,0.0003,1270,0.2,0.9906818270683289,-0.00287378216671641,0.13412039,0.0051980151954921896,7.50104283541441,0.64693603515625,0.15964943170547485,-0.030993836000561714
4873,129,300.0,433,2113536,335.7948913574219,0.0003,1280,0.2,0.9933089017868042,-0.0019128702631860505,0.15850234,0.00455644538087654,7.532106885313988,0.65281982421875,0.1591615527868271,-0.020447958260774612
4876,130,300.0,436,2129920,367.3223876953125,0.0003,1290,0.2,0.989987850189209,-0.005479266894690226,0.15889663,0.006017826616880484,7.579296839237213,0.645306396484375,0.1588544100522995,-0.02524503879249096
4877,131,300.0,440,2146304,350.6239929199219,0.0003,1300,0.2,0.9890468716621399,-0.005125117471834528,0.1404767,0.0046092350370599885,7.59745334237814,0.64537353515625,0.15871429443359375,-0.024189244955778122
4878,132,300.0,443,2162688,340.31268310546875,0.0003,1310,0.2,0.99225252866745,-0.0028170273752039067,0.16119334,0.005670735334570054,7.620865890383721,0.65374755859375,0.15852078795433044,-0.00331627344712615
4879,133,300.0,446,2179072,353.50799560546875,0.0003,1320,0.2,0.9923587441444397,-0.0068136379035422575,0.1444864,0.004707666541798971,7.647331984341145,0.645281982421875,0.1581583321094513,-0.019348720088601112
4880,134,300.0,449,2195456,357.9731750488281,0.0003,1330,0.2,0.9923234581947327,-0.004240699698493699,0.15787324,0.004132078635302605,7.675994417071342,0.648553466796875,0.1580445021390915,-0.01748473569750786
