t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,obs68,obs69,obs70,obs71,rot60_k
0.0,run,1.01,-0.26,-0.21,0.39,-0.33,0.0,-0.0,0.0,0.019,-0.26,19.42,79.8,-0.09,16.0,79.19,-0.09,19.51,79.63,0.53,16.17,79.37,-0.09,19.16,79.54,-0.09,17.4,79.37,-1.76,18.01,78.3,-1.59,14.76,80.43,1.41,18.01,81.13,1.85,14.94,80.69,1.41,17.57,78.04,-1.59,16.08,80.69,-1.0,-1.0,-0.3763,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.1906,-1.0,-0.4477,-1.0,-1.0,1.0,0.013,0.0,0.006,0.013,0.006,0.0,0.006,0.019,0.006,0.006,0.0,0.0,0.006,0.019,0.019,0.019,0.006,0.0,-0.0031,-0.0015,0.0,0.0,-0.0031,0.0046,0.0,0.0,0.0,0.0031,-0.0031,0.0031,0.0,0.0015,0.0,0.0,-0.0031,0.0015,-0.0062,-0.003,0.0,0.0,-0.006,0.0091,0.0,0.0,0.0,0.0062,-0.006,0.0062,0.0,0.0032,0.0,0.0,-0.006,0.003,0.0,0.0,-0.016,-0.001,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.04,run,0.95,-0.23,-1.0,-0.16,0.43,0.0,-0.0,0.0,0.019,-0.7,19.34,79.8,-0.26,15.73,79.37,-0.09,19.16,79.63,0.62,15.82,79.54,-0.09,18.81,79.37,-0.44,17.23,79.54,-3.26,19.51,79.8,-3.09,13.26,81.93,-0.09,16.51,79.63,3.35,13.44,82.19,-0.09,16.07,79.54,-3.09,14.58,82.19,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.184,1.0,-1.0,-1.0,1.0,0.013,0.0,0.006,0.013,0.006,0.0,0.006,0.019,0.006,0.006,0.0,0.0,0.006,0.019,0.019,0.019,0.006,0.0,0.0,-0.0015,0.0,0.0,-0.0046,0.0046,0.0,0.0,0.0,0.0031,-0.0046,0.0031,0.0,0.0015,0.0,0.0,-0.0031,0.0031,0.0007,-0.0021,0.0,0.0,-0.0068,0.0063,0.0,0.0,0.0,0.0044,-0.0068,0.0044,0.0,0.0022,0.0,0.0,-0.0042,0.0047,-0.0023,0.0048,-0.0036,0.0067,-0.0057,-1.0,-1.0,-0.3763,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.1906,-1.0,-0.4477,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.08,run,0.75,-0.23,-4.59,-1.51,3.49,0.0,-0.0,0.0,0.019,-1.41,18.98,79.28,-0.79,15.21,80.07,0.44,18.37,80.24,1.49,15.38,80.33,0.79,18.11,78.66,-1.14,16.61,80.16,-4.76,21.01,81.3,-4.59,11.76,83.43,-1.59,18.01,81.13,4.85,11.94,83.69,-1.59,17.57,81.04,-4.59,13.08,83.69,-0.4128,1.0,0.2733,-1.0,-1.0,0.6884,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.9551,1.0,1.0,-1.0,-1.0,1.0,0.013,0.0,0.006,0.013,0.006,0.0,0.006,0.019,0.006,0.006,0.0,0.0,0.006,0.019,0.019,0.019,0.006,0.0,-0.0077,-0.0031,0.0,-0.0031,-0.0092,0.0077,0.0,-0.0061,0.0,0.0046,-0.0107,0.0061,0.0,-0.0046,-0.0031,-0.0061,-0.0061,0.0061,-0.0281,-0.0072,0.0,-0.0115,-0.0219,0.0159,0.0,-0.0229,0.0,0.0088,-0.0276,0.0145,0.0,-0.0213,-0.0115,-0.0229,-0.0144,0.0147,-0.0075,0.0073,-0.0174,-0.0029,0.0075,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.184,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.12,run,0.61,-0.16,-2.67,0.22,-3.42,0.0,-0.0,0.0,0.026,-2.37,18.37,79.1,-1.32,14.41,81.04,0.79,17.75,80.68,2.29,14.41,81.21,0.79,17.4,78.66,-2.02,15.82,80.95,-6.26,22.51,79.8,-6.09,10.26,84.93,-3.09,19.51,82.63,6.35,10.44,85.19,-0.09,16.07,79.54,-6.09,11.58,85.19,-1.0,1.0,0.095,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.9614,0.1816,-1.0,-1.0,-1.0,1.0,0.006,0.006,0.0,0.026,0.006,0.006,0.0,0.006,0.0,0.026,0.0,0.013,0.0,0.006,0.0,0.019,0.013,0.0,-0.0199,-0.0092,-0.0092,-0.0123,-0.0184,0.0199,0.0092,-0.0199,0.0107,0.0199,-0.0184,0.0199,0.0153,-0.0169,-0.0153,-0.0184,-0.0169,0.0169,-0.0656,-0.028,-0.0344,-0.0425,-0.0498,0.0571,0.0344,-0.0677,0.0402,0.0636,-0.0481,0.0618,0.0574,-0.0609,-0.0539,-0.062,-0.0503,0.0505,-0.0253,0.0076,-0.0802,-0.0263,0.0609,-0.4128,1.0,0.2733,-1.0,-1.0,0.6884,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.9551,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.16,run,0.44,-0.24,-1.95,-1.83,-7.65,0.0,-0.0,0.0,0.026,-3.6,18.28,79.1,-2.72,13.27,82.27,0.7,17.4,81.04,3.34,13.27,82.44,0.79,16.7,78.84,-3.34,14.77,81.91,-7.76,24.01,78.3,-7.59,8.76,86.43,-4.59,18.01,81.13,7.85,8.94,86.69,1.41,17.57,81.04,-7.59,10.08,86.69,-1.0,1.0,-0.0506,-1.0,-0.7037,1.0,-0.4432,0.324,-0.3951,1.0,-1.0,1.0,1.0,0.8403,1.0,-1.0,-1.0,1.0,0.006,0.006,0.0,0.026,0.006,0.006,0.0,0.006,0.0,0.026,0.0,0.013,0.0,0.006,0.0,0.019,0.013,0.0,-0.0368,-0.0199,-0.0123,-0.0215,-0.0322,0.0368,0.0153,-0.0307,0.0184,0.0337,-0.0353,0.0353,0.0153,-0.0291,-0.0153,-0.0337,-0.0307,0.0307,-0.1091,-0.0598,-0.0356,-0.0642,-0.0866,0.1031,0.0471,-0.0876,0.0569,0.0962,-0.0968,0.1007,0.0402,-0.0886,-0.0378,-0.1008,-0.0869,0.087,-0.0373,0.0129,-0.0466,0.0038,-0.0598,-1.0,1.0,0.095,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.9614,0.1816,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.2,run,0.28,-0.52,-3.9,-7.81,-4.93,0.0,-0.0,0.0,0.026,-4.92,18.63,79.37,-3.87,12.04,83.5,0.62,17.58,81.65,4.83,11.95,83.58,0.18,15.91,79.63,-4.57,13.62,83.06,-9.26,25.51,79.8,-9.09,7.26,87.93,-6.09,19.51,82.63,9.35,7.44,88.19,2.91,16.07,82.54,-9.09,8.58,88.19,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.3772,1.0,-1.0,1.0,1.0,0.1354,1.0,-1.0,-1.0,1.0,0.006,0.006,0.0,0.026,0.006,0.006,0.0,0.006,0.0,0.026,0.0,0.013,0.0,0.006,0.0,0.019,0.013,0.0,-0.0583,-0.0215,-0.0123,-0.046,-0.0522,0.0583,0.0138,-0.0368,0.0245,0.0522,-0.0552,0.0568,0.0153,-0.0414,-0.0123,-0.0568,-0.0491,0.0476,-0.157,-0.0476,-0.0249,-0.1371,-0.1355,0.1528,0.0272,-0.0844,0.0628,0.1364,-0.1427,0.1511,0.0281,-0.1081,-0.0149,-0.157,-0.1299,0.1243,-0.0517,0.0061,-0.0341,-0.0319,-0.1336,-1.0,1.0,-0.0506,-1.0,-0.7037,1.0,-0.4432,0.324,-0.3951,1.0,-1.0,1.0,1.0,0.8403,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.24,run,0.25,-0.99,-0.84,-10.73,-4.24,0.0,-0.0,0.0,0.065,-6.33,19.16,79.72,-5.27,10.72,84.81,-0.44,18.19,82.18,6.06,10.55,84.99,0.0,15.82,80.33,-5.98,12.74,83.85,-10.76,24.01,78.3,-10.59,5.76,89.43,-7.59,21.01,81.13,10.85,5.94,89.69,4.41,14.57,84.04,-10.59,7.08,89.69,-1.0,0.1797,0.0642,-1.0,-0.5197,1.0,-1.0,1.0,0.0408,1.0,-1.0,1.0,1.0,0.7053,0.3429,-1.0,-1.0,1.0,0.006,0.065,0.0,0.019,0.0,0.013,0.019,0.013,0.0,0.019,0.0,0.019,0.0,0.006,0.033,0.019,0.033,0.0,-0.0813,-0.0153,-0.0077,-0.066,-0.0736,0.0798,0.0123,-0.0337,0.0353,0.0782,-0.0782,0.0767,0.0046,-0.0552,0.0015,-0.0782,-0.069,0.0675,-0.1962,-0.0103,-0.0002,-0.1707,-0.1753,0.1875,0.0133,-0.0476,0.0842,0.1933,-0.1861,0.1805,-0.0206,-0.1274,0.0413,-0.1904,-0.1657,0.1617,-0.0655,-0.0177,-0.0681,-0.1364,-0.086,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.3772,1.0,-1.0,1.0,1.0,0.1354,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.28,run,-0.03,-1.27,-8.21,-6.86,-5.07,0.0,-0.0,0.0,0.065,-7.65,19.95,79.72,-6.59,9.4,86.31,-1.67,18.9,82.44,7.47,9.14,86.22,0.18,15.47,81.3,-7.47,11.34,85.61,-12.26,22.51,79.8,-12.09,4.26,90.93,-9.09,22.51,79.63,12.35,4.44,91.19,5.91,16.07,85.54,-12.09,5.58,91.19,-1.0,0.0554,1.0,-1.0,-0.8939,1.0,-1.0,1.0,-0.9329,1.0,-1.0,1.0,1.0,0.7745,0.2537,-1.0,-1.0,1.0,0.006,0.065,0.0,0.019,0.0,0.013,0.019,0.013,0.0,0.019,0.0,0.019,0.0,0.006,0.033,0.019,0.033,0.0,-0.1058,-0.0061,-0.0015,-0.0905,-0.0966,0.1028,-0.0061,-0.023,0.0445,0.0997,-0.1028,0.1012,0.0015,-0.0568,0.0138,-0.1028,-0.0844,0.0813,-0.2294,0.0273,0.0229,-0.2116,-0.2091,0.2176,-0.0598,0.007,0.0935,0.2159,-0.2224,0.2185,-0.0259,-0.0949,0.075,-0.2254,-0.1736,0.165,-0.0682,-0.0595,-0.0146,-0.1873,-0.074,-1.0,0.1797,0.0642,-1.0,-0.5197,1.0,-1.0,1.0,0.0408,1.0,-1.0,1.0,1.0,0.7053,0.3429,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.32,run,-0.22,-1.61,-5.38,-7.71,-4.81,0.0,-0.0,0.0,0.065,-8.79,20.65,79.54,-8.0,8.09,87.63,-3.08,20.04,82.44,8.79,7.82,87.71,1.32,15.03,82.53,-8.7,9.84,87.01,-13.76,21.01,81.3,-13.59,2.76,92.43,-10.59,24.01,78.13,13.85,2.94,92.69,7.41,14.57,87.04,-13.59,4.08,92.69,-1.0,-0.4615,0.5682,-1.0,0.2312,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.8468,0.4321,0.5053,-1.0,-1.0,1.0,0.006,0.065,0.0,0.019,0.0,0.013,0.019,0.013,0.0,0.019,0.0,0.019,0.0,0.006,0.033,0.019,0.033,0.0,-0.1289,0.0077,-0.0015,-0.1135,-0.1197,0.1289,-0.0276,-0.0107,0.0491,0.1243,-0.1273,0.1227,0.0046,-0.0629,0.0307,-0.1289,-0.1089,0.112,-0.2468,0.0708,0.016,-0.2343,-0.2326,0.25,-0.1223,0.0509,0.0827,0.2431,-0.2476,0.2334,-0.0066,-0.0894,0.1157,-0.2555,-0.2134,0.2305,-0.0929,-0.0839,-0.1433,-0.1197,-0.0884,-1.0,0.0554,1.0,-1.0,-0.8939,1.0,-1.0,1.0,-0.9329,1.0,-1.0,1.0,1.0,0.7745,0.2537,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.36,run,-0.24,-2.23,-0.79,-16.32,-6.78,0.0,-0.0,0.0,0.104,-10.28,21.27,79.37,-9.4,6.77,88.86,-4.39,21.27,82.18,10.11,6.42,89.12,1.58,14.59,83.67,-10.2,8.53,88.68,-15.26,19.51,82.8,-15.09,1.26,90.93,-12.09,25.51,76.63,15.35,1.44,94.19,8.91,13.07,88.54,-15.09,2.58,94.19,-1.0,-0.5282,0.2999,-1.0,0.2333,-0.9617,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-0.0796,0.7753,-1.0,-1.0,1.0,0.013,0.104,0.0,0.019,0.013,0.006,0.013,0.019,0.039,0.019,0.0,0.019,0.019,0.0,0.033,0.019,0.033,0.0,-0.1488,0.0199,-0.0046,-0.1381,-0.1427,0.1519,-0.0522,0.0092,0.0491,0.1473,-0.1503,0.1488,0.0245,-0.0706,0.0522,-0.1503,-0.135,0.1365,-0.2474,0.0955,-0.0003,-0.2559,-0.2489,0.2611,-0.1774,0.1102,0.0579,0.2562,-0.2594,0.261,0.07,-0.0913,0.1613,-0.2592,-0.247,0.2532,-0.1091,-0.1132,-0.0939,-0.1345,-0.084,-1.0,-0.4615,0.5682,-1.0,0.2312,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.8468,0.4321,0.5053,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
