t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,obs68,obs69,obs70,obs71,rot60_k
0.4,run,-0.64,-2.36,5.7,-17.39,9.17,0.0,-0.0,0.0,0.123,-11.78,22.41,78.05,-10.63,5.62,90.09,-6.77,22.59,80.95,11.34,5.45,90.0,3.96,16.08,84.73,-11.69,7.12,89.56,-16.59,20.75,80.69,-16.32,0.2,89.51,-13.94,26.92,75.22,16.59,0.55,95.34,4.41,17.22,87.13,-16.5,1.25,95.16,-0.6927,-1.0,0.2893,-1.0,-1.0,-0.9472,-1.0,1.0,-0.7675,1.0,-0.6372,1.0,-0.0875,1.0,0.7295,-1.0,-1.0,1.0,0.019,0.123,0.0,0.026,0.006,0.0,0.006,0.019,0.045,0.033,0.0,0.045,0.013,0.045,0.039,0.006,0.033,0.006,-0.1779,0.0399,-0.023,-0.1657,-0.1703,0.1749,-0.0859,0.0307,0.0368,0.1718,-0.1795,0.1703,0.043,-0.046,0.0675,-0.1795,-0.1611,0.1733,-0.26,0.1211,-0.0471,-0.2569,-0.2569,0.2438,-0.2177,0.1425,-0.0109,0.2569,-0.2621,0.2495,0.1045,0.0071,0.1764,-0.2673,-0.245,0.2891,-0.0326,-0.2272,0.13,-0.3887,0.0593,-1.0,-1.0,1.0,-1.0,-0.1351,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.6661,-0.221,0.1824,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.44,run,-0.31,-2.97,8.03,-16.81,3.77,0.0,-0.0,0.0,0.123,-13.1,22.94,78.13,-12.04,4.22,90.7,-8.17,23.82,79.89,12.83,3.96,91.49,4.75,16.08,85.69,-13.01,5.71,91.05,-18.09,19.25,82.19,-17.82,-1.3,88.01,-15.44,28.42,73.72,18.09,-0.95,96.84,2.91,18.72,85.63,-18.0,-0.25,96.66,-1.0,-1.0,0.8489,-1.0,-0.5961,0.062,-1.0,1.0,-0.2454,1.0,-0.1597,1.0,-0.336,1.0,-0.4533,-1.0,-1.0,1.0,0.019,0.123,0.0,0.026,0.006,0.0,0.006,0.019,0.045,0.033,0.0,0.045,0.013,0.045,0.039,0.006,0.033,0.006,-0.204,0.0552,-0.0245,-0.1887,-0.1933,0.1933,-0.1104,0.0552,0.0215,0.1963,-0.2025,0.1948,0.0706,-0.046,0.089,-0.204,-0.1856,0.1902,-0.2803,0.1427,-0.0388,-0.2666,-0.2666,0.2401,-0.2449,0.1923,-0.0655,0.2724,-0.2702,0.2672,0.1773,0.005,0.2045,-0.2796,-0.264,0.266,-0.0077,-0.278,0.0994,-0.3034,0.1601,-0.6927,-1.0,0.2893,-1.0,-1.0,-0.9472,-1.0,1.0,-0.7675,1.0,-0.6372,1.0,-0.0875,1.0,0.7295,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.48,run,0.19,-3.39,14.26,-12.18,1.64,0.0,-0.0,0.0,0.123,-14.5,23.03,78.22,-13.54,2.81,90.97,-9.67,25.14,78.84,14.24,2.55,92.99,5.45,16.08,86.31,-14.5,4.31,92.46,-19.59,17.75,80.69,-19.32,-2.8,89.51,-16.94,29.92,72.22,19.59,0.55,98.34,1.41,20.22,84.13,-19.5,-1.75,95.16,-1.0,-1.0,-0.0859,-1.0,-0.1724,0.3626,-1.0,1.0,-0.6916,1.0,0.7023,1.0,-0.371,1.0,-0.5456,-1.0,-1.0,0.0415,0.013,0.033,0.019,0.019,0.013,0.006,0.006,0.019,0.111,0.026,0.0,0.019,0.006,0.111,0.026,0.013,0.033,0.013,-0.227,0.0644,-0.023,-0.2132,-0.2178,0.204,-0.135,0.0767,0.0031,0.2224,-0.2286,0.2209,0.0844,-0.046,0.1058,-0.227,-0.2102,0.2163,-0.282,0.1342,-0.0214,-0.2781,-0.2782,0.2081,-0.263,0.2147,-0.1145,0.2879,-0.2864,0.2843,0.1756,0.0035,0.2061,-0.2816,-0.2764,0.2835,0.0217,-0.3304,0.1402,-0.2934,0.0657,-1.0,-1.0,0.8489,-1.0,-0.5961,0.062,-1.0,1.0,-0.2454,1.0,-0.1597,1.0,-0.336,1.0,-0.4533,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.52,run,0.86,-4.07,19.02,-17.04,-1.74,0.0,-0.0,0.0,0.123,-16.0,23.03,79.45,-15.38,1.41,90.88,-10.99,26.54,77.61,15.64,1.23,94.48,5.71,16.35,86.66,-16.0,2.9,93.43,-18.09,16.25,82.19,-20.82,-4.3,88.01,-18.44,28.42,70.72,21.09,2.05,99.84,-0.09,21.72,85.63,-21.0,-3.25,93.66,0.0339,-1.0,0.3206,-1.0,-0.9795,-1.0,-1.0,0.6786,-0.855,1.0,1.0,1.0,-1.0,1.0,0.8855,-1.0,-1.0,-1.0,0.013,0.033,0.019,0.019,0.013,0.006,0.006,0.019,0.111,0.026,0.0,0.019,0.006,0.111,0.026,0.013,0.033,0.013,-0.2516,0.066,-0.0215,-0.2393,-0.2424,0.2086,-0.1611,0.0997,-0.0153,0.247,-0.2531,0.247,0.0966,-0.046,0.1166,-0.2531,-0.2347,0.2408,-0.2894,0.0997,-0.0092,-0.2924,-0.2867,0.1629,-0.2818,0.2366,-0.1491,0.2935,-0.2925,0.2967,0.1689,0.0024,0.1845,-0.2948,-0.2854,0.2904,0.0645,-0.3674,0.2489,-0.2126,0.0286,-1.0,-1.0,-0.0859,-1.0,-0.1724,0.3626,-1.0,1.0,-0.6916,1.0,0.7023,1.0,-0.371,1.0,-0.5456,-1.0,-1.0,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.56,run,1.53,-5.01,19.26,-22.35,-4.52,0.0,-0.0,0.0,0.123,-17.23,22.85,80.16,-16.7,0.0,90.35,-12.39,27.77,76.2,17.14,0.09,95.98,5.71,17.23,86.4,-17.4,1.49,94.92,-16.59,14.75,83.69,-22.32,-5.8,86.51,-19.94,29.92,72.22,22.59,3.55,101.34,-1.59,23.22,84.13,-19.5,-4.75,92.16,1.0,-1.0,0.8222,-1.0,-0.9769,-1.0,-1.0,1.0,0.2154,1.0,1.0,1.0,-1.0,1.0,0.1644,1.0,-1.0,-1.0,0.013,0.033,0.019,0.019,0.013,0.006,0.006,0.019,0.111,0.026,0.0,0.019,0.006,0.111,0.026,0.013,0.033,0.013,-0.2777,0.066,0.0,-0.2715,-0.2669,0.2071,-0.1841,0.1243,-0.0368,0.2715,-0.2761,0.273,0.1012,-0.0414,0.1227,-0.2792,-0.2592,0.2577,-0.3009,0.0698,0.0745,-0.3262,-0.2933,0.1083,-0.2841,0.2582,-0.1854,0.298,-0.2915,0.3061,0.1356,0.0191,0.1523,-0.3047,-0.2924,0.2669,0.1234,-0.4265,0.3319,-0.2974,-0.0303,0.0339,-1.0,0.3206,-1.0,-0.9795,-1.0,-1.0,0.6786,-0.855,1.0,1.0,1.0,-1.0,1.0,0.8855,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.6,run,2.41,-5.55,25.51,-14.39,-6.01,0.0,-0.0,0.0,0.123,-18.37,21.97,80.95,-17.93,-1.49,89.56,-13.71,28.74,75.06,18.72,-0.53,97.29,5.27,18.46,85.78,-18.63,0.0,95.54,-15.09,13.25,85.19,-23.82,-7.3,85.01,-21.44,30.0,73.72,24.09,5.05,102.84,-3.09,24.72,82.63,-18.0,-6.25,90.66,1.0,-1.0,0.6708,-1.0,-0.8054,-1.0,-1.0,1.0,0.9777,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.006,0.0,0.019,0.006,0.0,0.019,0.019,0.006,0.111,0.006,0.0,0.026,0.013,0.078,0.006,0.0,0.026,0.0,-0.2991,0.0629,0.0123,-0.2945,-0.2915,0.1979,-0.2086,0.1457,-0.0614,0.2976,-0.2961,0.2991,0.1012,-0.0261,0.1181,-0.3037,-0.2838,0.2838,-0.2907,0.0374,0.0979,-0.3141,-0.2968,0.0415,-0.2903,0.2608,-0.2213,0.3058,-0.2784,0.3115,0.0949,0.0705,0.0895,-0.3048,-0.2962,0.2841,0.1816,-0.509,0.3362,-0.3902,-0.079,1.0,-1.0,0.8222,-1.0,-0.9769,-1.0,-1.0,1.0,0.2154,1.0,1.0,1.0,-1.0,1.0,0.1644,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.64,run,4.02,-6.54,39.88,-21.7,-6.01,0.0,-0.0,0.0,0.123,-19.34,20.83,82.0,-19.51,-2.9,88.33,-15.12,29.62,74.09,20.13,-0.97,98.61,4.48,19.69,84.99,-19.69,-1.32,96.15,-13.59,11.75,86.69,-25.32,-8.8,83.51,-22.94,28.5,75.22,25.59,6.55,104.34,-4.59,26.22,81.13,-16.5,-7.75,89.16,0.2634,-1.0,0.5377,-1.0,-0.591,-1.0,-1.0,0.8181,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.006,0.0,0.019,0.006,0.0,0.019,0.019,0.006,0.111,0.006,0.0,0.026,0.013,0.078,0.006,0.0,0.026,0.0,-0.3191,0.0476,0.0261,-0.316,-0.3175,0.1841,-0.2316,0.1626,-0.0813,0.3252,-0.3068,0.3221,0.0936,-0.0046,0.1074,-0.3252,-0.3099,0.2945,-0.2783,-0.0314,0.1204,-0.3005,-0.3056,-0.0228,-0.2896,0.2459,-0.2297,0.3177,-0.2352,0.3044,0.0376,0.13,0.0223,-0.294,-0.3052,0.2391,0.2588,-0.556,0.4453,-0.2511,-0.1048,1.0,-1.0,0.6708,-1.0,-0.8054,-1.0,-1.0,1.0,0.9777,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.68,run,6.07,-7.57,49.47,-25.48,-5.56,0.0,-0.0,0.0,0.123,-19.42,19.42,83.14,-20.83,-4.48,86.84,-16.52,29.71,73.21,21.88,-1.14,99.84,3.43,21.18,83.67,-20.39,-2.72,96.33,-12.09,10.25,88.19,-26.82,-10.3,82.01,-24.44,27.0,76.72,27.09,8.05,105.84,-6.09,27.72,79.63,-15.0,-9.25,87.66,1.0,-1.0,0.6188,-1.0,-1.0,-1.0,-1.0,0.0956,1.0,1.0,1.0,1.0,-1.0,1.0,-0.1292,1.0,-1.0,-1.0,0.006,0.0,0.019,0.006,0.0,0.019,0.019,0.006,0.111,0.006,0.0,0.026,0.013,0.078,0.006,0.0,0.026,0.0,-0.3359,0.0276,0.0445,-0.3436,-0.3421,0.1626,-0.2562,0.1779,-0.0982,0.3497,-0.3145,0.3451,0.0798,0.0169,0.0936,-0.3436,-0.3329,0.3053,-0.2584,-0.0971,0.1536,-0.3143,-0.3064,-0.0968,-0.2952,0.2299,-0.2244,0.3148,-0.1935,0.2997,-0.0256,0.1719,-0.0364,-0.2751,-0.3003,0.2078,0.3988,-0.6421,0.696,-0.3787,-0.1048,0.2634,-1.0,0.5377,-1.0,-0.591,-1.0,-1.0,0.8181,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.72,run,9.67,-10.44,88.7,-73.85,-4.03,0.0,-0.0,0.0,0.123,-19.6,18.02,84.29,-22.32,-6.15,85.17,-17.84,30.23,72.6,22.94,-1.14,101.16,2.02,22.68,82.44,-20.74,-4.13,96.24,-10.59,8.75,89.69,-28.32,-11.8,80.51,-25.94,25.5,78.22,28.59,9.55,107.34,-7.59,29.22,78.13,-13.5,-10.75,86.16,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.3995,0.683,1.0,1.0,1.0,-1.0,1.0,-0.2047,1.0,-0.9791,-1.0,0.019,0.0,0.033,0.006,0.0,0.006,0.033,0.078,0.071,0.026,0.065,0.045,0.019,0.052,0.0,0.006,0.033,0.019,-0.3375,0.0031,0.0644,-0.3666,-0.3697,0.1365,-0.2807,0.1795,-0.1135,0.3804,-0.3175,0.3666,0.0614,0.043,0.0706,-0.3559,-0.3574,0.3083,-0.1866,-0.1595,0.1819,-0.3059,-0.3175,-0.1651,-0.2982,0.1666,-0.2143,0.3348,-0.1469,0.2899,-0.0866,0.2176,-0.1113,-0.2384,-0.3018,0.1569,0.5784,-0.7325,0.8633,-0.4448,-0.0971,1.0,-1.0,0.6188,-1.0,-1.0,-1.0,-1.0,0.0956,1.0,1.0,1.0,1.0,-1.0,1.0,-0.1292,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.76,run,11.04,-8.37,34.81,51.26,-7.36,0.0,-0.0,0.0,0.123,-19.16,16.44,85.61,-23.73,-7.82,83.76,-19.25,29.97,72.6,24.17,-1.23,102.66,0.44,24.35,81.12,-20.65,-5.89,95.62,-9.09,7.25,91.19,-29.82,-13.3,79.01,-27.44,27.0,76.72,30.09,11.05,108.84,-9.09,30.0,79.63,-12.0,-12.25,84.66,1.0,-1.0,0.9112,-1.0,-1.0,-1.0,-1.0,1.0,-0.8359,1.0,1.0,1.0,-0.4359,1.0,0.7389,1.0,-1.0,-1.0,0.019,0.0,0.033,0.006,0.0,0.006,0.033,0.078,0.071,0.026,0.065,0.045,0.019,0.052,0.0,0.006,0.033,0.019,-0.3405,-0.0215,0.0844,-0.3927,-0.3988,0.1074,-0.3037,0.1887,-0.1243,0.3988,-0.3175,0.3896,0.0368,0.069,0.0491,-0.362,-0.382,0.3068,-0.1421,-0.2037,0.2021,-0.312,-0.3316,-0.2249,-0.295,0.1512,-0.1903,0.3034,-0.1028,0.2893,-0.1527,0.2502,-0.1585,-0.1899,-0.3033,0.1041,0.892,-0.9831,1.5482,-1.2889,-0.0703,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.3995,0.683,1.0,1.0,1.0,-1.0,1.0,-0.2047,1.0,-0.9791,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.8,run,12.02,-8.91,2.05,1.16,-24.01,0.0,-0.0,0.0,0.123,-18.37,15.12,86.84,-25.31,-9.05,82.35,-20.83,29.27,72.51,26.1,-0.44,103.71,-0.7,25.31,79.63,-20.21,-6.86,94.13,-7.59,5.75,92.69,-31.32,-14.8,77.51,-28.94,25.5,78.22,31.59,12.55,110.34,-10.59,30.0,81.13,-10.5,-10.75,83.16,1.0,-1.0,0.9817,-1.0,-1.0,-0.2938,-1.0,-1.0,0.2382,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.019,0.0,0.033,0.006,0.0,0.006,0.033,0.078,0.071,0.026,0.065,0.045,0.019,0.052,0.0,0.006,0.033,0.019,-0.3329,-0.0491,0.1074,-0.4172,-0.428,0.0828,-0.3283,0.1841,-0.1243,0.4203,-0.3191,0.4157,0.0092,0.0982,0.0261,-0.3605,-0.4126,0.2961,-0.0706,-0.2467,0.2282,-0.3109,-0.342,-0.2499,-0.299,0.0885,-0.1332,0.2934,-0.0778,0.3008,-0.211,0.285,-0.1977,-0.1271,-0.328,0.0324,1.012,-0.8022,0.6075,0.8947,-0.1285,1.0,-1.0,0.9112,-1.0,-1.0,-1.0,-1.0,1.0,-0.8359,1.0,1.0,1.0,-0.4359,1.0,0.7389,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.84,run,13.85,-8.57,41.93,13.96,-16.88,0.0,-0.0,0.0,0.195,-17.49,13.8,88.15,-26.72,-10.37,80.95,-22.32,28.56,72.69,26.72,0.79,104.94,-2.2,26.72,79.01,-19.07,-8.44,93.69,-6.09,4.25,94.19,-32.82,-16.3,76.01,-30.44,24.0,79.72,30.09,14.05,108.84,-12.09,30.0,82.63,-9.0,-9.25,81.66,1.0,-1.0,1.0,-1.0,-1.0,-0.058,-1.0,0.6244,1.0,0.7055,1.0,-0.1125,-1.0,1.0,0.9632,1.0,1.0,-1.0,0.026,0.0,0.039,0.006,0.0,0.006,0.013,0.195,0.0,0.033,0.111,0.071,0.019,0.045,0.0,0.006,0.026,0.0,-0.3191,-0.0721,0.1289,-0.4449,-0.4495,0.0583,-0.3559,0.1718,-0.1258,0.4541,-0.3053,0.4341,-0.0107,0.115,0.0,-0.3528,-0.4295,0.27,0.0021,-0.2585,0.2399,-0.3206,-0.3195,-0.2665,-0.3123,0.0162,-0.099,0.3312,-0.0029,0.2792,-0.2221,0.2624,-0.2356,-0.0604,-0.2925,-0.0746,1.0977,-0.8493,0.0358,0.0202,-0.4191,1.0,-1.0,0.9817,-1.0,-1.0,-0.2938,-1.0,-1.0,0.2382,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.88,run,14.88,-8.82,25.52,-6.34,-4.62,0.0,-0.0,0.0,0.195,-16.08,12.48,89.56,-28.04,-11.69,79.45,-23.64,27.16,73.56,28.48,2.29,106.44,-3.6,27.86,78.22,-18.63,-9.49,91.85,-4.59,2.75,95.69,-34.32,-17.8,74.51,-31.94,22.5,81.22,28.59,15.55,110.34,-13.59,30.0,81.13,-7.5,-7.75,80.16,1.0,-1.0,1.0,-1.0,-1.0,-0.6286,-1.0,-1.0,1.0,0.6299,1.0,1.0,-1.0,1.0,-0.2101,1.0,1.0,-1.0,0.026,0.0,0.039,0.006,0.0,0.006,0.013,0.195,0.0,0.033,0.111,0.071,0.019,0.045,0.0,0.006,0.026,0.0,-0.3037,-0.0951,0.1519,-0.4694,-0.4725,0.0337,-0.382,0.1595,-0.1227,0.4648,-0.2838,0.4556,-0.0368,0.1396,-0.0107,-0.3329,-0.4571,0.2623,0.0593,-0.2677,0.2547,-0.317,-0.3104,-0.2791,-0.317,-0.035,-0.0577,0.2724,0.0789,0.2765,-0.2538,0.2763,-0.2054,0.033,-0.3089,-0.0811,1.257,-0.8199,0.7318,0.2436,-0.2947,1.0,-1.0,1.0,-1.0,-1.0,-0.058,-1.0,0.6244,1.0,0.7055,1.0,-0.1125,-1.0,1.0,0.9632,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.92,run,15.49,-8.36,16.84,7.07,-17.65,0.0,-0.0,0.0,0.195,-14.77,10.99,90.97,-29.0,-13.18,78.05,-24.87,25.66,74.88,29.27,3.6,107.49,-5.01,28.65,78.22,-16.7,-10.28,90.62,-3.09,1.25,97.19,-35.0,-19.3,73.01,-33.44,21.0,82.72,27.09,17.05,108.84,-15.09,30.0,82.63,-6.0,-6.25,78.66,1.0,-1.0,1.0,-1.0,-1.0,0.0108,-1.0,0.1069,1.0,-0.1327,1.0,-0.1511,-1.0,1.0,1.0,1.0,1.0,-1.0,0.026,0.0,0.039,0.006,0.0,0.006,0.013,0.195,0.0,0.033,0.111,0.071,0.019,0.045,0.0,0.006,0.026,0.0,-0.2792,-0.1181,0.1764,-0.4924,-0.4955,0.0077,-0.405,0.135,-0.1074,0.4955,-0.2577,0.4817,-0.0614,0.1595,-0.0245,-0.3252,-0.4755,0.2301,0.1336,-0.2737,0.2703,-0.3082,-0.3036,-0.2932,-0.3082,-0.1165,0.0171,0.3057,0.1531,0.2913,-0.2697,0.2682,-0.1956,0.0518,-0.2853,-0.1776,1.3472,-0.8416,0.4454,-0.1106,-0.0806,1.0,-1.0,1.0,-1.0,-1.0,-0.6286,-1.0,-1.0,1.0,0.6299,1.0,1.0,-1.0,1.0,-0.2101,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
0.96,run,15.11,-8.67,-0.33,-0.25,0.4,0.0,-0.0,0.0,0.221,-2.29,-0.26,98.09,-34.72,-20.92,74.09,-34.54,19.95,84.2,26.19,15.91,106.79,-16.52,29.88,81.04,-4.39,-4.83,77.34,-1.59,-0.25,98.69,-35.0,-20.8,74.51,-34.94,19.5,84.22,25.59,18.55,107.34,-16.59,30.0,81.13,-4.5,-4.75,77.16,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.6375,1.0,-0.6712,1.0,-0.1317,-1.0,1.0,-0.0894,1.0,1.0,-1.0,0.033,0.0,0.013,0.006,0.0,0.019,0.006,0.019,0.0,0.026,0.221,0.026,0.0,0.0,0.0,0.0,0.0,0.0,-0.2562,-0.1442,0.201,-0.5093,-0.5216,-0.0169,-0.4264,0.1089,-0.0844,0.5093,-0.2347,0.5001,-0.0859,0.1733,-0.0245,-0.2915,-0.4893,0.2086,0.1793,-0.2889,0.2808,-0.2787,-0.3098,-0.2968,-0.2958,-0.1788,0.0978,0.2655,0.193,0.2726,-0.2803,0.2392,-0.1369,0.1622,-0.2512,-0.2044,1.4005,-0.8011,0.2939,0.1234,-0.3081,1.0,-1.0,1.0,-1.0,-1.0,0.0108,-1.0,0.1069,1.0,-0.1327,1.0,-0.1511,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
1.0,run,15.21,-8.62,-0.34,-0.34,0.19,0.0,-0.0,0.0,0.221,-2.29,-0.26,98.09,-34.72,-20.92,74.09,-34.54,19.95,84.2,26.19,15.91,106.79,-16.52,29.88,81.04,-4.39,-4.83,77.34,-0.09,-1.75,100.19,-35.0,-22.3,76.01,-35.0,21.0,85.72,24.09,20.05,105.84,-18.09,30.0,79.63,-3.0,-3.25,75.66,1.0,-1.0,1.0,-1.0,-0.9967,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.3185,1.0,1.0,-1.0,0.033,0.0,0.013,0.006,0.0,0.019,0.006,0.019,0.0,0.026,0.221,0.026,0.0,0.0,0.0,0.0,0.0,0.0,-0.0383,-0.3405,0.3252,-0.609,-0.6565,-0.0859,-0.5952,0.0092,0.0782,0.4556,-0.0199,0.4878,-0.2869,0.1948,0.0245,-0.0767,-0.3942,-0.023,0.1793,-0.2889,0.2808,-0.2787,-0.3098,-0.2968,-0.2958,-0.1788,0.0978,0.2655,0.193,0.2726,-0.2803,0.2392,-0.1369,0.1622,-0.2512,-0.2044,1.3672,-0.8281,-0.0057,-0.0043,0.007,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.6375,1.0,-0.6712,1.0,-0.1317,-1.0,1.0,-0.0894,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0
1.04,run,15.34,-8.55,-0.01,0.19,0.34,0.0,-0.002,0.0,0.221,-2.29,-0.35,98.09,-34.72,-20.92,74.09,-34.54,19.95,84.2,26.19,15.91,106.79,-16.61,29.88,81.04,-4.39,-4.83,77.34,1.41,-3.25,98.69,-35.0,-23.8,77.51,-35.0,19.5,87.22,22.59,20.42,104.34,-16.59,30.0,81.13,-1.5,-4.75,77.16,0.1309,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.8258,-1.0,1.0,1.0,0.5018,1.0,-1.0,1.0,0.033,0.0,0.013,0.006,0.0,0.019,0.006,0.019,0.0,0.026,0.221,0.026,0.0,0.0,0.0,0.0,0.0,0.0,-0.0383,-0.3405,0.3252,-0.609,-0.6565,-0.0859,-0.5952,0.0092,0.0782,0.4556,-0.0199,0.4878,-0.2869,0.1948,0.0245,-0.0767,-0.3942,-0.023,0.1255,-0.2022,0.1965,-0.1951,-0.2169,-0.2077,-0.2071,-0.1252,0.0685,0.1858,0.1351,0.1908,-0.1962,0.1675,-0.0958,0.1135,-0.1758,-0.1431,1.376,-0.8238,-0.006,-0.0059,0.0032,1.0,-1.0,1.0,-1.0,-0.9967,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.3185,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133,0.0,-0.0133,0.0,3
1.08,run,15.65,-8.24,5.65,7.32,3.65,0.0,-0.004,0.0,0.221,-2.11,-0.88,98.35,-34.72,-21.36,74.53,-34.54,19.95,84.55,25.75,16.26,106.08,-16.79,29.88,80.95,-4.13,-4.83,77.17,-0.09,-4.75,97.19,-35.0,-25.3,79.01,-35.0,18.0,88.72,21.09,18.92,102.84,-15.09,30.0,82.63,0.0,-6.25,78.66,-0.1211,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.1289,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.078,0.0,0.0,0.006,0.0,0.026,0.013,0.033,0.0,0.058,0.175,0.019,0.0,0.0,0.006,0.006,0.006,0.0,-0.0383,-0.3421,0.3252,-0.609,-0.6565,-0.0859,-0.5952,0.0092,0.0782,0.4556,-0.0199,0.4878,-0.2884,0.1948,0.0245,-0.0767,-0.3942,-0.023,0.0879,-0.1473,0.1376,-0.1366,-0.1518,-0.1454,-0.145,-0.0876,0.0479,0.1301,0.0946,0.1336,-0.1431,0.1172,-0.0671,0.0795,-0.1231,-0.1002,1.3866,-0.818,-0.0001,0.0033,0.0059,0.1309,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.8258,-1.0,1.0,1.0,0.5018,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0267,0.0,-0.0267,0.0,3
