t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
0.4,run,0.87,6.41,7.5,9.62,1.64,0.0,0.0,0.0,0.104,1.32,11.43,75.59,2.64,10.2,73.3,2.9,8.0,76.03,0.18,12.39,73.21,2.55,9.14,77.08,2.55,8.26,74.62,1.52,9.46,79.81,0.58,9.45,76.2,-0.52,7.04,79.48,0.42,14.05,76.81,-0.44,8.28,82.81,-1.65,13.71,75.4,0.0434,0.6265,0.3409,0.0165,0.6263,0.3463,-0.015,0.5826,0.285,0.0121,0.7101,0.3192,-0.0127,0.6051,0.2554,-0.0472,0.7099,0.3082,0.0,0.0,0.0,0.019,0.0,0.006,0.0,0.0,0.006,0.0,0.039,0.006,0.0,0.0,0.039,0.006,0.0,0.0,0.0123,-0.0828,-0.0414,0.043,-0.0644,-0.0706,0.0583,-0.1289,-0.0276,0.0031,-0.0522,-0.0813,0.0537,-0.1074,-0.0322,0.0522,-0.115,-0.0276,0.0475,-0.1432,-0.0893,0.064,-0.0843,-0.1365,0.0899,-0.1769,-0.0584,0.0239,-0.0533,-0.1542,0.0755,-0.1476,-0.0416,0.074,-0.1555,-0.0715,-0.0002,0.0035,0.1487,0.0246,0.016,0.0441,0.6307,0.3273,0.0265,0.6338,0.3315,-0.0163,0.5903,0.2829,0.0067,0.7033,0.3288,-0.0136,0.6111,0.2606,-0.049,0.6985,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.44,run,0.66,6.2,-3.66,-2.87,-11.54,0.0,0.0,0.0,0.104,1.49,10.28,75.59,1.93,9.67,73.12,2.72,7.21,76.03,0.18,12.74,73.12,1.67,8.44,78.05,1.67,8.17,74.0,1.46,9.61,81.31,0.49,9.52,77.7,-0.43,5.68,80.98,0.77,13.1,78.31,-0.25,8.19,84.31,-1.65,14.5,76.9,0.0417,0.6293,0.3342,0.0141,0.6277,0.3466,-0.0123,0.5578,0.2976,0.0219,0.6927,0.3365,-0.0071,0.6034,0.2634,-0.0471,0.7182,0.3028,0.0,0.0,0.0,0.019,0.0,0.006,0.0,0.0,0.006,0.0,0.039,0.006,0.0,0.0,0.039,0.006,0.0,0.0,0.0245,-0.1012,-0.0476,0.0368,-0.0782,-0.0767,0.0583,-0.1396,-0.0322,0.0015,-0.0522,-0.089,0.0491,-0.1227,-0.0215,0.0414,-0.1212,-0.0399,0.0794,-0.1695,-0.0856,0.0217,-0.1109,-0.1187,0.063,-0.1643,-0.0582,0.011,-0.0373,-0.1368,0.0355,-0.1611,0.0113,0.0114,-0.1319,-0.0962,0.026,0.0345,0.131,0.1679,0.0287,0.0434,0.6265,0.3409,0.0165,0.6263,0.3463,-0.015,0.5826,0.285,0.0121,0.7101,0.3192,-0.0127,0.6051,0.2554,-0.0472,0.7099,0.3082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.48,run,0.97,6.47,9.1,10.35,-8.74,0.0,0.0,0.0,0.104,1.41,9.76,75.76,1.49,9.23,73.3,1.85,6.86,76.03,0.18,12.92,73.3,0.79,8.0,79.01,0.7,8.17,74.0,1.12,8.6,82.81,-0.56,9.81,79.2,-0.55,5.5,82.48,1.19,13.16,79.81,-0.5,7.33,85.81,-2.04,13.36,78.4,0.0321,0.6109,0.3696,-0.0159,0.6329,0.3636,-0.0158,0.5545,0.295,0.0339,0.6938,0.3422,-0.0144,0.5878,0.2519,-0.0582,0.6975,0.3384,0.0,0.0,0.033,0.019,0.006,0.033,0.0,0.0,0.026,0.013,0.078,0.019,0.0,0.006,0.071,0.019,0.071,0.006,0.0276,-0.1212,-0.0476,0.0245,-0.0874,-0.0798,0.0552,-0.1534,-0.0322,0.0015,-0.046,-0.0905,0.0337,-0.135,-0.0046,0.0261,-0.1227,-0.0506,0.0658,-0.185,-0.0599,-0.0256,-0.1083,-0.0933,0.0339,-0.1609,-0.0407,0.0077,-0.0057,-0.1008,-0.0262,-0.1536,0.064,-0.0431,-0.0975,-0.1031,0.0076,0.0164,-0.0638,-0.05,-0.2014,0.0417,0.6293,0.3342,0.0141,0.6277,0.3466,-0.0123,0.5578,0.2976,0.0219,0.6927,0.3365,-0.0071,0.6034,0.2634,-0.0471,0.7182,0.3028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.52,run,0.87,6.16,-3.3,-9.89,-8.85,0.0,0.0,0.0,0.104,1.41,9.14,76.46,1.05,9.14,74.0,0.97,6.15,76.82,0.7,12.92,73.92,-0.09,7.56,80.33,-0.35,8.44,74.0,1.22,9.33,84.31,-0.35,10.54,80.7,-0.02,4.69,83.98,1.32,13.08,81.31,-0.31,7.27,87.31,-1.5,14.74,79.9,0.0348,0.6242,0.3589,-0.01,0.6463,0.3579,-0.0006,0.5398,0.312,0.0376,0.6923,0.345,-0.0087,0.5868,0.2664,-0.0429,0.7226,0.322,0.0,0.0,0.033,0.019,0.006,0.033,0.0,0.0,0.026,0.013,0.078,0.019,0.0,0.006,0.071,0.019,0.071,0.006,0.0261,-0.1304,-0.0445,0.0169,-0.0951,-0.0767,0.0399,-0.1595,-0.0322,0.0015,-0.043,-0.0874,0.0184,-0.1427,0.0123,0.0092,-0.1227,-0.0506,0.0395,-0.1691,-0.0288,-0.0509,-0.1088,-0.0521,-0.0422,-0.139,-0.0285,0.0054,0.0092,-0.0574,-0.0842,-0.1405,0.1173,-0.1027,-0.0682,-0.0722,0.035,0.0404,0.1588,0.1806,-0.1525,0.0321,0.6109,0.3696,-0.0159,0.6329,0.3636,-0.0158,0.5545,0.295,0.0339,0.6938,0.3422,-0.0144,0.5878,0.2519,-0.0582,0.6975,0.3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.56,run,1.15,5.89,6.97,-9.7,-4.66,0.0,0.0,0.0,0.104,1.14,8.61,77.43,0.62,9.14,74.79,0.35,5.36,77.7,0.79,12.92,74.88,-0.35,6.94,81.65,-1.05,9.23,74.18,0.95,8.33,85.81,-1.12,10.15,82.2,-0.13,4.7,85.48,1.62,13.29,82.81,-0.47,7.0,87.2,-1.66,13.24,81.4,0.0272,0.6061,0.386,-0.0321,0.639,0.3699,-0.0037,0.5399,0.3026,0.0462,0.6961,0.3362,-0.0134,0.5819,0.2612,-0.0473,0.6933,0.3449,0.0,0.0,0.033,0.019,0.006,0.033,0.0,0.0,0.026,0.013,0.078,0.019,0.0,0.006,0.071,0.019,0.071,0.006,0.0261,-0.1411,-0.0322,0.0092,-0.0966,-0.0644,0.0245,-0.1718,-0.0184,0.0107,-0.043,-0.0767,0.0031,-0.1503,0.0353,-0.0092,-0.1181,-0.0506,0.0276,-0.1586,0.0259,-0.0644,-0.0819,0.0096,-0.0871,-0.1434,0.0319,0.0383,0.0064,0.0001,-0.1165,-0.1271,0.1685,-0.1409,-0.0305,-0.0505,0.0256,0.0126,-0.0575,-0.1726,-0.1545,0.0348,0.6242,0.3589,-0.01,0.6463,0.3579,-0.0006,0.5398,0.312,0.0376,0.6923,0.345,-0.0087,0.5868,0.2664,-0.0429,0.7226,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6,run,1.25,5.96,3.02,0.9,-5.95,0.0,0.0,0.0,0.201,0.79,8.26,78.66,0.26,9.14,76.03,0.0,4.75,78.84,0.79,12.83,75.94,-0.62,6.68,82.88,-1.41,10.02,74.97,0.99,8.15,87.31,-1.12,10.61,83.7,0.38,4.96,86.98,1.53,14.05,84.31,-0.61,7.14,86.69,-1.0,13.65,82.9,0.0282,0.6027,0.3798,-0.0319,0.6475,0.3708,0.0109,0.5447,0.2977,0.0436,0.71,0.3175,-0.0175,0.5844,0.2551,-0.0286,0.7028,0.3352,0.006,0.0,0.058,0.026,0.033,0.117,0.0,0.006,0.058,0.026,0.0,0.052,0.0,0.019,0.104,0.019,0.201,0.078,0.0215,-0.1503,-0.0153,0.0015,-0.0966,-0.0506,0.0138,-0.1856,-0.0031,0.0123,-0.043,-0.0598,-0.0015,-0.1611,0.0583,-0.0215,-0.1043,-0.0476,0.0021,-0.1456,0.0815,-0.0739,-0.0573,0.0585,-0.1013,-0.1522,0.0799,0.0326,0.0045,0.0634,-0.0989,-0.1293,0.2043,-0.1447,0.0305,-0.0238,0.0501,-0.0101,0.1217,-0.1693,-0.0814,0.0272,0.6061,0.386,-0.0321,0.639,0.3699,-0.0037,0.5399,0.3026,0.0462,0.6961,0.3362,-0.0134,0.5819,0.2612,-0.0473,0.6933,0.3449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.64,run,1.18,5.99,-1.75,1.65,-4.68,0.0,0.0,0.0,0.201,0.7,7.82,80.24,-0.18,9.05,77.61,0.0,4.31,80.42,0.97,12.83,77.43,-0.7,6.59,84.29,-1.49,10.72,76.11,0.83,8.56,88.81,-1.5,11.5,85.2,0.42,6.02,88.48,1.71,13.8,85.81,-0.76,8.43,85.73,-0.82,13.74,84.4,0.0238,0.6103,0.3684,-0.0429,0.6636,0.3612,0.0121,0.5641,0.2865,0.0488,0.7055,0.3294,-0.0218,0.6079,0.2439,-0.0235,0.7044,0.3181,0.006,0.0,0.058,0.026,0.033,0.117,0.0,0.006,0.058,0.026,0.0,0.052,0.0,0.019,0.104,0.019,0.201,0.078,0.0153,-0.1565,0.0061,-0.0046,-0.0966,-0.0291,0.0077,-0.1963,0.0169,0.0123,-0.0445,-0.0414,-0.0061,-0.1657,0.0798,-0.0276,-0.0905,-0.0337,-0.0215,-0.1249,0.1375,-0.0747,-0.0401,0.1214,-0.0939,-0.1467,0.1306,0.0228,-0.0026,0.1133,-0.0864,-0.1077,0.2234,-0.1243,0.073,0.035,0.0589,-0.0049,0.0526,0.0158,-0.1039,0.0282,0.6027,0.3798,-0.0319,0.6475,0.3708,0.0109,0.5447,0.2977,0.0436,0.71,0.3175,-0.0175,0.5844,0.2551,-0.0286,0.7028,0.3352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.68,run,1.24,5.83,0.86,-3.34,-2.59,0.0,0.0,0.0,0.201,0.62,7.73,81.56,-0.26,8.96,78.84,0.0,4.22,81.65,0.97,12.74,78.75,-0.7,6.5,84.99,-1.32,11.07,77.26,0.71,8.18,90.31,-1.83,11.88,86.7,0.28,6.82,88.35,1.8,13.49,87.31,-0.9,9.36,85.27,-0.76,13.09,85.9,0.0204,0.6032,0.3547,-0.0524,0.6705,0.3512,0.008,0.5785,0.2747,0.0513,0.6998,0.3228,-0.0256,0.6247,0.2384,-0.0217,0.6925,0.3088,0.006,0.0,0.058,0.026,0.033,0.117,0.0,0.006,0.058,0.026,0.0,0.052,0.0,0.019,0.104,0.019,0.201,0.078,0.0138,-0.1641,0.0337,-0.0123,-0.0982,-0.0015,0.0077,-0.204,0.0445,0.0153,-0.0445,-0.0153,-0.0077,-0.1672,0.1043,-0.0291,-0.0782,-0.0138,-0.0199,-0.1116,0.1831,-0.0764,-0.0329,0.1718,-0.0657,-0.1268,0.1783,0.0256,-0.0018,0.1613,-0.0653,-0.0802,0.2336,-0.0918,0.0897,0.0872,0.0527,-0.0021,-0.0305,0.0289,-0.0818,0.0238,0.6103,0.3684,-0.0429,0.6636,0.3612,0.0121,0.5641,0.2865,0.0488,0.7055,0.3294,-0.0218,0.6079,0.2439,-0.0235,0.7044,0.3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.72,run,1.26,5.83,0.28,-0.39,-1.71,0.0,0.0,0.0,0.227,0.62,7.73,82.79,-0.53,8.96,80.07,0.09,4.22,82.88,0.97,12.74,79.89,-0.97,6.5,85.43,-0.97,11.16,78.31,0.72,7.52,91.81,-2.03,11.81,88.2,0.22,7.61,87.23,1.73,13.73,88.81,-0.98,9.97,84.56,-0.6,12.81,87.4,0.0205,0.5912,0.3456,-0.058,0.6692,0.3499,0.0063,0.593,0.2615,0.0494,0.7042,0.302,-0.0281,0.6358,0.2302,-0.0171,0.6875,0.301,0.0,0.0,0.091,0.033,0.182,0.189,0.0,0.201,0.091,0.045,0.013,0.149,0.006,0.227,0.136,0.006,0.182,0.169,0.0123,-0.1657,0.0568,-0.0138,-0.0997,0.0199,0.0077,-0.2056,0.066,0.0153,-0.046,0.0077,-0.0077,-0.1687,0.1166,-0.0261,-0.0721,0.0061,-0.0196,-0.0838,0.2137,-0.0592,-0.0287,0.2001,-0.046,-0.0945,0.2047,0.0179,-0.007,0.1985,-0.0457,-0.0619,0.2092,-0.0529,0.0856,0.1352,0.058,-0.0159,0.0149,-0.0583,-0.0453,0.0204,0.6032,0.3547,-0.0524,0.6705,0.3512,0.008,0.5785,0.2747,0.0513,0.6998,0.3228,-0.0256,0.6247,0.2384,-0.0217,0.6925,0.3088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.76,run,1.14,5.88,-3.54,-0.29,-2.01,0.0,0.0,0.0,0.227,0.62,7.47,84.11,-0.88,8.96,81.21,0.09,4.57,84.02,0.97,12.74,81.04,-1.05,6.5,85.69,-0.62,11.16,79.63,0.65,7.27,93.31,-2.15,12.15,89.7,0.11,8.46,86.44,1.77,13.6,90.31,-0.99,10.91,83.92,-0.56,12.64,88.9,0.0186,0.5868,0.3348,-0.0614,0.6754,0.342,0.0032,0.6084,0.2522,0.0506,0.7018,0.2999,-0.0282,0.653,0.2226,-0.0159,0.6844,0.289,0.0,0.0,0.091,0.033,0.182,0.189,0.0,0.201,0.091,0.045,0.013,0.149,0.006,0.227,0.136,0.006,0.182,0.169,0.0123,-0.1657,0.0782,-0.0184,-0.0997,0.0414,0.0092,-0.2056,0.0874,0.0153,-0.046,0.0276,-0.0123,-0.1687,0.1243,-0.0199,-0.0706,0.0245,-0.0137,-0.0587,0.2303,-0.0587,-0.0201,0.2208,-0.0264,-0.0661,0.2239,0.0125,-0.0049,0.2139,-0.0493,-0.0433,0.1752,-0.014,0.0657,0.1638,0.0604,-0.0154,0.0048,-0.0069,-0.0298,0.0205,0.5912,0.3456,-0.058,0.6692,0.3499,0.0063,0.593,0.2615,0.0494,0.7042,0.302,-0.0281,0.6358,0.2302,-0.0171,0.6875,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.8,run,1.07,5.92,-3.08,0.63,-1.53,0.0,0.0,0.0,0.227,0.62,7.03,85.43,-1.14,8.96,82.53,0.09,5.19,84.9,0.97,12.66,82.35,-1.05,7.21,85.69,-0.53,11.16,80.86,0.59,7.03,92.59,-2.29,12.49,91.2,-0.11,8.96,86.03,1.78,13.46,90.12,-0.97,11.53,84.28,-0.58,12.2,89.29,0.0169,0.5823,0.3246,-0.0653,0.6816,0.3343,-0.0031,0.6175,0.2475,0.0509,0.6992,0.2955,-0.0279,0.6641,0.2268,-0.0167,0.6764,0.2857,0.0,0.0,0.091,0.033,0.182,0.189,0.0,0.201,0.091,0.045,0.013,0.149,0.006,0.227,0.136,0.006,0.182,0.169,0.0123,-0.1703,0.1012,-0.0245,-0.0997,0.0614,0.0092,-0.1994,0.1074,0.0153,-0.046,0.0476,-0.0138,-0.1687,0.1289,-0.0138,-0.0706,0.0476,-0.0096,-0.0584,0.2478,-0.0642,-0.0141,0.2296,-0.0185,-0.0232,0.2318,0.0088,-0.0034,0.2248,-0.0403,-0.0303,0.14,0.0133,0.046,0.2013,0.0498,-0.0115,-0.0618,-0.005,-0.035,0.0186,0.5868,0.3348,-0.0614,0.6754,0.342,0.0032,0.6084,0.2522,0.0506,0.7018,0.2999,-0.0282,0.653,0.2226,-0.0159,0.6844,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.84,run,0.88,5.59,-4.28,-8.45,-1.86,0.0,0.0,0.0,0.396,0.62,6.68,87.01,-1.49,8.96,84.02,0.09,5.71,85.69,0.97,12.66,83.67,-1.05,7.82,85.61,-0.53,11.16,82.35,0.52,7.12,91.6,-2.31,12.64,92.7,-0.16,9.59,85.72,1.7,13.25,89.79,-0.84,12.01,84.93,-0.48,11.92,89.13,0.0147,0.5841,0.3129,-0.0661,0.6844,0.3276,-0.0045,0.6289,0.2438,0.0485,0.6955,0.2916,-0.024,0.6729,0.2345,-0.0138,0.6713,0.2839,0.0,0.013,0.078,0.013,0.292,0.254,0.0,0.396,0.091,0.033,0.019,0.26,0.006,0.357,0.0,0.0,0.033,0.189,0.0123,-0.1779,0.1243,-0.0291,-0.0997,0.0844,0.0092,-0.1887,0.1227,0.0153,-0.0476,0.0706,-0.0138,-0.1565,0.1289,-0.0123,-0.0706,0.069,-0.0067,-0.0696,0.2597,-0.0622,-0.0099,0.247,-0.013,0.024,0.2198,0.0061,-0.0081,0.2436,-0.0282,0.0248,0.098,0.0151,0.0322,0.2214,0.0433,-0.0078,-0.0537,0.011,-0.0267,0.0169,0.5823,0.3246,-0.0653,0.6816,0.3343,-0.0031,0.6175,0.2475,0.0509,0.6992,0.2955,-0.0279,0.6641,0.2268,-0.0167,0.6764,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.88,run,0.85,5.55,-0.72,-1.06,1.97,0.0,0.0,0.0,0.396,0.62,6.68,88.33,-1.49,9.32,85.34,0.09,6.15,86.13,0.97,12.39,84.99,-1.05,8.7,84.73,-0.53,11.07,83.67,0.52,6.55,90.62,-2.39,12.64,92.29,-0.27,9.96,85.34,1.62,13.47,88.29,-0.8,11.75,86.04,-0.38,10.76,90.05,0.015,0.5737,0.3014,-0.0684,0.6844,0.3211,-0.0078,0.6356,0.2393,0.0464,0.6995,0.2662,-0.0228,0.6682,0.2476,-0.011,0.6501,0.2947,0.0,0.013,0.078,0.013,0.292,0.254,0.0,0.396,0.091,0.033,0.019,0.26,0.006,0.357,0.0,0.0,0.033,0.189,0.0123,-0.1841,0.1519,-0.0353,-0.0997,0.1104,0.0092,-0.1795,0.1365,0.0153,-0.0476,0.0936,-0.0138,-0.1457,0.1273,-0.0123,-0.0706,0.0951,-0.0047,-0.0706,0.2803,-0.0654,-0.0069,0.266,-0.0091,0.0497,0.2031,0.0043,-0.0057,0.2526,-0.0197,0.0557,0.0631,0.0106,0.0225,0.248,0.0269,-0.0365,-0.0747,-0.1475,-0.0325,0.0147,0.5841,0.3129,-0.0661,0.6844,0.3276,-0.0045,0.6289,0.2438,0.0485,0.6955,0.2916,-0.024,0.6729,0.2345,-0.0138,0.6713,0.2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.92,run,0.67,5.47,-4.74,-2.45,0.75,0.0,0.0,0.0,0.396,0.62,6.59,89.56,-1.76,9.49,86.84,0.09,7.03,86.4,0.97,12.39,86.31,-1.05,9.4,84.55,-0.53,10.72,84.99,0.48,7.19,89.46,-2.09,13.0,91.55,-0.14,11.23,84.82,1.44,13.46,88.38,-0.68,12.73,86.17,-0.17,10.93,89.36,0.0137,0.5853,0.2878,-0.0598,0.6909,0.3124,-0.004,0.6588,0.2332,0.0411,0.6992,0.2751,-0.0196,0.686,0.249,-0.0048,0.6533,0.2865,0.0,0.013,0.078,0.013,0.292,0.254,0.0,0.396,0.091,0.033,0.019,0.26,0.006,0.357,0.0,0.0,0.033,0.189,0.0123,-0.1841,0.1749,-0.0353,-0.0936,0.1335,0.0092,-0.1718,0.1442,0.0153,-0.0522,0.1166,-0.0138,-0.1304,0.112,-0.0123,-0.0721,0.1181,-0.0033,-0.0494,0.2872,-0.0458,0.0194,0.2771,-0.0063,0.0651,0.1725,0.003,-0.0222,0.2678,-0.0138,0.0996,-0.0164,0.0074,0.0097,0.2646,0.0239,-0.04,-0.0126,-0.0186,0.0344,0.015,0.5737,0.3014,-0.0684,0.6844,0.3211,-0.0078,0.6356,0.2393,0.0464,0.6995,0.2662,-0.0228,0.6682,0.2476,-0.011,0.6501,0.2947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.96,run,0.68,5.48,-0.14,0.0,0.11,0.0,0.0,0.0,0.396,0.62,6.42,90.53,-1.85,9.67,88.33,0.09,7.91,86.48,0.97,12.39,87.36,-0.88,10.02,84.46,-0.26,10.37,86.22,0.53,7.52,88.23,-1.86,13.19,90.57,-0.29,11.61,85.16,1.3,13.46,87.67,-0.51,12.76,87.67,-0.25,10.12,89.91,0.0151,0.5913,0.2732,-0.0531,0.6944,0.3008,-0.0082,0.6656,0.2372,0.0371,0.6992,0.2667,-0.0147,0.6866,0.2675,-0.0071,0.6385,0.293,0.006,0.033,0.0,0.0,0.201,0.019,0.006,0.254,0.0,0.013,0.033,0.013,0.006,0.143,0.097,0.0,0.013,0.104,0.0123,-0.1856,0.1963,-0.0399,-0.0905,0.1595,0.0092,-0.1565,0.1488,0.0153,-0.0522,0.1396,-0.0138,-0.1181,0.1089,-0.0123,-0.0782,0.1411,-0.0023,-0.0403,0.281,-0.0492,0.025,0.2911,-0.0044,0.1027,0.1379,0.0021,-0.0155,0.2732,-0.0097,0.1154,-0.0229,0.0052,-0.0161,0.2709,0.0088,-0.0471,-0.0827,-0.0427,0.0131,0.0137,0.5853,0.2878,-0.0598,0.6909,0.3124,-0.004,0.6588,0.2332,0.0411,0.6992,0.2751,-0.0196,0.686,0.249,-0.0048,0.6533,0.2865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,run,0.64,5.59,-0.02,0.07,0.1,-0.0,0.0,0.0,0.396,0.7,6.5,88.33,-1.76,10.11,90.0,0.09,9.49,85.08,1.05,12.39,87.36,-0.7,10.9,86.31,-0.18,9.4,88.15,0.48,7.83,87.59,-1.67,13.2,89.98,-0.2,11.9,85.12,1.22,13.54,87.39,-0.38,12.96,87.92,-0.13,10.32,89.6,0.0136,0.5968,0.2658,-0.0476,0.6945,0.2939,-0.0057,0.6709,0.2367,0.0349,0.7008,0.2634,-0.011,0.6902,0.2697,-0.0037,0.6421,0.2894,0.013,0.033,0.006,0.0,0.247,0.006,0.006,0.254,0.0,0.006,0.033,0.006,0.006,0.143,0.091,0.0,0.019,0.078,0.0123,-0.1887,0.2132,-0.0414,-0.0874,0.1856,0.0092,-0.1411,0.1503,0.0153,-0.0522,0.158,-0.0107,-0.1074,0.1074,-0.0077,-0.0844,0.1626,-0.0016,-0.0397,0.2599,-0.0402,0.029,0.3014,-0.0031,0.1293,0.1023,0.0015,-0.0109,0.2601,0.0047,0.121,-0.0218,0.0209,-0.0342,0.2701,0.0091,-0.0463,-0.0025,0.0001,0.0019,0.0151,0.5913,0.2732,-0.0531,0.6944,0.3008,-0.0082,0.6656,0.2372,0.0371,0.6992,0.2667,-0.0147,0.6866,0.2675,-0.0071,0.6385,0.293,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.04,run,0.62,5.61,-0.41,0.19,-0.02,-0.4,0.0,0.0,0.396,0.62,6.5,88.15,-1.76,10.11,90.0,0.09,9.49,85.08,1.05,12.39,87.1,-0.62,10.9,86.31,-0.18,9.4,88.15,0.46,8.23,87.15,-1.44,12.12,89.92,-0.3,11.06,86.48,1.28,12.71,87.84,0.02,12.15,88.75,-0.12,9.61,89.67,0.0133,0.6042,0.2606,-0.0412,0.6748,0.2931,-0.0087,0.6556,0.2528,0.0366,0.6857,0.2687,0.0007,0.6754,0.2794,-0.0033,0.6293,0.2902,0.013,0.033,0.006,0.0,0.247,0.006,0.006,0.254,0.0,0.006,0.033,0.006,0.006,0.143,0.091,0.0,0.019,0.078,0.0138,-0.1871,0.1749,-0.0399,-0.0798,0.2148,0.0092,-0.1135,0.1258,0.0169,-0.0522,0.158,-0.0077,-0.092,0.1396,-0.0061,-0.1012,0.1963,-0.0016,-0.0397,0.2599,-0.0402,0.029,0.3014,-0.0031,0.1293,0.1023,0.0015,-0.0109,0.2601,0.0047,0.121,-0.0218,0.0209,-0.0342,0.2701,0.0058,-0.0367,-0.0004,0.0011,0.0018,0.0136,0.5968,0.2658,-0.0476,0.6945,0.2939,-0.0057,0.6709,0.2367,0.0349,0.7008,0.2634,-0.011,0.6902,0.2697,-0.0037,0.6421,0.2894,0.0,0.0,-0.0072,0.0,0.0,0.0,0.0,0.0,0.0,
1.08,run,0.61,5.62,-1.07,0.39,0.4,-0.7,0.0,0.0,0.396,0.53,6.5,87.71,-1.76,10.11,89.47,0.09,9.58,85.08,1.05,12.39,86.92,-0.44,10.9,86.48,-0.18,9.4,88.15,0.38,7.53,88.29,-1.43,11.56,90.95,-0.28,10.45,86.52,1.21,12.63,88.92,0.09,12.02,88.35,-0.04,9.56,90.41,0.0108,0.5914,0.274,-0.0407,0.6647,0.3052,-0.0081,0.6445,0.2532,0.0345,0.6841,0.2814,0.0026,0.6731,0.2747,-0.0012,0.6284,0.2989,0.013,0.033,0.006,0.0,0.247,0.006,0.006,0.254,0.0,0.006,0.033,0.006,0.006,0.143,0.091,0.0,0.019,0.078,0.0123,-0.1871,0.1718,-0.0399,-0.0798,0.2148,0.0092,-0.1135,0.1258,0.0169,-0.0522,0.1534,-0.0061,-0.092,0.1396,-0.0061,-0.1012,0.1963,-0.0067,-0.0278,0.1707,-0.0281,0.0203,0.211,-0.0022,0.0905,0.0716,0.001,-0.0076,0.1652,0.0089,0.0847,-0.0153,0.0146,-0.024,0.189,0.0043,-0.0354,-0.0072,0.0034,-0.0004,0.0133,0.6042,0.2606,-0.0412,0.6748,0.2931,-0.0087,0.6556,0.2528,0.0366,0.6857,0.2687,0.0007,0.6754,0.2794,-0.0033,0.6293,0.2902,0.0,0.0,-0.0144,0.0,0.0,0.0,0.0,0.0,0.0,
