t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,obs68,obs69,obs70,obs71,rot60_k
0.0,run,0.38,3.95,0.93,1.26,-4.57,0.0,0.0,0.0,0.052,0.35,17.23,78.49,0.62,16.08,77.96,0.0,16.96,78.57,-0.09,15.29,77.96,-0.18,15.82,78.22,-0.18,15.82,77.17,-1.32,16.08,77.25,-0.97,15.02,79.81,1.5,16.08,80.25,1.41,14.23,79.9,-1.68,15.11,77.25,-1.68,14.76,78.93,-1.0,-1.0,-0.2133,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.2334,-1.0,-0.3039,-1.0,-1.0,1.0,0.026,0.0,0.0,0.006,0.0,0.039,0.006,0.006,0.013,0.013,0.006,0.052,0.013,0.013,0.0,0.006,0.0,0.019,0.0031,0.0,-0.0031,0.0,-0.0077,-0.0061,0.0,-0.0015,-0.0031,0.0,0.0,-0.0077,0.0,0.0,-0.0092,0.0,0.0,-0.0046,0.009,0.0,-0.0048,0.0,-0.0204,-0.0096,0.0,-0.0045,-0.0048,0.0,0.0,-0.0141,0.0,0.0,-0.0208,0.0,0.0,-0.0135,0.0,0.0,-0.017,-0.0122,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04,run,0.34,3.95,1.17,0.23,3.24,0.0,0.0,0.0,0.052,0.09,16.7,78.22,0.53,15.82,78.05,0.0,16.7,78.57,0.0,15.03,77.96,-0.26,15.64,77.87,-0.35,15.38,77.17,-2.82,17.58,78.75,-2.47,13.52,81.31,0.0,14.58,78.75,2.91,12.73,81.4,-3.18,16.61,78.75,-3.18,13.26,80.43,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.7898,1.0,-1.0,1.0,-1.0,0.8529,1.0,-1.0,-1.0,1.0,0.026,0.0,0.0,0.006,0.0,0.039,0.006,0.006,0.013,0.013,0.006,0.052,0.013,0.013,0.0,0.006,0.0,0.019,0.0031,-0.0061,-0.0046,0.0015,-0.0077,-0.0061,0.0,-0.0107,-0.0031,0.0,-0.0077,-0.0077,0.0,-0.0138,-0.0092,0.0,-0.0077,-0.0046,0.0063,-0.009,-0.0056,0.0023,-0.0143,-0.0068,0.0,-0.0167,-0.0034,0.0,-0.0113,-0.0099,0.0,-0.0203,-0.0145,0.0,-0.0113,-0.0095,0.0085,0.0074,0.0163,0.0219,-0.0798,-1.0,-1.0,-0.2133,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.2334,-1.0,-0.3039,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08,run,0.08,4.1,-5.15,2.26,1.04,0.0,0.0,0.0,0.052,-0.53,16.35,77.78,0.09,15.21,78.75,0.09,15.91,78.57,0.7,14.5,78.57,-1.23,14.94,77.52,-1.32,14.77,77.34,-1.32,19.08,80.25,-3.97,12.02,82.81,-1.5,16.08,80.25,4.41,11.23,82.9,-4.68,18.11,80.25,-4.68,11.76,81.93,-0.0115,0.8475,0.3795,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.026,0.0,0.0,0.006,0.0,0.039,0.006,0.006,0.013,0.013,0.006,0.052,0.013,0.013,0.0,0.006,0.0,0.019,-0.0015,-0.0153,-0.0092,0.0,-0.0123,-0.0046,0.0,-0.0153,-0.0031,0.0015,-0.0123,-0.0077,-0.0015,-0.0169,-0.0153,-0.0031,-0.0153,-0.0046,-0.0129,-0.041,-0.0213,-0.0042,-0.0273,0.001,0.0,-0.029,-0.0024,0.0058,-0.0252,-0.0069,-0.0058,-0.0258,-0.0333,-0.0115,-0.0368,-0.0066,0.0053,0.0079,0.0204,0.0039,0.0565,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.7898,1.0,-1.0,1.0,-1.0,0.8529,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.12,run,-0.01,4.09,-2.47,-0.17,-11.3,0.0,0.0,0.0,0.117,-1.23,16.17,77.61,-0.7,14.33,79.63,0.62,15.29,79.1,1.58,13.54,79.45,-2.02,14.85,77.26,-2.2,14.06,78.13,-2.82,20.58,81.75,-5.47,10.52,84.31,-3.0,17.58,81.75,5.91,9.73,84.4,-3.18,16.61,78.75,-6.18,10.26,83.43,-1.0,1.0,0.3455,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.2906,-0.1176,-1.0,-1.0,-1.0,1.0,0.019,0.019,0.0,0.039,0.0,0.058,0.0,0.019,0.033,0.052,0.0,0.117,0.019,0.065,0.039,0.019,0.0,0.065,-0.0123,-0.0215,-0.0169,-0.0077,-0.023,0.0077,0.0015,-0.0291,-0.0031,0.0138,-0.0215,0.0031,-0.0184,-0.0291,-0.0215,-0.0199,-0.0261,-0.0015,-0.0494,-0.0518,-0.0437,-0.0318,-0.0595,0.0469,0.0058,-0.0723,-0.0017,0.0502,-0.0523,0.0356,-0.0675,-0.0642,-0.0464,-0.0716,-0.0661,0.0069,-0.0175,0.0209,-0.0899,0.0395,0.0182,-0.0115,0.8475,0.3795,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.16,run,-0.01,4.1,-1.05,0.69,-9.23,0.0,0.0,0.0,0.117,-1.93,16.17,77.61,-1.76,13.27,80.95,0.62,15.03,79.54,2.64,12.39,80.77,-2.99,14.77,77.26,-3.52,12.92,79.19,-4.32,22.08,83.25,-6.97,9.02,85.81,-4.5,16.08,80.25,7.41,8.23,85.9,-4.68,18.11,80.25,-7.68,8.76,84.93,-1.0,1.0,0.4749,-1.0,-0.2431,1.0,-0.9427,0.1737,-0.1631,1.0,-1.0,1.0,-1.0,0.8297,1.0,-1.0,-1.0,1.0,0.019,0.019,0.0,0.039,0.0,0.058,0.0,0.019,0.033,0.052,0.0,0.117,0.019,0.065,0.039,0.019,0.0,0.065,-0.0245,-0.0245,-0.0199,-0.0215,-0.0383,0.023,0.0107,-0.0399,0.0061,0.0291,-0.0383,0.0184,-0.0322,-0.0307,-0.0261,-0.0353,-0.0383,0.0123,-0.0805,-0.0477,-0.0421,-0.0738,-0.099,0.0901,0.0384,-0.0907,0.0332,0.0925,-0.0996,0.0822,-0.0989,-0.0507,-0.0497,-0.1074,-0.0921,0.0564,-0.0257,0.0198,-0.043,-0.003,-0.1971,-1.0,1.0,0.3455,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.2906,-0.1176,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2,run,-0.01,4.09,-1.12,0.34,-8.42,0.0,0.0,0.0,0.117,-2.55,16.17,77.78,-2.99,12.04,82.18,0.62,14.94,80.24,3.96,11.16,82.18,-3.6,14.85,77.61,-4.75,11.78,80.42,-5.82,23.58,84.75,-8.47,7.52,87.31,-6.0,17.58,81.75,8.91,6.73,87.4,-6.18,16.61,81.75,-9.18,7.26,86.43,-1.0,1.0,0.7187,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.2254,1.0,-1.0,-1.0,1.0,0.019,0.019,0.0,0.039,0.0,0.058,0.0,0.019,0.033,0.052,0.0,0.117,0.019,0.065,0.039,0.019,0.0,0.065,-0.0368,-0.0245,-0.0199,-0.0399,-0.0568,0.046,0.0107,-0.0445,0.0138,0.0476,-0.0583,0.0414,-0.0491,-0.0322,-0.0261,-0.0583,-0.0583,0.0307,-0.1028,-0.0334,-0.0295,-0.1214,-0.139,0.1502,0.0269,-0.0809,0.0523,0.1344,-0.1453,0.1447,-0.1331,-0.0413,-0.0348,-0.1623,-0.14,0.1092,-0.0252,0.0204,-0.0182,0.0121,-0.1612,-1.0,1.0,0.4749,-1.0,-0.2431,1.0,-0.9427,0.1737,-0.1631,1.0,-1.0,1.0,-1.0,0.8297,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.24,run,0.15,3.99,2.39,-1.09,-10.65,0.0,0.0,0.0,0.325,-3.34,16.61,78.49,-4.39,10.72,83.58,-0.18,14.94,80.68,5.19,9.84,83.5,-4.39,15.21,78.4,-6.06,10.46,81.83,-7.32,22.84,86.25,-9.97,6.02,88.81,-7.5,18.09,83.25,10.41,5.23,88.9,-7.68,15.11,80.25,-10.68,5.76,87.93,-1.0,0.8698,0.43,-1.0,-1.0,1.0,-1.0,0.7835,1.0,1.0,-1.0,1.0,-1.0,-0.0488,-0.6719,-1.0,-1.0,1.0,0.026,0.143,0.045,0.026,0.0,0.052,0.006,0.13,0.026,0.065,0.0,0.052,0.033,0.325,0.156,0.013,0.0,0.052,-0.0476,-0.0245,-0.0169,-0.0614,-0.0782,0.0675,0.0107,-0.046,0.0261,0.0706,-0.0798,0.066,-0.0598,-0.0307,-0.0199,-0.0798,-0.0782,0.0522,-0.1121,-0.0234,-0.0092,-0.1652,-0.1776,0.1854,0.0188,-0.0624,0.0825,0.1801,-0.1819,0.193,-0.1333,-0.0232,-0.0014,-0.1939,-0.1725,0.1567,-0.0255,0.0196,-0.0196,0.0059,-0.147,-1.0,1.0,0.7187,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.2254,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.28,run,0.29,3.8,3.76,-5.12,-18.76,0.0,0.0,0.0,0.325,-4.39,17.4,79.45,-5.8,9.49,85.08,-1.41,15.38,80.95,6.59,8.61,85.08,-5.45,15.21,79.28,-7.47,9.14,83.32,-8.82,21.34,87.75,-11.47,4.52,90.31,-9.0,16.59,82.12,11.91,3.73,90.4,-9.18,13.61,81.75,-12.18,4.26,89.43,-1.0,-0.0581,0.3214,-1.0,-0.9352,1.0,-1.0,0.0264,0.2015,1.0,-1.0,1.0,-1.0,0.6371,1.0,-1.0,-1.0,1.0,0.026,0.143,0.045,0.026,0.0,0.052,0.006,0.13,0.026,0.065,0.0,0.052,0.033,0.325,0.156,0.013,0.0,0.052,-0.0614,-0.0169,-0.0046,-0.0859,-0.1012,0.092,-0.0031,-0.046,0.0337,0.092,-0.1028,0.089,-0.0736,-0.0245,-0.0061,-0.1028,-0.1012,0.0767,-0.1301,0.0123,0.0395,-0.2074,-0.2103,0.2216,-0.0384,-0.0437,0.0864,0.2064,-0.2134,0.2211,-0.1449,0.0067,0.0506,-0.2218,-0.2068,0.2015,-0.0116,0.0113,0.0417,-0.019,-0.1858,-1.0,0.8698,0.43,-1.0,-1.0,1.0,-1.0,0.7835,1.0,1.0,-1.0,1.0,-1.0,-0.0488,-0.6719,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.32,run,0.43,3.7,4.55,-2.51,-18.75,0.0,0.0,0.0,0.325,-5.54,18.28,80.68,-7.21,8.17,86.48,-2.72,15.91,81.3,7.91,7.29,86.48,-6.59,15.29,79.89,-8.88,7.82,84.73,-10.32,19.84,89.25,-12.97,3.02,91.81,-10.5,18.09,83.62,13.41,2.23,91.9,-10.68,12.11,83.25,-13.68,2.76,90.93,-1.0,-0.9416,0.8089,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.1846,0.5511,-1.0,-1.0,1.0,0.026,0.143,0.045,0.026,0.0,0.052,0.006,0.13,0.026,0.065,0.0,0.052,0.033,0.325,0.156,0.013,0.0,0.052,-0.0798,-0.0031,0.0123,-0.1104,-0.1227,0.1181,-0.0245,-0.0383,0.0383,0.1166,-0.1243,0.1166,-0.092,-0.0245,0.0092,-0.1273,-0.1243,0.1028,-0.1605,0.0607,0.0913,-0.2378,-0.2282,0.2535,-0.1079,-0.0016,0.0778,0.237,-0.2304,0.2589,-0.1709,0.0047,0.0933,-0.2478,-0.2316,0.2394,0.0002,-0.0055,0.0657,-0.0893,-0.3274,-1.0,-0.0581,0.3214,-1.0,-0.9352,1.0,-1.0,0.0264,0.2015,1.0,-1.0,1.0,-1.0,0.6371,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.36,run,0.34,3.59,-1.3,-3.02,-17.8,0.0,0.0,0.0,0.325,-6.86,18.98,81.91,-8.7,6.86,87.98,-4.04,16.0,81.56,9.4,5.98,87.98,-7.82,15.29,80.6,-10.46,6.59,86.22,-11.82,18.34,87.75,-14.47,1.52,93.31,-12.0,16.59,85.12,14.91,0.73,93.4,-12.18,10.61,84.75,-15.18,1.26,92.43,-1.0,-1.0,-0.1389,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.5381,0.4374,-1.0,-1.0,1.0,0.039,0.26,0.084,0.019,0.0,0.026,0.026,0.267,0.097,0.045,0.0,0.045,0.026,0.033,0.163,0.006,0.0,0.033,-0.0997,0.0123,0.0337,-0.135,-0.1457,0.1427,-0.0476,-0.0291,0.0445,0.1396,-0.1473,0.1411,-0.112,-0.023,0.0199,-0.1519,-0.1473,0.1273,-0.1868,0.0998,0.1441,-0.2581,-0.2457,0.2691,-0.1615,0.0332,0.0774,0.2518,-0.2472,0.2729,-0.1941,0.009,0.1054,-0.2651,-0.248,0.2592,0.0132,-0.0141,0.0794,-0.0439,-0.3272,-1.0,-0.9416,0.8089,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.1846,0.5511,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
