t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,obs68,obs69,obs70,obs71,rot60_k
0.0,run,0.54,5.2,-0.85,1.78,2.84,0.0,0.0,0.0,0.052,0.09,16.79,78.93,0.7,15.56,77.78,0.18,16.44,78.57,-0.09,15.38,77.96,-0.18,14.85,77.87,-0.18,15.21,77.52,-1.41,15.81,77.69,-0.88,14.58,79.72,1.68,15.64,80.25,1.41,14.23,79.9,-1.68,13.88,76.99,-1.68,14.23,79.28,-0.9082,-1.0,-0.2823,-1.0,-1.0,1.0,1.0,-1.0,0.9911,1.0,-1.0,1.0,-0.2226,-1.0,-0.2806,-1.0,-1.0,1.0,0.019,0.0,0.0,0.013,0.0,0.045,0.006,0.006,0.013,0.013,0.0,0.052,0.006,0.019,0.013,0.013,0.006,0.013,0.0,0.0,-0.0046,0.0015,-0.0046,-0.0077,0.0,0.0,-0.0031,0.0,0.0,-0.0077,0.0,0.0,-0.0077,0.0,0.0,-0.0046,0.0,0.0,-0.0102,0.0038,-0.0113,-0.0177,0.0,0.0,-0.0075,0.0,0.0,-0.0188,0.0,0.0,-0.0188,0.0,0.0,-0.0113,0.0,0.0,0.0189,-0.0133,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04,run,0.55,5.27,1.7,1.61,-0.97,0.0,0.0,0.0,0.052,0.0,16.61,78.57,0.7,15.38,77.78,0.18,16.26,78.57,0.09,14.94,78.13,-0.44,14.15,77.61,-0.35,14.85,77.52,-2.91,17.31,79.19,-2.38,13.08,81.22,0.18,14.14,78.75,2.91,12.73,81.4,-3.18,12.38,78.49,-3.18,12.73,80.78,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.7037,1.0,-1.0,1.0,-1.0,0.2833,1.0,-1.0,-1.0,1.0,0.019,0.0,0.0,0.013,0.0,0.045,0.006,0.006,0.013,0.013,0.0,0.052,0.006,0.019,0.013,0.013,0.006,0.013,0.0,-0.0092,-0.0046,0.0015,-0.0092,-0.0077,0.0,-0.0123,-0.0031,0.0,-0.0061,-0.0077,0.0,-0.0092,-0.0107,0.0,-0.0092,-0.0046,0.0,-0.0151,-0.0071,0.0026,-0.0154,-0.0124,0.0,-0.0201,-0.0053,0.0,-0.01,-0.0132,0.0,-0.0151,-0.0182,0.0,-0.0151,-0.0079,-0.0053,0.0165,-0.0149,0.0311,0.0496,-0.9082,-1.0,-0.2823,-1.0,-1.0,1.0,1.0,-1.0,0.9911,1.0,-1.0,1.0,-0.2226,-1.0,-0.2806,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08,run,0.27,5.31,-4.96,0.78,-0.64,0.0,0.0,0.0,0.052,-0.79,15.91,78.13,0.26,14.68,78.49,0.35,15.21,78.75,0.7,14.5,78.75,-1.32,13.45,76.99,-1.32,14.06,77.61,-1.41,18.81,80.69,-3.88,11.58,82.72,-1.32,15.64,80.25,4.41,11.23,82.9,-4.68,13.88,79.99,-4.68,11.23,82.28,0.2643,1.0,0.3795,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.019,0.0,0.0,0.013,0.0,0.045,0.006,0.006,0.013,0.013,0.0,0.052,0.006,0.019,0.013,0.013,0.006,0.013,-0.0015,-0.0123,-0.0107,0.0015,-0.0123,-0.0077,0.0,-0.0153,-0.0031,0.0031,-0.0138,-0.0046,-0.0046,-0.0215,-0.0153,-0.0031,-0.0153,-0.0046,-0.0055,-0.0215,-0.027,0.0018,-0.0218,-0.0087,0.0,-0.025,-0.0037,0.011,-0.0345,0.0018,-0.0165,-0.0545,-0.0292,-0.011,-0.0325,-0.0055,-0.0043,0.0227,0.0296,0.0281,-0.0169,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.7037,1.0,-1.0,1.0,-1.0,0.2833,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.12,run,0.1,5.41,-4.19,1.96,-10.18,0.0,0.0,0.0,0.117,-1.58,15.56,77.7,-0.53,13.8,79.54,0.97,14.77,79.1,1.58,13.54,79.63,-2.2,12.83,76.73,-2.2,13.36,78.31,-2.91,20.31,82.19,-5.38,10.08,84.22,-2.82,17.14,81.75,5.91,9.73,84.4,-3.18,12.38,78.49,-6.18,9.73,83.78,-1.0,1.0,0.3355,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.5687,0.1358,-1.0,-1.0,-1.0,1.0,0.013,0.013,0.006,0.033,0.0,0.071,0.0,0.013,0.026,0.039,0.0,0.071,0.013,0.019,0.019,0.019,0.0,0.117,-0.0153,-0.0245,-0.0184,-0.0061,-0.0245,0.0046,0.0031,-0.0337,0.0,0.0138,-0.0215,0.0061,-0.0199,-0.0337,-0.0261,-0.0199,-0.0291,-0.0031,-0.0551,-0.0607,-0.0474,-0.0272,-0.0608,0.0395,0.0114,-0.0859,0.0088,0.0476,-0.0526,0.0411,-0.0685,-0.0837,-0.0603,-0.0704,-0.074,0.0018,-0.029,0.0269,-0.0866,0.0137,-0.0111,0.2643,1.0,0.3795,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.16,run,0.04,5.32,-2.64,-1.06,-11.61,0.0,0.0,0.0,0.117,-2.2,15.47,77.7,-1.67,12.66,80.77,1.05,14.59,79.63,2.72,12.39,80.95,-3.16,12.3,76.73,-3.52,12.22,79.37,-4.41,21.81,83.69,-6.88,8.58,85.72,-4.32,15.64,80.25,7.41,8.23,85.9,-4.68,12.44,79.99,-7.68,8.23,85.28,-1.0,1.0,0.2206,-1.0,0.0096,1.0,-0.428,0.1156,0.0009,1.0,-1.0,1.0,-0.2796,0.6807,1.0,-1.0,-1.0,1.0,0.013,0.013,0.006,0.033,0.0,0.071,0.0,0.013,0.026,0.039,0.0,0.071,0.013,0.019,0.019,0.019,0.0,0.117,-0.0291,-0.0307,-0.0261,-0.0199,-0.0399,0.023,0.0138,-0.0414,0.0061,0.0291,-0.0383,0.0215,-0.0353,-0.0445,-0.0307,-0.0353,-0.0414,0.0092,-0.0901,-0.0654,-0.0618,-0.0706,-0.0998,0.0964,0.0481,-0.0888,0.0291,0.0906,-0.0998,0.086,-0.1052,-0.0987,-0.0594,-0.1065,-0.0976,0.0471,-0.0437,0.0353,-0.0731,0.0342,-0.1777,-1.0,1.0,0.3355,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.5687,0.1358,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2,run,-0.1,5.23,-4.72,-0.82,-5.94,0.0,0.0,0.0,0.117,-2.81,15.47,77.78,-2.9,11.51,82.09,0.97,14.59,80.16,3.96,11.16,82.18,-3.78,11.78,76.73,-4.66,10.99,80.6,-5.91,23.31,85.19,-8.38,7.08,87.22,-5.82,17.14,81.75,8.91,6.73,87.4,-4.37,10.94,81.49,-9.18,6.73,86.78,-1.0,1.0,0.9249,-1.0,-1.0,0.6846,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.1249,0.3921,1.0,-1.0,-1.0,1.0,0.013,0.013,0.006,0.033,0.0,0.071,0.0,0.013,0.026,0.039,0.0,0.071,0.013,0.019,0.019,0.019,0.0,0.117,-0.0399,-0.0322,-0.0261,-0.0399,-0.0598,0.0445,0.0153,-0.0445,0.0153,0.0491,-0.0583,0.0445,-0.0522,-0.0537,-0.0307,-0.0583,-0.0614,0.0276,-0.1033,-0.0515,-0.0432,-0.1241,-0.1446,0.1479,0.0394,-0.0736,0.0548,0.1381,-0.1446,0.1464,-0.1369,-0.1036,-0.0416,-0.1608,-0.1431,0.1019,-0.0493,0.0274,-0.0461,-0.0186,-0.2026,-1.0,1.0,0.2206,-1.0,0.0096,1.0,-0.428,0.1156,0.0009,1.0,-1.0,1.0,-0.2796,0.6807,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.24,run,-0.48,5.38,-0.25,0.1,-0.49,0.0,0.0,0.0,0.422,-7.12,18.81,82.09,-9.49,5.71,88.33,-6.33,16.0,82.09,9.67,5.27,88.33,-5.8,8.79,79.45,-10.55,5.01,87.28,-7.41,21.81,83.69,-9.88,5.58,88.72,-7.32,18.64,83.25,10.41,5.23,88.9,-5.87,9.44,79.99,-10.68,5.23,88.28,-1.0,0.7429,0.1324,-1.0,-0.2626,1.0,-1.0,0.9076,1.0,1.0,-1.0,1.0,-0.4387,0.1224,-0.5786,-1.0,-1.0,1.0,0.013,0.189,0.058,0.006,0.0,0.006,0.026,0.422,0.026,0.026,0.0,0.019,0.0,0.026,0.019,0.006,0.006,0.026,-0.0506,-0.0322,-0.0245,-0.0614,-0.0798,0.0675,0.0138,-0.0445,0.0245,0.0706,-0.0798,0.066,-0.0629,-0.0629,-0.0307,-0.0782,-0.0828,0.0491,-0.113,-0.0361,-0.0245,-0.1681,-0.1767,0.1906,0.0218,-0.0515,0.0732,0.1779,-0.1825,0.1838,-0.1364,-0.1073,-0.0291,-0.188,-0.1814,0.1526,-0.061,0.0199,-0.0823,-0.0143,-0.1036,-1.0,1.0,0.9249,-1.0,-1.0,0.6846,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.1249,0.3921,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.28,run,-0.51,5.39,-0.21,0.18,0.52,0.0,0.0,0.0,0.5,-7.12,18.81,82.09,-9.49,5.71,88.33,-6.33,16.0,82.09,9.67,5.27,88.33,-5.8,8.79,79.45,-10.55,5.01,87.28,-8.91,20.31,85.19,-11.38,6.44,90.22,-8.82,17.14,81.75,11.91,3.73,90.4,-7.37,10.94,81.49,-12.18,3.73,89.78,-1.0,-0.4294,0.4359,-1.0,0.5716,0.8032,-1.0,-1.0,0.155,1.0,-1.0,1.0,-1.0,0.6699,1.0,-1.0,-1.0,1.0,0.006,0.169,0.033,0.0,0.006,0.006,0.013,0.5,0.019,0.006,0.006,0.0,0.013,0.084,0.006,0.0,0.013,0.013,-0.1258,0.0261,0.0506,-0.1764,-0.181,0.1764,-0.1135,-0.0199,0.0583,0.1703,-0.1825,0.1733,-0.0982,-0.115,0.0169,-0.181,-0.1871,0.1657,-0.113,-0.0361,-0.0245,-0.1681,-0.1767,0.1906,0.0218,-0.0515,0.0732,0.1779,-0.1825,0.1838,-0.1364,-0.1073,-0.0291,-0.188,-0.1814,0.1526,-0.0946,0.0331,-0.0044,0.0018,-0.0085,-1.0,0.7429,0.1324,-1.0,-0.2626,1.0,-1.0,0.9076,1.0,1.0,-1.0,1.0,-0.4387,0.1224,-0.5786,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.32,run,-0.5,5.4,0.53,0.3,1.21,0.0,0.0,0.0,0.5,-6.94,18.81,82.09,-9.49,5.71,88.07,-6.33,16.0,82.09,9.67,5.27,88.07,-5.8,8.79,79.1,-10.46,5.01,87.28,-10.41,18.81,83.69,-12.88,4.94,88.72,-10.32,15.64,83.25,13.41,2.23,91.9,-8.87,9.44,82.99,-13.68,2.23,91.28,-1.0,-0.8642,0.055,-1.0,-0.2652,-1.0,-1.0,0.0652,1.0,1.0,-1.0,1.0,-1.0,-0.4811,1.0,-1.0,-1.0,1.0,0.006,0.169,0.033,0.0,0.006,0.006,0.013,0.5,0.019,0.006,0.006,0.0,0.013,0.084,0.006,0.0,0.013,0.013,-0.1258,0.0261,0.0506,-0.1764,-0.181,0.1764,-0.1135,-0.0199,0.0583,0.1703,-0.1825,0.1733,-0.0982,-0.115,0.0169,-0.181,-0.1871,0.1657,-0.0791,-0.0252,-0.0171,-0.1177,-0.1237,0.1334,0.0152,-0.0361,0.0512,0.1246,-0.1277,0.1286,-0.0955,-0.0751,-0.0204,-0.1316,-0.127,0.1068,-0.0966,0.0334,-0.0036,0.0031,0.0091,-1.0,-0.4294,0.4359,-1.0,0.5716,0.8032,-1.0,-1.0,0.155,1.0,-1.0,1.0,-1.0,0.6699,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.36,run,-0.54,5.39,-0.97,-0.39,0.67,0.0,0.0,0.0,0.5,-6.86,18.81,82.09,-9.49,5.71,88.07,-6.33,16.0,81.83,9.67,5.27,88.07,-5.62,8.79,79.01,-10.11,5.01,87.28,-11.91,17.31,85.19,-14.38,3.44,90.22,-11.82,14.14,84.75,14.91,0.73,93.4,-10.37,7.94,84.49,-15.18,0.73,92.78,-1.0,-1.0,1.0,-1.0,-0.0982,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.2032,1.0,-1.0,-1.0,1.0,0.006,0.169,0.033,0.0,0.006,0.006,0.013,0.5,0.019,0.006,0.006,0.0,0.013,0.084,0.006,0.0,0.013,0.013,-0.1227,0.0261,0.0506,-0.1764,-0.181,0.1718,-0.1135,-0.0199,0.0583,0.1703,-0.1825,0.1687,-0.0982,-0.115,0.0107,-0.1795,-0.1871,0.1657,-0.044,-0.0177,-0.012,-0.0824,-0.0866,0.0764,0.0107,-0.0253,0.0359,0.0872,-0.0894,0.0731,-0.0669,-0.0526,-0.0369,-0.0865,-0.0889,0.0748,-0.0963,0.0341,0.0092,0.0053,0.0211,-1.0,-0.8642,0.055,-1.0,-0.2652,-1.0,-1.0,0.0652,1.0,1.0,-1.0,1.0,-1.0,-0.4811,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
