t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
2.0,run,0.35,3.56,-0.19,0.02,-1.3,0.0,0.0,0.0,0.039,4.31,-29.27,49.13,-5.45,5.71,-1.93,15.47,-63.19,65.83,11.16,8.35,-8.61,12.57,-57.74,64.07,17.14,10.2,-13.8,4.61,-26.45,45.47,-3.99,8.3,-5.14,15.84,-65.05,74.35,9.99,10.06,-11.45,13.26,-59.02,71.25,17.36,10.42,-12.36,0.1318,-0.0264,-0.2297,-0.1141,0.6054,-0.8251,0.4525,-0.7281,0.3384,0.2854,0.6375,-0.8994,0.3787,-0.6186,0.306,0.4961,0.6441,-0.9101,0.006,0.0,0.013,0.013,0.0,0.013,0.006,0.013,0.019,0.013,0.0,0.006,0.006,0.033,0.006,0.0,0.006,0.006,0.0721,-0.5308,0.8728,-0.1074,0.0828,-0.0153,0.2715,-1.0845,1.1167,0.1963,0.1273,-0.1335,0.2132,-1.0017,1.0891,0.2945,0.1733,-0.2546,0.0732,0.1379,-0.1407,0.1075,0.2573,-0.2286,0.0349,-0.3097,0.3068,-0.0623,0.1792,-0.2633,0.0804,-0.1926,0.3157,0.0181,0.0056,0.0741,-0.0054,-0.0019,-0.0109,-0.0025,0.0258,0.1256,-0.0438,-0.2132,-0.1328,0.5905,-0.8116,0.4498,-0.7298,0.3246,0.3024,0.6258,-0.888,0.3703,-0.616,0.2866,0.4912,0.6446,-0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.04,run,0.39,3.56,-0.09,0.18,1.68,0.0,0.0,0.0,0.039,4.66,-28.3,47.99,-5.36,6.68,-3.08,15.47,-64.07,67.24,10.2,8.96,-9.76,13.01,-58.27,65.48,17.23,10.2,-13.27,4.8,-25.36,44.31,-3.36,8.95,-6.29,15.86,-65.23,75.85,9.45,10.6,-12.21,13.61,-59.56,72.75,17.57,10.43,-11.96,0.1372,-0.0065,-0.2434,-0.0961,0.6173,-0.8387,0.4531,-0.7315,0.3523,0.2699,0.6473,-0.9083,0.3889,-0.6283,0.3227,0.502,0.6441,-0.9054,0.006,0.0,0.013,0.013,0.0,0.013,0.006,0.013,0.019,0.013,0.0,0.006,0.006,0.033,0.006,0.0,0.006,0.006,0.0752,-0.517,0.8544,-0.0966,0.0997,-0.0353,0.2715,-1.106,1.1413,0.1933,0.1411,-0.1534,0.2194,-1.0109,1.1137,0.3007,0.1749,-0.2454,0.0628,0.1486,-0.1679,0.1157,0.2437,-0.2352,0.0244,-0.2977,0.3072,-0.0552,0.1775,-0.2595,0.0794,-0.1695,0.3135,0.0358,0.0097,0.0865,-0.0069,-0.0006,-0.0033,0.0003,-0.0227,0.1318,-0.0264,-0.2297,-0.1141,0.6054,-0.8251,0.4525,-0.7281,0.3384,0.2854,0.6375,-0.8994,0.3787,-0.6186,0.306,0.4961,0.6441,-0.9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.08,run,0.38,3.53,-0.47,-0.11,-0.64,0.0,0.0,0.0,0.039,4.57,-27.42,46.93,-4.48,7.47,-4.13,15.47,-64.69,68.73,10.02,9.67,-10.63,13.27,-58.71,66.88,17.31,10.37,-12.74,4.95,-24.27,42.9,-2.66,9.58,-7.06,15.89,-64.99,77.35,8.84,11.16,-12.81,13.86,-59.58,74.25,17.71,10.55,-11.13,0.1415,0.0133,-0.26,-0.076,0.6287,-0.8478,0.4539,-0.7271,0.3592,0.2525,0.6574,-0.9154,0.3959,-0.6288,0.3379,0.5059,0.6463,-0.8957,0.006,0.0,0.013,0.013,0.0,0.013,0.006,0.013,0.019,0.013,0.0,0.006,0.006,0.033,0.006,0.0,0.006,0.006,0.0813,-0.5001,0.8345,-0.0951,0.1166,-0.0552,0.2715,-1.1213,1.1658,0.1764,0.1519,-0.1733,0.227,-1.0201,1.1382,0.3022,0.1749,-0.2362,0.067,0.1672,-0.1922,0.0867,0.2338,-0.2393,0.0171,-0.2659,0.307,-0.1018,0.1644,-0.2563,0.0843,-0.1531,0.3114,0.0308,0.0068,0.095,-0.004,-0.0004,-0.0016,0.0031,0.0294,0.1372,-0.0065,-0.2434,-0.0961,0.6173,-0.8387,0.4531,-0.7315,0.3523,0.2699,0.6473,-0.9083,0.3889,-0.6283,0.3227,0.502,0.6441,-0.9054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.12,run,0.38,3.51,0.31,-0.26,-2.31,0.0,0.0,0.0,0.052,4.92,-26.37,45.7,-3.78,8.35,-5.36,15.47,-65.04,70.14,9.32,10.37,-11.69,13.62,-58.97,68.38,17.67,10.46,-12.13,5.13,-23.21,41.7,-2.01,10.11,-8.04,15.87,-65.01,78.85,8.23,11.56,-13.41,14.14,-60.01,75.75,17.89,10.54,-10.67,0.1464,0.0326,-0.2741,-0.0573,0.6384,-0.8593,0.4536,-0.7275,0.3709,0.2353,0.6647,-0.9225,0.404,-0.6365,0.3501,0.5111,0.6461,-0.8902,0.0,0.0,0.013,0.006,0.0,0.013,0.0,0.0,0.019,0.0,0.006,0.006,0.006,0.052,0.0,0.006,0.0,0.013,0.0798,-0.4847,0.8161,-0.0798,0.1304,-0.0736,0.2715,-1.1321,1.1919,0.1733,0.1641,-0.1887,0.2316,-1.0278,1.1628,0.3037,0.1779,-0.227,0.0412,0.1742,-0.2032,0.1179,0.2151,-0.2361,0.012,-0.2261,0.3121,-0.0827,0.1608,-0.2366,0.0762,-0.1358,0.3094,0.0273,0.0162,0.1008,-0.0044,-0.0031,-0.0082,-0.0019,-0.0111,0.1415,0.0133,-0.26,-0.076,0.6287,-0.8478,0.4539,-0.7271,0.3592,0.2525,0.6574,-0.9154,0.3959,-0.6288,0.3379,0.5059,0.6463,-0.8957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.16,run,0.37,3.53,-0.37,0.26,3.17,0.0,0.0,0.0,0.052,5.01,-25.31,44.56,-3.16,9.14,-6.33,15.64,-64.78,71.46,8.7,10.9,-12.48,13.89,-59.06,69.79,17.67,10.46,-11.51,5.27,-21.9,40.2,-1.22,10.7,-9.01,15.78,-64.89,80.35,7.56,12.03,-14.02,14.41,-60.27,77.25,18.07,10.54,-9.96,0.1506,0.0564,-0.2935,-0.035,0.649,-0.8707,0.4508,-0.7252,0.3799,0.216,0.6733,-0.9297,0.4119,-0.6412,0.3633,0.5164,0.6462,-0.8819,0.0,0.0,0.013,0.006,0.0,0.013,0.0,0.0,0.019,0.0,0.006,0.006,0.006,0.052,0.0,0.006,0.0,0.013,0.0859,-0.4663,0.7946,-0.0675,0.1457,-0.0951,0.2715,-1.1382,1.2164,0.1611,0.1764,-0.2071,0.2378,-1.0324,1.1888,0.3099,0.1795,-0.2163,0.0518,0.1911,-0.2228,0.1286,0.2082,-0.2459,0.0084,-0.1813,0.3106,-0.104,0.1587,-0.2347,0.0763,-0.1123,0.3145,0.0421,0.0171,0.1109,-0.004,-0.005,0.0055,-0.0046,-0.0403,0.1464,0.0326,-0.2741,-0.0573,0.6384,-0.8593,0.4536,-0.7275,0.3709,0.2353,0.6647,-0.9225,0.404,-0.6365,0.3501,0.5111,0.6461,-0.8902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.2,run,0.36,3.53,0.12,-0.28,-2.45,0.0,0.0,0.0,0.052,5.1,-24.35,43.42,-2.46,9.67,-7.29,15.73,-64.86,72.95,8.26,11.43,-13.18,14.15,-59.41,71.19,18.02,10.46,-10.9,5.4,-20.64,38.7,-0.41,11.28,-9.63,15.7,-64.22,81.85,6.73,12.49,-14.32,14.55,-59.87,78.75,18.12,10.61,-8.94,0.1542,0.0793,-0.3151,-0.0117,0.6596,-0.8781,0.4486,-0.7131,0.382,0.1922,0.6816,-0.9332,0.4158,-0.634,0.3723,0.5178,0.6474,-0.8698,0.0,0.0,0.013,0.006,0.0,0.013,0.0,0.0,0.019,0.0,0.006,0.006,0.006,0.052,0.0,0.006,0.0,0.013,0.0874,-0.4479,0.7747,-0.0568,0.1595,-0.112,0.2746,-1.1336,1.2395,0.1503,0.1856,-0.2209,0.2424,-1.0339,1.2134,0.3099,0.1795,-0.2056,0.0421,0.2032,-0.2312,0.1305,0.1978,-0.2358,0.0174,-0.1096,0.3043,-0.1133,0.1458,-0.2164,0.0708,-0.0844,0.3128,0.0295,0.012,0.1182,-0.0053,-0.0031,-0.0064,0.0046,0.0553,0.1506,0.0564,-0.2935,-0.035,0.649,-0.8707,0.4508,-0.7252,0.3799,0.216,0.6733,-0.9297,0.4119,-0.6412,0.3633,0.5164,0.6462,-0.8819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.24,run,0.39,3.54,0.35,0.68,1.72,0.0,0.0,0.0,0.052,5.27,-23.29,42.19,-1.76,10.37,-8.26,15.73,-64.6,74.36,7.47,11.95,-13.89,14.41,-59.68,72.6,18.02,10.46,-10.28,5.53,-19.43,37.2,0.24,11.59,-10.61,15.61,-64.17,83.35,6.18,12.78,-14.81,14.81,-60.27,80.25,18.32,10.6,-8.53,0.158,0.1013,-0.3306,0.0069,0.6653,-0.8895,0.4459,-0.7122,0.3912,0.1767,0.6869,-0.9389,0.4231,-0.6412,0.3807,0.5235,0.6472,-0.8651,0.0,0.006,0.013,0.006,0.006,0.013,0.0,0.0,0.019,0.006,0.006,0.006,0.006,0.013,0.006,0.006,0.0,0.006,0.089,-0.431,0.7547,-0.0445,0.1687,-0.1289,0.2761,-1.1351,1.2655,0.1427,0.1948,-0.2332,0.247,-1.04,1.2379,0.316,0.1795,-0.1948,0.0351,0.2048,-0.2358,0.1369,0.1726,-0.2276,0.0179,-0.0824,0.3096,-0.1077,0.1362,-0.197,0.0666,-0.0818,0.3099,0.0434,0.0084,0.1225,-0.006,-0.0029,0.002,-0.0049,-0.0427,0.1542,0.0793,-0.3151,-0.0117,0.6596,-0.8781,0.4486,-0.7131,0.382,0.1922,0.6816,-0.9332,0.4158,-0.634,0.3723,0.5178,0.6474,-0.8698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.28,run,0.37,3.54,-0.17,-0.29,-0.49,0.0,0.0,0.0,0.052,5.36,-22.06,40.78,-1.05,10.99,-9.23,15.73,-64.25,75.76,6.86,12.39,-14.41,14.59,-59.68,74.09,18.11,10.46,-9.58,5.63,-18.14,35.7,1.04,12.14,-11.2,15.47,-63.45,84.85,5.43,13.19,-15.13,14.9,-59.89,81.75,18.35,10.65,-7.44,0.1607,0.1248,-0.353,0.0298,0.6752,-0.8965,0.4421,-0.699,0.3928,0.1551,0.6944,-0.9427,0.4258,-0.6343,0.3884,0.5243,0.6482,-0.8522,0.0,0.006,0.013,0.006,0.006,0.013,0.0,0.0,0.019,0.006,0.006,0.006,0.006,0.013,0.006,0.006,0.0,0.006,0.092,-0.4126,0.7332,-0.0322,0.181,-0.1457,0.2761,-1.1305,1.2901,0.1289,0.204,-0.2454,0.2516,-1.0446,1.2625,0.316,0.1795,-0.1841,0.0362,0.213,-0.2464,0.1423,0.1673,-0.2232,0.0125,-0.0402,0.3097,-0.1277,0.1302,-0.1843,0.0641,-0.0747,0.3099,0.0304,0.0059,0.1264,-0.0034,-0.0022,0.0061,0.0119,0.03,0.158,0.1013,-0.3306,0.0069,0.6653,-0.8895,0.4459,-0.7122,0.3912,0.1767,0.6869,-0.9389,0.4231,-0.6412,0.3807,0.5235,0.6472,-0.8651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.32,run,0.38,3.53,-0.29,-0.28,-0.49,0.0,0.0,0.0,0.052,5.54,-21.01,39.46,-0.35,11.43,-10.11,15.73,-64.16,77.17,6.15,12.74,-14.85,14.77,-59.68,75.5,18.28,10.46,-8.96,5.76,-16.77,34.2,1.82,12.47,-11.91,15.32,-62.98,86.35,4.76,13.45,-15.52,15.09,-59.92,83.25,18.45,10.58,-6.63,0.1646,0.1496,-0.3736,0.0519,0.6813,-0.9048,0.4378,-0.6905,0.3988,0.1361,0.6991,-0.9473,0.4311,-0.6349,0.3953,0.5271,0.6469,-0.8427,0.0,0.006,0.013,0.006,0.006,0.013,0.0,0.0,0.019,0.006,0.006,0.006,0.006,0.013,0.006,0.006,0.0,0.006,0.0936,-0.3912,0.7087,-0.0199,0.1917,-0.1626,0.2761,-1.1244,1.3146,0.1181,0.2117,-0.2546,0.2546,-1.0446,1.2885,0.3175,0.1795,-0.1718,0.0311,0.2299,-0.2647,0.1457,0.1575,-0.2197,0.0088,-0.0051,0.309,-0.1297,0.1199,-0.1636,0.0564,-0.0523,0.3149,0.027,0.0041,0.1346,-0.0053,-0.0023,-0.0029,-0.0051,-0.0086,0.1607,0.1248,-0.353,0.0298,0.6752,-0.8965,0.4421,-0.699,0.3928,0.1551,0.6944,-0.9427,0.4258,-0.6343,0.3884,0.5243,0.6482,-0.8522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.36,run,0.39,3.5,-0.06,-0.14,0.32,0.0,0.0,0.0,0.052,5.62,-19.78,38.06,0.35,11.95,-10.9,15.73,-63.54,78.57,5.45,13.1,-15.29,14.85,-59.68,76.9,18.37,10.46,-8.09,5.86,-15.53,32.7,2.53,12.82,-12.5,15.2,-62.36,87.85,4.13,13.77,-15.87,15.23,-59.7,84.75,18.5,10.53,-5.73,0.1675,0.1722,-0.3938,0.0724,0.6877,-0.9118,0.4343,-0.6792,0.4024,0.118,0.7049,-0.9514,0.4352,-0.6309,0.4015,0.5287,0.646,-0.8321,0.006,0.006,0.013,0.019,0.006,0.013,0.006,0.006,0.019,0.006,0.006,0.006,0.006,0.0,0.013,0.006,0.0,0.006,0.0966,-0.3728,0.6857,-0.0077,0.1994,-0.1779,0.2761,-1.1229,1.3392,0.1058,0.2178,-0.2623,0.2577,-1.0446,1.3131,0.3206,0.1795,-0.1611,0.0332,0.2295,-0.271,0.1477,0.1388,-0.2109,0.0061,0.0021,0.3077,-0.1365,0.1068,-0.1431,0.0509,-0.0366,0.3119,0.0303,0.0029,0.1342,-0.0048,-0.0036,-0.0051,-0.0049,-0.0086,0.1646,0.1496,-0.3736,0.0519,0.6813,-0.9048,0.4378,-0.6905,0.3988,0.1361,0.6991,-0.9473,0.4311,-0.6349,0.3953,0.5271,0.6469,-0.8427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.4,run,0.43,3.52,0.6,0.34,-0.11,0.0,0.0,0.0,0.052,5.89,-18.37,36.39,1.32,12.48,-11.87,15.38,-62.84,80.24,4.66,13.45,-15.82,15.12,-59.5,78.66,18.46,10.46,-7.12,5.99,-14.1,31.2,3.33,13.2,-12.91,14.99,-61.54,89.35,3.44,14.07,-16.12,15.31,-59.41,86.25,18.51,10.46,-4.69,0.1711,0.1982,-0.4172,0.0951,0.6946,-0.9166,0.4282,-0.6644,0.4039,0.0984,0.7104,-0.9544,0.4374,-0.6256,0.406,0.5289,0.6448,-0.8198,0.006,0.006,0.013,0.019,0.006,0.013,0.006,0.006,0.019,0.006,0.006,0.006,0.006,0.0,0.013,0.006,0.0,0.006,0.0982,-0.3513,0.6611,0.0046,0.2086,-0.1917,0.2761,-1.1121,1.3637,0.0936,0.224,-0.27,0.2592,-1.0446,1.3376,0.3221,0.1795,-0.1457,0.029,0.2413,-0.2818,0.1495,0.1317,-0.1995,0.0043,0.0418,0.3076,-0.1416,0.0978,-0.129,0.0414,-0.0256,0.3105,0.027,0.002,0.1515,-0.004,-0.0059,-0.0011,-0.0025,0.0055,0.1675,0.1722,-0.3938,0.0724,0.6877,-0.9118,0.4343,-0.6792,0.4024,0.118,0.7049,-0.9514,0.4352,-0.6309,0.4015,0.5287,0.646,-0.8321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.44,run,0.45,3.53,0.14,-0.1,0.46,0.0,0.0,0.0,0.052,5.71,-17.14,35.07,1.93,12.74,-12.3,15.38,-62.31,81.65,4.22,13.8,-15.91,15.03,-59.33,80.07,18.46,10.46,-6.42,6.1,-12.6,29.7,4.21,13.64,-13.51,14.7,-60.7,90.85,2.74,14.34,-16.46,15.42,-59.23,87.75,18.55,10.39,-3.62,0.1744,0.2284,-0.4436,0.1204,0.7026,-0.9237,0.4201,-0.649,0.4062,0.0782,0.7152,-0.9583,0.4405,-0.6224,0.411,0.5299,0.6434,-0.8073,0.006,0.006,0.013,0.019,0.006,0.013,0.006,0.006,0.019,0.006,0.006,0.006,0.006,0.0,0.013,0.006,0.0,0.006,0.1028,-0.3267,0.632,0.0215,0.2178,-0.2086,0.27,-1.0999,1.3929,0.0798,0.2301,-0.2792,0.2638,-1.0416,1.3683,0.3237,0.1795,-0.1289,0.0348,0.2461,-0.289,0.1577,0.1211,-0.1927,-0.0163,0.0679,0.307,-0.1426,0.0878,-0.1192,0.0434,-0.0083,0.3138,0.0237,0.0014,0.1592,-0.0001,-0.0039,0.0105,0.0059,-0.002,0.1711,0.1982,-0.4172,0.0951,0.6946,-0.9166,0.4282,-0.6644,0.4039,0.0984,0.7104,-0.9544,0.4374,-0.6256,0.406,0.5289,0.6448,-0.8198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.48,run,0.42,3.51,-0.3,-0.06,-0.72,0.0,0.0,0.0,0.052,6.06,-16.0,33.84,2.64,13.1,-13.01,15.03,-61.7,83.14,3.6,13.97,-16.26,15.29,-59.06,81.47,18.46,10.46,-5.62,6.21,-11.21,28.2,4.91,13.85,-13.81,14.51,-59.78,92.35,2.16,14.53,-16.66,15.48,-58.85,89.25,18.51,10.21,-2.62,0.1775,0.2507,-0.4657,0.1403,0.7065,-0.9271,0.4147,-0.6324,0.4075,0.0617,0.7188,-0.9607,0.4424,-0.6154,0.4144,0.5288,0.6401,-0.7955,0.013,0.006,0.013,0.013,0.0,0.0,0.0,0.013,0.019,0.013,0.0,0.0,0.013,0.0,0.013,0.0,0.006,0.006,0.0997,-0.3053,0.609,0.0322,0.2224,-0.2163,0.27,-1.0907,1.4174,0.0721,0.2362,-0.2807,0.2623,-1.0385,1.3929,0.3237,0.1795,-0.1166,0.013,0.252,-0.2877,0.1503,0.1019,-0.1634,-0.0114,0.0817,0.306,-0.1283,0.0842,-0.0892,0.0247,0.0056,0.3108,0.0166,0.001,0.157,0.0014,-0.0035,0.0024,-0.0018,0.008,0.1744,0.2284,-0.4436,0.1204,0.7026,-0.9237,0.4201,-0.649,0.4062,0.0782,0.7152,-0.9583,0.4405,-0.6224,0.411,0.5299,0.6434,-0.8073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.52,run,0.44,3.49,0.3,0.03,-0.26,0.0,0.0,0.0,0.052,6.24,-14.68,32.34,3.43,13.54,-13.54,14.68,-60.82,84.46,2.81,14.33,-16.61,15.29,-58.97,82.88,18.46,10.46,-4.66,6.33,-9.85,26.7,5.57,14.11,-14.12,14.27,-59.02,93.85,1.68,14.68,-16.87,15.55,-58.71,90.75,18.52,10.06,-1.69,0.1809,0.2755,-0.4853,0.1592,0.7111,-0.9309,0.4077,-0.6185,0.4101,0.0479,0.7214,-0.9632,0.4442,-0.6129,0.4175,0.5292,0.6374,-0.7845,0.013,0.006,0.013,0.013,0.0,0.0,0.0,0.013,0.019,0.013,0.0,0.0,0.013,0.0,0.013,0.0,0.006,0.006,0.1058,-0.2853,0.5875,0.0445,0.2286,-0.2286,0.2638,-1.0799,1.4435,0.0614,0.2393,-0.2869,0.2669,-1.0339,1.4174,0.3237,0.1795,-0.1028,0.0321,0.2513,-0.282,0.1513,0.0944,-0.1604,-0.031,0.0975,0.3121,-0.1301,0.0705,-0.0854,0.0346,0.0212,0.3097,0.0116,0.0007,0.1617,-0.0009,-0.0049,-0.0053,-0.0011,-0.0126,0.1775,0.2507,-0.4657,0.1403,0.7065,-0.9271,0.4147,-0.6324,0.4075,0.0617,0.7188,-0.9607,0.4424,-0.6154,0.4144,0.5288,0.6401,-0.7955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.56,run,0.41,3.46,-0.74,-0.38,-0.31,0.0,0.0,0.0,0.052,6.33,-13.36,30.94,4.13,13.8,-13.89,14.5,-60.03,85.87,2.29,14.5,-16.7,15.29,-58.71,84.29,18.46,10.28,-3.69,6.43,-8.44,25.2,6.29,14.43,-14.22,13.95,-58.01,95.35,1.18,14.85,-17.01,15.54,-58.34,92.25,18.47,9.84,-0.54,0.1838,0.3011,-0.5091,0.1797,0.7169,-0.932,0.3985,-0.6002,0.4102,0.0336,0.7246,-0.9649,0.4441,-0.6062,0.4199,0.5277,0.6335,-0.7711,0.013,0.006,0.013,0.013,0.0,0.0,0.0,0.013,0.019,0.013,0.0,0.0,0.013,0.0,0.013,0.0,0.006,0.006,0.1089,-0.2623,0.5614,0.0583,0.2362,-0.2378,0.2577,-1.0646,1.4665,0.0476,0.2454,-0.293,0.2669,-1.0324,1.4419,0.3237,0.1795,-0.0859,0.034,0.2626,-0.2957,0.1579,0.095,-0.147,-0.0448,0.1261,0.3052,-0.1431,0.0725,-0.0829,0.0242,0.0206,0.3093,0.0081,0.0005,0.1768,0.0011,-0.0067,0.0052,0.0005,-0.0046,0.1809,0.2755,-0.4853,0.1592,0.7111,-0.9309,0.4077,-0.6185,0.4101,0.0479,0.7214,-0.9632,0.4442,-0.6129,0.4175,0.5292,0.6374,-0.7845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.6,run,0.41,3.43,0.05,0.19,-0.78,0.0,0.0,0.0,0.052,6.24,-12.04,29.44,4.92,14.15,-14.15,14.24,-59.15,87.36,1.58,14.68,-16.96,15.47,-58.54,85.78,18.46,10.11,-2.72,6.54,-7.13,23.7,6.94,14.61,-14.36,13.68,-56.99,96.85,0.71,14.97,-17.09,15.56,-57.97,93.75,18.39,9.55,0.51,0.1868,0.3249,-0.5304,0.1983,0.7202,-0.9337,0.391,-0.5816,0.4108,0.0204,0.7267,-0.9658,0.4446,-0.5994,0.4217,0.5254,0.6283,-0.7587,0.006,0.006,0.013,0.013,0.0,0.013,0.006,0.006,0.019,0.006,0.006,0.0,0.006,0.0,0.013,0.0,0.006,0.006,0.1104,-0.2393,0.5369,0.0706,0.2408,-0.2439,0.2546,-1.0508,1.491,0.0383,0.2485,-0.2945,0.2669,-1.0278,1.4665,0.3237,0.1764,-0.069,0.0296,0.2697,-0.2986,0.1564,0.0837,-0.1258,-0.0428,0.1398,0.3053,-0.1345,0.0622,-0.0638,0.0169,0.0316,0.3081,0.0057,-0.0111,0.1868,-0.0019,-0.0094,-0.0129,-0.0066,-0.0054,0.1838,0.3011,-0.5091,0.1797,0.7169,-0.932,0.3985,-0.6002,0.4102,0.0336,0.7246,-0.9649,0.4441,-0.6062,0.4199,0.5277,0.6335,-0.7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.64,run,0.39,3.4,-0.65,-0.56,-0.09,0.0,0.0,0.0,0.052,6.24,-10.63,28.12,5.62,14.41,-14.15,13.97,-58.27,88.68,1.05,14.85,-16.96,15.38,-58.1,87.19,18.46,9.93,-1.67,6.63,-5.82,22.2,7.56,14.85,-14.55,13.36,-56.06,98.35,0.3,15.07,-17.18,15.56,-57.78,95.25,18.31,9.32,1.35,0.1895,0.3487,-0.5514,0.2159,0.7245,-0.9359,0.3819,-0.5646,0.4093,0.0085,0.7285,-0.9669,0.4445,-0.5959,0.4219,0.5231,0.6239,-0.7488,0.006,0.006,0.013,0.013,0.0,0.013,0.006,0.006,0.019,0.006,0.006,0.0,0.006,0.0,0.013,0.0,0.006,0.006,0.1089,-0.2163,0.5108,0.0844,0.247,-0.2485,0.25,-1.0354,1.5171,0.0261,0.2516,-0.2991,0.27,-1.0247,1.4926,0.3237,0.1733,-0.0522,0.015,0.2745,-0.3062,0.1609,0.0814,-0.1052,-0.0471,0.155,0.3108,-0.1399,0.055,-0.0618,0.0233,0.0336,0.3128,0.004,-0.0192,0.1936,-0.0018,-0.0116,0.0009,0.0033,-0.0135,0.1868,0.3249,-0.5304,0.1983,0.7202,-0.9337,0.391,-0.5816,0.4108,0.0204,0.7267,-0.9658,0.4446,-0.5994,0.4217,0.5254,0.6283,-0.7587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.68,run,0.42,3.42,0.76,0.63,-0.5,0.0,0.0,0.0,0.052,6.59,-9.32,26.54,6.33,14.59,-14.33,13.71,-57.3,90.18,0.62,14.94,-17.14,15.47,-57.92,88.68,18.46,9.76,-0.7,6.69,-4.73,20.7,8.15,14.89,-14.41,13.08,-54.99,99.64,-0.05,15.05,-17.13,15.55,-57.36,96.75,18.17,8.91,2.28,0.191,0.3685,-0.5721,0.2327,0.7253,-0.9342,0.3737,-0.5454,0.4075,-0.0015,0.7283,-0.9662,0.4443,-0.5883,0.4222,0.5192,0.6165,-0.7378,0.006,0.006,0.013,0.013,0.0,0.013,0.006,0.006,0.019,0.006,0.006,0.0,0.006,0.0,0.013,0.0,0.006,0.006,0.1089,-0.1917,0.4878,0.0966,0.2516,-0.2485,0.2454,-1.0201,1.5401,0.0169,0.2546,-0.2991,0.2684,-1.017,1.5171,0.3237,0.1703,-0.0337,0.0105,0.2847,-0.3011,0.1589,0.0743,-0.0736,-0.0503,0.1663,0.3043,-0.1326,0.05,-0.0433,0.0105,0.0524,0.3115,0.0028,-0.025,0.2049,-0.0035,-0.0144,-0.0113,-0.0098,-0.0016,0.1895,0.3487,-0.5514,0.2159,0.7245,-0.9359,0.3819,-0.5646,0.4093,0.0085,0.7285,-0.9669,0.4445,-0.5959,0.4219,0.5231,0.6239,-0.7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
