t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c
2.6014,-119,-1,glide,-1,2.6014,2.6111,0,-0.264,-13.799,39.199,0.703,-7.207,28.301,2.285,-16.699,50.098,1.055,1.406,49.131,1.670,-12.129,52.119,-0.176,-11.777,45.703,-0.316,-13.205,37.631,0.995,-6.872,27.564,2.044,-16.292,47.482,0.990,1.290,47.243,1.575,-11.632,49.918,-0.032,-11.286,43.793,0.019,4.8,12.00,30.0
2.6415,-118,-1,glide,-1,2.6415,2.6508,0,-0.264,-13.447,38.672,0.703,-7.119,27.861,2.197,-16.523,49.219,1.055,1.406,48.340,1.670,-11.777,51.240,-0.176,-11.514,45.088,-0.311,-12.987,37.112,1.002,-6.745,27.188,2.033,-16.077,46.824,0.955,1.298,46.583,1.572,-11.483,49.220,-0.008,-11.098,43.186,0.013,7.6,12.00,33.0
2.6814,-117,-1,glide,-1,2.6814,2.6906,0,-0.264,-13.359,38.057,0.703,-6.943,27.510,2.197,-16.172,48.428,1.143,1.406,47.549,1.670,-11.689,50.361,0.000,-11.426,44.385,-0.306,-12.769,36.590,1.009,-6.617,26.812,2.023,-15.862,46.164,0.920,1.306,45.921,1.570,-11.334,48.519,0.015,-10.909,42.576,0.013,7.6,12.00,33.0
2.7214,-116,-1,glide,-1,2.7214,2.7305,0,-0.264,-13.096,37.529,0.703,-6.855,27.158,2.197,-16.084,47.725,0.967,1.406,46.846,1.670,-11.602,49.570,0.000,-11.162,43.682,-0.300,-12.550,36.067,1.017,-6.489,26.433,2.012,-15.645,45.500,0.885,1.314,45.256,1.568,-11.184,47.816,0.039,-10.719,41.964,0.013,7.6,12.00,33.0
2.7615,-115,-1,glide,-1,2.7615,2.7709,0,-0.264,-12.832,37.002,0.703,-6.680,26.807,2.197,-15.732,47.021,0.967,1.406,46.143,1.670,-11.338,48.867,0.000,-10.986,43.066,-0.295,-12.330,35.541,1.024,-6.360,26.054,2.002,-15.427,44.835,0.850,1.322,44.589,1.565,-11.033,47.109,0.063,-10.528,41.349,0.006,3.2,12.00,32.0
2.8014,-114,-1,glide,-1,2.8014,2.8108,0,-0.264,-12.656,36.475,0.703,-6.592,26.367,2.197,-15.732,46.318,0.967,1.406,45.439,1.670,-11.162,48.164,0.000,-10.811,42.451,-0.290,-12.109,35.014,1.031,-6.231,25.673,1.991,-15.209,44.167,0.815,1.331,43.919,1.563,-10.882,46.400,0.086,-10.337,40.733,0.006,3.2,12.00,32.0
2.8414,-113,-1,glide,-1,2.8414,2.8509,0,-0.264,-12.393,35.947,0.791,-6.504,26.016,2.197,-15.293,45.615,0.967,1.406,44.736,1.670,-10.986,47.373,0.000,-10.547,41.836,-0.284,-11.887,34.485,1.039,-6.101,25.291,1.980,-14.990,43.497,0.780,1.339,43.247,1.560,-10.730,45.689,0.110,-10.145,40.114,0.006,3.2,12.00,32.0
2.8814,-112,-1,glide,-1,2.8814,2.8908,0,-0.264,-12.217,35.420,0.791,-6.328,25.664,2.197,-15.205,44.912,0.791,1.406,44.121,1.670,-10.898,46.758,0.000,-10.459,41.221,-0.279,-11.665,33.955,1.046,-5.971,24.907,1.970,-14.770,42.825,0.744,1.347,42.574,1.558,-10.578,44.976,0.134,-9.952,39.494,0.013,8.4,11.90,32.0
2.9214,-111,-1,glide,-1,2.9214,2.9308,0,-0.264,-11.953,34.893,0.791,-6.152,25.225,2.197,-14.941,44.297,0.791,1.494,43.418,1.670,-10.635,45.967,0.000,-10.195,40.605,-0.273,-11.443,33.423,1.054,-5.841,24.523,1.959,-14.550,42.151,0.709,1.355,41.899,1.556,-10.425,44.262,0.158,-9.759,38.873,0.013,8.4,11.90,32.0
2.9614,-110,-1,glide,-1,2.9614,2.9708,0,-0.264,-11.777,34.365,0.791,-6.064,24.873,2.197,-14.854,43.594,0.791,1.494,42.715,1.670,-10.547,45.264,0.176,-10.020,39.990,-0.268,-11.219,32.890,1.061,-5.710,24.139,1.948,-14.330,41.477,0.673,1.364,41.223,1.553,-10.272,43.546,0.182,-9.566,38.250,0.013,8.4,11.90,32.0
3.0014,-109,-1,glide,-1,3.0014,3.0107,0,-0.264,-11.514,33.838,0.791,-5.977,24.434,2.197,-14.502,42.979,0.791,1.582,42.100,1.670,-10.371,44.561,0.176,-9.844,39.375,-0.262,-10.996,32.357,1.069,-5.579,23.753,1.938,-14.109,40.801,0.638,1.372,40.545,1.551,-10.119,42.828,0.206,-9.372,37.626,0.013,10.0,12.00,32.0
3.0414,-108,-1,glide,-1,3.0414,3.0508,0,-0.264,-11.338,33.311,0.791,-5.801,24.170,2.197,-14.502,42.275,0.703,1.582,41.484,1.670,-10.283,43.857,0.176,-9.580,38.760,-0.257,-10.772,31.822,1.076,-5.448,23.367,1.927,-13.888,40.124,0.602,1.380,39.866,1.548,-9.966,42.110,0.230,-9.179,37.001,0.013,10.0,12.00,32.0
3.0814,-107,-1,glide,-1,3.0814,3.0908,0,-0.264,-11.074,32.783,0.791,-5.537,23.730,2.197,-13.975,41.660,0.703,1.670,40.781,1.670,-10.020,43.154,0.176,-9.492,38.145,-0.252,-10.548,31.288,1.084,-5.317,22.981,1.916,-13.666,39.446,0.566,1.389,39.187,1.546,-9.813,41.391,0.254,-8.984,36.376,0.013,10.0,12.00,32.0
3.1214,-106,-1,glide,-1,3.1214,3.1309,0,-0.264,-10.898,32.256,0.791,-5.537,23.291,2.197,-13.975,40.957,0.615,1.670,40.078,1.670,-9.932,42.451,0.176,-9.229,37.529,-0.246,-10.324,30.752,1.091,-5.186,22.594,1.905,-13.445,38.768,0.530,1.397,38.508,1.543,-9.659,40.671,0.279,-8.790,35.750,0.013,5.2,11.90,30.0
3.1614,-105,-1,glide,-1,3.1614,3.1708,0,-0.264,-10.635,31.729,0.791,-5.537,22.939,2.197,-13.535,40.254,0.615,1.670,39.463,1.670,-9.932,41.748,0.176,-8.965,36.914,-0.241,-10.100,30.217,1.099,-5.055,22.207,1.894,-13.223,38.090,0.495,1.405,37.827,1.541,-9.506,39.952,0.303,-8.596,35.124,0.013,5.2,11.90,30.0
3.2014,-104,-1,glide,-1,3.2014,3.2108,0,-0.264,-10.459,31.201,0.791,-5.273,22.588,2.197,-13.447,39.551,0.615,1.758,38.760,1.670,-9.580,40.957,0.176,-8.877,36.299,-0.235,-9.876,29.681,1.106,-4.924,21.820,1.884,-13.001,37.411,0.459,1.414,37.147,1.538,-9.352,39.232,0.327,-8.401,34.498,0.013,5.2,11.90,30.0
3.2414,-103,-1,glide,-1,3.2414,3.2508,0,-0.264,-10.107,30.674,0.791,-5.186,22.236,2.109,-13.096,38.848,0.615,1.758,38.057,1.670,-9.580,40.342,0.176,-8.701,35.684,-0.230,-9.651,29.146,1.114,-4.792,21.433,1.873,-12.780,36.733,0.423,1.422,36.467,1.536,-9.198,38.512,0.351,-8.207,33.872,0.013,2.4,11.90,31.0
3.2814,-102,-1,glide,-1,3.2814,3.2908,0,-0.264,-9.932,30.146,0.791,-5.010,21.797,2.109,-12.920,38.232,0.527,1.758,37.441,1.670,-9.229,39.551,0.352,-8.438,35.068,-0.224,-9.427,28.610,1.121,-4.661,21.046,1.862,-12.558,36.055,0.387,1.430,35.788,1.533,-9.045,37.792,0.375,-8.013,33.246,0.013,2.4,11.90,31.0
3.3214,-101,-1,glide,-1,3.3214,3.3307,0,-0.264,-9.756,29.619,0.791,-4.922,21.445,2.109,-12.744,37.617,0.439,1.758,36.738,1.582,-9.229,38.848,0.352,-8.350,34.365,-0.219,-9.203,28.076,1.129,-4.530,20.660,1.851,-12.337,35.378,0.352,1.439,35.109,1.531,-8.891,37.073,0.399,-7.819,32.621,0.013,2.4,11.90,31.0
3.3614,-100,-1,glide,-1,3.3614,3.3708,0,-0.264,-9.492,29.092,0.791,-4.834,21.006,2.109,-12.480,36.914,0.439,1.758,36.035,1.582,-8.965,38.145,0.352,-8.086,33.750,-0.213,-8.980,27.542,1.136,-4.399,20.274,1.841,-12.116,34.701,0.316,1.447,34.430,1.529,-8.738,36.355,0.423,-7.625,31.996,0.013,9.6,12.00,32.0
3.4014,-99,-1,glide,-1,3.4014,3.4108,0,-0.264,-9.316,28.477,0.791,-4.570,20.566,2.109,-12.305,36.211,0.439,1.758,35.332,1.582,-8.877,37.354,0.352,-7.822,33.135,-0.208,-8.756,27.008,1.144,-4.268,19.889,1.830,-11.895,34.025,0.281,1.455,33.753,1.526,-8.585,35.638,0.447,-7.431,31.373,0.013,9.6,12.00,32.0
3.4414,-98,-1,glide,-1,3.4414,3.4507,0,-0.264,-9.053,28.037,0.791,-4.482,20.303,2.109,-12.129,35.508,0.352,1.758,34.717,1.582,-8.613,36.650,0.352,-7.734,32.520,-0.203,-8.533,26.476,1.151,-4.138,19.504,1.819,-11.674,33.351,0.245,1.464,33.077,1.524,-8.433,34.923,0.471,-7.238,30.750,0.013,9.6,12.00,32.0
3.4812,-97,-1,glide,-1,3.4812,3.4904,0,-0.264,-8.877,27.422,0.791,-4.482,19.863,2.109,-11.777,34.805,0.264,1.758,34.014,1.582,-8.525,35.947,0.352,-7.559,31.904,-0.197,-8.311,25.945,1.159,-4.008,19.120,1.808,-11.455,32.678,0.210,1.472,32.402,1.521,-8.280,34.208,0.495,-7.045,30.129,0.013,2.8,11.90,31.0
3.5214,-96,-1,glide,-1,3.5214,3.5308,0,-0.264,-8.613,26.895,0.791,-4.219,19.424,2.109,-11.602,34.189,0.264,1.758,33.311,1.582,-8.525,35.244,0.352,-7.295,31.289,-0.192,-8.089,25.415,1.166,-3.878,18.737,1.798,-11.235,32.006,0.174,1.480,31.729,1.519,-8.128,33.496,0.519,-6.853,29.510,0.013,2.8,11.90,31.0
3.5614,-95,-1,glide,-1,3.5614,3.5706,0,-0.264,-8.438,26.367,0.791,-4.131,19.160,2.021,-11.514,33.486,0.264,1.758,32.695,1.582,-8.174,34.541,0.527,-7.119,30.674,-0.186,-7.868,24.886,1.174,-3.748,18.356,1.787,-11.016,31.337,0.139,1.488,31.058,1.516,-7.977,32.786,0.543,-6.661,28.892,0.013,2.8,11.90,31.0
3.6014,-94,-1,glide,-1,3.6014,3.6109,0,-0.264,-8.174,25.840,0.791,-3.955,18.721,1.934,-11.162,32.783,0.264,1.758,31.992,1.582,-8.174,33.838,0.527,-6.943,30.059,-0.181,-7.647,24.359,1.181,-3.619,17.975,1.777,-10.798,30.670,0.104,1.497,30.389,1.514,-7.825,32.077,0.567,-6.470,28.276,0.013,9.6,11.90,32.0
3.6415,-93,-1,glide,-1,3.6415,3.6506,0,-0.264,-7.910,25.312,0.791,-3.867,18.369,1.934,-10.986,32.168,0.264,1.758,31.289,1.582,-7.910,33.135,0.527,-6.680,29.443,-0.176,-7.427,23.834,1.189,-3.490,17.596,1.766,-10.581,30.004,0.069,1.505,29.722,1.512,-7.675,31.371,0.591,-6.280,27.662,0.013,9.6,11.90,32.0
3.6814,-92,-1,glide,-1,3.6814,3.6908,0,-0.264,-7.734,24.785,0.791,-3.691,18.018,1.934,-10.723,31.465,0.088,1.758,30.586,1.582,-7.822,32.432,0.527,-6.592,28.828,-0.170,-7.208,23.311,1.196,-3.362,17.218,1.755,-10.364,29.342,0.034,1.513,29.058,1.509,-7.525,30.668,0.614,-6.090,27.050,0.013,9.6,11.90,32.0
3.7214,-91,-1,glide,-1,3.7214,3.7309,0,-0.264,-7.559,24.258,0.879,-3.604,17.578,1.934,-10.547,30.762,0.088,1.758,29.971,1.582,-7.559,31.641,0.527,-6.328,28.213,-0.165,-6.990,22.790,1.203,-3.234,16.841,1.745,-10.149,28.682,-0.001,1.521,28.397,1.507,-7.375,29.968,0.638,-5.901,26.441,0.013,9.2,12.00,32.0
3.7615,-90,-1,glide,-1,3.7615,3.7713,0,-0.264,-7.295,23.730,1.055,-3.428,17.227,1.934,-10.283,30.146,0.088,1.758,29.268,1.582,-7.559,30.938,0.527,-6.152,27.510,-0.160,-6.773,22.272,1.210,-3.107,16.467,1.735,-9.934,28.025,-0.036,1.529,27.738,1.504,-7.227,29.271,0.661,-5.713,25.835,0.013,9.2,12.00,32.0
3.8015,-89,-1,glide,-1,3.8015,3.8116,0,-0.264,-7.119,23.203,1.055,-3.428,16.875,1.934,-10.107,29.443,0.088,1.758,28.652,1.582,-7.295,30.234,0.527,-5.889,26.982,-0.154,-6.557,21.755,1.218,-2.981,16.094,1.724,-9.720,27.371,-0.070,1.537,27.083,1.502,-7.079,28.577,0.684,-5.525,25.231,0.013,9.2,12.00,32.0
3.8415,-88,-1,glide,-1,3.8415,3.8510,0,-0.264,-6.855,22.676,1.055,-3.164,16.436,1.934,-9.844,28.828,0.088,1.758,28.037,1.582,-7.207,29.531,0.703,-5.713,26.367,-0.149,-6.342,21.242,1.225,-2.855,15.723,1.714,-9.508,26.721,-0.104,1.545,26.431,1.500,-6.931,27.887,0.708,-5.339,24.631,0.013,9.6,11.90,32.0
3.8812,-87,-1,glide,-1,3.8812,3.8906,0,-0.264,-6.680,22.148,1.055,-3.076,16.084,1.934,-9.756,28.125,0.000,1.758,27.334,1.582,-7.207,28.828,0.703,-5.537,25.664,-0.144,-6.128,20.731,1.232,-2.730,15.354,1.703,-9.296,26.074,-0.138,1.553,25.782,1.497,-6.785,27.200,0.731,-5.154,24.034,0.013,9.6,11.90,32.0
3.9214,-86,-1,glide,-1,3.9214,3.9296,0,-0.264,-6.416,21.709,1.055,-2.900,15.732,1.934,-9.404,27.422,-0.088,1.758,26.719,1.582,-6.855,28.213,0.703,-5.537,25.137,-0.139,-5.915,20.224,1.239,-2.605,14.987,1.693,-9.086,25.431,-0.172,1.561,25.138,1.495,-6.639,26.518,0.753,-4.969,23.441,0.013,9.6,11.90,32.0
3.9614,-85,-1,glide,-1,3.9614,3.9699,0,-0.264,-6.240,21.182,1.055,-2.812,15.293,1.934,-9.316,26.807,-0.088,1.758,26.016,1.582,-6.768,27.510,0.703,-5.186,24.521,-0.134,-5.704,19.719,1.246,-2.482,14.623,1.683,-8.878,24.792,-0.206,1.569,24.497,1.493,-6.494,25.840,0.776,-4.786,22.851,0.013,9.2,12.00,32.0
4.0065,-84,-1,glide,-1,4.0065,4.0154,0,-0.264,-5.889,20.566,1.055,-2.812,14.941,1.934,-9.053,26.104,-0.088,1.758,25.312,1.582,-6.680,26.719,0.703,-5.186,23.818,-0.129,-5.494,19.218,1.253,-2.359,14.261,1.673,-8.670,24.157,-0.239,1.577,23.861,1.490,-6.351,25.166,0.799,-4.604,22.265,0.013,9.2,12.00,32.0
4.0414,-83,-1,glide,-1,4.0414,4.0503,0,-0.264,-5.713,20.127,1.055,-2.637,14.590,1.934,-8.877,25.576,0.000,1.758,24.785,1.582,-6.416,26.191,0.703,-4.834,23.379,-0.124,-5.286,18.720,1.260,-2.237,13.901,1.663,-8.464,23.526,-0.273,1.584,23.229,1.488,-6.208,24.497,0.821,-4.424,21.683,0.013,9.2,12.00,32.0
4.0814,-82,-1,glide,-1,4.0814,4.0903,0,-0.176,-5.713,19.688,1.055,-2.461,14.238,1.934,-8.613,24.961,-0.264,1.758,24.082,1.582,-6.328,25.488,0.703,-4.658,22.764,-0.119,-5.079,18.226,1.267,-2.116,13.544,1.653,-8.260,22.901,-0.306,1.592,22.602,1.486,-6.066,23.833,0.844,-4.245,21.106,0.013,8.4,11.90,32.0
4.1214,-81,-1,glide,-1,4.1214,4.1305,0,-0.088,-5.361,19.160,1.055,-2.373,13.799,1.934,-8.438,24.346,-0.264,1.758,23.467,1.582,-6.240,24.785,0.703,-4.482,22.148,-0.114,-4.874,17.736,1.274,-1.996,13.190,1.643,-8.057,22.280,-0.338,1.600,21.979,1.484,-5.926,23.174,0.866,-4.067,20.533,0.013,8.4,11.90,32.0
4.1614,-80,-1,glide,-1,4.1614,4.1704,0,-0.088,-5.186,18.633,1.055,-2.109,13.535,1.934,-8.174,23.643,-0.264,1.758,22.852,1.582,-5.977,24.170,0.791,-4.307,21.533,-0.109,-4.670,17.250,1.281,-1.877,12.839,1.633,-7.855,21.664,-0.371,1.607,21.362,1.481,-5.786,22.521,0.888,-3.890,19.964,0.013,8.4,11.90,32.0
4.2014,-79,-1,glide,-1,4.2014,4.2103,0,-0.088,-4.922,18.105,1.055,-2.109,13.184,1.934,-7.998,23.115,-0.264,1.758,22.148,1.582,-5.801,23.467,0.791,-4.131,21.006,-0.104,-4.468,16.768,1.288,-1.758,12.491,1.624,-7.656,21.054,-0.403,1.615,20.750,1.479,-5.648,21.873,0.909,-3.715,19.401,0.019,10.0,12.00,32.0
4.2414,-78,-1,glide,-1,4.2414,4.2504,0,-0.088,-4.658,17.666,1.055,-1.934,12.744,1.934,-7.822,22.412,-0.264,1.758,21.533,1.582,-5.801,22.764,0.791,-4.043,20.391,-0.099,-4.268,16.291,1.295,-1.641,12.146,1.614,-7.458,20.449,-0.435,1.622,20.144,1.477,-5.511,21.231,0.931,-3.542,18.842,0.019,10.0,12.00,32.0
4.2814,-77,-1,glide,-1,4.2814,4.2904,0,-0.088,-4.570,17.139,1.143,-1.846,12.480,1.934,-7.646,21.797,-0.439,1.758,20.918,1.582,-5.449,22.148,0.791,-3.779,19.863,-0.094,-4.070,15.818,1.301,-1.525,11.804,1.605,-7.263,19.850,-0.466,1.630,19.543,1.475,-5.375,20.595,0.952,-3.371,18.289,0.019,10.0,12.00,32.0
4.3214,-76,-1,glide,-1,4.3214,4.3304,0,-0.088,-4.395,16.699,1.143,-1.758,12.041,1.934,-7.383,21.182,-0.439,1.758,20.303,1.582,-5.449,21.533,0.967,-3.604,19.248,-0.089,-3.874,15.350,1.308,-1.411,11.466,1.595,-7.069,19.256,-0.498,1.637,18.948,1.473,-5.241,19.966,0.973,-3.201,17.742,0.013,8.8,12.00,32.0
4.3614,-75,-1,glide,-1,4.3614,4.3704,0,-0.088,-4.131,16.172,1.143,-1.670,11.689,1.934,-7.295,20.566,-0.439,1.758,19.688,1.582,-5.449,20.830,0.967,-3.428,18.721,-0.085,-3.680,14.886,1.314,-1.297,11.131,1.586,-6.877,18.669,-0.529,1.644,18.360,1.471,-5.108,19.343,0.994,-3.032,17.200,0.013,8.8,12.00,32.0
4.4014,-74,-1,glide,-1,4.4014,4.4101,0,-0.088,-3.955,15.732,1.143,-1.406,11.338,1.758,-6.943,20.039,-0.439,1.758,19.160,1.582,-5.186,20.215,0.967,-3.340,18.105,-0.080,-3.488,14.428,1.321,-1.185,10.800,1.577,-6.687,18.089,-0.559,1.651,17.778,1.468,-4.977,18.727,1.015,-2.866,16.664,0.013,8.8,12.00,32.0
4.4414,-73,-1,glide,-1,4.4414,4.4503,0,-0.088,-3.691,15.205,1.143,-1.406,11.074,1.758,-6.855,19.424,-0.439,1.758,18.545,1.582,-5.098,19.512,0.967,-3.076,17.666,-0.075,-3.298,13.975,1.327,-1.074,10.472,1.567,-6.499,17.514,-0.589,1.658,17.202,1.466,-4.847,18.117,1.035,-2.702,16.134,0.013,2.8,11.90,30.0
4.4814,-72,-1,glide,-1,4.4814,4.4905,0,-0.088,-3.604,14.766,1.143,-1.318,10.723,1.758,-6.592,18.809,-0.439,1.758,17.930,1.582,-5.098,18.984,0.967,-3.076,17.051,-0.071,-3.111,13.527,1.333,-0.964,10.149,1.558,-6.314,16.947,-0.619,1.665,16.634,1.464,-4.718,17.515,1.056,-2.539,15.611,0.013,2.8,11.90,30.0
4.5214,-71,-1,glide,-1,4.5214,4.5304,0,-0.088,-3.428,14.326,1.143,-1.143,10.459,1.758,-6.504,18.193,-0.439,1.758,17.402,1.582,-4.746,18.281,0.967,-2.812,16.523,-0.066,-2.926,13.084,1.340,-0.855,9.829,1.550,-6.131,16.387,-0.649,1.672,16.072,1.462,-4.591,16.921,1.076,-2.379,15.094,0.013,2.8,11.90,30.0
4.5614,-70,-1,glide,-1,4.5614,4.5703,0,-0.088,-3.164,13.887,1.143,-1.055,10.020,1.758,-6.328,17.578,-0.439,1.758,16.787,1.582,-4.746,17.666,0.967,-2.549,15.996,-0.062,-2.743,12.648,1.346,-0.748,9.514,1.541,-5.950,15.834,-0.678,1.679,15.518,1.460,-4.466,16.334,1.095,-2.220,14.583,0.019,8.8,12.00,32.0
4.6014,-69,-1,glide,-1,4.6014,4.6104,0,-0.088,-2.988,13.447,1.143,-1.055,9.756,1.758,-6.152,17.051,-0.527,1.758,16.260,1.582,-4.482,17.139,0.967,-2.461,15.469,-0.057,-2.563,12.217,1.352,-0.643,9.203,1.532,-5.772,15.288,-0.707,1.686,14.971,1.458,-4.343,15.755,1.115,-2.064,14.080,0.019,8.8,12.00,32.0
4.6414,-68,-1,glide,-1,4.6414,4.6504,0,-0.088,-2.725,12.920,1.143,-0.879,9.492,1.758,-5.889,16.436,-0.615,1.758,15.645,1.582,-4.482,16.523,0.967,-2.373,14.941,-0.053,-2.385,11.793,1.358,-0.539,8.896,1.524,-5.596,14.751,-0.735,1.692,14.432,1.456,-4.221,15.184,1.134,-1.910,13.583,0.019,8.8,12.00,32.0
4.6815,-67,-1,glide,-1,4.6815,4.6909,0,-0.088,-2.637,12.568,1.143,-0.703,9.141,1.758,-5.801,15.908,-0.527,1.758,15.029,1.582,-4.219,15.908,1.055,-2.109,14.414,-0.049,-2.210,11.374,1.364,-0.436,8.594,1.515,-5.423,14.221,-0.763,1.699,13.900,1.454,-4.101,14.622,1.153,-1.758,13.094,0.013,7.6,12.00,32.0
4.7214,-66,-1,glide,-1,4.7214,4.7304,0,-0.088,-2.461,12.041,1.143,-0.703,8.877,1.758,-5.625,15.381,-0.791,1.758,14.590,1.582,-4.219,15.381,1.143,-2.109,13.887,-0.045,-2.037,10.962,1.369,-0.335,8.296,1.507,-5.253,13.699,-0.790,1.705,13.377,1.453,-3.983,14.068,1.171,-1.609,12.613,0.013,7.6,12.00,32.0
4.7614,-65,-1,glide,-1,4.7614,4.7709,0,-0.088,-2.197,11.602,1.143,-0.439,8.525,1.758,-5.449,14.854,-0.791,1.758,13.975,1.582,-4.131,14.766,1.143,-1.846,13.447,-0.040,-1.867,10.557,1.375,-0.236,8.003,1.499,-5.085,13.185,-0.818,1.712,12.862,1.451,-3.866,13.523,1.190,-1.461,12.139,0.013,7.6,12.00,32.0
4.8014,-64,-1,glide,-1,4.8014,4.8109,0,-0.088,-2.109,11.250,1.143,-0.439,8.262,1.758,-5.186,14.326,-0.791,1.758,13.447,1.582,-3.867,14.150,1.143,-1.670,12.920,-0.036,-1.700,10.158,1.381,-0.138,7.715,1.491,-4.920,12.680,-0.844,1.718,12.356,1.449,-3.752,12.987,1.208,-1.317,11.673,0.013,4.0,12.10,30.0
4.8414,-63,-1,glide,-1,4.8414,4.8508,0,-0.088,-1.934,10.811,1.143,-0.352,7.910,1.758,-5.098,13.799,-0.791,1.758,12.920,1.494,-3.867,13.623,1.143,-1.582,12.480,-0.032,-1.536,9.767,1.386,-0.042,7.432,1.483,-4.758,12.184,-0.870,1.724,11.859,1.447,-3.640,12.461,1.225,-1.175,11.215,0.013,4.0,12.10,30.0
4.8818,-62,-1,glide,-1,4.8818,4.8932,0,-0.088,-1.670,10.459,1.143,-0.352,7.646,1.758,-4.834,13.184,-0.791,1.758,12.393,1.494,-3.779,13.096,1.143,-1.406,11.953,-0.028,-1.375,9.382,1.392,0.052,7.154,1.475,-4.598,11.697,-0.896,1.730,11.370,1.445,-3.529,11.944,1.243,-1.035,10.765,0.013,4.0,12.10,30.0
4.9215,-61,-1,glide,-1,4.9215,4.9308,0,-0.088,-1.582,10.020,1.143,-0.088,7.471,1.758,-4.746,12.744,-0.791,1.758,11.953,1.494,-3.516,12.568,1.143,-1.230,11.514,-0.025,-1.217,9.005,1.397,0.145,6.882,1.467,-4.442,11.219,-0.921,1.736,10.891,1.444,-3.421,11.436,1.260,-0.898,10.324,0.013,7.6,12.00,32.0
4.9614,-60,-1,glide,-1,4.9614,4.9708,0,-0.088,-1.582,9.668,1.143,0.000,7.119,1.758,-4.482,12.305,-0.791,1.758,11.426,1.494,-3.516,12.041,1.143,-1.143,11.074,-0.021,-1.062,8.635,1.402,0.235,6.614,1.460,-4.289,10.750,-0.946,1.742,10.421,1.442,-3.315,10.939,1.276,-0.764,9.891,0.013,7.6,12.00,32.0
5.0014,-59,-1,glide,-1,5.0014,5.0108,0,-0.088,-1.318,9.229,1.143,0.000,6.768,1.758,-4.482,11.777,-0.791,1.758,10.898,1.494,-3.428,11.514,1.143,-0.967,10.547,-0.017,-0.910,8.272,1.407,0.324,6.353,1.453,-4.139,10.291,-0.970,1.747,9.961,1.440,-3.211,10.452,1.293,-0.632,9.467,0.013,7.6,12.00,32.0
5.0414,-58,-1,glide,-1,5.0414,5.0508,0,-0.088,-1.143,8.877,1.143,0.176,6.504,1.758,-4.219,11.338,-0.879,1.758,10.459,1.494,-3.340,10.986,1.318,-0.879,10.195,-0.014,-0.762,7.917,1.412,0.411,6.096,1.446,-3.992,9.842,-0.994,1.753,9.511,1.439,-3.109,9.975,1.309,-0.504,9.053,0.013,8.0,12.00,32.0
5.0814,-57,-1,glide,-1,5.0814,5.0908,0,-0.088,-0.967,8.525,1.143,0.264,6.328,1.758,-4.131,10.811,-0.879,1.758,9.932,1.494,-3.340,10.459,1.318,-0.703,9.668,-0.010,-0.617,7.571,1.417,0.496,5.846,1.439,-3.849,9.402,-1.017,1.758,9.070,1.437,-3.010,9.509,1.324,-0.378,8.647,0.013,8.0,12.00,32.0
5.1214,-56,-1,glide,-1,5.1214,5.1308,0,-0.088,-0.791,8.174,1.143,0.352,6.064,1.758,-3.867,10.283,-0.967,1.758,9.492,1.494,-2.988,9.932,1.318,-0.527,9.316,-0.007,-0.475,7.232,1.422,0.579,5.601,1.432,-3.708,8.973,-1.039,1.763,8.640,1.435,-2.913,9.054,1.340,-0.255,8.251,0.013,8.0,12.00,32.0
5.1614,-55,-1,glide,-1,5.1614,5.1708,0,-0.088,-0.703,7.822,1.143,0.439,5.889,1.758,-3.779,9.932,-0.967,1.758,9.053,1.494,-2.988,9.580,1.406,-0.352,8.877,-0.003,-0.337,6.902,1.427,0.660,5.363,1.425,-3.572,8.555,-1.061,1.769,8.221,1.434,-2.818,8.610,1.354,-0.135,7.865,0.013,7.2,12.00,32.0
5.2015,-54,-1,glide,-1,5.2015,5.2108,0,-0.088,-0.527,7.471,1.143,0.439,5.625,1.758,-3.779,9.492,-0.967,1.758,8.613,1.494,-2.900,9.053,1.406,-0.352,8.438,0.000,-0.202,6.580,1.431,0.739,5.130,1.419,-3.438,8.147,-1.083,1.774,7.812,1.432,-2.726,8.177,1.369,-0.018,7.489,0.013,7.2,12.00,32.0
5.2414,-53,-1,glide,-1,5.2414,5.2508,0,-0.088,-0.439,7.119,1.143,0.615,5.361,1.758,-3.604,9.053,-0.967,1.758,8.174,1.494,-2.900,8.613,1.406,-0.352,8.086,0.003,-0.071,6.267,1.436,0.816,4.904,1.412,-3.309,7.750,-1.104,1.779,7.414,1.431,-2.636,7.756,1.383,0.096,7.122,0.013,7.2,12.00,32.0
