t_unix,status,q0_deg,cur0_a,temp0_c,q1_deg,cur1_a,temp1_c,q2_deg,cur2_a,temp2_c,q3_deg,cur3_a,temp3_c,q4_deg,cur4_a,temp4_c,q5_deg,cur5_a,temp5_c,q6_deg,cur6_a,temp6_c,q7_deg,cur7_a,temp7_c,q8_deg,cur8_a,temp8_c,q9_deg,cur9_a,temp9_c,q10_deg,cur10_a,temp10_c,q11_deg,cur11_a,temp11_c,q12_deg,cur12_a,temp12_c,q13_deg,cur13_a,temp13_c,q14_deg,cur14_a,temp14_c,q15_deg,cur15_a,temp15_c,q16_deg,cur16_a,temp16_c,q17_deg,cur17_a,temp17_c
1786331946.667,standing,-0.18,0.0,33,18.46,0.033,33,78.49,0.026,34,0.44,0.0,33,16.26,0.033,34,77.26,0.136,37,0.09,0.006,33,18.54,0.045,32,77.87,0.039,34,0.0,0.0,30,16.96,0.019,34,78.31,0.039,36,-0.18,0.0,30,17.75,0.078,31,78.4,0.078,31,-0.26,0.006,32,17.49,0.026,33,77.17,0.033,34
1786331947.087,standing,-0.18,0.0,33,18.46,0.033,44,78.49,0.026,34,0.44,0.0,33,16.26,0.026,34,77.26,0.136,37,0.09,0.006,33,18.54,0.065,71,77.87,0.045,34,0.0,0.0,30,16.96,0.019,34,78.31,0.033,36,-0.18,0.0,30,17.75,0.071,31,78.4,0.058,31,-0.26,0.006,32,17.49,0.019,33,77.17,0.033,34
1786331947.552,standing,-0.18,0.0,33,18.46,0.026,33,78.49,0.026,34,0.44,0.006,33,16.26,0.026,34,77.26,0.13,37,0.09,0.006,33,18.54,0.058,32,77.87,0.039,34,0.0,0.0,30,16.96,0.019,34,78.31,0.033,36,-0.18,0.0,30,17.75,0.084,31,78.4,0.071,62,-0.26,0.006,32,17.49,0.019,33,77.17,0.033,34
1786331948.026,standing,-0.18,0.0,33,18.46,0.026,33,78.49,0.026,34,0.44,0.006,33,16.26,0.026,34,77.26,0.091,37,0.09,0.006,33,18.54,0.058,32,77.87,0.045,34,0.0,0.0,30,16.96,0.019,34,78.31,0.039,36,-0.18,0.0,30,17.75,0.091,31,78.4,0.058,31,-0.26,0.006,32,17.49,0.019,33,77.17,0.033,34
1786331948.503,standing,-0.18,0.0,33,18.46,0.033,33,78.49,0.026,34,0.44,0.0,33,16.26,0.026,34,77.26,0.13,37,0.09,0.0,33,18.54,0.045,32,77.87,0.045,34,0.0,0.0,30,16.96,0.019,34,78.31,0.033,36,-0.18,0.0,30,17.75,0.104,31,78.4,0.058,31,-0.26,0.0,32,17.49,0.019,33,77.17,0.033,34
1786331948.927,standing,-0.18,0.0,33,18.46,0.033,33,78.49,0.013,34,0.44,0.0,33,16.26,0.033,34,77.26,0.136,37,0.09,0.006,33,18.54,0.052,32,77.87,0.039,34,0.0,0.0,30,16.96,0.019,34,78.31,0.033,36,-0.18,0.0,30,17.75,0.117,31,78.4,0.071,31,-0.18,0.006,32,17.49,0.019,33,77.17,0.033,34
1786331949.366,standing,-0.18,0.0,33,18.46,0.033,33,78.49,0.026,34,0.44,0.0,33,16.26,0.026,34,77.26,0.13,37,0.09,0.0,33,18.54,0.052,33,77.87,0.039,34,0.0,0.0,30,16.96,0.019,34,78.31,0.033,36,-0.18,0.0,30,17.75,0.071,31,78.4,0.078,31,-0.18,0.0,32,17.49,0.019,33,77.17,0.033,34
1786331949.820,standing,-0.18,0.0,33,18.46,0.033,33,78.49,0.033,34,0.44,0.006,33,16.26,0.026,34,77.26,0.104,37,0.09,0.006,33,18.54,0.052,32,77.87,0.039,34,0.0,0.006,30,16.96,0.013,34,78.31,0.039,39,-0.18,0.0,30,17.75,0.111,31,78.4,0.052,63,-0.18,0.0,32,17.49,0.019,33,77.17,0.033,40
1786331950.238,standing,-0.18,0.0,33,18.46,0.033,33,78.49,0.026,34,0.44,0.006,33,16.26,0.026,34,77.26,0.13,37,0.09,0.0,33,18.54,0.071,32,77.87,0.045,34,0.0,0.0,30,16.96,0.019,34,78.31,0.033,36,-0.18,0.0,30,17.75,0.078,32,78.4,0.078,31,-0.26,0.006,32,17.49,0.039,33,77.34,0.052,34
1786331950.673,walk vx=0.030 vy=0.000 w=0.00,-0.09,0.0,33,17.67,0.0,33,78.75,0.052,34,0.53,0.006,33,16.26,0.13,34,77.87,0.084,37,-0.09,0.013,33,15.29,0.078,32,81.65,0.013,33,-0.62,0.0,30,15.91,0.0,34,81.04,0.117,36,0.88,0.006,30,16.7,0.221,31,78.75,0.006,31,0.26,0.0,32,8.7,0.039,33,91.14,0.013,38
1786331951.175,walk vx=0.030 vy=0.000 w=0.00,1.14,0.026,33,17.31,0.019,33,80.16,0.019,34,-2.99,0.006,33,3.08,0.0,34,94.75,0.006,37,1.05,0.006,33,14.41,0.0,32,80.51,0.052,34,0.44,0.013,30,10.02,0.136,34,84.29,0.0,36,1.23,0.013,30,4.04,0.006,31,95.27,0.0,31,-1.14,0.006,32,16.7,0.039,33,80.6,0.026,34
1786331951.739,walk vx=0.030 vy=0.000 w=0.00,-0.79,0.019,33,6.86,0.026,49,91.14,0.033,34,0.18,0.006,33,15.29,0.0,34,81.39,0.058,38,0.62,0.006,33,15.56,0.013,32,88.59,0.156,34,1.85,0.006,30,12.22,0.0,34,86.4,0.006,36,-3.43,0.013,30,17.31,0.019,31,79.01,0.0,31,0.35,0.006,32,14.77,0.019,34,81.47,0.058,34
1786331952.210,walk vx=0.030 vy=0.000 w=0.00,-0.7,0.006,33,16.08,0.039,33,83.76,0.0,34,1.14,0.013,33,17.14,0.039,34,79.1,0.0,37,-1.49,0.006,33,9.23,0.006,32,83.58,0.0,34,-1.58,0.013,30,15.82,0.013,34,77.52,0.019,36,1.41,0.013,30,9.93,0.104,31,84.46,0.058,31,0.18,0.006,32,9.58,0.045,33,92.81,0.006,34
1786331952.640,walk vx=0.030 vy=0.000 w=0.00,1.14,0.013,33,14.33,0.058,33,82.71,0.033,34,-2.55,0.006,33,3.69,0.0,34,93.43,0.006,37,1.76,0.013,33,17.49,0.013,32,79.19,0.013,34,0.7,0.013,30,4.48,0.013,44,87.98,0.013,36,-1.49,0.039,30,10.9,0.0,31,91.14,0.019,31,-1.14,0.026,32,13.18,0.071,33,82.97,0.019,34
1786331953.126,walk vx=0.030 vy=0.000 w=0.00,-1.32,0.0,33,8.35,0.006,33,90.44,0.0,34,2.55,0.006,33,16.44,0.0,34,80.68,0.052,37,-0.44,0.006,33,10.9,0.013,32,87.45,0.156,34,1.05,0.006,30,12.83,0.0,34,87.01,0.006,36,-3.6,0.0,30,17.58,0.013,31,79.37,0.013,31,0.53,0.006,32,11.51,0.026,33,84.02,0.058,34
1786331953.682,walk vx=0.030 vy=0.000 w=0.00,-0.35,0.006,33,16.52,0.033,33,83.58,0.045,34,0.09,0.019,33,16.52,0.039,34,79.89,0.013,37,-1.49,0.0,33,9.93,0.006,32,83.85,0.0,34,-1.49,0.019,30,15.64,0.0,34,77.34,0.019,36,1.49,0.006,30,9.93,0.058,31,81.83,0.052,31,0.18,0.006,32,12.13,0.019,33,91.85,0.013,34
1786331954.146,walk vx=0.030 vy=0.000 w=0.00,1.23,0.013,33,15.12,0.045,33,81.39,0.033,34,-3.43,0.0,33,3.52,0.019,34,93.78,0.006,37,1.14,0.013,33,15.56,0.019,32,80.95,0.006,34,-0.44,0.013,30,9.32,0.039,34,84.46,0.013,36,1.67,0.033,30,7.82,0.0,31,93.69,0.013,31,-1.41,0.006,32,16.35,0.071,33,81.65,0.026,34
1786331954.700,walk vx=0.030 vy=0.000 w=0.00,-0.7,0.0,33,9.76,0.0,33,89.74,0.013,34,1.32,0.006,33,16.61,0.0,34,79.89,0.019,37,0.26,0.006,33,15.21,0.013,32,88.15,0.104,34,1.32,0.006,30,12.48,0.0,34,85.25,0.0,36,-3.52,0.006,30,17.4,0.0,31,79.28,0.006,31,0.44,0.006,32,11.43,0.026,33,84.99,0.045,34
1786331955.229,walk vx=0.030 vy=0.000 w=0.00,-0.53,0.013,33,12.92,0.006,33,87.19,0.0,34,1.67,0.013,33,16.26,0.091,34,79.28,0.006,37,-1.67,0.0,33,5.36,0.0,32,82.27,0.0,34,-0.88,0.006,30,14.94,0.0,34,78.57,0.019,36,0.7,0.019,30,9.32,0.084,31,80.86,0.026,31,0.62,0.006,32,11.51,0.045,33,90.18,0.0,65
1786331955.703,walk vx=0.030 vy=0.000 w=0.00,1.58,0.0,33,17.49,0.026,33,81.12,0.026,34,-2.99,0.0,33,6.42,0.033,34,92.37,0.0,37,1.23,0.013,33,17.31,0.0,32,83.5,0.091,34,-0.18,0.006,30,8.79,0.045,34,81.3,0.006,36,2.02,0.019,32,9.93,0.0,31,94.22,0.019,31,-1.41,0.006,32,16.7,0.058,33,80.6,0.006,34
1786331956.196,walk vx=0.030 vy=0.000 w=0.00,-0.26,0.013,33,7.91,0.013,41,85.96,0.033,34,-0.26,0.0,33,12.04,0.0,34,83.14,0.019,37,0.79,0.006,33,17.58,0.0,32,85.61,0.175,34,1.85,0.013,30,11.43,0.006,34,88.33,0.013,36,-2.46,0.026,30,16.0,0.006,31,79.37,0.039,31,-0.26,0.006,32,14.24,0.065,33,87.71,0.175,34
1786331956.768,walk vx=0.030 vy=0.000 w=0.00,-1.32,0.006,33,12.04,0.019,33,91.49,0.0,34,2.99,0.0,33,16.26,0.078,34,80.77,0.084,37,-1.23,0.006,33,8.26,0.019,32,83.5,0.084,34,0.26,0.006,30,9.32,0.0,34,83.23,0.013,36,-1.23,0.039,30,15.12,0.279,31,79.19,0.0,31,1.58,0.0,32,5.45,0.006,33,90.53,0.006,34
1786331957.315,walk vx=0.030 vy=0.000 w=0.00,1.05,0.006,33,18.28,0.019,33,81.91,0.045,34,-1.85,0.026,33,9.05,0.123,34,93.52,0.013,37,0.09,0.006,33,12.92,0.0,32,87.45,0.039,34,-1.05,0.013,30,13.18,0.117,34,80.6,0.006,36,3.43,0.0,30,7.82,0.006,31,91.58,0.0,31,-0.97,0.006,32,17.84,0.006,33,81.21,0.0,34
1786331957.782,walk vx=0.030 vy=0.000 w=0.00,0.09,0.0,33,11.43,0.019,33,85.43,0.013,34,-0.97,0.0,33,11.78,0.0,34,81.21,0.006,37,0.7,0.013,33,17.84,0.006,32,88.24,0.201,34,1.93,0.006,30,9.93,0.013,34,86.66,0.006,36,-2.9,0.019,30,16.88,0.0,31,79.28,0.019,31,0.09,0.006,32,14.33,0.033,33,88.15,0.104,34
1786331958.226,walk vx=0.030 vy=0.000 w=0.00,-1.05,0.0,33,11.51,0.006,33,89.38,0.0,34,2.2,0.006,33,15.12,0.097,34,79.01,0.026,37,-1.67,0.006,33,4.66,0.006,32,83.5,0.033,34,-0.62,0.006,30,15.73,0.006,34,79.19,0.033,36,-0.18,0.019,30,12.04,0.189,31,80.16,0.006,31,1.41,0.006,32,3.87,0.0,33,91.93,0.006,34
1786331958.856,walk vx=0.030 vy=0.000 w=0.00,1.23,0.0,33,17.31,0.019,33,81.39,0.006,34,-3.08,0.026,33,8.61,0.136,34,86.92,0.078,37,-0.7,0.006,33,11.87,0.0,32,89.21,0.033,34,-1.58,0.006,30,16.79,0.039,34,77.61,0.019,36,3.52,0.006,30,7.03,0.013,32,86.48,0.052,31,0.0,0.006,32,17.75,0.006,33,82.35,0.052,34
1786331959.365,walk vx=0.030 vy=0.000 w=0.00,0.97,0.006,33,12.04,0.013,33,81.39,0.0,34,-2.29,0.0,33,10.55,0.0,34,87.98,0.013,37,1.32,0.0,33,17.49,0.013,32,83.06,0.156,34,0.88,0.006,30,8.96,0.006,34,90.09,0.013,36,-0.79,0.019,30,15.56,0.0,31,86.92,0.019,31,-0.88,0.0,32,16.79,0.006,33,82.62,0.065,34
1786331959.829,walk vx=0.030 vy=0.000 w=0.00,-1.85,0.0,33,12.39,0.006,33,92.29,0.0,34,3.08,0.0,33,16.79,0.0,34,79.28,0.006,37,-1.23,0.013,33,5.27,0.019,32,80.95,0.019,34,0.18,0.0,30,13.45,0.026,34,81.04,0.013,36,-1.93,0.006,30,17.14,0.065,31,82.27,0.026,31,1.67,0.013,32,4.92,0.013,33,92.55,0.0,34
1786331960.328,walk vx=0.030 vy=0.000 w=0.00,0.53,0.006,33,15.38,0.039,33,81.56,0.0,34,-1.41,0.019,33,7.47,0.136,34,83.67,0.006,38,-0.79,0.0,33,9.14,0.006,32,93.87,0.006,34,-1.14,0.006,30,16.44,0.019,34,79.1,0.104,36,1.23,0.006,30,7.38,0.065,32,88.86,0.013,31,0.44,0.006,32,16.08,0.013,33,84.38,0.019,34
1786331960.923,walk vx=0.030 vy=0.000 w=0.00,1.67,0.013,33,15.64,0.039,33,86.75,0.019,34,-2.64,0.013,33,8.7,0.0,34,86.92,0.006,37,1.32,0.019,33,18.19,0.006,32,79.19,0.039,34,0.0,0.0,30,11.95,0.026,34,87.54,0.033,36,0.79,0.026,30,12.83,0.0,31,84.38,0.019,31,-1.67,0.013,32,17.75,0.019,33,81.83,0.052,35
1786331961.406,walk vx=0.030 vy=0.000 w=0.00,-1.05,0.006,33,10.2,0.013,33,85.96,0.006,34,3.43,0.039,33,16.61,0.0,34,82.0,0.104,37,-0.44,0.006,33,15.21,0.006,32,79.98,0.026,34,0.97,0.006,30,9.05,0.006,34,83.58,0.013,36,-2.99,0.013,30,17.31,0.0,31,78.93,0.013,31,1.23,0.013,32,4.75,0.0,33,90.88,0.019,34
1786331961.878,walk vx=0.030 vy=0.000 w=0.00,0.09,0.0,33,14.94,0.019,33,85.52,0.019,34,-0.09,0.013,33,10.11,0.156,34,83.94,0.0,37,-0.97,0.006,33,5.89,0.0,32,92.99,0.013,34,-1.49,0.0,30,16.44,0.071,55,77.34,0.13,36,2.29,0.006,30,10.37,0.104,31,85.08,0.013,31,0.62,0.0,32,12.92,0.006,33,89.21,0.006,34
1786331962.494,walk vx=0.030 vy=0.000 w=0.00,1.93,0.006,33,17.31,0.013,33,81.12,0.033,34,-3.43,0.006,33,7.12,0.039,40,91.49,0.0,37,0.26,0.006,33,14.5,0.019,32,78.84,0.006,34,-0.97,0.0,30,11.34,0.013,34,86.4,0.006,36,2.55,0.006,31,8.7,0.006,31,89.47,0.006,31,-1.05,0.006,32,17.49,0.033,33,81.3,0.006,34
1786331963.011,walk vx=0.030 vy=0.000 w=0.00,-0.26,0.0,33,13.01,0.019,33,88.15,0.026,34,0.26,0.019,33,14.77,0.0,34,81.12,0.019,37,0.7,0.006,33,16.7,0.006,32,80.16,0.104,34,1.93,0.019,30,11.25,0.006,34,85.69,0.0,36,-3.25,0.019,30,17.58,0.0,31,79.8,0.006,31,0.35,0.026,32,11.51,0.045,33,82.97,0.078,34
1786331963.493,walk vx=0.030 vy=0.000 w=0.00,-1.14,0.0,33,9.67,0.013,33,88.07,0.006,34,1.93,0.013,33,16.7,0.052,34,78.93,0.026,37,-1.67,0.0,33,7.21,0.0,32,90.44,0.013,34,-0.97,0.0,30,14.85,0.0,34,81.56,0.052,36,0.35,0.013,30,10.02,0.104,31,85.69,0.104,31,0.7,0.013,32,10.46,0.019,33,93.08,0.006,34
1786331963.969,walk vx=0.030 vy=0.000 w=0.00,1.76,0.0,33,17.05,0.045,33,81.47,0.033,34,-3.08,0.0,33,5.71,0.058,34,92.72,0.006,37,0.53,0.006,33,13.27,0.006,32,78.93,0.013,34,-0.88,0.006,30,13.62,0.045,34,84.38,0.071,36,2.99,0.006,30,8.53,0.0,31,90.53,0.006,31,-1.05,0.006,32,17.67,0.006,33,80.77,0.0,34
1786331964.527,walk vx=0.030 vy=0.000 w=0.00,0.26,0.006,33,11.43,0.019,33,85.52,0.006,34,-0.62,0.013,33,13.18,0.0,34,83.67,0.013,37,1.23,0.0,33,18.37,0.006,32,78.57,0.026,34,1.85,0.019,30,10.02,0.006,34,83.32,0.019,36,-2.55,0.026,30,16.17,0.0,31,80.24,0.006,31,-0.26,0.013,32,15.82,0.026,33,80.68,0.019,34
1786331965.042,walk vx=0.030 vy=0.000 w=0.00,-1.58,0.0,33,10.02,0.019,33,90.18,0.0,34,2.81,0.0,33,16.96,0.0,34,79.1,0.019,37,-1.58,0.013,33,5.98,0.026,32,91.76,0.026,34,-0.09,0.006,30,12.04,0.033,34,88.15,0.0,36,-1.23,0.019,30,15.21,0.104,31,80.42,0.006,31,1.58,0.019,32,6.06,0.013,33,96.15,0.0,34
1786331965.541,walk vx=0.030 vy=0.000 w=0.00,1.14,0.006,33,17.75,0.013,33,81.04,0.006,34,-2.11,0.006,33,7.47,0.045,34,88.95,0.019,37,0.26,0.019,33,14.68,0.013,32,79.19,0.013,34,-1.32,0.006,30,14.68,0.026,34,85.34,0.13,36,2.64,0.0,30,7.91,0.019,31,90.79,0.013,31,-0.79,0.006,32,17.58,0.052,33,82.35,0.0,47
1786331966.117,walk vx=0.030 vy=0.000 w=0.00,0.79,0.006,33,13.36,0.039,33,82.79,0.013,34,-2.37,0.0,33,9.49,0.0,34,88.15,0.026,38,1.23,0.0,33,18.28,0.013,32,79.45,0.039,34,0.62,0.0,30,11.95,0.013,34,80.6,0.0,36,-0.53,0.013,30,13.54,0.006,31,83.14,0.013,31,-1.49,0.013,32,16.35,0.026,34,81.47,0.039,34
1786331966.604,walk vx=0.030 vy=0.000 w=0.00,-1.93,0.0,33,9.05,0.0,33,92.2,0.0,34,3.08,0.013,33,16.26,0.006,34,79.63,0.006,37,-0.53,0.006,33,9.58,0.019,32,87.8,0.065,34,0.53,0.006,30,8.17,0.0,34,91.76,0.019,43,-2.72,0.006,30,15.38,0.156,31,79.01,0.026,31,1.41,0.013,32,8.35,0.006,33,94.39,0.019,34
1786331967.115,walk vx=0.030 vy=0.000 w=0.00,0.44,0.006,33,17.05,0.006,33,81.39,0.0,34,-0.79,0.026,33,6.94,0.078,34,87.1,0.019,38,-0.53,0.006,33,11.16,0.0,32,82.62,0.019,34,-1.67,0.0,30,15.12,0.058,34,82.71,0.026,36,3.52,0.0,30,10.9,0.026,31,93.16,0.006,31,-0.79,0.0,32,17.84,0.039,33,81.91,0.006,34
1786331967.559,walk vx=0.030 vy=0.000 w=0.00,0.09,0.0,33,12.48,0.019,33,81.65,0.013,34,-0.79,0.006,33,13.97,0.0,34,86.92,0.006,37,1.49,0.0,33,17.84,0.019,32,79.54,0.033,34,1.85,0.0,30,9.76,0.006,34,80.6,0.0,36,-3.52,0.0,30,16.08,0.013,31,81.91,0.006,31,1.76,0.0,32,13.18,0.006,33,77.26,0.019,34
1786331968.133,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.96,0.006,33,18.11,0.006,34,78.31,0.006,37,1.49,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.013,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,31,81.47,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331968.585,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.0,33,18.02,0.013,34,78.84,0.006,37,1.49,0.0,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,32,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331969.000,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.006,37,1.49,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,31,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331969.447,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.0,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.006,34,78.84,0.006,37,1.49,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.013,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,31,81.65,0.0,31,1.85,0.0,32,17.4,0.019,85,77.34,0.0,34
1786331969.983,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.006,34,78.84,0.006,37,1.58,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,31,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331970.436,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,35,78.84,0.006,38,1.58,0.0,33,16.17,0.0,32,80.24,0.006,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.019,31,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331970.902,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.006,34,78.84,0.006,37,1.58,0.0,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.006,31,81.65,0.0,31,1.85,0.0,32,17.4,0.019,33,77.34,0.0,34
1786331971.376,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.0,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.006,37,1.58,0.0,33,16.17,0.0,32,80.24,0.006,34,2.02,0.0,30,18.28,0.013,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,31,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331971.815,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.0,37,1.58,0.0,33,16.17,0.0,32,80.24,0.006,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.006,31,81.65,0.0,31,1.85,0.0,32,17.4,0.019,33,77.34,0.0,34
1786331972.218,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.006,38,1.58,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,31,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331972.620,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,41,78.84,0.006,37,1.58,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.013,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.019,31,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331972.970,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.006,38,1.58,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,32,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331973.386,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,36,78.84,0.006,37,1.58,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,31,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331973.852,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.0,37,1.58,0.0,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,32,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331974.299,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.006,37,1.58,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.013,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,32,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331974.687,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.0,37,1.58,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,31,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331975.134,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.0,33,18.02,0.013,34,78.84,0.006,38,1.58,0.006,33,16.17,0.0,32,80.24,0.006,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,32,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331975.588,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.006,37,1.58,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,31,81.65,0.0,31,1.85,0.0,32,17.4,0.019,33,77.34,0.0,34
1786331976.054,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.0,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.006,37,1.58,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,32,81.65,0.0,31,1.85,0.0,32,17.4,0.019,33,77.34,0.0,34
1786331976.498,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.006,38,1.58,0.006,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.013,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,32,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
1786331976.950,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.006,33,18.02,0.013,34,78.84,0.006,37,1.58,0.0,33,16.17,0.0,32,80.24,0.0,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,32,81.65,0.0,31,1.85,0.0,32,17.4,0.019,33,77.34,0.0,34
1786331977.412,walk vx=0.000 vy=0.000 w=0.00,1.85,0.0,33,17.23,0.006,33,82.97,0.0,34,-3.34,0.0,33,18.02,0.013,34,78.84,0.006,37,1.58,0.006,33,16.17,0.0,32,80.24,0.006,34,2.02,0.0,30,18.28,0.019,34,80.42,0.0,36,-3.52,0.0,30,16.08,0.013,32,81.65,0.0,31,1.85,0.0,32,17.4,0.026,33,77.34,0.0,34
