t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
2.24,run,-0.12,3.36,-0.26,-0.08,-1.62,0.0,0.0,0.0,0.111,5.54,-23.64,42.98,-2.11,10.28,-7.91,15.64,-64.69,74.53,7.73,11.78,-13.54,14.33,-59.85,72.07,18.02,10.46,-10.46,5.48,-19.78,37.93,-0.06,11.59,-10.38,15.62,-64.34,81.79,6.42,12.69,-14.51,14.7,-60.28,77.92,18.27,10.68,-8.74,0.1565,0.0949,-0.3222,-0.0016,0.6653,-0.8868,0.4463,-0.7152,0.3895,0.1833,0.6853,-0.9355,0.42,-0.6414,0.3779,0.5221,0.6487,-0.8676,0.006,0.006,0.013,0.013,0.006,0.013,0.0,0.0,0.026,0.013,0.0,0.006,0.006,0.019,0.006,0.006,0.006,0.006,0.0905,-0.4387,0.7685,-0.0522,0.1611,-0.1243,0.2715,-1.1351,1.2671,0.1457,0.1902,-0.227,0.247,-1.0431,1.2303,0.3129,0.1764,-0.1979,0.0462,0.2059,-0.2376,0.1395,0.1774,-0.2385,0.0091,-0.0779,0.3076,-0.1075,0.1349,-0.2029,0.069,-0.1039,0.3097,0.04,0.0092,0.1162,-0.0151,0.004,0.0148,0.017,-0.0231,0.1539,0.0712,-0.3033,-0.0221,0.656,-0.8746,0.4507,-0.7183,0.3834,0.2001,0.6788,-0.9303,0.4131,-0.6369,0.369,0.5175,0.6478,-0.8733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.28,run,-0.14,3.36,-0.55,-0.34,2.06,0.0,0.0,0.0,0.111,4.92,-22.5,41.57,-1.32,10.81,-8.88,15.64,-64.42,75.94,7.03,12.22,-14.15,14.5,-59.94,73.39,18.11,10.55,-9.76,5.61,-18.49,36.43,0.74,11.94,-11.06,15.5,-63.83,83.29,5.73,12.99,-14.92,14.88,-60.18,79.42,18.36,10.61,-7.75,0.1601,0.1183,-0.343,0.0211,0.6717,-0.8949,0.4429,-0.706,0.3952,0.1637,0.6908,-0.9403,0.4253,-0.6396,0.3868,0.5247,0.6475,-0.8559,0.006,0.006,0.013,0.013,0.006,0.013,0.0,0.0,0.026,0.013,0.0,0.006,0.006,0.019,0.006,0.006,0.006,0.006,0.0966,-0.4188,0.747,-0.0399,0.1733,-0.1411,0.2715,-1.1321,1.2916,0.1335,0.1994,-0.2393,0.2516,-1.0462,1.2563,0.3145,0.1764,-0.1856,0.0554,0.2189,-0.2468,0.1437,0.1702,-0.2303,0.0063,-0.043,0.3074,-0.1212,0.1289,-0.188,0.0656,-0.0843,0.3146,0.0338,0.0065,0.1273,-0.0149,0.0031,-0.0045,-0.0014,-0.0283,0.1565,0.0949,-0.3222,-0.0016,0.6653,-0.8868,0.4463,-0.7152,0.3895,0.1833,0.6853,-0.9355,0.42,-0.6414,0.3779,0.5221,0.6487,-0.8676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.32,run,-0.1,3.35,0.57,0.55,-1.21,0.0,0.0,0.0,0.111,5.62,-21.45,40.25,-0.7,11.34,-9.76,15.64,-64.25,77.34,6.42,12.57,-14.59,14.5,-59.94,74.88,18.28,10.55,-9.14,5.73,-17.22,34.93,1.5,12.47,-11.59,15.43,-63.14,84.79,4.93,13.43,-15.21,14.99,-59.85,80.92,18.39,10.68,-6.77,0.1638,0.1414,-0.3635,0.0428,0.6813,-0.9011,0.4409,-0.6934,0.3979,0.1408,0.6988,-0.9436,0.4282,-0.6336,0.3933,0.5255,0.6488,-0.8443,0.006,0.006,0.013,0.013,0.006,0.013,0.0,0.0,0.026,0.013,0.0,0.006,0.006,0.019,0.006,0.006,0.006,0.006,0.0859,-0.3988,0.7225,-0.0261,0.1825,-0.158,0.2715,-1.1275,1.3162,0.1212,0.2071,-0.25,0.2546,-1.0477,1.2793,0.316,0.1779,-0.1733,-0.0015,0.2279,-0.2647,0.1523,0.1536,-0.2244,0.0044,-0.0129,0.3071,-0.1308,0.119,-0.1718,0.0574,-0.0647,0.3064,0.0294,0.0103,0.1351,-0.0169,0.0029,-0.0096,-0.0059,0.0359,0.1601,0.1183,-0.343,0.0211,0.6717,-0.8949,0.4429,-0.706,0.3952,0.1637,0.6908,-0.9403,0.4253,-0.6396,0.3868,0.5247,0.6475,-0.8559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.36,run,-0.1,3.32,-0.45,-0.29,-0.26,0.0,0.0,0.0,0.111,5.71,-20.13,38.94,0.09,11.87,-10.63,15.64,-63.81,78.75,5.71,13.01,-15.03,14.85,-59.85,76.38,18.28,10.55,-8.35,5.81,-15.94,33.43,2.23,12.76,-12.34,15.24,-62.66,86.29,4.39,13.65,-15.61,15.18,-59.84,82.42,18.48,10.58,-6.09,0.1659,0.1648,-0.3849,0.0638,0.6866,-0.9099,0.4354,-0.6847,0.4019,0.1253,0.7027,-0.9484,0.4337,-0.6334,0.3993,0.5281,0.6468,-0.8363,0.013,0.006,0.006,0.013,0.006,0.006,0.006,0.006,0.019,0.006,0.0,0.006,0.0,0.0,0.013,0.006,0.0,0.006,0.0982,-0.3804,0.6995,-0.0153,0.1917,-0.1733,0.2715,-1.1244,1.3407,0.1104,0.2132,-0.2577,0.2546,-1.0477,1.3054,0.3191,0.1779,-0.1626,0.0451,0.2288,-0.2718,0.147,0.1421,-0.2147,0.0031,0.0025,0.3072,-0.132,0.1063,-0.1491,0.0402,-0.0453,0.3125,0.0321,0.0072,0.1349,-0.013,0.0021,0.01,0.0097,-0.0211,0.1638,0.1414,-0.3635,0.0428,0.6813,-0.9011,0.4409,-0.6934,0.3979,0.1408,0.6988,-0.9436,0.4282,-0.6336,0.3933,0.5255,0.6488,-0.8443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.4,run,-0.16,3.3,-1.09,-0.58,1.87,0.0,0.0,0.0,0.111,5.36,-18.9,37.53,0.79,12.3,-11.43,15.64,-62.93,80.16,4.92,13.36,-15.38,15.03,-59.68,77.78,18.37,10.55,-7.47,5.95,-14.53,31.93,3.05,13.12,-12.83,15.06,-61.87,87.79,3.67,13.95,-15.97,15.28,-59.56,83.92,18.51,10.49,-4.96,0.1699,0.1903,-0.4078,0.087,0.693,-0.9157,0.4303,-0.6704,0.4051,0.1048,0.7082,-0.9526,0.4366,-0.6283,0.4053,0.5288,0.6452,-0.8231,0.013,0.006,0.006,0.013,0.006,0.006,0.006,0.006,0.019,0.006,0.0,0.006,0.0,0.0,0.013,0.006,0.0,0.006,0.0997,-0.3574,0.6765,-0.0015,0.201,-0.1887,0.2715,-1.1167,1.3652,0.0982,0.2209,-0.2654,0.2608,-1.0462,1.3315,0.3191,0.1779,-0.1488,0.0374,0.2467,-0.2768,0.1548,0.1341,-0.208,0.0022,0.0306,0.3074,-0.1385,0.1033,-0.1332,0.0512,-0.0259,0.3168,0.0225,0.005,0.1464,-0.0136,-0.0011,-0.0078,-0.005,-0.0045,0.1659,0.1648,-0.3849,0.0638,0.6866,-0.9099,0.4354,-0.6847,0.4019,0.1253,0.7027,-0.9484,0.4337,-0.6334,0.3993,0.5281,0.6468,-0.8363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.44,run,-0.1,3.3,0.54,0.13,-0.94,0.0,0.0,0.0,0.111,6.15,-17.67,36.04,1.49,12.66,-12.04,15.47,-62.75,81.56,4.31,13.62,-15.73,15.03,-59.59,79.19,18.37,10.55,-6.68,6.1,-13.03,30.43,3.83,13.53,-13.1,14.85,-60.92,89.29,2.92,14.29,-16.12,15.33,-59.16,85.42,18.49,10.44,-3.79,0.1744,0.2176,-0.431,0.1095,0.7005,-0.9188,0.4243,-0.6532,0.4068,0.0834,0.7144,-0.9544,0.4379,-0.6211,0.4092,0.5282,0.6443,-0.8093,0.013,0.006,0.006,0.013,0.006,0.006,0.006,0.006,0.019,0.006,0.0,0.006,0.0,0.0,0.013,0.006,0.0,0.006,0.0936,-0.3359,0.6519,0.0107,0.2086,-0.2025,0.2715,-1.1014,1.3898,0.0844,0.227,-0.2715,0.2638,-1.0431,1.356,0.3206,0.1779,-0.1335,0.003,0.2536,-0.2863,0.1546,0.1228,-0.1977,0.0015,0.0793,0.3077,-0.149,0.0954,-0.1164,0.0474,-0.0066,0.3143,0.0215,0.0035,0.1603,-0.0188,-0.0022,-0.019,-0.0102,0.0327,0.1699,0.1903,-0.4078,0.087,0.693,-0.9157,0.4303,-0.6704,0.4051,0.1048,0.7082,-0.9526,0.4366,-0.6283,0.4053,0.5288,0.6452,-0.8231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.48,run,-0.12,3.3,-0.43,-0.35,0.72,0.0,0.0,0.0,0.111,5.98,-16.44,34.72,2.29,13.01,-12.74,15.03,-61.96,82.97,3.6,13.97,-16.08,15.03,-59.5,80.6,18.37,10.55,-5.8,6.15,-11.75,28.93,4.54,13.79,-13.7,14.61,-60.23,90.79,2.47,14.45,-16.51,15.44,-59.01,86.92,18.55,10.27,-2.98,0.1758,0.241,-0.4533,0.1298,0.7053,-0.9259,0.4174,-0.6406,0.4084,0.0705,0.7172,-0.9589,0.4412,-0.6184,0.4132,0.53,0.6413,-0.7997,0.013,0.006,0.006,0.013,0.0,0.006,0.006,0.0,0.026,0.006,0.0,0.006,0.019,0.006,0.006,0.013,0.006,0.006,0.1074,-0.3145,0.6259,0.023,0.2148,-0.2132,0.2684,-1.0983,1.4143,0.0736,0.2316,-0.2777,0.2638,-1.0416,1.3806,0.3206,0.1779,-0.1197,0.0536,0.2577,-0.2978,0.1541,0.1089,-0.1785,-0.0104,0.0669,0.307,-0.1444,0.084,-0.1044,0.0332,0.0011,0.3117,0.0151,0.0025,0.1638,-0.0135,-0.0024,0.0095,0.0023,-0.0163,0.1744,0.2176,-0.431,0.1095,0.7005,-0.9188,0.4243,-0.6532,0.4068,0.0834,0.7144,-0.9544,0.4379,-0.6211,0.4092,0.5282,0.6443,-0.8093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.52,run,-0.1,3.34,0.39,0.56,-0.76,0.0,0.0,0.0,0.111,6.24,-14.41,32.43,3.52,13.62,-13.45,14.77,-60.73,85.25,2.64,14.33,-16.44,15.29,-58.97,82.88,18.46,10.55,-4.31,6.29,-10.36,27.43,5.26,14.12,-13.87,14.38,-59.3,92.29,1.88,14.65,-16.63,15.46,-58.67,88.42,18.5,10.15,-1.8,0.1797,0.2661,-0.475,0.1503,0.7112,-0.9279,0.411,-0.6236,0.411,0.0536,0.7209,-0.9603,0.4418,-0.6122,0.4161,0.5285,0.639,-0.7858,0.013,0.006,0.006,0.013,0.0,0.006,0.006,0.0,0.026,0.006,0.0,0.006,0.019,0.006,0.006,0.013,0.006,0.006,0.1043,-0.293,0.6029,0.0368,0.2209,-0.2255,0.2608,-1.0845,1.4389,0.0614,0.2378,-0.2838,0.2638,-1.04,1.4051,0.3206,0.1779,-0.1043,0.0261,0.2609,-0.2947,0.1596,0.0992,-0.1709,-0.036,0.0986,0.3069,-0.1471,0.0818,-0.0961,0.0232,0.0065,0.3101,0.0105,0.0017,0.1721,-0.0154,-0.0027,-0.0075,-0.0061,0.0126,0.1758,0.241,-0.4533,0.1298,0.7053,-0.9259,0.4174,-0.6406,0.4084,0.0705,0.7172,-0.9589,0.4412,-0.6184,0.4132,0.53,0.6413,-0.7997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.56,run,-0.11,3.32,-0.63,-0.48,-0.47,0.0,0.0,0.0,0.111,6.42,-13.27,31.2,4.04,13.71,-13.8,14.68,-60.29,86.57,2.55,14.33,-16.52,15.38,-58.97,84.29,18.46,10.55,-3.6,6.4,-8.86,25.93,6.27,14.53,-14.34,13.92,-58.08,93.79,1.14,14.84,-16.76,15.54,-58.44,89.92,18.44,9.88,-0.51,0.1829,0.3033,-0.5064,0.1791,0.7187,-0.9335,0.3977,-0.6015,0.4114,0.0324,0.7243,-0.9619,0.4441,-0.6081,0.42,0.5267,0.6341,-0.7707,0.006,0.013,0.013,0.013,0.0,0.013,0.006,0.006,0.026,0.026,0.0,0.013,0.006,0.0,0.006,0.0,0.013,0.006,0.1089,-0.2577,0.563,0.0583,0.2316,-0.2378,0.2562,-1.063,1.4788,0.0445,0.2439,-0.2899,0.2684,-1.0308,1.445,0.3221,0.1779,-0.0782,0.0293,0.2671,-0.3018,0.1631,0.0952,-0.149,-0.0362,0.1205,0.3104,-0.1434,0.0719,-0.0819,0.0273,0.0266,0.3126,0.0111,0.0012,0.1829,-0.0129,0.0006,0.0068,0.0098,-0.0133,0.1797,0.2661,-0.475,0.1503,0.7112,-0.9279,0.411,-0.6236,0.411,0.0536,0.7209,-0.9603,0.4418,-0.6122,0.4161,0.5285,0.639,-0.7858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.6,run,-0.12,3.32,-0.2,0.0,2.19,0.0,0.0,0.0,0.111,5.98,-12.13,29.79,4.66,14.15,-14.06,14.33,-59.5,88.07,1.85,14.68,-16.52,15.38,-58.62,85.78,18.46,10.28,-2.81,6.51,-7.36,24.43,6.87,14.6,-14.53,13.74,-57.09,95.29,0.73,14.93,-16.88,15.56,-58.04,91.42,18.37,9.56,0.48,0.1859,0.3243,-0.5262,0.1964,0.7201,-0.9356,0.3927,-0.5834,0.412,0.0209,0.7261,-0.9633,0.4447,-0.6008,0.4225,0.5248,0.6283,-0.759,0.006,0.013,0.013,0.013,0.0,0.013,0.006,0.006,0.026,0.026,0.0,0.013,0.006,0.0,0.006,0.0,0.013,0.006,0.112,-0.2378,0.5415,0.0675,0.2332,-0.2439,0.2546,-1.0554,1.5018,0.043,0.2439,-0.2915,0.27,-1.0308,1.4696,0.3221,0.1779,-0.066,0.0318,0.2608,-0.2908,0.1483,0.0723,-0.127,-0.031,0.1127,0.3024,-0.106,0.0504,-0.063,0.0248,0.0186,0.3097,0.0077,0.0008,0.1735,-0.0139,-0.0003,-0.0109,-0.0085,-0.0082,0.1829,0.3033,-0.5064,0.1791,0.7187,-0.9335,0.3977,-0.6015,0.4114,0.0324,0.7243,-0.9619,0.4441,-0.6081,0.42,0.5267,0.6341,-0.7707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.64,run,-0.11,3.32,0.16,0.16,-0.75,0.0,0.0,0.0,0.111,6.5,-10.9,28.48,5.36,14.41,-14.33,13.97,-58.62,89.56,1.14,14.77,-16.88,15.38,-58.45,87.19,18.46,10.11,-1.85,6.59,-5.95,22.93,7.49,14.87,-14.57,13.48,-56.03,96.79,0.28,15.06,-16.94,15.55,-57.65,92.92,18.23,9.29,1.38,0.1882,0.3463,-0.5483,0.2139,0.7249,-0.9361,0.385,-0.5642,0.4106,0.008,0.7283,-0.9639,0.4443,-0.5937,0.4241,0.521,0.6234,-0.7485,0.006,0.013,0.013,0.013,0.0,0.013,0.006,0.006,0.026,0.026,0.0,0.013,0.006,0.0,0.006,0.0,0.013,0.006,0.1043,-0.2178,0.517,0.0782,0.2408,-0.2485,0.2485,-1.0416,1.5278,0.0307,0.25,-0.2915,0.27,-1.0247,1.4956,0.3221,0.1733,-0.0522,-0.0057,0.2554,-0.2932,0.143,0.0786,-0.1057,-0.0442,0.1294,0.307,-0.1191,0.0577,-0.0441,0.0173,0.0355,0.3121,0.0054,-0.0162,0.1719,-0.015,-0.0006,-0.0035,0.0001,0.0381,0.1859,0.3243,-0.5262,0.1964,0.7201,-0.9356,0.3927,-0.5834,0.412,0.0209,0.7261,-0.9633,0.4447,-0.6008,0.4225,0.5248,0.6283,-0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.68,run,-0.12,3.32,-0.25,-0.23,-0.17,0.0,0.0,0.0,0.111,6.68,-9.58,27.16,6.15,14.59,-14.33,13.8,-57.66,90.97,0.62,14.85,-16.79,15.38,-58.18,88.59,18.19,9.93,-0.79,6.64,-4.73,21.43,8.04,14.98,-14.78,13.14,-55.27,98.29,0.01,15.03,-17.0,15.57,-57.56,94.42,18.21,9.01,2.16,0.1897,0.3685,-0.5665,0.2296,0.7268,-0.9386,0.3754,-0.5503,0.4104,0.0003,0.7278,-0.9648,0.445,-0.592,0.4239,0.5203,0.6183,-0.7393,0.006,0.006,0.013,0.006,0.0,0.013,0.006,0.013,0.019,0.006,0.0,0.006,0.006,0.0,0.006,0.006,0.013,0.013,0.1135,-0.1963,0.4939,0.0905,0.2454,-0.2531,0.2424,-1.0262,1.5539,0.0184,0.2516,-0.2976,0.27,-1.0216,1.5202,0.3221,0.1703,-0.0353,0.0302,0.2587,-0.2909,0.1458,0.0722,-0.0911,-0.0537,0.1476,0.312,-0.129,0.0461,-0.0537,0.0121,0.0362,0.3098,0.0038,-0.0228,0.1831,-0.0141,-0.0008,0.0028,0.0029,-0.0131,0.1882,0.3463,-0.5483,0.2139,0.7249,-0.9361,0.385,-0.5642,0.4106,0.008,0.7283,-0.9639,0.4443,-0.5937,0.4241,0.521,0.6234,-0.7485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.72,run,-0.13,3.31,-0.37,-0.08,2.25,0.0,0.0,0.0,0.111,6.33,-8.26,25.75,6.86,14.77,-14.68,13.36,-56.6,92.29,0.18,14.94,-16.79,15.38,-57.66,90.0,18.19,9.67,0.18,6.69,-3.68,19.93,8.57,15.01,-14.67,12.82,-54.23,99.74,-0.28,14.95,-16.85,15.53,-57.2,95.92,18.07,8.61,3.05,0.191,0.3876,-0.585,0.2449,0.7275,-0.9372,0.3663,-0.5314,0.4087,-0.0081,0.7263,-0.9629,0.4438,-0.5854,0.4235,0.5162,0.611,-0.7288,0.006,0.006,0.013,0.006,0.0,0.013,0.006,0.013,0.019,0.006,0.0,0.006,0.006,0.0,0.006,0.006,0.013,0.013,0.1166,-0.1733,0.4709,0.1043,0.2485,-0.2531,0.2393,-1.0094,1.5785,0.0092,0.2531,-0.2961,0.27,-1.017,1.5447,0.3175,0.1672,-0.0169,0.0327,0.2674,-0.2899,0.1538,0.062,-0.0638,-0.0491,0.1666,0.3104,-0.1248,0.038,-0.0319,0.0085,0.0426,0.3089,-0.0146,-0.0274,0.1972,-0.0147,-0.0005,-0.0044,-0.0041,-0.003,0.1897,0.3685,-0.5665,0.2296,0.7268,-0.9386,0.3754,-0.5503,0.4104,0.0003,0.7278,-0.9648,0.445,-0.592,0.4239,0.5203,0.6183,-0.7393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.76,run,-0.11,3.32,0.06,0.22,-1.61,0.0,0.0,0.0,0.111,6.86,-6.94,24.26,7.47,14.85,-14.5,13.18,-55.72,93.78,-0.18,14.94,-16.88,15.29,-57.57,91.49,18.19,9.4,1.14,6.74,-2.69,18.43,9.07,15.1,-14.42,12.54,-53.21,99.57,-0.57,14.87,-16.64,15.49,-56.88,97.42,17.86,8.22,3.72,0.1926,0.4056,-0.6037,0.259,0.7291,-0.9343,0.3583,-0.5128,0.4067,-0.0163,0.7249,-0.9605,0.4425,-0.5796,0.4223,0.5103,0.604,-0.721,0.006,0.006,0.013,0.006,0.0,0.013,0.006,0.013,0.019,0.006,0.0,0.006,0.006,0.0,0.006,0.006,0.013,0.013,0.1104,-0.1503,0.4464,0.1166,0.2516,-0.2592,0.2316,-0.991,1.6015,0.0015,0.2546,-0.2961,0.27,-1.0078,1.5693,0.3175,0.1626,0.0,-0.0001,0.2735,-0.295,0.1537,0.0549,-0.0677,-0.0631,0.1857,0.3036,-0.1161,0.0324,-0.0223,0.0059,0.0644,0.3083,-0.0102,-0.0365,0.2013,-0.016,-0.002,-0.0064,-0.0014,0.0393,0.191,0.3876,-0.585,0.2449,0.7275,-0.9372,0.3663,-0.5314,0.4087,-0.0081,0.7263,-0.9629,0.4438,-0.5854,0.4235,0.5162,0.611,-0.7288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.8,run,-0.12,3.29,-0.06,-0.19,-0.44,0.0,0.0,0.0,0.111,6.86,-5.71,22.94,8.09,14.94,-14.5,12.83,-54.76,95.19,-0.53,14.94,-16.7,15.38,-57.04,92.9,17.84,9.05,2.11,6.68,-1.82,16.93,9.46,14.95,-14.6,12.22,-52.58,99.24,-0.69,14.61,-16.47,15.51,-56.86,98.92,17.76,7.74,4.09,0.1909,0.4214,-0.6174,0.2703,0.7263,-0.9365,0.349,-0.5014,0.4029,-0.0197,0.7202,-0.9585,0.4431,-0.5793,0.4197,0.5074,0.5953,-0.7166,0.0,0.006,0.013,0.006,0.0,0.0,0.006,0.006,0.026,0.006,0.006,0.0,0.0,0.0,0.006,0.006,0.019,0.006,0.1197,-0.1273,0.4203,0.1273,0.2531,-0.2562,0.2286,-0.9756,1.6276,-0.0046,0.2546,-0.2976,0.2684,-1.0063,1.5953,0.3175,0.158,0.0169,0.0344,0.2776,-0.3042,0.1478,0.0442,-0.0359,-0.0557,0.1874,0.3102,-0.1043,0.0227,-0.0214,-0.0016,0.0508,0.3135,-0.0072,-0.0428,0.2042,-0.0145,-0.0007,0.0011,0.0038,-0.0281,0.1926,0.4056,-0.6037,0.259,0.7291,-0.9343,0.3583,-0.5128,0.4067,-0.0163,0.7249,-0.9605,0.4425,-0.5796,0.4223,0.5103,0.604,-0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.84,run,-0.14,3.28,-0.7,-0.45,1.74,0.0,0.0,0.0,0.111,6.24,-4.39,21.45,8.61,14.94,-14.5,12.57,-53.7,96.42,-0.7,14.94,-16.61,15.38,-57.04,94.31,17.58,8.7,2.9,6.68,-1.11,15.43,9.86,14.82,-14.36,11.96,-51.7,98.96,-0.84,14.35,-16.18,15.47,-56.66,100.42,17.53,7.22,4.58,0.1908,0.4343,-0.6321,0.2816,0.7239,-0.9337,0.3418,-0.4854,0.3995,-0.024,0.7155,-0.955,0.4421,-0.5757,0.418,0.501,0.5858,-0.7108,0.0,0.006,0.013,0.006,0.0,0.0,0.006,0.006,0.026,0.006,0.006,0.0,0.0,0.0,0.006,0.006,0.019,0.006,0.1197,-0.1058,0.3973,0.1381,0.2546,-0.2562,0.2224,-0.9587,1.6521,-0.0107,0.2546,-0.2945,0.27,-0.9971,1.6199,0.3114,0.1519,0.0337,0.0241,0.2749,-0.2992,0.1437,0.0367,-0.0251,-0.062,0.1945,0.3092,-0.096,0.0159,-0.0034,0.0046,0.0701,0.3115,-0.028,-0.053,0.2062,-0.0148,-0.0034,-0.0011,-0.0034,-0.0077,0.1909,0.4214,-0.6174,0.2703,0.7263,-0.9365,0.349,-0.5014,0.4029,-0.0197,0.7202,-0.9585,0.4431,-0.5793,0.4197,0.5074,0.5953,-0.7166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.88,run,-0.13,3.26,0.12,0.03,-2.01,0.0,0.0,0.0,0.111,6.86,-3.34,20.04,9.05,14.94,-14.5,12.22,-52.91,97.56,-0.88,14.94,-16.44,15.29,-56.87,95.71,17.58,8.26,3.6,6.68,-0.43,13.93,10.21,14.69,-14.18,11.73,-50.81,98.65,-0.99,14.09,-15.69,15.4,-56.48,100.23,17.25,6.69,5.05,0.1908,0.4468,-0.6449,0.2916,0.7217,-0.9315,0.3352,-0.4693,0.3959,-0.0283,0.7107,-0.9493,0.4399,-0.5724,0.4145,0.4928,0.5761,-0.7053,0.0,0.006,0.013,0.006,0.0,0.0,0.006,0.006,0.026,0.006,0.006,0.0,0.0,0.0,0.006,0.006,0.019,0.006,0.1089,-0.0828,0.3712,0.1473,0.2546,-0.2562,0.2178,-0.9403,1.6736,-0.0138,0.2546,-0.293,0.27,-0.9971,1.6444,0.3068,0.1457,0.0476,-0.0234,0.2788,-0.3073,0.1352,0.0257,-0.0176,-0.0607,0.2052,0.297,-0.0787,0.0111,0.0033,0.0033,0.0491,0.3102,-0.0369,-0.0601,0.1961,-0.0171,-0.0043,-0.0122,-0.0079,0.0303,0.1908,0.4343,-0.6321,0.2816,0.7239,-0.9337,0.3418,-0.4854,0.3995,-0.024,0.7155,-0.955,0.4421,-0.5757,0.418,0.501,0.5858,-0.7108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.92,run,-0.1,3.25,0.26,0.38,-0.39,0.0,0.0,0.0,0.111,6.86,-2.29,18.54,9.49,14.94,-14.33,11.95,-52.03,98.35,-0.97,14.59,-15.91,15.29,-56.6,97.12,17.4,7.73,4.22,6.53,0.1,12.43,10.46,14.38,-14.29,11.48,-50.38,98.21,-0.99,13.69,-15.5,15.45,-56.53,99.94,17.11,6.09,5.07,0.1867,0.4563,-0.6546,0.2988,0.7161,-0.9328,0.3279,-0.4614,0.3908,-0.0282,0.7034,-0.947,0.4413,-0.5733,0.411,0.4888,0.5653,-0.7051,0.0,0.006,0.013,0.013,0.006,0.006,0.0,0.006,0.013,0.0,0.013,0.006,0.006,0.0,0.0,0.0,0.019,0.0,0.1197,-0.0644,0.3467,0.1549,0.2546,-0.2562,0.2117,-0.9265,1.6935,-0.0169,0.2546,-0.2899,0.2684,-0.994,1.669,0.3068,0.1381,0.0598,0.0238,0.2641,-0.3071,0.1234,0.018,-0.0123,-0.0655,0.1954,0.2826,-0.0666,0.0078,0.0138,-0.0035,0.0458,0.3091,-0.0258,-0.0708,0.1833,-0.0163,-0.0062,0.002,0.0005,-0.0351,0.1908,0.4468,-0.6449,0.2916,0.7217,-0.9315,0.3352,-0.4693,0.3959,-0.0283,0.7107,-0.9493,0.4399,-0.5724,0.4145,0.4928,0.5761,-0.7053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
