t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
2.32,run,0.44,3.26,-0.63,-0.43,-0.23,0.0,0.0,0.0,0.123,5.36,-19.34,37.0,1.32,11.78,-10.63,15.82,-63.19,79.19,5.36,13.18,-15.73,14.85,-59.5,78.31,18.37,10.2,-7.82,6.02,-14.82,31.88,3.14,12.81,-12.26,15.15,-61.66,88.94,3.77,14.0,-16.35,15.26,-59.5,85.0,18.47,10.24,-5.1,0.1719,0.1895,-0.4142,0.0897,0.6874,-0.909,0.4328,-0.6665,0.3983,0.1078,0.709,-0.9571,0.4361,-0.6273,0.4016,0.5278,0.6408,-0.8247,0.006,0.006,0.013,0.0,0.0,0.006,0.006,0.006,0.026,0.0,0.0,0.006,0.0,0.013,0.006,0.0,0.006,0.0,0.1028,-0.3666,0.6657,-0.0046,0.1979,-0.1779,0.2792,-1.1075,1.3484,0.1012,0.2209,-0.2715,0.2562,-1.0416,1.3392,0.3206,0.1749,-0.1519,0.0546,0.24,-0.2773,0.1399,0.1457,-0.2083,0.0025,0.038,0.306,-0.1351,0.111,-0.1509,0.0468,-0.035,0.3157,0.0334,0.0018,0.1473,-0.0003,-0.0585,0.0184,0.0131,-0.0183,0.1684,0.1611,-0.3889,0.0655,0.6794,-0.9018,0.4407,-0.6807,0.3957,0.1286,0.703,-0.9535,0.433,-0.6321,0.3962,0.5264,0.642,-0.8372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.36,run,0.46,3.27,0.56,0.65,0.12,0.0,0.0,0.0,0.123,5.98,-18.19,35.77,1.32,12.13,-11.43,15.73,-62.58,80.6,4.57,13.54,-16.17,15.12,-59.5,79.72,18.37,10.2,-7.03,6.15,-13.44,30.38,3.79,13.16,-12.87,15.06,-61.01,90.44,3.12,14.3,-16.68,15.37,-59.31,86.5,18.49,10.19,-4.27,0.1758,0.2102,-0.4321,0.1081,0.6938,-0.9161,0.4302,-0.6547,0.4028,0.089,0.7145,-0.961,0.439,-0.6238,0.4052,0.5283,0.6398,-0.8149,0.006,0.006,0.013,0.0,0.0,0.006,0.006,0.006,0.026,0.0,0.0,0.006,0.0,0.013,0.006,0.0,0.006,0.0,0.0905,-0.3482,0.6427,0.0199,0.2056,-0.1887,0.2792,-1.106,1.3744,0.0936,0.224,-0.2761,0.2562,-1.0416,1.3622,0.3206,0.1749,-0.1411,-0.0074,0.2364,-0.2797,0.1891,0.1305,-0.1857,0.0018,0.0323,0.3111,-0.1231,0.0891,-0.1227,0.0328,-0.0245,0.3065,0.0234,0.0012,0.143,-0.0038,-0.0605,-0.011,-0.0075,-0.004,0.1719,0.1895,-0.4142,0.0897,0.6874,-0.909,0.4328,-0.6665,0.3983,0.1078,0.709,-0.9571,0.4361,-0.6273,0.4016,0.5278,0.6408,-0.8247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.4,run,0.46,3.31,0.5,0.43,-0.02,0.0,0.0,0.0,0.123,6.33,-16.79,34.37,2.02,12.66,-12.13,15.29,-61.79,82.0,3.87,13.97,-16.52,15.29,-59.15,81.12,18.37,10.2,-6.15,6.26,-11.99,28.88,4.52,13.47,-13.1,14.81,-60.08,91.94,2.6,14.53,-16.9,15.41,-58.96,88.0,18.49,10.08,-3.16,0.179,0.2366,-0.455,0.1293,0.6994,-0.9188,0.4233,-0.6378,0.4033,0.0742,0.7187,-0.9635,0.4404,-0.6175,0.4107,0.5283,0.6378,-0.8019,0.0,0.006,0.013,0.006,0.006,0.0,0.006,0.0,0.026,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.013,0.1012,-0.3283,0.6213,0.0199,0.2117,-0.2025,0.2777,-1.0953,1.399,0.0798,0.2301,-0.2838,0.2608,-1.0416,1.3867,0.3206,0.1749,-0.1273,0.0351,0.2404,-0.2764,0.1324,0.1144,-0.1818,-0.0045,0.0629,0.3099,-0.138,0.0854,-0.1147,0.0402,-0.0171,0.3067,0.0164,0.0009,0.152,-0.002,-0.0593,0.0097,0.0113,0.002,0.1758,0.2102,-0.4321,0.1081,0.6938,-0.9161,0.4302,-0.6547,0.4028,0.089,0.7145,-0.961,0.439,-0.6238,0.4052,0.5283,0.6398,-0.8149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.44,run,0.41,3.24,-0.69,-0.55,-1.75,0.0,0.0,0.0,0.123,5.8,-15.56,32.96,3.34,13.01,-12.74,15.03,-60.91,83.41,3.08,14.24,-16.79,15.21,-59.06,82.62,18.37,10.2,-5.19,6.37,-10.49,27.38,5.32,13.84,-13.44,14.49,-59.15,93.44,2.0,14.72,-17.15,15.47,-58.68,89.5,18.49,9.9,-2.01,0.1821,0.2642,-0.4798,0.1519,0.7062,-0.9228,0.414,-0.621,0.4056,0.0571,0.7222,-0.9664,0.442,-0.6123,0.4153,0.5283,0.6345,-0.7883,0.0,0.006,0.013,0.006,0.006,0.0,0.006,0.0,0.026,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.013,0.1074,-0.3037,0.5967,0.0322,0.2209,-0.2148,0.27,-1.0815,1.4235,0.0675,0.2378,-0.2899,0.2638,-1.0354,1.4113,0.3206,0.1749,-0.112,0.0477,0.2606,-0.2858,0.1389,0.1147,-0.1735,-0.032,0.096,0.3093,-0.1428,0.0887,-0.1034,0.0397,0.0111,0.3071,0.0115,0.0006,0.1641,-0.0027,-0.0557,0.0088,0.0075,-0.0004,0.179,0.2366,-0.455,0.1293,0.6994,-0.9188,0.4233,-0.6378,0.4033,0.0742,0.7187,-0.9635,0.4404,-0.6175,0.4107,0.5283,0.6378,-0.8019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.48,run,0.42,3.26,-0.11,0.04,1.56,0.0,0.0,0.0,0.123,6.33,-14.33,31.55,3.52,13.36,-13.1,15.03,-60.29,84.81,2.64,14.5,-16.88,15.29,-58.89,84.11,18.37,10.2,-4.22,6.52,-9.05,25.88,6.01,14.16,-13.72,14.23,-58.37,94.94,1.41,14.93,-17.32,15.52,-58.58,91.0,18.46,9.76,-0.99,0.1864,0.29,-0.5003,0.1718,0.7121,-0.9262,0.4065,-0.6067,0.4093,0.0401,0.7259,-0.9685,0.4435,-0.6105,0.4159,0.5275,0.632,-0.7763,0.0,0.006,0.013,0.006,0.006,0.0,0.006,0.0,0.026,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.013,0.0982,-0.2823,0.5722,0.0552,0.227,-0.2255,0.2654,-1.0661,1.4481,0.0537,0.2424,-0.2945,0.2623,-1.0339,1.4373,0.3206,0.1749,-0.0951,0.0001,0.26,-0.2888,0.1803,0.1025,-0.1602,-0.039,0.1226,0.3052,-0.1498,0.0787,-0.089,0.0223,0.0133,0.3091,0.008,0.0004,0.1758,-0.0069,-0.0617,-0.0121,-0.0095,-0.0305,0.1821,0.2642,-0.4798,0.1519,0.7062,-0.9228,0.414,-0.621,0.4056,0.0571,0.7222,-0.9664,0.442,-0.6123,0.4153,0.5283,0.6345,-0.7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.52,run,0.42,3.25,0.03,-0.34,-2.32,0.0,0.0,0.0,0.123,6.5,-12.83,30.15,4.57,13.71,-13.54,14.59,-59.5,86.22,2.02,14.68,-17.23,15.38,-58.54,85.52,18.37,10.11,-3.25,6.6,-7.72,24.38,6.73,14.37,-13.66,13.96,-57.04,96.44,0.95,15.09,-17.35,15.49,-57.85,92.5,18.34,9.39,0.22,0.1886,0.3141,-0.5254,0.1922,0.7158,-0.9255,0.399,-0.5826,0.4067,0.0271,0.729,-0.9689,0.4425,-0.5972,0.4212,0.5239,0.6252,-0.7621,0.0,0.0,0.013,0.013,0.0,0.006,0.006,0.0,0.026,0.006,0.0,0.0,0.0,0.006,0.0,0.0,0.006,0.013,0.1074,-0.2608,0.5476,0.0583,0.2332,-0.2316,0.2654,-1.0554,1.4726,0.046,0.247,-0.2961,0.2638,-1.0308,1.4634,0.3206,0.1749,-0.0782,0.0342,0.2617,-0.2932,0.1376,0.0945,-0.1349,-0.0273,0.1257,0.3047,-0.1333,0.0722,-0.068,0.0213,0.0207,0.3131,0.0056,0.0003,0.1857,-0.0061,-0.0604,-0.002,0.0007,0.0272,0.1864,0.29,-0.5003,0.1718,0.7121,-0.9262,0.4065,-0.6067,0.4093,0.0401,0.7259,-0.9685,0.4435,-0.6105,0.4159,0.5275,0.632,-0.7763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.56,run,0.43,3.24,-0.08,0.17,2.45,0.0,0.0,0.0,0.123,6.33,-11.25,28.48,5.36,14.15,-13.45,14.24,-58.36,87.89,1.23,15.03,-17.14,15.38,-58.18,87.19,18.37,9.84,-2.02,6.68,-6.39,22.88,7.36,14.58,-14.08,13.62,-56.37,97.94,0.55,15.12,-17.57,15.55,-57.89,94.0,18.34,9.18,0.96,0.1909,0.3384,-0.5455,0.2101,0.7197,-0.9303,0.3891,-0.5703,0.4081,0.0156,0.7295,-0.9714,0.4443,-0.598,0.4208,0.524,0.6214,-0.7534,0.0,0.0,0.013,0.013,0.0,0.006,0.006,0.0,0.026,0.006,0.0,0.0,0.0,0.006,0.0,0.0,0.006,0.013,0.1104,-0.2347,0.5231,0.0767,0.2393,-0.2393,0.2577,-1.0416,1.4972,0.0353,0.25,-0.3022,0.2654,-1.0247,1.488,0.3206,0.1733,-0.0614,0.0355,0.2808,-0.2971,0.1653,0.0891,-0.1232,-0.0479,0.1397,0.3052,-0.1335,0.062,-0.0706,0.0206,0.0375,0.3111,0.0039,-0.0055,0.1932,-0.0055,-0.0614,0.0005,-0.0059,-0.0405,0.1886,0.3141,-0.5254,0.1922,0.7158,-0.9255,0.399,-0.5826,0.4067,0.0271,0.729,-0.9689,0.4425,-0.5972,0.4212,0.5239,0.6252,-0.7621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.6,run,0.42,3.23,-0.44,-0.52,-1.42,0.0,0.0,0.0,0.123,6.59,-9.93,27.07,6.06,14.15,-13.71,14.06,-57.57,89.38,1.14,15.03,-17.31,15.38,-57.92,88.59,18.37,9.76,-1.05,6.75,-5.03,21.38,8.1,14.76,-13.85,13.26,-54.87,99.32,0.05,15.2,-17.42,15.48,-57.14,95.5,18.12,8.72,2.22,0.193,0.363,-0.5723,0.2315,0.7229,-0.9277,0.3788,-0.5428,0.4038,0.0015,0.731,-0.9697,0.4422,-0.5844,0.4223,0.5178,0.6132,-0.7386,0.0,0.0,0.013,0.013,0.0,0.006,0.006,0.0,0.026,0.006,0.0,0.0,0.0,0.006,0.0,0.0,0.006,0.013,0.1074,-0.2071,0.4939,0.0905,0.247,-0.2378,0.2516,-1.0216,1.5263,0.0215,0.2562,-0.3007,0.2654,-1.0186,1.5171,0.3206,0.1687,-0.0399,0.0151,0.2838,-0.3001,0.1593,0.0866,-0.0814,-0.0529,0.1608,0.3057,-0.1371,0.0628,-0.0446,0.0144,0.0456,0.3098,0.0028,-0.0184,0.2031,-0.005,-0.062,-0.0013,0.003,0.0427,0.1909,0.3384,-0.5455,0.2101,0.7197,-0.9303,0.3891,-0.5703,0.4081,0.0156,0.7295,-0.9714,0.4443,-0.598,0.4208,0.524,0.6214,-0.7534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.64,run,0.42,3.22,0.21,0.1,0.48,0.0,0.0,0.0,0.123,6.94,-8.61,25.66,6.77,14.5,-13.89,13.71,-56.6,90.79,0.35,15.03,-17.49,15.38,-57.74,90.0,18.37,9.49,-0.09,6.79,-3.94,19.88,8.61,14.75,-14.07,12.98,-54.15,99.33,-0.21,15.09,-17.4,15.51,-57.13,97.0,18.05,8.35,2.76,0.194,0.383,-0.5886,0.2459,0.7228,-0.9303,0.3709,-0.53,0.4039,-0.006,0.7288,-0.9694,0.443,-0.5843,0.421,0.5157,0.6064,-0.7322,0.006,0.006,0.013,0.013,0.0,0.006,0.006,0.013,0.026,0.013,0.0,0.0,0.0,0.0,0.013,0.006,0.013,0.013,0.112,-0.1841,0.4694,0.1028,0.247,-0.2424,0.2485,-1.0078,1.5524,0.0199,0.2562,-0.3037,0.2654,-1.014,1.5417,0.3206,0.1672,-0.023,0.0277,0.2841,-0.3012,0.1571,0.0606,-0.0741,-0.0484,0.1638,0.3108,-0.1017,0.0439,-0.0426,0.0101,0.049,0.308,0.0019,-0.0186,0.2048,-0.0061,-0.0634,-0.0077,-0.0091,-0.0247,0.193,0.363,-0.5723,0.2315,0.7229,-0.9277,0.3788,-0.5428,0.4038,0.0015,0.731,-0.9697,0.4422,-0.5844,0.4223,0.5178,0.6132,-0.7386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.68,run,0.42,3.24,-0.23,0.26,1.7,0.0,0.0,0.0,0.123,6.68,-7.29,24.26,7.47,14.68,-13.89,13.36,-55.63,92.11,-0.09,15.03,-17.31,15.38,-57.3,91.41,17.84,9.14,0.97,6.81,-2.87,18.38,9.13,14.84,-13.97,12.65,-53.06,99.04,-0.46,15.02,-17.23,15.45,-56.72,98.5,17.89,7.95,3.61,0.1947,0.4023,-0.6079,0.2608,0.7244,-0.929,0.3614,-0.5102,0.4005,-0.0131,0.7277,-0.9675,0.4414,-0.5768,0.4205,0.5111,0.599,-0.7222,0.006,0.006,0.013,0.013,0.0,0.006,0.006,0.013,0.026,0.013,0.0,0.0,0.0,0.0,0.013,0.006,0.013,0.013,0.1181,-0.1611,0.4449,0.115,0.2531,-0.2454,0.2424,-0.991,1.5769,0.0061,0.2562,-0.3068,0.2654,-1.0109,1.5662,0.3206,0.1626,-0.0061,0.0422,0.2846,-0.3023,0.1557,0.0653,-0.0633,-0.0568,0.1775,0.309,-0.1226,0.0308,-0.0412,0.0071,0.0457,0.3071,0.0013,-0.0302,0.2062,-0.0059,-0.0635,0.0037,0.0017,0.0083,0.194,0.383,-0.5886,0.2459,0.7228,-0.9303,0.3709,-0.53,0.4039,-0.006,0.7288,-0.9694,0.443,-0.5843,0.421,0.5157,0.6064,-0.7322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.72,run,0.42,3.24,-0.02,-0.16,-1.78,0.0,0.0,0.0,0.123,6.68,-5.98,22.85,8.0,14.68,-13.8,13.1,-54.67,93.52,-0.09,15.03,-17.31,15.38,-57.22,92.9,17.84,8.79,1.85,6.83,-2.02,16.88,9.56,14.79,-13.82,12.38,-52.08,98.8,-0.65,14.79,-16.93,15.41,-56.46,100.0,17.69,7.48,4.14,0.195,0.4178,-0.6241,0.2731,0.7235,-0.9273,0.3537,-0.4924,0.3976,-0.0186,0.7235,-0.9639,0.4403,-0.572,0.4192,0.5056,0.5906,-0.716,0.006,0.006,0.013,0.013,0.0,0.006,0.006,0.013,0.026,0.013,0.0,0.0,0.0,0.0,0.013,0.006,0.013,0.013,0.1135,-0.1381,0.4203,0.1273,0.2562,-0.2454,0.2362,-0.9741,1.5999,-0.0015,0.2562,-0.3037,0.2654,-1.0032,1.5907,0.3114,0.1565,0.0123,0.0122,0.286,-0.3041,0.1552,0.0573,-0.0443,-0.0629,0.1879,0.3031,-0.1147,0.0215,-0.0173,0.005,0.0609,0.3075,-0.0337,-0.0442,0.2137,-0.0059,-0.0624,-0.004,0.0045,0.0296,0.1947,0.4023,-0.6079,0.2608,0.7244,-0.929,0.3614,-0.5102,0.4005,-0.0131,0.7277,-0.9675,0.4414,-0.5768,0.4205,0.5111,0.599,-0.7222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.76,run,0.45,3.26,0.46,0.36,0.48,0.0,0.0,0.0,0.123,7.21,-4.75,21.45,8.61,14.68,-13.8,12.74,-53.7,94.92,-0.7,15.12,-17.23,15.38,-56.69,94.31,17.84,8.44,2.72,6.78,-1.28,15.38,9.91,14.61,-14.02,12.11,-51.56,98.49,-0.78,14.5,-16.71,15.43,-56.58,100.34,17.53,6.99,4.35,0.1937,0.4313,-0.6365,0.2831,0.7202,-0.9297,0.3459,-0.4829,0.3941,-0.0223,0.7183,-0.9613,0.4408,-0.5742,0.4157,0.5009,0.5817,-0.7136,0.006,0.006,0.013,0.006,0.0,0.013,0.006,0.006,0.019,0.0,0.013,0.006,0.0,0.006,0.013,0.006,0.019,0.006,0.1135,-0.115,0.3958,0.1365,0.2562,-0.2439,0.2316,-0.9572,1.6245,-0.0015,0.2562,-0.3037,0.2654,-1.0017,1.6168,0.3114,0.1503,0.0276,0.0086,0.2864,-0.3049,0.1432,0.0401,-0.0253,-0.0612,0.1948,0.3042,-0.0803,0.0151,-0.0121,0.0035,0.0484,0.313,-0.0236,-0.054,0.2071,-0.0055,-0.0619,-0.0004,-0.0027,-0.031,0.195,0.4178,-0.6241,0.2731,0.7235,-0.9273,0.3537,-0.4924,0.3976,-0.0186,0.7235,-0.9639,0.4403,-0.572,0.4192,0.5056,0.5906,-0.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.8,run,0.44,3.26,-0.77,-0.19,0.79,0.0,0.0,0.0,0.123,6.5,-3.6,20.04,9.14,14.68,-13.89,12.48,-52.65,96.15,-0.7,15.12,-16.88,15.38,-56.51,95.71,17.49,8.0,3.43,6.71,-0.64,13.88,10.29,14.45,-13.68,11.8,-50.6,98.09,-0.88,14.23,-16.37,15.39,-56.18,100.18,17.31,6.42,4.83,0.1916,0.4429,-0.6517,0.294,0.7174,-0.9257,0.3373,-0.4655,0.3893,-0.0251,0.7132,-0.9573,0.4397,-0.5669,0.4138,0.4946,0.5713,-0.7079,0.006,0.006,0.013,0.006,0.0,0.013,0.006,0.006,0.019,0.0,0.013,0.006,0.0,0.006,0.013,0.006,0.019,0.006,0.1227,-0.0936,0.3712,0.1473,0.2562,-0.2439,0.2255,-0.9403,1.649,-0.0123,0.2577,-0.3022,0.2654,-0.9925,1.6414,0.3114,0.1442,0.043,0.0405,0.2811,-0.3055,0.1405,0.0281,-0.0177,-0.0659,0.1997,0.305,-0.0965,0.0163,-0.0027,0.0024,0.0684,0.3112,-0.0165,-0.0608,0.2026,-0.0028,-0.0607,0.008,0.0062,0.0083,0.1937,0.4313,-0.6365,0.2831,0.7202,-0.9297,0.3459,-0.4829,0.3941,-0.0223,0.7183,-0.9613,0.4408,-0.5742,0.4157,0.5009,0.5817,-0.7136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.84,run,0.46,3.29,0.68,0.57,0.38,0.0,0.0,0.0,0.123,6.68,-2.55,18.54,9.49,14.68,-13.89,12.13,-51.94,97.12,-0.79,14.77,-16.61,15.38,-56.6,97.12,17.31,7.56,3.96,6.68,-0.04,12.38,10.59,14.27,-13.65,11.6,-49.92,97.82,-1.02,13.89,-15.92,15.35,-56.21,99.84,17.03,5.86,5.03,0.1909,0.4538,-0.6626,0.3026,0.714,-0.9252,0.3315,-0.4532,0.3861,-0.029,0.7071,-0.952,0.4387,-0.5674,0.4099,0.4866,0.5611,-0.7056,0.006,0.006,0.013,0.006,0.0,0.013,0.006,0.006,0.019,0.0,0.013,0.006,0.0,0.006,0.013,0.006,0.019,0.006,0.1104,-0.0736,0.3467,0.1565,0.2562,-0.2454,0.2209,-0.9219,1.6705,-0.0123,0.2577,-0.2961,0.2654,-0.9894,1.6659,0.3053,0.1365,0.0552,-0.0177,0.2716,-0.3059,0.1329,0.0196,-0.0181,-0.0634,0.2088,0.2941,-0.0676,0.0114,0.0211,0.0017,0.0594,0.3099,-0.0346,-0.0713,0.1878,-0.0037,-0.0605,-0.0134,-0.0034,0.0138,0.1916,0.4429,-0.6517,0.294,0.7174,-0.9257,0.3373,-0.4655,0.3893,-0.0251,0.7132,-0.9573,0.4397,-0.5669,0.4138,0.4946,0.5713,-0.7079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.88,run,0.45,3.3,-0.02,-0.06,-0.83,0.0,0.0,0.0,0.123,7.03,-1.58,17.23,9.93,14.68,-13.62,11.87,-51.06,97.82,-1.05,14.5,-16.26,15.38,-56.34,98.35,17.23,7.03,4.48,6.56,0.39,10.88,10.8,13.97,-13.7,11.39,-49.32,97.23,-0.99,13.46,-15.53,15.34,-56.15,99.51,16.82,5.26,5.05,0.1876,0.4616,-0.6718,0.3087,0.7085,-0.9259,0.3255,-0.4421,0.3792,-0.0284,0.6993,-0.9474,0.4383,-0.5663,0.406,0.4807,0.5502,-0.7053,0.0,0.0,0.013,0.006,0.019,0.0,0.006,0.0,0.006,0.0,0.013,0.0,0.0,0.0,0.006,0.006,0.019,0.0,0.1135,-0.0552,0.3206,0.1626,0.2562,-0.2454,0.2148,-0.9097,1.6874,-0.0138,0.2516,-0.2915,0.2654,-0.991,1.6904,0.3022,0.1289,0.0644,-0.0009,0.259,-0.3118,0.116,0.0138,-0.0127,-0.0674,0.1921,0.269,-0.053,-0.015,0.032,0.0012,0.0358,0.3089,-0.0357,-0.0787,0.1659,-0.0025,-0.0574,0.0119,0.0099,0.0067,0.1909,0.4538,-0.6626,0.3026,0.714,-0.9252,0.3315,-0.4532,0.3861,-0.029,0.7071,-0.952,0.4387,-0.5674,0.4099,0.4866,0.5611,-0.7056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.92,run,0.42,3.26,-0.76,-0.45,0.88,0.0,0.0,0.0,0.123,6.15,-0.79,15.82,10.28,14.68,-13.62,11.6,-50.27,98.09,-0.97,14.15,-15.82,15.38,-56.25,99.23,16.79,6.5,4.75,6.42,0.81,9.38,11.03,13.59,-13.7,11.19,-48.77,96.7,-1.01,13.09,-15.18,15.39,-56.06,99.17,16.65,4.63,5.24,0.1835,0.4693,-0.6804,0.3152,0.7016,-0.9259,0.3196,-0.4321,0.373,-0.0289,0.6925,-0.9433,0.4397,-0.5647,0.402,0.4756,0.5387,-0.7031,0.0,0.0,0.013,0.006,0.019,0.0,0.006,0.0,0.006,0.0,0.013,0.0,0.0,0.0,0.006,0.006,0.019,0.0,0.1197,-0.0383,0.2976,0.1703,0.2562,-0.2408,0.2102,-0.8943,1.6997,-0.0184,0.247,-0.2853,0.2654,-0.9863,1.7119,0.3007,0.1197,0.0736,0.0224,0.2447,-0.3047,0.11,0.0096,0.0084,-0.0644,0.1921,0.2344,-0.0544,-0.0278,0.0455,0.0008,0.0424,0.2968,-0.0308,-0.0896,0.1507,-0.0029,-0.0571,-0.0004,-0.001,-0.0145,0.1876,0.4616,-0.6718,0.3087,0.7085,-0.9259,0.3255,-0.4421,0.3792,-0.0284,0.6993,-0.9474,0.4383,-0.5663,0.406,0.4807,0.5502,-0.7053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.96,run,0.47,3.31,1.27,0.81,-1.01,0.0,0.0,0.0,0.123,6.5,-0.09,14.41,10.55,14.5,-13.62,11.43,-49.57,98.09,-0.97,13.8,-15.47,15.38,-56.16,99.76,16.7,5.98,4.92,6.38,1.08,7.88,11.2,13.34,-13.6,11.09,-48.13,96.23,-1.07,12.78,-14.69,15.36,-56.02,98.76,16.35,4.04,5.37,0.1822,0.4741,-0.6872,0.32,0.697,-0.9247,0.3168,-0.4206,0.3674,-0.0306,0.6868,-0.9376,0.4389,-0.564,0.3972,0.4671,0.528,-0.7015,0.0,0.0,0.013,0.006,0.019,0.0,0.006,0.0,0.006,0.0,0.013,0.0,0.0,0.0,0.006,0.006,0.019,0.0,0.1043,-0.0245,0.273,0.1764,0.2562,-0.2408,0.2056,-0.8805,1.7043,-0.0169,0.2408,-0.2777,0.2654,-0.9848,1.7273,0.293,0.1104,0.0782,-0.0418,0.223,-0.3053,0.1,0.0067,0.0059,-0.0623,0.1862,0.1813,-0.0323,-0.0424,0.0606,0.0006,0.0354,0.2653,-0.0503,-0.0972,0.1228,-0.0054,-0.0607,-0.0133,-0.0079,0.0154,0.1835,0.4693,-0.6804,0.3152,0.7016,-0.9259,0.3196,-0.4321,0.373,-0.0289,0.6925,-0.9433,0.4397,-0.5647,0.402,0.4756,0.5387,-0.7031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,run,0.44,3.27,-0.42,-0.39,-0.95,0.0,0.0,0.0,0.123,6.5,0.53,12.92,10.72,14.06,-13.62,11.25,-48.87,98.0,-0.97,13.45,-14.94,15.38,-56.16,100.11,16.35,5.36,5.1,6.2,1.16,6.38,11.21,12.92,-13.6,10.9,-47.79,95.44,-0.96,12.35,-14.37,15.38,-55.94,98.25,16.21,3.54,5.13,0.1772,0.4757,-0.691,0.3204,0.6895,-0.9247,0.3113,-0.4143,0.3581,-0.0275,0.6791,-0.9338,0.4395,-0.5625,0.3911,0.4633,0.5188,-0.7044,0.006,0.0,0.013,0.013,0.013,0.0,0.006,0.006,0.006,0.0,0.013,0.006,0.0,0.013,0.006,0.006,0.019,0.0,0.1104,-0.0123,0.2485,0.181,0.2531,-0.2408,0.2025,-0.8682,1.7043,-0.0169,0.2347,-0.2715,0.2654,-0.9833,1.7365,0.2915,0.1012,0.0813,-0.0062,0.2021,-0.3057,0.0873,-0.0068,0.0041,-0.0552,0.1764,0.1269,-0.0226,-0.0527,0.0654,0.0004,0.0305,0.2202,-0.0409,-0.1026,0.0974,-0.0012,-0.0561,0.0221,0.0142,-0.0175,0.1822,0.4741,-0.6872,0.32,0.697,-0.9247,0.3168,-0.4206,0.3674,-0.0306,0.6868,-0.9376,0.4389,-0.564,0.3972,0.4671,0.528,-0.7015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
