t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
1.92,run,-1.3,3.44,0.1,0.03,-1.74,0.0,0.0,0.0,0.117,3.96,-30.67,50.54,-6.33,3.87,0.79,15.47,-60.82,63.19,10.9,7.12,-6.33,11.95,-55.81,61.08,16.7,10.02,-14.24,4.18,-28.49,47.93,-5.06,6.37,-2.12,15.96,-64.38,70.95,10.81,8.79,-9.53,12.54,-57.92,67.4,17.05,10.21,-13.37,0.1194,-0.0635,-0.2008,-0.1445,0.5704,-0.7896,0.456,-0.7161,0.3013,0.3087,0.6144,-0.8768,0.3584,-0.5986,0.2574,0.4872,0.6402,-0.922,0.019,0.006,0.006,0.0,0.0,0.006,0.013,0.019,0.019,0.0,0.0,0.019,0.006,0.052,0.013,0.0,0.0,0.006,0.0522,-0.5599,0.8974,-0.1166,0.0476,0.0337,0.2669,-1.0339,1.0646,0.2132,0.0966,-0.089,0.2025,-0.9603,1.037,0.2915,0.1657,-0.2608,0.0473,0.1023,-0.0749,0.0642,0.2423,-0.2072,0.0377,-0.3169,0.3041,0.0065,0.1967,-0.2744,0.0887,-0.2295,0.3174,0.0152,0.0224,0.0479,-0.0337,-0.0633,-0.0005,-0.0015,0.0098,0.1117,-0.0786,-0.1893,-0.1611,0.5554,-0.7764,0.4511,-0.7121,0.2879,0.3222,0.6015,-0.8648,0.3495,-0.5889,0.2372,0.4833,0.638,-0.9277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.96,run,-1.22,3.44,1.18,0.24,-2.15,0.0,0.0,0.0,0.117,4.13,-29.88,49.75,-5.89,4.66,-0.18,15.47,-62.14,64.6,10.9,7.73,-7.29,12.13,-56.43,62.4,16.88,10.02,-14.06,4.43,-27.3,46.54,-4.38,7.24,-3.47,15.99,-64.64,72.45,10.34,9.47,-10.67,12.97,-58.56,68.9,17.27,10.16,-12.76,0.1265,-0.0419,-0.2171,-0.1251,0.5861,-0.8056,0.4568,-0.7208,0.321,0.2955,0.6267,-0.8903,0.3705,-0.6102,0.2825,0.4934,0.6393,-0.9148,0.019,0.006,0.006,0.0,0.0,0.006,0.013,0.019,0.019,0.0,0.0,0.019,0.006,0.052,0.013,0.0,0.0,0.006,0.0675,-0.5446,0.879,-0.1058,0.069,0.0107,0.2669,-1.063,1.0953,0.204,0.1135,-0.115,0.2102,-0.9771,1.0661,0.2915,0.1657,-0.2531,0.0815,0.1199,-0.1105,0.0788,0.2373,-0.2176,0.0264,-0.3137,0.3096,-0.0245,0.1909,-0.2743,0.0863,-0.2138,0.3141,0.0106,0.0157,0.0577,-0.0341,-0.0616,0.0017,0.0005,-0.0303,0.1194,-0.0635,-0.2008,-0.1445,0.5704,-0.7896,0.456,-0.7161,0.3013,0.3087,0.6144,-0.8768,0.3584,-0.5986,0.2574,0.4872,0.6402,-0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,run,-1.27,3.41,-1.36,-0.71,0.41,0.0,0.0,0.0,0.117,3.96,-29.18,48.87,-5.45,5.54,-1.23,15.64,-63.11,66.09,10.37,8.44,-8.53,12.57,-57.3,63.9,17.14,10.02,-13.62,4.62,-26.46,45.41,-3.82,7.88,-4.59,16.06,-64.8,73.95,9.92,9.98,-11.45,13.32,-59.03,70.4,17.39,10.23,-12.41,0.1319,-0.0266,-0.2305,-0.1091,0.5979,-0.8188,0.4589,-0.7237,0.3333,0.2834,0.636,-0.8995,0.3806,-0.6187,0.2992,0.4969,0.6405,-0.9107,0.0,0.013,0.006,0.013,0.0,0.019,0.006,0.013,0.026,0.0,0.0,0.019,0.0,0.039,0.013,0.006,0.006,0.006,0.0706,-0.5308,0.8652,-0.0982,0.0828,-0.0061,0.2669,-1.0861,1.1198,0.204,0.1243,-0.1319,0.2132,-0.9879,1.0891,0.2945,0.1657,-0.25,0.0684,0.1352,-0.1286,0.0836,0.2174,-0.2149,0.0185,-0.305,0.3078,-0.0172,0.1735,-0.2546,0.0718,-0.1895,0.3053,0.0188,0.011,0.0518,-0.0275,-0.0617,0.0207,0.0042,-0.0375,0.1265,-0.0419,-0.2171,-0.1251,0.5861,-0.8056,0.4568,-0.7208,0.321,0.2955,0.6267,-0.8903,0.3705,-0.6102,0.2825,0.4934,0.6393,-0.9148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.04,run,-1.23,3.45,0.63,0.57,-1.42,0.0,0.0,0.0,0.117,4.83,-28.21,47.72,-4.83,6.42,-2.46,15.82,-63.9,67.41,10.02,9.14,-9.58,13.01,-58.01,65.39,17.23,10.02,-13.1,4.86,-25.48,44.33,-3.25,8.5,-5.44,16.16,-64.74,75.45,9.35,10.62,-12.18,13.56,-59.14,71.9,17.54,10.26,-11.69,0.1387,-0.0087,-0.2432,-0.0929,0.6091,-0.8287,0.4618,-0.7225,0.3451,0.2671,0.6476,-0.9079,0.3873,-0.6207,0.3165,0.5012,0.6411,-0.9023,0.0,0.013,0.006,0.013,0.0,0.019,0.006,0.013,0.026,0.0,0.0,0.019,0.0,0.039,0.013,0.006,0.006,0.006,0.0675,-0.5185,0.8498,-0.0905,0.0982,-0.0245,0.27,-1.1029,1.1459,0.1948,0.1365,-0.1534,0.2209,-1.0032,1.1152,0.2991,0.1657,-0.2424,0.0364,0.1407,-0.1476,0.0874,0.2098,-0.2196,0.0245,-0.2769,0.3134,-0.0466,0.1675,-0.2589,0.0791,-0.1903,0.3117,0.0305,0.0077,0.0651,-0.0315,-0.0642,-0.0237,-0.0125,0.0072,0.1319,-0.0266,-0.2305,-0.1091,0.5979,-0.8188,0.4589,-0.7237,0.3333,0.2834,0.636,-0.8995,0.3806,-0.6187,0.2992,0.4969,0.6405,-0.9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.08,run,-1.15,3.47,1.46,0.28,-4.71,0.0,0.0,0.0,0.117,4.75,-27.33,46.76,-4.22,7.29,-3.52,15.82,-64.42,68.82,9.67,9.76,-10.55,13.36,-58.54,66.71,17.49,10.02,-12.66,4.99,-24.27,42.83,-2.55,9.22,-6.58,16.07,-64.75,76.95,8.83,11.12,-12.97,13.85,-59.52,73.4,17.73,10.25,-11.19,0.1426,0.0132,-0.2616,-0.0728,0.6221,-0.8421,0.4592,-0.7228,0.3558,0.2522,0.6568,-0.9173,0.3956,-0.6276,0.3323,0.5065,0.6409,-0.8964,0.0,0.013,0.006,0.013,0.0,0.019,0.006,0.013,0.026,0.0,0.0,0.019,0.0,0.039,0.013,0.006,0.006,0.006,0.0828,-0.5016,0.8299,-0.0798,0.1135,-0.046,0.273,-1.1167,1.1689,0.1887,0.1488,-0.1718,0.2286,-1.0155,1.1413,0.3007,0.1657,-0.2332,0.0832,0.1621,-0.1785,0.1016,0.2046,-0.2346,0.0287,-0.2458,0.3061,-0.0557,0.1635,-0.2506,0.0842,-0.1794,0.3164,0.0271,0.0054,0.0802,-0.0283,-0.0611,0.0109,0.0099,-0.0249,0.1387,-0.0087,-0.2432,-0.0929,0.6091,-0.8287,0.4618,-0.7225,0.3451,0.2671,0.6476,-0.9079,0.3873,-0.6207,0.3165,0.5012,0.6411,-0.9023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.12,run,-1.16,3.45,-0.27,-0.47,-1.23,0.0,0.0,0.0,0.117,4.92,-26.37,45.62,-3.6,8.0,-4.66,15.82,-64.6,70.22,9.05,10.46,-11.51,13.62,-58.89,68.2,17.49,10.11,-12.04,5.16,-23.19,41.56,-1.91,9.72,-7.64,16.01,-64.9,78.45,8.27,11.52,-13.55,14.16,-60.08,74.9,17.9,10.35,-10.82,0.1474,0.0329,-0.2758,-0.0546,0.6313,-0.8546,0.4575,-0.7255,0.366,0.2364,0.6641,-0.9241,0.4045,-0.6378,0.3441,0.5114,0.6426,-0.892,0.013,0.0,0.013,0.006,0.006,0.019,0.006,0.006,0.026,0.006,0.0,0.013,0.006,0.026,0.006,0.006,0.006,0.006,0.0813,-0.4863,0.813,-0.069,0.1289,-0.0644,0.273,-1.1259,1.1934,0.1825,0.1595,-0.1887,0.2347,-1.0247,1.1643,0.3053,0.1657,-0.2255,0.0526,0.1707,-0.1879,0.1112,0.2005,-0.2329,0.0201,-0.2064,0.3058,-0.0619,0.1545,-0.2384,0.0819,-0.16,0.3073,0.0361,0.0038,0.0848,-0.0218,-0.0594,0.0255,0.0049,-0.0823,0.1426,0.0132,-0.2616,-0.0728,0.6221,-0.8421,0.4592,-0.7228,0.3558,0.2522,0.6568,-0.9173,0.3956,-0.6276,0.3323,0.5065,0.6409,-0.8964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.16,run,-1.08,3.52,1.56,1.38,-4.8,0.0,0.0,0.0,0.117,5.36,-25.14,44.21,-2.9,8.88,-5.98,15.82,-64.69,71.98,8.44,11.07,-12.57,13.97,-59.41,69.96,17.84,10.2,-11.43,5.33,-22.05,40.06,-1.18,10.31,-8.27,15.99,-64.48,79.95,7.57,12.0,-14.09,14.33,-59.94,76.4,17.99,10.33,-9.83,0.1522,0.0537,-0.2941,-0.0336,0.642,-0.862,0.4567,-0.7179,0.3736,0.2162,0.6727,-0.9304,0.4094,-0.6353,0.3569,0.514,0.6424,-0.8803,0.013,0.0,0.013,0.006,0.006,0.019,0.006,0.006,0.026,0.006,0.0,0.013,0.006,0.026,0.006,0.006,0.006,0.006,0.0844,-0.4694,0.7931,-0.0583,0.1411,-0.0844,0.273,-1.129,1.218,0.1718,0.1718,-0.2056,0.2393,-1.0308,1.1904,0.3053,0.1672,-0.2148,0.0483,0.1828,-0.2063,0.1181,0.1864,-0.2379,0.0141,-0.156,0.3062,-0.0836,0.1542,-0.2302,0.0746,-0.135,0.313,0.0253,0.0084,0.0996,-0.0221,-0.0608,-0.0047,-0.0082,-0.0215,0.1474,0.0329,-0.2758,-0.0546,0.6313,-0.8546,0.4575,-0.7255,0.366,0.2364,0.6641,-0.9241,0.4045,-0.6378,0.3441,0.5114,0.6426,-0.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.2,run,-1.05,3.52,-0.11,-0.04,-1.95,0.0,0.0,0.0,0.117,5.01,-24.26,43.15,-2.29,9.4,-6.94,15.82,-64.69,73.39,8.26,11.51,-13.18,14.06,-59.68,71.37,17.84,10.2,-11.07,5.46,-20.55,38.56,-0.35,10.94,-9.52,15.81,-64.4,81.45,6.87,12.44,-14.64,14.63,-60.38,77.9,18.17,10.4,-9.28,0.1559,0.0817,-0.315,-0.0099,0.6535,-0.8767,0.4516,-0.7163,0.3823,0.1964,0.6808,-0.9369,0.4179,-0.6433,0.3689,0.5191,0.6436,-0.8738,0.013,0.0,0.013,0.006,0.006,0.019,0.006,0.006,0.026,0.006,0.0,0.013,0.006,0.026,0.006,0.006,0.006,0.006,0.092,-0.4479,0.7685,-0.046,0.1565,-0.1074,0.273,-1.1305,1.2487,0.1611,0.1825,-0.224,0.2454,-1.04,1.221,0.3114,0.1687,-0.204,0.0579,0.1955,-0.2216,0.1213,0.1787,-0.2388,0.0098,-0.114,0.3108,-0.0923,0.1417,-0.219,0.0715,-0.1234,0.3155,0.037,0.0107,0.1035,-0.0157,-0.0552,0.0272,0.0241,-0.0838,0.1522,0.0537,-0.2941,-0.0336,0.642,-0.862,0.4567,-0.7179,0.3736,0.2162,0.6727,-0.9304,0.4094,-0.6353,0.3569,0.514,0.6424,-0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.24,run,-1.07,3.5,-0.06,-0.24,-1.06,0.0,0.0,0.0,0.117,5.54,-23.29,41.92,-1.76,10.02,-7.82,15.82,-64.51,74.79,7.47,11.95,-13.89,14.41,-59.77,72.69,18.11,10.2,-10.55,5.61,-19.48,37.06,0.34,11.34,-10.16,15.82,-63.89,82.95,6.2,12.79,-15.01,14.79,-60.2,79.4,18.2,10.4,-8.4,0.1604,0.1004,-0.3327,0.0096,0.6606,-0.8843,0.4519,-0.7071,0.3879,0.177,0.6872,-0.9413,0.4226,-0.6401,0.3778,0.5201,0.6436,-0.8636,0.0,0.006,0.013,0.019,0.006,0.013,0.0,0.006,0.019,0.006,0.0,0.019,0.006,0.019,0.006,0.006,0.006,0.013,0.0859,-0.4326,0.7501,-0.0353,0.1657,-0.1243,0.273,-1.1305,1.2732,0.158,0.1902,-0.2347,0.247,-1.0446,1.2456,0.3114,0.1687,-0.1979,0.0177,0.1939,-0.2236,0.1248,0.1593,-0.23,0.0069,-0.0798,0.3088,-0.076,0.1277,-0.1932,0.0557,-0.1035,0.3122,0.0259,0.0075,0.0953,-0.0129,-0.0552,-0.002,-0.0007,-0.0341,0.1559,0.0817,-0.315,-0.0099,0.6535,-0.8767,0.4516,-0.7163,0.3823,0.1964,0.6808,-0.9369,0.4179,-0.6433,0.3689,0.5191,0.6436,-0.8738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.28,run,-1.01,3.51,0.7,0.82,-4.87,0.0,0.0,0.0,0.117,5.27,-22.15,40.69,-0.97,10.63,-8.88,15.82,-64.25,76.2,6.77,12.48,-14.5,14.59,-59.94,74.18,18.11,10.2,-9.93,5.72,-18.16,35.56,1.09,11.77,-10.78,15.68,-63.32,84.45,5.54,13.2,-15.43,14.94,-59.96,80.9,18.31,10.36,-7.48,0.1635,0.1244,-0.3542,0.0312,0.6685,-0.8915,0.4479,-0.6968,0.3915,0.1582,0.6946,-0.9463,0.4269,-0.6356,0.3868,0.523,0.6429,-0.8527,0.0,0.006,0.013,0.019,0.006,0.013,0.0,0.006,0.019,0.006,0.0,0.019,0.006,0.019,0.006,0.006,0.006,0.013,0.0951,-0.4157,0.7286,-0.0261,0.1764,-0.1396,0.273,-1.1275,1.2977,0.1442,0.1979,-0.247,0.2531,-1.0462,1.2686,0.316,0.1687,-0.1887,0.0471,0.1993,-0.2375,0.1221,0.152,-0.2188,0.0048,-0.0443,0.3087,-0.1053,0.1183,-0.1815,0.0622,-0.0782,0.3053,0.0355,0.0052,0.1014,-0.0143,-0.0565,-0.0011,-0.0042,-0.0185,0.1604,0.1004,-0.3327,0.0096,0.6606,-0.8843,0.4519,-0.7071,0.3879,0.177,0.6872,-0.9413,0.4226,-0.6401,0.3778,0.5201,0.6436,-0.8636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.32,run,-1.02,3.53,-0.14,-0.04,-1.47,0.0,0.0,0.0,0.117,5.62,-21.01,39.38,-0.35,11.16,-9.67,15.82,-63.81,77.61,6.15,12.83,-15.03,14.68,-59.94,75.59,18.19,10.2,-9.14,5.85,-16.86,34.06,1.79,12.2,-11.66,15.49,-63.09,85.95,4.91,13.47,-15.85,15.15,-60.28,82.4,18.41,10.43,-6.93,0.1671,0.1479,-0.3721,0.051,0.6763,-0.9018,0.4426,-0.6926,0.3978,0.1401,0.6995,-0.9512,0.4329,-0.6415,0.3921,0.5261,0.6442,-0.8463,0.0,0.006,0.013,0.019,0.006,0.013,0.0,0.006,0.019,0.006,0.0,0.019,0.006,0.019,0.006,0.006,0.006,0.013,0.0905,-0.3958,0.7072,-0.0123,0.1871,-0.158,0.273,-1.1229,1.3223,0.1319,0.2071,-0.2577,0.2562,-1.0492,1.2947,0.316,0.1687,-0.1779,0.0158,0.2138,-0.2462,0.1369,0.1464,-0.2217,0.0034,-0.0139,0.3075,-0.1194,0.1171,-0.167,0.0549,-0.0662,0.3108,0.0248,0.0037,0.1109,-0.0091,-0.0555,0.0123,0.0143,-0.085,0.1635,0.1244,-0.3542,0.0312,0.6685,-0.8915,0.4479,-0.6968,0.3915,0.1582,0.6946,-0.9463,0.4269,-0.6356,0.3868,0.523,0.6429,-0.8527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.36,run,-0.98,3.53,0.89,0.29,-1.91,0.0,0.0,0.0,0.117,5.98,-19.78,37.97,0.35,11.69,-10.55,15.82,-63.46,79.01,5.62,13.18,-15.47,14.77,-59.85,77.08,18.28,10.28,-8.26,5.96,-15.49,32.56,2.61,12.61,-12.05,15.33,-62.17,87.45,4.19,13.82,-16.11,15.22,-59.74,83.9,18.41,10.31,-5.65,0.1704,0.1728,-0.3963,0.0745,0.6838,-0.9065,0.4379,-0.6759,0.3995,0.1196,0.7059,-0.9543,0.4348,-0.6316,0.3995,0.526,0.6419,-0.8312,0.0,0.006,0.013,0.013,0.0,0.006,0.006,0.006,0.026,0.006,0.0,0.006,0.019,0.006,0.006,0.0,0.0,0.006,0.0966,-0.3758,0.6842,-0.0015,0.1963,-0.1718,0.273,-1.1152,1.3468,0.1212,0.2132,-0.2669,0.2577,-1.0492,1.3192,0.3175,0.1687,-0.1641,0.0341,0.2246,-0.2588,0.1361,0.137,-0.2071,0.0024,0.0191,0.3074,-0.1239,0.105,-0.1515,0.0442,-0.0463,0.3097,0.0231,0.0026,0.1295,-0.0105,-0.0542,-0.0025,-0.0007,-0.0257,0.1671,0.1479,-0.3721,0.051,0.6763,-0.9018,0.4426,-0.6926,0.3978,0.1401,0.6995,-0.9512,0.4329,-0.6415,0.3921,0.5261,0.6442,-0.8463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.4,run,-0.99,3.53,-0.93,-0.42,-0.18,0.0,0.0,0.0,0.117,5.62,-18.54,36.56,1.14,12.13,-11.34,15.73,-62.75,80.42,4.75,13.54,-15.82,15.12,-59.85,78.49,18.28,10.28,-7.47,6.07,-14.06,31.06,3.41,13.01,-12.6,15.09,-61.42,88.95,3.53,14.11,-16.49,15.32,-59.51,85.4,18.44,10.2,-4.75,0.1734,0.199,-0.4206,0.0975,0.691,-0.913,0.4312,-0.6623,0.4013,0.1009,0.7111,-0.9587,0.4377,-0.6275,0.4046,0.5269,0.6401,-0.8206,0.0,0.006,0.013,0.013,0.0,0.006,0.006,0.006,0.026,0.006,0.0,0.006,0.019,0.006,0.006,0.0,0.0,0.006,0.1028,-0.3543,0.6596,0.0107,0.2056,-0.1871,0.273,-1.1091,1.3714,0.112,0.2194,-0.2746,0.2592,-1.0477,1.3453,0.3191,0.1703,-0.1488,0.0469,0.2378,-0.2732,0.1413,0.1305,-0.2025,0.0017,0.0364,0.3073,-0.1213,0.0965,-0.1348,0.0367,-0.0267,0.3146,0.022,0.0076,0.1482,-0.0067,-0.0538,0.0156,0.0051,-0.0333,0.1704,0.1728,-0.3963,0.0745,0.6838,-0.9065,0.4379,-0.6759,0.3995,0.1196,0.7059,-0.9543,0.4348,-0.6316,0.3995,0.526,0.6419,-0.8312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.44,run,-0.98,3.51,0.02,-0.15,0.23,0.0,0.0,0.0,0.117,6.15,-17.31,35.16,1.85,12.39,-11.95,15.38,-62.4,81.83,4.13,13.8,-16.08,15.12,-59.5,79.89,18.28,10.28,-6.59,6.23,-12.58,29.56,4.18,13.39,-12.95,14.89,-60.52,90.45,2.81,14.45,-16.74,15.37,-59.15,86.9,18.45,10.16,-3.55,0.1781,0.2258,-0.4426,0.1194,0.6981,-0.9171,0.4256,-0.6459,0.4042,0.0802,0.7172,-0.9617,0.4391,-0.621,0.4088,0.5271,0.6393,-0.8065,0.0,0.006,0.013,0.013,0.0,0.006,0.006,0.006,0.026,0.006,0.0,0.006,0.019,0.006,0.006,0.0,0.0,0.006,0.0966,-0.3329,0.6351,0.0245,0.2132,-0.201,0.2715,-1.0968,1.3959,0.0966,0.2255,-0.2807,0.2654,-1.0477,1.3698,0.3191,0.1703,-0.135,0.0099,0.2468,-0.2831,0.1506,0.12,-0.1934,-0.0046,0.0714,0.307,-0.1423,0.0905,-0.1173,0.0487,-0.0187,0.3121,0.0154,0.0053,0.1554,-0.0076,-0.0544,-0.0162,-0.0073,-0.0032,0.1734,0.199,-0.4206,0.0975,0.691,-0.913,0.4312,-0.6623,0.4013,0.1009,0.7111,-0.9587,0.4377,-0.6275,0.4046,0.5269,0.6401,-0.8206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.48,run,-0.96,3.51,0.28,0.1,-1.46,0.0,0.0,0.0,0.117,6.15,-16.0,33.75,2.64,12.92,-12.57,15.12,-61.44,83.23,3.69,14.15,-16.52,15.29,-59.33,81.39,18.37,10.28,-5.62,6.31,-11.24,28.06,4.94,13.72,-13.31,14.66,-59.58,91.95,2.26,14.65,-17.05,15.44,-58.74,88.4,18.46,9.98,-2.49,0.1803,0.2502,-0.467,0.1411,0.7041,-0.9213,0.4189,-0.6287,0.4051,0.0646,0.721,-0.9653,0.441,-0.6135,0.413,0.5274,0.636,-0.794,0.006,0.006,0.006,0.019,0.0,0.006,0.0,0.006,0.033,0.013,0.0,0.013,0.006,0.0,0.006,0.0,0.0,0.013,0.1058,-0.3114,0.6105,0.0368,0.2178,-0.2117,0.2654,-1.0907,1.4205,0.0859,0.2301,-0.2853,0.2654,-1.0416,1.3944,0.3191,0.1703,-0.1197,0.0415,0.2535,-0.2904,0.1515,0.1013,-0.1757,-0.0263,0.073,0.3071,-0.1399,0.0807,-0.0994,0.0341,0.01,0.3107,0.0108,0.0037,0.1664,-0.0069,-0.0555,0.0003,-0.0026,0.004,0.1781,0.2258,-0.4426,0.1194,0.6981,-0.9171,0.4256,-0.6459,0.4042,0.0802,0.7172,-0.9617,0.4391,-0.621,0.4088,0.5271,0.6393,-0.8065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.52,run,-1.0,3.54,-0.53,0.05,-0.73,0.0,0.0,0.0,0.117,6.15,-14.77,32.43,3.43,13.27,-13.01,14.94,-60.64,84.64,2.72,14.5,-16.88,15.29,-58.97,82.79,18.37,10.28,-4.66,6.45,-9.74,26.56,5.67,14.03,-13.67,14.33,-58.79,93.45,1.69,14.82,-17.23,15.5,-58.68,89.9,18.43,9.81,-1.61,0.1842,0.2775,-0.4899,0.162,0.7097,-0.9256,0.4094,-0.6144,0.4061,0.0484,0.7241,-0.9674,0.4427,-0.6123,0.4154,0.5266,0.633,-0.7836,0.006,0.006,0.006,0.019,0.0,0.006,0.0,0.006,0.033,0.013,0.0,0.013,0.006,0.0,0.006,0.0,0.0,0.013,0.1058,-0.2884,0.586,0.0506,0.227,-0.2224,0.2608,-1.0738,1.445,0.0782,0.2362,-0.293,0.2684,-1.0385,1.4205,0.3206,0.1703,-0.1028,0.029,0.2633,-0.2949,0.1576,0.1053,-0.1631,-0.0356,0.1141,0.3066,-0.1266,0.0794,-0.0982,0.0353,0.0184,0.3148,0.0133,0.0026,0.1795,-0.0047,-0.0554,0.0048,0.0017,-0.0255,0.1803,0.2502,-0.467,0.1411,0.7041,-0.9213,0.4189,-0.6287,0.4051,0.0646,0.721,-0.9653,0.441,-0.6135,0.413,0.5274,0.636,-0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.56,run,-0.96,3.53,0.37,-0.05,-0.12,0.0,0.0,0.0,0.117,6.5,-13.45,30.94,4.13,13.62,-13.27,14.77,-59.85,86.04,2.29,14.68,-17.05,15.29,-58.71,84.2,18.37,10.2,-3.69,6.55,-8.35,25.06,6.36,14.35,-13.8,14.04,-57.77,94.95,1.15,15.02,-17.29,15.51,-58.26,91.4,18.38,9.63,-0.38,0.1871,0.3028,-0.5116,0.1816,0.7155,-0.9271,0.4011,-0.5959,0.4076,0.0329,0.7277,-0.9681,0.4431,-0.6046,0.4179,0.5252,0.6296,-0.7692,0.006,0.006,0.006,0.019,0.0,0.006,0.0,0.006,0.033,0.013,0.0,0.013,0.006,0.0,0.006,0.0,0.0,0.013,0.1058,-0.2669,0.563,0.0644,0.2332,-0.2301,0.2577,-1.06,1.4696,0.0614,0.2424,-0.2991,0.2684,-1.0324,1.445,0.3206,0.1703,-0.0859,0.0203,0.2656,-0.2935,0.1626,0.0969,-0.1432,-0.0365,0.1322,0.3075,-0.1525,0.0788,-0.092,0.0247,0.0361,0.3133,0.0093,0.0018,0.1895,-0.0085,-0.0528,-0.0092,0.0009,-0.0127,0.1842,0.2775,-0.4899,0.162,0.7097,-0.9256,0.4094,-0.6144,0.4061,0.0484,0.7241,-0.9674,0.4427,-0.6123,0.4154,0.5266,0.633,-0.7836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.6,run,-0.95,3.52,-0.35,-0.1,-1.26,0.0,0.0,0.0,0.117,6.42,-12.04,29.53,4.92,13.97,-13.8,14.41,-58.97,87.45,1.85,14.94,-17.23,15.29,-58.54,85.61,18.37,10.02,-2.64,6.63,-7.05,23.56,7.05,14.55,-13.95,13.73,-56.68,96.45,0.73,15.13,-17.42,15.51,-57.83,92.9,18.31,9.3,0.58,0.1893,0.3264,-0.5358,0.2013,0.7191,-0.9288,0.3924,-0.5761,0.4056,0.0208,0.7297,-0.9697,0.4431,-0.597,0.4204,0.5231,0.6236,-0.7579,0.006,0.006,0.019,0.013,0.006,0.0,0.006,0.0,0.019,0.006,0.0,0.006,0.006,0.006,0.006,0.0,0.013,0.013,0.112,-0.2439,0.5369,0.0767,0.2393,-0.2347,0.2546,-1.0462,1.4941,0.0537,0.2454,-0.3022,0.2684,-1.0278,1.4696,0.3206,0.1687,-0.069,0.0371,0.2716,-0.3026,0.1595,0.0907,-0.1174,-0.037,0.1439,0.3067,-0.1353,0.0666,-0.0758,0.0173,0.0424,0.3107,0.0065,-0.0044,0.1955,-0.0052,-0.0541,0.0065,-0.0009,-0.0021,0.1871,0.3028,-0.5116,0.1816,0.7155,-0.9271,0.4011,-0.5959,0.4076,0.0329,0.7277,-0.9681,0.4431,-0.6046,0.4179,0.5252,0.6296,-0.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
