t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
2.08,run,0.29,3.7,-0.64,0.16,2.8,0.0,0.0,0.0,0.078,4.57,-27.77,47.55,-5.01,7.38,-3.6,15.64,-65.04,69.43,9.93,9.58,-10.11,13.27,-58.71,66.45,17.4,10.46,-13.01,4.95,-24.52,43.46,-2.82,9.46,-6.95,15.85,-65.18,75.35,8.96,11.09,-12.68,13.8,-59.67,71.45,17.72,10.62,-11.3,0.1413,0.0087,-0.2534,-0.0807,0.6265,-0.8465,0.4527,-0.7305,0.36,0.2559,0.6561,-0.9138,0.3942,-0.6304,0.3356,0.5062,0.6476,-0.8977,0.006,0.013,0.006,0.019,0.006,0.013,0.0,0.006,0.019,0.013,0.0,0.013,0.006,0.033,0.013,0.0,0.0,0.013,0.0767,-0.5077,0.8514,-0.0951,0.1135,-0.0414,0.2684,-1.129,1.1812,0.1856,0.1473,-0.1549,0.227,-1.0216,1.1351,0.3007,0.1749,-0.2424,0.0584,0.1703,-0.1744,0.1025,0.2101,-0.2483,0.0251,-0.2093,0.2833,-0.0818,0.1728,-0.2546,0.0795,-0.1708,0.2826,0.034,0.0055,0.0837,0.0009,0.0068,-0.011,-0.0053,0.0135,0.1363,-0.011,-0.2373,-0.1004,0.6153,-0.8383,0.4514,-0.7363,0.3532,0.2745,0.6454,-0.9074,0.388,-0.632,0.3192,0.5033,0.6463,-0.9086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.12,run,0.32,3.69,0.35,-0.04,-1.27,0.0,0.0,0.0,0.078,4.92,-26.72,46.49,-3.87,8.17,-4.83,15.64,-65.3,70.84,9.49,10.2,-11.07,13.45,-59.24,67.94,17.49,10.55,-12.48,5.1,-23.32,42.0,-2.11,10.14,-7.79,15.87,-64.94,76.85,8.29,11.63,-13.21,14.02,-59.73,72.95,17.85,10.69,-10.57,0.1457,0.0305,-0.2706,-0.0604,0.6389,-0.8563,0.4533,-0.7261,0.3675,0.2369,0.666,-0.9201,0.4005,-0.6315,0.3492,0.51,0.6488,-0.8891,0.006,0.013,0.006,0.019,0.006,0.013,0.0,0.006,0.019,0.013,0.0,0.013,0.006,0.033,0.013,0.0,0.0,0.013,0.0782,-0.4909,0.8283,-0.0905,0.1289,-0.0644,0.27,-1.1367,1.2057,0.1749,0.1595,-0.1764,0.2332,-1.0308,1.1597,0.3037,0.1749,-0.2316,0.0466,0.1825,-0.2084,0.089,0.2046,-0.2601,0.0233,-0.1753,0.2904,-0.0975,0.167,-0.2588,0.0787,-0.1541,0.2899,0.0353,0.0038,0.0989,-0.0011,0.0066,-0.0112,0.0029,0.0488,0.1413,0.0087,-0.2534,-0.0807,0.6265,-0.8465,0.4527,-0.7305,0.36,0.2559,0.6561,-0.9138,0.3942,-0.6304,0.3356,0.5062,0.6476,-0.8977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.16,run,0.3,3.66,-0.47,-0.61,-0.36,0.0,0.0,0.0,0.078,5.1,-25.66,45.26,-2.99,8.96,-5.98,15.64,-65.04,72.25,8.88,10.81,-12.04,13.89,-59.41,69.35,17.75,10.55,-11.87,5.25,-22.12,40.5,-1.38,10.67,-8.96,15.76,-64.96,78.35,7.7,11.97,-13.89,14.31,-60.23,74.45,18.05,10.66,-10.09,0.1499,0.0525,-0.2887,-0.0395,0.6486,-0.8701,0.4502,-0.7266,0.379,0.2201,0.6722,-0.9281,0.4089,-0.6405,0.3607,0.5158,0.6483,-0.8834,0.0,0.013,0.013,0.006,0.006,0.013,0.006,0.0,0.019,0.0,0.0,0.006,0.0,0.033,0.006,0.006,0.0,0.006,0.0844,-0.4725,0.8099,-0.0706,0.1427,-0.0859,0.27,-1.1413,1.2303,0.1672,0.1703,-0.1933,0.2362,-1.04,1.1858,0.3053,0.1764,-0.2224,0.0556,0.1967,-0.2149,0.1371,0.195,-0.2626,0.0163,-0.14,0.2953,-0.097,0.1572,-0.2444,0.0666,-0.1424,0.3007,0.0305,0.0084,0.1037,0.0018,0.0055,0.0061,-0.0007,-0.0222,0.1457,0.0305,-0.2706,-0.0604,0.6389,-0.8563,0.4533,-0.7261,0.3675,0.2369,0.666,-0.9201,0.4005,-0.6315,0.3492,0.51,0.6488,-0.8891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.2,run,0.3,3.69,-0.11,0.45,1.9,0.0,0.0,0.0,0.078,5.1,-24.61,43.95,-2.9,9.76,-7.12,15.64,-64.95,73.65,8.17,11.34,-12.92,14.06,-59.5,70.75,17.84,10.55,-11.07,5.41,-20.8,39.0,-0.57,11.18,-9.76,15.66,-64.6,79.85,6.92,12.41,-14.34,14.53,-60.22,75.95,18.18,10.68,-9.21,0.1544,0.0764,-0.309,-0.0163,0.6578,-0.8796,0.4475,-0.72,0.3852,0.1977,0.6801,-0.9334,0.4153,-0.6404,0.3716,0.5193,0.6487,-0.873,0.0,0.013,0.013,0.006,0.006,0.013,0.006,0.0,0.019,0.0,0.0,0.006,0.0,0.033,0.006,0.006,0.0,0.006,0.0874,-0.4541,0.7885,-0.0552,0.1565,-0.1058,0.27,-1.1367,1.2548,0.1565,0.181,-0.2102,0.2439,-1.0431,1.2103,0.3099,0.1764,-0.2117,0.0504,0.2067,-0.2309,0.1534,0.1882,-0.2586,0.0114,-0.0807,0.2987,-0.1082,0.1503,-0.2343,0.0754,-0.1112,0.3025,0.0386,0.0059,0.1129,0.0006,0.0034,-0.0081,-0.0107,-0.0062,0.1499,0.0525,-0.2887,-0.0395,0.6486,-0.8701,0.4502,-0.7266,0.379,0.2201,0.6722,-0.9281,0.4089,-0.6405,0.3607,0.5158,0.6483,-0.8834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.24,run,0.32,3.72,0.55,0.44,-0.2,0.0,0.0,0.0,0.078,5.45,-23.55,42.63,-2.02,10.37,-8.09,15.64,-64.86,75.06,7.73,11.87,-13.62,14.24,-59.94,72.25,17.93,10.55,-10.46,5.51,-19.51,37.5,0.2,11.66,-10.33,15.6,-64.04,81.35,6.19,12.79,-14.57,14.71,-60.03,77.45,18.22,10.74,-8.32,0.1575,0.0998,-0.3289,0.0057,0.6666,-0.8863,0.4457,-0.7098,0.3876,0.1767,0.6872,-0.9362,0.4203,-0.637,0.3799,0.5206,0.6498,-0.8625,0.0,0.013,0.013,0.006,0.006,0.013,0.006,0.0,0.019,0.0,0.0,0.006,0.0,0.033,0.006,0.006,0.0,0.006,0.0874,-0.4357,0.7655,-0.0537,0.1703,-0.1258,0.27,-1.1351,1.2793,0.1442,0.1902,-0.2255,0.247,-1.0446,1.2349,0.3114,0.1764,-0.1979,0.0353,0.2137,-0.2479,0.1132,0.1836,-0.2558,0.008,-0.0508,0.3011,-0.1217,0.1397,-0.2216,0.0643,-0.0836,0.3038,0.0328,0.0041,0.1308,0.0004,0.0056,-0.002,0.0078,0.0331,0.1544,0.0764,-0.309,-0.0163,0.6578,-0.8796,0.4475,-0.72,0.3852,0.1977,0.6801,-0.9334,0.4153,-0.6404,0.3716,0.5193,0.6487,-0.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.28,run,0.29,3.69,-0.53,-0.52,-0.98,0.0,0.0,0.0,0.078,5.19,-22.32,41.31,-0.88,10.9,-9.05,15.64,-64.34,76.46,6.94,12.3,-14.24,14.59,-59.85,73.65,18.11,10.55,-9.76,5.6,-18.25,36.0,0.93,12.1,-11.29,15.46,-63.69,82.85,5.58,13.1,-15.05,14.9,-60.1,78.95,18.35,10.69,-7.62,0.1601,0.1227,-0.3488,0.0267,0.6745,-0.8975,0.4418,-0.7034,0.3939,0.1596,0.6927,-0.9417,0.4257,-0.6383,0.3883,0.5243,0.6488,-0.8544,0.006,0.006,0.013,0.006,0.0,0.006,0.006,0.0,0.019,0.006,0.006,0.006,0.006,0.006,0.013,0.006,0.006,0.006,0.0936,-0.4172,0.7424,-0.0383,0.181,-0.1427,0.27,-1.1336,1.3039,0.1365,0.1994,-0.2378,0.25,-1.0523,1.2609,0.3129,0.1764,-0.1871,0.0476,0.2183,-0.2594,0.1364,0.1685,-0.242,0.0056,-0.0298,0.3024,-0.1138,0.1321,-0.2009,0.0564,-0.0871,0.3099,0.0287,0.0029,0.1316,0.0018,0.0082,0.0096,0.0077,-0.0034,0.1575,0.0998,-0.3289,0.0057,0.6666,-0.8863,0.4457,-0.7098,0.3876,0.1767,0.6872,-0.9362,0.4203,-0.637,0.3799,0.5206,0.6498,-0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.32,run,0.31,3.68,-0.01,0.23,1.42,0.0,0.0,0.0,0.078,5.8,-20.92,39.64,-0.53,11.6,-10.11,15.64,-63.9,78.05,6.06,12.74,-14.85,14.77,-59.85,75.23,18.28,10.63,-8.79,5.76,-16.91,34.5,1.71,12.5,-12.01,15.31,-63.22,84.35,4.81,13.44,-15.44,15.08,-60.09,80.45,18.45,10.71,-6.76,0.1645,0.1471,-0.3689,0.0488,0.6817,-0.906,0.4375,-0.695,0.3996,0.1374,0.6988,-0.9464,0.4308,-0.6379,0.3944,0.5271,0.6493,-0.8443,0.006,0.006,0.013,0.006,0.0,0.006,0.006,0.0,0.019,0.006,0.006,0.006,0.006,0.006,0.013,0.006,0.006,0.006,0.089,-0.3958,0.7194,-0.0184,0.1902,-0.1595,0.27,-1.1244,1.3284,0.1227,0.2071,-0.2485,0.2562,-1.0508,1.2855,0.316,0.1764,-0.1749,0.016,0.2335,-0.268,0.1704,0.1526,-0.2328,0.0039,0.0137,0.3039,-0.1316,0.1213,-0.181,0.0626,-0.0552,0.3092,0.0316,0.002,0.1382,-0.0006,0.006,-0.0093,-0.0091,-0.0171,0.1601,0.1227,-0.3488,0.0267,0.6745,-0.8975,0.4418,-0.7034,0.3939,0.1596,0.6927,-0.9417,0.4257,-0.6383,0.3883,0.5243,0.6488,-0.8544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.36,run,0.3,3.69,-0.65,-0.51,-0.33,0.0,0.0,0.0,0.078,5.71,-19.78,38.41,0.26,11.95,-10.9,15.64,-63.72,79.54,5.54,13.01,-15.03,14.85,-59.85,76.73,18.28,10.63,-8.17,5.86,-15.41,33.0,2.64,12.91,-12.42,15.12,-62.21,85.85,4.04,13.81,-15.71,15.18,-59.55,81.95,18.45,10.59,-5.47,0.1673,0.1761,-0.3963,0.0754,0.6893,-0.9109,0.4319,-0.6765,0.4001,0.1155,0.7056,-0.9495,0.4338,-0.6283,0.4022,0.5272,0.6471,-0.8291,0.006,0.006,0.013,0.006,0.0,0.006,0.006,0.0,0.019,0.006,0.006,0.006,0.006,0.006,0.013,0.006,0.006,0.006,0.0997,-0.3712,0.6903,-0.0123,0.2025,-0.1779,0.27,-1.1167,1.356,0.1074,0.2148,-0.2592,0.2592,-1.0508,1.3131,0.3191,0.1779,-0.158,0.0456,0.2419,-0.2808,0.1389,0.146,-0.2218,0.0027,0.0341,0.301,-0.1412,0.1094,-0.161,0.0536,-0.0386,0.3047,0.0319,0.0063,0.1507,0.0009,0.0051,-0.0001,0.0039,0.0248,0.1645,0.1471,-0.3689,0.0488,0.6817,-0.906,0.4375,-0.695,0.3996,0.1374,0.6988,-0.9464,0.4308,-0.6379,0.3944,0.5271,0.6493,-0.8443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.4,run,0.3,3.74,0.29,0.29,-0.15,0.0,0.0,0.0,0.078,5.8,-18.72,37.0,1.14,12.39,-11.69,15.64,-63.19,80.95,4.92,13.36,-15.56,14.94,-59.77,78.13,18.37,10.63,-7.47,5.97,-14.09,31.5,3.32,13.16,-13.09,14.99,-61.62,87.35,3.45,14.01,-16.07,15.32,-59.47,83.45,18.51,10.51,-4.7,0.1705,0.1983,-0.4155,0.0949,0.6938,-0.9187,0.4283,-0.6659,0.4049,0.0986,0.7093,-0.9537,0.4378,-0.6268,0.4067,0.5287,0.6456,-0.8201,0.006,0.013,0.013,0.006,0.0,0.019,0.006,0.006,0.026,0.006,0.0,0.006,0.0,0.0,0.006,0.006,0.0,0.013,0.0982,-0.3513,0.6688,0.0015,0.2086,-0.1917,0.27,-1.1137,1.3821,0.0982,0.2194,-0.2623,0.2608,-1.0508,1.3392,0.3191,0.1779,-0.1473,0.0262,0.244,-0.277,0.1489,0.1252,-0.207,0.0019,0.0354,0.3083,-0.1333,0.0938,-0.1242,0.0433,-0.0271,0.3109,0.0223,0.0044,0.1457,-0.0001,0.0062,-0.0113,-0.0089,-0.0058,0.1673,0.1761,-0.3963,0.0754,0.6893,-0.9109,0.4319,-0.6765,0.4001,0.1155,0.7056,-0.9495,0.4338,-0.6283,0.4022,0.5272,0.6471,-0.8291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.44,run,0.32,3.76,0.11,0.2,1.39,0.0,0.0,0.0,0.078,5.98,-17.31,35.6,1.76,12.83,-12.39,15.29,-62.49,82.35,4.13,13.8,-15.91,15.21,-59.59,79.45,18.46,10.63,-6.5,6.06,-12.76,30.0,4.02,13.6,-13.64,14.76,-60.94,88.85,2.84,14.3,-16.29,15.41,-59.3,84.95,18.52,10.46,-3.84,0.1732,0.2226,-0.4365,0.1147,0.7018,-0.9252,0.4217,-0.6534,0.407,0.0812,0.7145,-0.9564,0.4403,-0.6236,0.411,0.5293,0.6448,-0.8098,0.006,0.013,0.013,0.006,0.0,0.019,0.006,0.006,0.026,0.006,0.0,0.006,0.0,0.0,0.006,0.006,0.0,0.013,0.0997,-0.3329,0.6443,0.0169,0.2163,-0.2056,0.27,-1.1045,1.4067,0.0874,0.2255,-0.2715,0.2623,-1.0492,1.3637,0.3206,0.1779,-0.135,0.0241,0.2398,-0.2859,0.1617,0.1164,-0.1966,0.0013,0.0593,0.3078,-0.1335,0.0887,-0.1214,0.036,-0.0132,0.3096,0.0214,0.0031,0.148,0.0002,0.0099,0.0051,0.0051,-0.0026,0.1705,0.1983,-0.4155,0.0949,0.6938,-0.9187,0.4283,-0.6659,0.4049,0.0986,0.7093,-0.9537,0.4378,-0.6268,0.4067,0.5287,0.6456,-0.8201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.48,run,0.27,3.72,-1.4,-1.08,-0.62,0.0,0.0,0.0,0.078,5.8,-16.08,34.19,2.64,13.1,-13.01,15.03,-61.79,83.76,3.52,13.97,-16.17,15.21,-59.5,80.95,18.46,10.63,-5.62,6.17,-11.32,28.5,4.8,13.94,-13.88,14.49,-59.97,90.35,2.22,14.53,-16.53,15.45,-58.87,86.45,18.52,10.35,-2.64,0.1764,0.2488,-0.4608,0.1372,0.708,-0.928,0.4141,-0.6357,0.4077,0.0634,0.7188,-0.9592,0.4414,-0.6158,0.4151,0.5291,0.6428,-0.7958,0.006,0.013,0.013,0.006,0.0,0.019,0.006,0.006,0.026,0.006,0.0,0.006,0.0,0.0,0.006,0.006,0.0,0.013,0.1028,-0.3083,0.6197,0.0276,0.224,-0.2178,0.2638,-1.0922,1.4312,0.0736,0.2332,-0.2777,0.2669,-1.0462,1.3867,0.3221,0.1779,-0.1181,0.0283,0.2595,-0.2918,0.1533,0.1101,-0.1835,-0.022,0.0873,0.3071,-0.145,0.0907,-0.1079,0.0424,0.0022,0.3027,0.0207,0.0022,0.1666,0.0019,0.0123,0.0019,0.0035,0.0243,0.1732,0.2226,-0.4365,0.1147,0.7018,-0.9252,0.4217,-0.6534,0.407,0.0812,0.7145,-0.9564,0.4403,-0.6236,0.411,0.5293,0.6448,-0.8098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.52,run,0.3,3.73,0.42,0.41,1.1,0.0,0.0,0.0,0.078,6.15,-14.85,32.78,3.34,13.54,-13.54,14.77,-60.91,85.17,2.72,14.33,-16.35,15.29,-59.06,82.35,18.37,10.63,-4.75,6.31,-9.97,27.0,5.47,14.15,-14.19,14.29,-59.23,91.85,1.69,14.67,-16.71,15.53,-58.77,87.95,18.52,10.18,-1.67,0.1803,0.2732,-0.4801,0.1563,0.7119,-0.9317,0.4084,-0.6224,0.4118,0.0484,0.7213,-0.9613,0.4436,-0.614,0.4175,0.529,0.6396,-0.7844,0.0,0.006,0.013,0.013,0.006,0.006,0.006,0.006,0.026,0.006,0.0,0.013,0.013,0.006,0.006,0.006,0.006,0.013,0.0997,-0.2869,0.5952,0.043,0.2286,-0.2286,0.2592,-1.0799,1.4557,0.0629,0.2362,-0.2823,0.2669,-1.0446,1.4128,0.3221,0.1779,-0.1028,0.0083,0.2626,-0.2967,0.1651,0.0944,-0.1689,-0.0327,0.1073,0.3074,-0.142,0.0751,-0.0929,0.0297,0.0073,0.3101,0.0145,0.0015,0.1744,-0.0022,0.0086,-0.0244,-0.0188,-0.0109,0.1764,0.2488,-0.4608,0.1372,0.708,-0.928,0.4141,-0.6357,0.4077,0.0634,0.7188,-0.9592,0.4414,-0.6158,0.4151,0.5291,0.6428,-0.7958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.56,run,0.3,3.73,-0.1,-0.07,-0.06,0.0,0.0,0.0,0.078,6.24,-13.45,31.38,4.13,13.89,-13.97,14.5,-60.12,86.57,2.11,14.5,-16.61,15.29,-58.89,83.76,18.46,10.63,-3.69,6.39,-8.59,25.5,6.2,14.49,-14.27,13.94,-58.1,93.35,1.19,14.84,-16.84,15.52,-58.29,89.45,18.44,9.96,-0.61,0.1826,0.2984,-0.5053,0.177,0.7179,-0.9326,0.3984,-0.6019,0.4101,0.0339,0.7244,-0.9628,0.4435,-0.6054,0.4203,0.527,0.6357,-0.7719,0.0,0.006,0.013,0.013,0.006,0.006,0.006,0.006,0.026,0.006,0.0,0.013,0.013,0.006,0.006,0.006,0.006,0.013,0.1058,-0.2654,0.5706,0.0552,0.2362,-0.2378,0.2546,-1.0646,1.4803,0.0491,0.2424,-0.2853,0.2684,-1.037,1.4373,0.3206,0.1779,-0.0874,0.0288,0.2643,-0.2997,0.1616,0.0948,-0.1527,-0.0402,0.1326,0.3072,-0.1511,0.0755,-0.0765,0.0265,0.0339,0.3091,0.0044,0.0011,0.1796,0.0004,0.0091,0.0073,0.0071,0.0192,0.1803,0.2732,-0.4801,0.1563,0.7119,-0.9317,0.4084,-0.6224,0.4118,0.0484,0.7213,-0.9613,0.4436,-0.614,0.4175,0.529,0.6396,-0.7844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.6,run,0.3,3.72,-0.01,-0.02,-0.41,0.0,0.0,0.0,0.078,6.42,-12.22,29.88,4.83,14.15,-14.24,14.41,-59.41,87.98,1.58,14.68,-16.79,15.29,-58.89,85.25,18.37,10.46,-2.81,6.48,-7.26,24.0,6.85,14.66,-14.42,13.65,-57.2,94.85,0.75,14.92,-16.91,15.55,-58.05,90.95,18.39,9.71,0.35,0.1853,0.3226,-0.5262,0.1957,0.7211,-0.9343,0.39,-0.5854,0.4106,0.0213,0.7258,-0.9637,0.4442,-0.6008,0.4213,0.5254,0.6311,-0.7606,0.0,0.006,0.013,0.013,0.006,0.006,0.006,0.006,0.026,0.006,0.0,0.013,0.013,0.006,0.006,0.006,0.006,0.013,0.1074,-0.2408,0.5461,0.069,0.2424,-0.2454,0.25,-1.0508,1.5048,0.0383,0.2454,-0.2899,0.2684,-1.0339,1.4619,0.3221,0.1779,-0.069,0.0259,0.2769,-0.3016,0.1648,0.0894,-0.1356,-0.0453,0.1445,0.3069,-0.146,0.0644,-0.0708,0.0186,0.0352,0.3082,0.0088,0.0007,0.1946,-0.0001,0.009,-0.0017,-0.0013,-0.001,0.1826,0.2984,-0.5053,0.177,0.7179,-0.9326,0.3984,-0.6019,0.4101,0.0339,0.7244,-0.9628,0.4435,-0.6054,0.4203,0.527,0.6357,-0.7719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.64,run,0.33,3.74,0.62,0.33,0.1,0.0,0.0,0.0,0.078,6.42,-10.72,28.56,5.54,14.41,-14.24,13.97,-58.45,89.38,0.97,14.85,-16.79,15.29,-58.18,86.66,18.37,10.2,-1.76,6.55,-6.05,22.5,7.43,14.83,-14.65,13.39,-56.26,96.35,0.38,14.98,-16.96,15.55,-57.76,92.45,18.31,9.4,1.26,0.1872,0.3445,-0.5459,0.2123,0.7241,-0.9371,0.3824,-0.5683,0.4104,0.0109,0.727,-0.9643,0.4442,-0.5957,0.4229,0.5231,0.6255,-0.7499,0.006,0.006,0.013,0.006,0.0,0.013,0.006,0.006,0.026,0.006,0.0,0.0,0.013,0.006,0.006,0.0,0.013,0.006,0.1104,-0.2194,0.52,0.0813,0.247,-0.25,0.2485,-1.0385,1.5294,0.0291,0.2485,-0.293,0.2684,-1.0339,1.488,0.3206,0.1749,-0.0537,0.0297,0.2745,-0.3092,0.1615,0.0798,-0.1122,-0.0375,0.1473,0.3071,-0.1368,0.0566,-0.0611,0.013,0.0246,0.3138,0.0004,-0.011,0.1939,-0.0002,0.0088,-0.0003,-0.0003,-0.0071,0.1853,0.3226,-0.5262,0.1957,0.7211,-0.9343,0.39,-0.5854,0.4106,0.0213,0.7258,-0.9637,0.4442,-0.6008,0.4213,0.5254,0.6311,-0.7606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.68,run,0.32,3.71,-0.27,-0.36,-0.56,0.0,0.0,0.0,0.078,6.42,-9.4,27.16,6.24,14.68,-14.5,13.62,-57.57,90.79,0.53,14.85,-16.88,15.29,-57.92,88.07,18.37,10.02,-0.79,6.61,-4.95,21.0,8.01,14.91,-14.61,13.05,-55.25,97.85,0.04,14.94,-16.96,15.56,-57.44,93.95,18.19,9.09,2.0,0.1887,0.3645,-0.5674,0.2287,0.7257,-0.9366,0.373,-0.55,0.4073,0.0012,0.7262,-0.9643,0.4446,-0.5897,0.4225,0.5198,0.6197,-0.7412,0.006,0.006,0.013,0.006,0.0,0.013,0.006,0.006,0.026,0.006,0.0,0.0,0.013,0.006,0.006,0.0,0.013,0.006,0.1104,-0.1933,0.497,0.0936,0.2516,-0.25,0.2408,-1.0216,1.5539,0.0184,0.2516,-0.293,0.2684,-1.0216,1.5125,0.3206,0.1703,-0.0353,0.0208,0.2899,-0.3027,0.159,0.0731,-0.0786,-0.055,0.1664,0.307,-0.136,0.0511,-0.0428,0.0091,0.0632,0.3116,0.0003,-0.025,0.2047,0.0027,0.01,0.0108,0.0058,0.0018,0.1872,0.3445,-0.5459,0.2123,0.7241,-0.9371,0.3824,-0.5683,0.4104,0.0109,0.727,-0.9643,0.4442,-0.5957,0.4229,0.5231,0.6255,-0.7499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.72,run,0.33,3.7,0.33,0.05,-0.67,0.0,0.0,0.0,0.078,6.5,-8.17,25.66,6.86,14.77,-14.59,13.36,-56.69,92.2,0.35,14.85,-16.88,15.29,-57.74,89.47,18.37,9.84,0.18,6.66,-3.87,19.5,8.53,14.93,-14.6,12.79,-54.39,99.35,-0.26,14.87,-16.88,15.56,-57.26,95.45,18.07,8.71,2.75,0.1902,0.3841,-0.5846,0.2437,0.7261,-0.9365,0.3655,-0.5344,0.4065,-0.0073,0.725,-0.9633,0.4446,-0.5865,0.4219,0.5162,0.613,-0.7323,0.006,0.006,0.013,0.006,0.0,0.013,0.006,0.006,0.026,0.006,0.0,0.0,0.013,0.006,0.006,0.0,0.013,0.006,0.1104,-0.1703,0.4725,0.1058,0.2562,-0.2546,0.2347,-1.0063,1.5785,0.0107,0.2516,-0.2945,0.2684,-1.017,1.537,0.3206,0.1672,-0.0184,0.0145,0.2893,-0.3039,0.1574,0.0685,-0.0723,-0.0615,0.174,0.3069,-0.124,0.0358,-0.0357,0.0064,0.0615,0.3102,0.0002,-0.029,0.2066,0.0018,0.0074,-0.0047,-0.0063,-0.0098,0.1887,0.3645,-0.5674,0.2287,0.7257,-0.9366,0.373,-0.55,0.4073,0.0012,0.7262,-0.9643,0.4446,-0.5897,0.4225,0.5198,0.6197,-0.7412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.76,run,0.31,3.7,-0.62,-0.14,1.01,0.0,0.0,0.0,0.078,6.59,-6.94,24.26,7.56,14.77,-14.5,13.1,-55.72,93.52,-0.26,14.85,-16.88,15.29,-57.39,90.97,18.11,9.49,1.14,6.67,-2.97,18.0,8.98,14.9,-14.53,12.51,-53.52,99.29,-0.47,14.73,-16.67,15.53,-57.04,96.95,17.9,8.28,3.28,0.1906,0.4005,-0.6007,0.2566,0.7254,-0.9356,0.3575,-0.5185,0.4034,-0.0135,0.7223,-0.9608,0.4438,-0.5825,0.4206,0.5115,0.6051,-0.7261,0.0,0.006,0.013,0.013,0.0,0.0,0.006,0.0,0.026,0.006,0.0,0.0,0.013,0.0,0.006,0.006,0.019,0.006,0.112,-0.1488,0.4464,0.1166,0.2577,-0.2562,0.2301,-0.991,1.603,0.0077,0.2516,-0.2945,0.2684,-1.014,1.5616,0.3206,0.1641,-0.0015,0.0159,0.2829,-0.3104,0.1504,0.0537,-0.0563,-0.0603,0.1793,0.3068,-0.0983,0.025,-0.025,0.0045,0.0546,0.3091,0.0001,-0.0318,0.2078,0.0032,0.0069,0.0057,0.0009,-0.0117,0.1902,0.3841,-0.5846,0.2437,0.7261,-0.9365,0.3655,-0.5344,0.4065,-0.0073,0.725,-0.9633,0.4446,-0.5865,0.4219,0.5162,0.613,-0.7323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
