t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
1.96,run,-0.02,3.24,0.01,0.01,-0.05,0.0,0.0,0.0,0.104,4.75,-28.83,49.22,-6.06,6.42,-2.81,15.47,-64.16,67.59,10.81,8.53,-8.96,12.74,-58.27,65.83,17.14,10.28,-13.71,4.71,-25.66,45.29,-3.82,8.88,-6.16,15.84,-65.33,75.53,9.8,10.34,-11.35,13.51,-59.54,71.58,17.44,10.59,-12.01,0.1345,-0.012,-0.2319,-0.109,0.616,-0.8371,0.4527,-0.7332,0.3508,0.28,0.6425,-0.8982,0.386,-0.628,0.3226,0.4983,0.6471,-0.906,0.019,0.006,0.013,0.006,0.006,0.019,0.013,0.019,0.026,0.013,0.006,0.013,0.026,0.071,0.013,0.0,0.0,0.006,0.0675,-0.5277,0.8759,-0.1197,0.0844,-0.0291,0.2623,-1.1075,1.1443,0.2025,0.1273,-0.1396,0.2117,-1.0109,1.1213,0.2976,0.1703,-0.2531,0.0372,0.1142,-0.1233,0.0461,0.254,-0.1994,0.0208,-0.2996,0.3023,-0.0464,0.1612,-0.2392,0.0714,-0.1935,0.3132,0.0352,0.0055,0.0609,-0.0155,0.0512,-0.015,-0.0087,0.0268,0.1291,-0.0306,-0.2186,-0.1256,0.605,-0.8266,0.4495,-0.7343,0.3394,0.295,0.6307,-0.8897,0.3782,-0.626,0.3038,0.4933,0.6471,-0.9141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,run,-0.04,3.22,-0.75,-0.51,0.75,0.0,0.0,0.0,0.104,4.22,-27.77,48.08,-4.57,7.29,-4.04,15.47,-64.86,68.99,10.28,9.23,-9.93,13.18,-58.89,67.32,17.31,10.28,-13.01,4.87,-24.44,43.79,-3.07,9.59,-7.3,15.77,-65.33,77.03,9.19,10.91,-12.22,13.81,-59.85,73.08,17.69,10.58,-11.4,0.1391,0.0101,-0.2502,-0.0878,0.6288,-0.8506,0.4507,-0.7334,0.3627,0.2625,0.6528,-0.9085,0.3947,-0.6337,0.3396,0.5054,0.647,-0.8988,0.013,0.006,0.013,0.006,0.006,0.019,0.006,0.013,0.026,0.006,0.0,0.013,0.006,0.026,0.006,0.006,0.0,0.006,0.0828,-0.5108,0.856,-0.1089,0.1028,-0.0506,0.2669,-1.1229,1.1704,0.1902,0.1411,-0.1595,0.2209,-1.0216,1.1459,0.2991,0.1703,-0.2424,0.0833,0.1429,-0.1607,0.0723,0.2464,-0.2197,0.0317,-0.2669,0.3089,-0.0782,0.1643,-0.2418,0.0843,-0.1755,0.3108,0.0303,0.0039,0.0827,-0.0152,0.053,0.0001,0.0002,-0.0009,0.1345,-0.012,-0.2319,-0.109,0.616,-0.8371,0.4527,-0.7332,0.3508,0.28,0.6425,-0.8982,0.386,-0.628,0.3226,0.4983,0.6471,-0.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.04,run,-0.01,3.23,0.92,0.8,-1.37,0.0,0.0,0.0,0.104,5.01,-26.81,46.85,-4.13,8.17,-5.19,15.47,-65.13,70.4,9.67,10.02,-10.9,13.54,-59.24,68.73,17.49,10.46,-12.39,5.06,-23.32,42.31,-2.34,10.33,-8.5,15.78,-65.3,78.53,8.4,11.45,-13.03,14.07,-60.12,74.58,17.89,10.69,-10.79,0.1447,0.0305,-0.2669,-0.0669,0.6423,-0.8647,0.4509,-0.7328,0.3743,0.24,0.6627,-0.918,0.4021,-0.6385,0.3521,0.5112,0.6489,-0.8916,0.013,0.006,0.013,0.006,0.006,0.019,0.006,0.013,0.026,0.006,0.0,0.013,0.006,0.026,0.006,0.006,0.0,0.006,0.0736,-0.4924,0.836,-0.0828,0.1181,-0.0721,0.2669,-1.1351,1.195,0.181,0.1534,-0.1764,0.2286,-1.0324,1.172,0.3022,0.1703,-0.2301,0.0238,0.169,-0.1873,0.1484,0.23,-0.2343,0.0222,-0.2329,0.3082,-0.0893,0.161,-0.2325,0.0878,-0.1631,0.3153,0.0327,0.0027,0.1039,-0.0172,0.0513,-0.013,-0.009,0.0131,0.1391,0.0101,-0.2502,-0.0878,0.6288,-0.8506,0.4507,-0.7334,0.3627,0.2625,0.6528,-0.9085,0.3947,-0.6337,0.3396,0.5054,0.647,-0.8988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.08,run,-0.01,3.2,-0.13,-0.13,1.11,0.0,0.0,0.0,0.104,5.01,-25.66,45.62,-4.22,8.96,-6.33,15.47,-65.13,71.81,9.23,10.55,-11.78,13.8,-59.41,70.14,17.75,10.46,-11.78,5.17,-22.07,40.81,-1.57,10.87,-9.35,15.65,-65.17,80.03,7.77,11.86,-13.56,14.35,-60.38,76.08,18.08,10.71,-10.17,0.1478,0.0533,-0.2854,-0.0448,0.6521,-0.8747,0.4472,-0.7304,0.3817,0.222,0.6702,-0.9242,0.4099,-0.6433,0.364,0.5165,0.6492,-0.8844,0.013,0.006,0.013,0.006,0.006,0.019,0.006,0.013,0.026,0.006,0.0,0.013,0.006,0.026,0.006,0.006,0.0,0.006,0.0874,-0.4755,0.8145,-0.0752,0.1335,-0.092,0.2669,-1.1397,1.2195,0.1703,0.1672,-0.1933,0.2347,-1.0385,1.1965,0.3053,0.1733,-0.2194,0.0687,0.182,-0.2121,0.1328,0.2189,-0.2392,0.0156,-0.1804,0.3083,-0.103,0.1648,-0.2264,0.0846,-0.1373,0.3133,0.0345,0.0135,0.1132,-0.0148,0.0517,0.016,0.0139,-0.0239,0.1447,0.0305,-0.2669,-0.0669,0.6423,-0.8647,0.4509,-0.7328,0.3743,0.24,0.6627,-0.918,0.4021,-0.6385,0.3521,0.5112,0.6489,-0.8916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.12,run,-0.08,3.15,-1.78,-1.39,0.9,0.0,0.0,0.0,0.104,4.83,-24.61,44.38,-2.64,9.84,-7.47,15.47,-65.04,73.21,8.44,11.25,-12.66,14.06,-59.77,71.54,18.02,10.55,-11.16,5.33,-20.82,39.31,-0.78,11.28,-9.94,15.66,-64.69,81.53,7.05,12.27,-13.86,14.55,-60.24,77.58,18.13,10.72,-9.24,0.1522,0.0759,-0.3043,-0.0224,0.6596,-0.8817,0.4475,-0.7216,0.386,0.2013,0.6776,-0.9278,0.4156,-0.6408,0.3746,0.5181,0.6495,-0.8735,0.0,0.006,0.006,0.0,0.006,0.013,0.0,0.0,0.019,0.013,0.006,0.0,0.006,0.006,0.006,0.0,0.0,0.006,0.0874,-0.4556,0.7931,-0.0767,0.1473,-0.112,0.2669,-1.1397,1.2441,0.1626,0.1764,-0.2086,0.2393,-1.0416,1.221,0.3099,0.1733,-0.2086,0.0481,0.2018,-0.2286,0.0872,0.2047,-0.2418,0.0109,-0.1263,0.3074,-0.1007,0.1497,-0.2157,0.0764,-0.1076,0.3109,0.0413,0.0094,0.1193,-0.0143,0.0496,-0.0023,-0.0023,0.0194,0.1478,0.0533,-0.2854,-0.0448,0.6521,-0.8747,0.4472,-0.7304,0.3817,0.222,0.6702,-0.9242,0.4099,-0.6433,0.364,0.5165,0.6492,-0.8844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.16,run,-0.02,3.16,1.13,0.81,-0.6,0.0,0.0,0.0,0.104,5.71,-23.29,42.71,-1.76,10.55,-8.7,15.47,-64.86,74.88,7.65,11.78,-13.45,14.33,-59.85,73.21,18.02,10.63,-10.37,5.48,-19.54,37.81,-0.02,11.86,-10.85,15.55,-64.38,83.03,6.28,12.73,-14.43,14.73,-60.25,79.08,18.31,10.69,-8.38,0.1565,0.0993,-0.3238,-0.0007,0.6702,-0.8923,0.4443,-0.7159,0.3958,0.1794,0.686,-0.9345,0.4208,-0.6408,0.3848,0.5231,0.6488,-0.8633,0.0,0.006,0.006,0.0,0.006,0.013,0.0,0.0,0.019,0.013,0.006,0.0,0.006,0.006,0.006,0.0,0.0,0.006,0.0844,-0.4372,0.7716,-0.0491,0.1626,-0.1319,0.2669,-1.1382,1.2686,0.1488,0.1887,-0.224,0.2439,-1.0477,1.2456,0.3145,0.1749,-0.1979,0.0222,0.2102,-0.2405,0.1646,0.2008,-0.244,0.0076,-0.0826,0.3072,-0.1222,0.1508,-0.2085,0.0707,-0.0983,0.3096,0.0462,0.0123,0.1238,-0.0202,0.0453,-0.031,-0.0242,0.0158,0.1522,0.0759,-0.3043,-0.0224,0.6596,-0.8817,0.4475,-0.7216,0.386,0.2013,0.6776,-0.9278,0.4156,-0.6408,0.3746,0.5181,0.6495,-0.8735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.2,run,-0.03,3.16,-0.29,-0.07,1.87,0.0,0.0,0.0,0.104,5.01,-22.24,41.48,-2.02,10.99,-9.4,15.47,-64.6,76.29,7.12,12.22,-13.89,14.41,-59.94,74.71,18.02,10.63,-9.76,5.56,-18.04,36.31,0.91,12.42,-11.84,15.34,-63.89,84.53,5.51,13.09,-14.9,14.96,-60.29,80.58,18.44,10.74,-7.59,0.1589,0.1273,-0.3488,0.0259,0.6803,-0.904,0.4384,-0.707,0.3994,0.1575,0.6925,-0.94,0.4274,-0.6417,0.3927,0.5267,0.6499,-0.854,0.0,0.006,0.006,0.0,0.006,0.013,0.0,0.0,0.019,0.013,0.006,0.0,0.006,0.006,0.006,0.0,0.0,0.006,0.0997,-0.4142,0.7424,-0.0337,0.1749,-0.1534,0.2669,-1.1351,1.2977,0.135,0.1979,-0.2378,0.2485,-1.0492,1.2747,0.3145,0.1764,-0.1841,0.0641,0.2201,-0.2607,0.1638,0.1794,-0.2389,0.0053,-0.0481,0.3073,-0.1293,0.1347,-0.1897,0.0641,-0.0737,0.3091,0.0323,0.0135,0.1304,-0.0149,0.0459,0.0197,0.0141,-0.0105,0.1565,0.0993,-0.3238,-0.0007,0.6702,-0.8923,0.4443,-0.7159,0.3958,0.1794,0.686,-0.9345,0.4208,-0.6408,0.3848,0.5231,0.6488,-0.8633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.24,run,-0.04,3.19,0.77,0.6,-0.85,0.0,0.0,0.0,0.104,5.54,-21.09,40.17,-0.44,11.51,-10.37,15.47,-64.34,77.78,6.42,12.57,-14.5,14.59,-59.94,76.11,18.37,10.63,-8.96,5.7,-16.88,34.81,1.59,12.6,-12.13,15.38,-63.18,86.03,4.84,13.34,-14.99,15.1,-60.0,82.08,18.41,10.75,-6.63,0.1629,0.1477,-0.3663,0.0455,0.6836,-0.9074,0.4393,-0.6942,0.4014,0.1382,0.6972,-0.9411,0.4314,-0.6364,0.3988,0.5261,0.65,-0.8427,0.0,0.006,0.013,0.0,0.0,0.0,0.0,0.006,0.026,0.006,0.0,0.0,0.006,0.0,0.006,0.006,0.0,0.006,0.0874,-0.3958,0.721,-0.0383,0.1825,-0.1657,0.2669,-1.1305,1.3223,0.1258,0.2056,-0.2454,0.25,-1.0508,1.3008,0.3145,0.1764,-0.1733,-0.0014,0.2234,-0.2634,0.0973,0.1545,-0.2134,0.0037,-0.0163,0.3076,-0.1252,0.1232,-0.1617,0.0506,-0.0573,0.3146,0.0226,0.0095,0.1317,-0.0162,0.0456,-0.0051,-0.0013,0.0326,0.1589,0.1273,-0.3488,0.0259,0.6803,-0.904,0.4384,-0.707,0.3994,0.1575,0.6925,-0.94,0.4274,-0.6417,0.3927,0.5267,0.6499,-0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.28,run,-0.03,3.17,-0.42,-0.41,0.13,0.0,0.0,0.0,0.104,5.8,-19.86,38.76,0.53,12.13,-11.34,15.47,-63.63,79.1,5.62,13.01,-14.94,15.03,-59.94,77.61,18.46,10.63,-8.17,5.77,-15.48,33.31,2.35,13.13,-13.14,15.1,-62.8,87.53,4.18,13.68,-15.47,15.25,-60.02,83.58,18.57,10.71,-5.96,0.165,0.1731,-0.3879,0.067,0.6932,-0.9193,0.4315,-0.6872,0.4069,0.1195,0.7032,-0.9468,0.4358,-0.6367,0.4042,0.5304,0.6494,-0.8348,0.0,0.006,0.013,0.0,0.0,0.0,0.0,0.006,0.026,0.006,0.0,0.0,0.006,0.0,0.006,0.006,0.0,0.006,0.0966,-0.3758,0.698,-0.0107,0.1917,-0.1825,0.2669,-1.1259,1.3484,0.1135,0.2117,-0.2562,0.2531,-1.0508,1.3254,0.3206,0.1764,-0.1595,0.0332,0.2305,-0.2699,0.1707,0.1423,-0.2121,0.0026,0.0057,0.3122,-0.1332,0.109,-0.1531,0.0468,-0.0401,0.3114,0.0386,0.0066,0.1435,-0.0169,0.0483,0.0135,0.0105,-0.0149,0.1629,0.1477,-0.3663,0.0455,0.6836,-0.9074,0.4393,-0.6942,0.4014,0.1382,0.6972,-0.9411,0.4314,-0.6364,0.3988,0.5261,0.65,-0.8427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.32,run,-0.06,3.17,-0.76,-0.25,1.7,0.0,0.0,0.0,0.104,5.36,-18.63,37.35,0.44,12.48,-11.95,15.47,-63.19,80.6,4.92,13.27,-15.21,15.03,-59.77,79.01,18.54,10.63,-7.38,5.92,-14.0,31.81,3.19,13.49,-13.6,14.88,-61.96,89.03,3.44,13.99,-15.84,15.34,-59.69,85.08,18.6,10.62,-4.76,0.1691,0.2,-0.4122,0.0912,0.6997,-0.9247,0.425,-0.672,0.4099,0.0984,0.7089,-0.951,0.4382,-0.6308,0.4099,0.5314,0.6477,-0.8207,0.0,0.006,0.013,0.0,0.0,0.0,0.0,0.006,0.026,0.006,0.0,0.0,0.006,0.0,0.006,0.006,0.0,0.006,0.1012,-0.3543,0.6734,0.0061,0.2025,-0.1994,0.2669,-1.1137,1.3714,0.0997,0.2194,-0.2638,0.2608,-1.0508,1.3514,0.3221,0.1764,-0.1457,0.0406,0.2422,-0.2814,0.1831,0.1401,-0.2121,0.0018,0.0502,0.3053,-0.1453,0.1052,-0.136,0.0617,-0.0281,0.3162,0.0328,0.0046,0.1525,-0.0164,0.0467,-0.0073,-0.0071,0.0023,0.165,0.1731,-0.3879,0.067,0.6932,-0.9193,0.4315,-0.6872,0.4069,0.1195,0.7032,-0.9468,0.4358,-0.6367,0.4042,0.5304,0.6494,-0.8348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.36,run,-0.05,3.16,0.05,-0.12,-1.94,0.0,0.0,0.0,0.104,5.89,-17.31,35.95,1.49,12.92,-12.83,15.38,-62.75,82.0,4.22,13.71,-15.64,15.03,-59.59,80.33,18.54,10.63,-6.59,6.05,-12.72,30.31,3.89,13.7,-13.77,14.79,-61.06,90.53,2.83,14.22,-15.89,15.43,-59.32,86.58,18.54,10.55,-3.75,0.1727,0.2233,-0.4326,0.111,0.7036,-0.9267,0.4225,-0.6556,0.4104,0.0807,0.7132,-0.9517,0.4407,-0.6239,0.4142,0.5298,0.6464,-0.8088,0.006,0.013,0.006,0.006,0.0,0.006,0.006,0.006,0.019,0.006,0.0,0.0,0.019,0.0,0.006,0.0,0.0,0.006,0.0936,-0.3329,0.6489,0.0046,0.2086,-0.2102,0.2669,-1.106,1.3975,0.0874,0.224,-0.2684,0.2608,-1.0477,1.376,0.3237,0.1764,-0.1319,-0.0002,0.2498,-0.2886,0.1224,0.121,-0.1885,0.0013,0.0638,0.3111,-0.1475,0.0908,-0.1124,0.0432,-0.0082,0.3131,0.0287,0.0032,0.1583,-0.0187,0.0463,-0.0132,-0.0043,0.0298,0.1691,0.2,-0.4122,0.0912,0.6997,-0.9247,0.425,-0.672,0.4099,0.0984,0.7089,-0.951,0.4382,-0.6308,0.4099,0.5314,0.6477,-0.8207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.4,run,-0.04,3.17,0.08,-0.02,0.2,0.0,0.0,0.0,0.104,6.15,-16.0,34.54,2.81,13.36,-13.45,15.03,-61.88,83.41,3.43,13.97,-15.82,15.12,-59.33,81.83,18.54,10.63,-5.62,6.12,-11.41,28.81,4.57,14.05,-14.4,14.49,-60.5,92.03,2.34,14.4,-16.29,15.54,-59.32,88.08,18.61,10.41,-2.95,0.1748,0.2471,-0.4534,0.1307,0.71,-0.9341,0.4141,-0.6454,0.4149,0.0668,0.7163,-0.9563,0.444,-0.6239,0.4176,0.5319,0.6439,-0.7994,0.006,0.013,0.006,0.006,0.0,0.006,0.006,0.006,0.019,0.006,0.0,0.0,0.019,0.0,0.006,0.0,0.0,0.006,0.1028,-0.3099,0.6243,0.023,0.2163,-0.2255,0.2654,-1.0983,1.422,0.0752,0.2316,-0.2761,0.2608,-1.0446,1.399,0.3237,0.1764,-0.1181,0.0343,0.261,-0.2939,0.1546,0.1134,-0.1894,-0.0048,0.0734,0.3096,-0.1492,0.0923,-0.1074,0.0302,0.0057,0.3053,0.0201,0.0023,0.1625,-0.018,0.046,0.0008,-0.0021,-0.0339,0.1727,0.2233,-0.4326,0.111,0.7036,-0.9267,0.4225,-0.6556,0.4104,0.0807,0.7132,-0.9517,0.4407,-0.6239,0.4142,0.5298,0.6464,-0.8088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.44,run,-0.06,3.18,-0.27,-0.14,1.97,0.0,0.0,0.0,0.104,5.8,-14.85,33.13,2.99,13.62,-13.89,14.85,-61.17,84.81,2.81,14.24,-16.0,15.38,-59.33,83.14,18.54,10.63,-4.75,6.23,-9.94,27.31,5.37,14.43,-14.65,14.16,-59.43,93.53,1.7,14.6,-16.49,15.54,-58.86,89.58,18.58,10.26,-1.73,0.1779,0.2739,-0.4789,0.1534,0.7169,-0.937,0.4046,-0.626,0.4154,0.0486,0.72,-0.9587,0.444,-0.6156,0.4195,0.5307,0.6411,-0.7851,0.006,0.013,0.006,0.006,0.0,0.006,0.006,0.006,0.019,0.006,0.0,0.0,0.019,0.0,0.006,0.0,0.0,0.006,0.1074,-0.2869,0.5998,0.046,0.224,-0.2362,0.2592,-1.083,1.4465,0.0614,0.2362,-0.2792,0.2623,-1.04,1.4251,0.3237,0.1764,-0.1012,0.0413,0.2691,-0.2979,0.1946,0.1082,-0.1729,-0.0264,0.109,0.3089,-0.1563,0.0819,-0.0867,0.0269,0.0213,0.3116,0.0141,0.0016,0.1771,-0.0172,0.0466,0.0015,-0.0003,0.0035,0.1748,0.2471,-0.4534,0.1307,0.71,-0.9341,0.4141,-0.6454,0.4149,0.0668,0.7163,-0.9563,0.444,-0.6239,0.4176,0.5319,0.6439,-0.7994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.48,run,-0.02,3.21,0.31,-0.0,-0.9,0.0,0.0,0.0,0.104,6.42,-13.45,31.73,3.78,14.06,-14.41,14.41,-60.47,86.22,2.2,14.41,-16.44,15.38,-59.15,84.64,18.54,10.63,-3.78,6.36,-8.64,25.81,6.01,14.62,-14.67,13.99,-58.42,95.03,1.2,14.78,-16.51,15.54,-58.46,91.08,18.5,10.11,-0.7,0.1816,0.2974,-0.4989,0.1716,0.7203,-0.9373,0.3997,-0.6076,0.415,0.0344,0.7233,-0.9589,0.444,-0.6084,0.4226,0.5285,0.6383,-0.7729,0.006,0.006,0.013,0.0,0.0,0.006,0.006,0.013,0.026,0.0,0.0,0.0,0.006,0.0,0.006,0.0,0.006,0.006,0.1012,-0.2669,0.5752,0.0491,0.2286,-0.2439,0.2562,-1.0707,1.4711,0.0506,0.2408,-0.2823,0.2669,-1.04,1.4481,0.3237,0.1764,-0.0859,0.0059,0.2632,-0.3006,0.1477,0.093,-0.1498,-0.03,0.1223,0.3083,-0.1497,0.0746,-0.0722,0.0361,0.0149,0.3044,0.0098,0.0011,0.1815,-0.0187,0.048,-0.0047,-0.0025,0.0344,0.1779,0.2739,-0.4789,0.1534,0.7169,-0.937,0.4046,-0.626,0.4154,0.0486,0.72,-0.9587,0.444,-0.6156,0.4195,0.5307,0.6411,-0.7851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.52,run,-0.05,3.21,-0.25,0.03,1.02,0.0,0.0,0.0,0.104,6.15,-11.87,30.06,4.83,14.41,-14.59,14.24,-59.5,87.89,1.49,14.68,-16.52,15.38,-58.54,86.48,18.54,10.46,-2.64,6.42,-7.33,24.31,6.64,14.81,-15.0,13.66,-57.67,96.53,0.85,14.79,-16.68,15.6,-58.39,92.58,18.5,9.85,0.13,0.1833,0.3214,-0.5195,0.1898,0.7239,-0.9412,0.3903,-0.5941,0.4162,0.0244,0.7234,-0.9609,0.4458,-0.607,0.4246,0.5284,0.6336,-0.7632,0.006,0.006,0.013,0.0,0.0,0.006,0.006,0.013,0.026,0.0,0.0,0.0,0.006,0.0,0.006,0.0,0.006,0.006,0.112,-0.2424,0.5507,0.0629,0.2362,-0.2531,0.2485,-1.0584,1.4956,0.0399,0.2439,-0.2899,0.2669,-1.037,1.4742,0.3237,0.1764,-0.069,0.0444,0.2762,-0.3024,0.1552,0.0938,-0.1394,-0.0498,0.1316,0.3078,-0.145,0.0637,-0.0793,0.0253,0.0219,0.3109,0.0069,0.0008,0.1903,-0.0158,0.0499,0.0053,-0.0001,-0.0157,0.1816,0.2974,-0.4989,0.1716,0.7203,-0.9373,0.3997,-0.6076,0.415,0.0344,0.7233,-0.9589,0.444,-0.6084,0.4226,0.5285,0.6383,-0.7729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.56,run,-0.05,3.25,0.14,0.34,-0.04,0.0,0.0,0.0,0.104,6.24,-10.63,28.65,5.36,14.5,-14.68,13.97,-58.71,89.3,1.14,14.68,-16.52,15.38,-58.54,87.71,18.54,10.46,-1.76,6.5,-5.94,22.81,7.36,15.02,-15.05,13.33,-56.47,98.03,0.33,14.87,-16.62,15.61,-57.95,94.08,18.34,9.5,1.24,0.1857,0.3465,-0.544,0.2102,0.7277,-0.9418,0.3809,-0.5721,0.4155,0.0094,0.7248,-0.9602,0.446,-0.5991,0.4256,0.5239,0.6273,-0.7502,0.006,0.006,0.013,0.0,0.0,0.006,0.006,0.013,0.026,0.0,0.0,0.0,0.006,0.0,0.006,0.0,0.006,0.006,0.1074,-0.2148,0.5216,0.0813,0.2424,-0.2562,0.2454,-1.0416,1.5248,0.0276,0.2485,-0.2915,0.2669,-1.0262,1.5064,0.3237,0.1733,-0.0491,0.0163,0.2817,-0.305,0.1675,0.0853,-0.1074,-0.0446,0.1461,0.3087,-0.1408,0.0593,-0.0604,0.0177,0.0497,0.3207,0.0048,-0.0093,0.197,-0.0179,0.0505,-0.0044,0.0005,0.0178,0.1833,0.3214,-0.5195,0.1898,0.7239,-0.9412,0.3903,-0.5941,0.4162,0.0244,0.7234,-0.9609,0.4458,-0.607,0.4246,0.5284,0.6336,-0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.6,run,-0.04,3.29,0.75,0.6,-1.04,0.0,0.0,0.0,0.104,6.86,-9.32,27.25,6.06,14.68,-14.94,13.71,-57.92,90.7,0.62,14.77,-16.52,15.38,-58.27,89.21,18.46,10.11,-0.79,6.54,-4.88,21.31,7.86,15.04,-15.12,13.06,-55.61,99.53,0.04,14.81,-16.53,15.6,-57.72,95.58,18.25,9.21,1.92,0.187,0.3658,-0.5603,0.2246,0.7281,-0.9426,0.3732,-0.5566,0.4137,0.0012,0.7238,-0.9592,0.4457,-0.595,0.4249,0.5215,0.6221,-0.7421,0.006,0.006,0.013,0.013,0.0,0.013,0.006,0.006,0.026,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.013,0.006,0.1089,-0.1933,0.497,0.0905,0.2439,-0.2577,0.2408,-1.0278,1.5493,0.0215,0.2485,-0.2915,0.2669,-1.0262,1.5278,0.3237,0.1733,-0.0337,0.0171,0.2771,-0.3047,0.1515,0.0654,-0.0809,-0.0484,0.1536,0.3074,-0.1214,0.0415,-0.0423,0.0124,0.0348,0.3043,0.0034,-0.0065,0.195,-0.0177,0.0538,0.0024,0.0059,-0.0006,0.1857,0.3465,-0.544,0.2102,0.7277,-0.9418,0.3809,-0.5721,0.4155,0.0094,0.7248,-0.9602,0.446,-0.5991,0.4256,0.5239,0.6273,-0.7502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.64,run,-0.08,3.27,-0.68,-0.4,1.42,0.0,0.0,0.0,0.104,6.33,-8.09,25.84,6.77,14.94,-15.03,13.36,-56.87,92.11,0.09,14.77,-16.52,15.38,-57.83,90.62,18.19,9.84,0.18,6.56,-3.83,19.81,8.35,15.11,-15.3,12.75,-54.75,100.09,-0.18,14.7,-16.54,15.6,-57.51,97.08,18.16,8.84,2.63,0.1873,0.3849,-0.5783,0.2386,0.7293,-0.9447,0.3642,-0.541,0.4128,-0.0052,0.7218,-0.9593,0.4458,-0.5912,0.4249,0.5188,0.6152,-0.7338,0.006,0.006,0.013,0.013,0.0,0.013,0.006,0.006,0.026,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.013,0.006,0.1197,-0.1703,0.4725,0.1028,0.247,-0.2623,0.2362,-1.014,1.5739,0.0123,0.25,-0.2915,0.2669,-1.0216,1.5539,0.3221,0.1672,-0.0169,0.0522,0.28,-0.3051,0.1519,0.0573,-0.0738,-0.0511,0.1592,0.307,-0.1194,0.0348,-0.0296,0.0087,0.0416,0.3106,-0.0034,-0.0275,0.1996,-0.0174,0.0569,0.0131,0.0105,-0.0182,0.187,0.3658,-0.5603,0.2246,0.7281,-0.9426,0.3732,-0.5566,0.4137,0.0012,0.7238,-0.9592,0.4457,-0.595,0.4249,0.5215,0.6221,-0.7421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
