t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c
36.2035,905,8,move,6,36.2035,36.2116,0,0.000,0.439,0.176,-0.088,0.527,0.088,2.900,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,12.4,12.00,34.0
36.2413,906,8,move,6,36.2413,36.2498,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.219,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,12.4,12.00,34.0
36.2813,907,8,move,6,36.2813,36.2898,0,0.000,0.439,0.176,-0.088,0.527,0.088,5.625,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,13.6,12.00,34.0
36.3213,908,8,move,6,36.3213,36.3297,0,0.000,0.439,0.176,-0.088,0.527,0.088,6.943,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,13.6,12.00,34.0
36.3613,909,8,move,6,36.3613,36.3698,0,0.000,0.439,0.176,-0.088,0.527,0.088,7.998,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,13.6,12.00,34.0
36.4015,910,8,move,6,36.4015,36.4094,0,0.000,0.439,0.176,-0.088,0.527,0.088,8.789,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,6.4,12.00,34.0
36.4413,911,8,move,6,36.4413,36.4493,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.316,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,6.4,12.00,34.0
36.4815,912,8,move,6,36.4815,36.4895,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.580,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,6.4,12.00,34.0
36.5213,913,8,move,6,36.5213,36.5293,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.0,12.00,34.0
36.5613,914,8,move,6,36.5613,36.5693,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.0,12.00,34.0
36.6013,915,8,move,6,36.6013,36.6094,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.0,12.00,34.0
36.6413,916,8,move,6,36.6413,36.6495,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
36.6813,917,8,move,6,36.6813,36.6890,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
36.7213,918,8,move,6,36.7213,36.7293,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
36.7615,919,8,move,6,36.7615,36.7696,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
36.8013,920,8,move,6,36.8013,36.8092,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
36.8413,921,8,move,6,36.8413,36.8495,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
36.8816,922,8,move,6,36.8816,36.8899,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
36.9213,923,8,move,6,36.9213,36.9293,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
36.9613,924,8,move,6,36.9613,36.9697,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.0013,925,8,move,6,37.0013,37.0094,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.0413,926,8,move,6,37.0413,37.0491,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.0813,927,8,move,6,37.0813,37.0892,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.1213,928,8,move,6,37.1213,37.1294,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.1659,929,8,move,6,37.1659,37.1739,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.2013,930,8,move,6,37.2013,37.2094,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.2412,931,8,move,6,37.2412,37.2493,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.2813,932,8,move,6,37.2813,37.2895,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.3213,933,8,move,6,37.3213,37.3293,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.3615,934,8,move,6,37.3615,37.3694,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.4013,935,8,move,6,37.4013,37.4085,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.4413,936,8,move,6,37.4413,37.4498,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.4815,937,8,move,6,37.4815,37.4900,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.5216,938,8,move,6,37.5216,37.5298,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.5615,939,8,move,6,37.5615,37.5692,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.6016,940,8,move,6,37.6016,37.6099,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.6415,941,8,move,6,37.6415,37.6496,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.6815,942,8,move,6,37.6815,37.6896,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.7216,943,8,move,6,37.7216,37.7298,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.7613,944,8,move,6,37.7613,37.7694,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.8015,945,8,move,6,37.8015,37.8101,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
37.8415,946,8,move,6,37.8415,37.8501,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.8815,947,8,move,6,37.8815,37.8900,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.9216,948,8,move,6,37.9216,37.9297,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
37.9615,949,8,move,6,37.9615,37.9695,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,9.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
38.0015,950,8,rest,6,38.0015,38.0091,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
38.0415,951,8,rest,6,38.0415,38.0496,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
38.0813,952,8,rest,6,38.0813,38.0894,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,10.4,12.00,34.0
38.1215,953,8,rest,6,38.1215,38.1297,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.141,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,10.4,12.00,34.0
38.1615,954,8,rest,6,38.1615,38.1696,0,0.000,0.439,0.176,-0.088,0.527,0.088,7.998,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,10.4,12.00,34.0
38.2015,955,8,rest,6,38.2015,38.2096,0,0.000,0.439,0.176,-0.088,0.527,0.088,6.768,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,14.0,12.00,34.0
38.2413,956,8,rest,6,38.2413,38.2494,0,0.000,0.439,0.176,-0.088,0.527,0.088,5.361,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,14.0,12.00,34.0
38.2815,957,8,rest,6,38.2815,38.2896,0,0.000,0.439,0.176,-0.088,0.527,0.088,3.955,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,14.0,12.00,34.0
38.3215,958,8,rest,6,38.3215,38.3297,0,0.000,0.439,0.176,-0.088,0.527,0.088,2.637,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,10.4,12.00,34.0
38.3615,959,8,rest,6,38.3615,38.3696,0,0.000,0.439,0.176,-0.088,0.527,0.088,1.582,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,10.4,12.00,34.0
38.4015,960,8,rest,6,38.4015,38.4096,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.791,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,10.4,12.00,34.0
38.4440,961,8,rest,6,38.4440,38.4516,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.6,12.00,34.0
38.4814,962,8,rest,6,38.4814,38.4895,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.6,12.00,34.0
38.5216,963,8,rest,6,38.5216,38.5300,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.6,12.00,34.0
38.5616,964,8,rest,6,38.5616,38.5702,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
38.6015,965,8,rest,6,38.6015,38.6101,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
38.6415,966,8,rest,6,38.6415,38.6502,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
38.6815,967,8,rest,6,38.6815,38.6899,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
38.7215,968,8,rest,6,38.7215,38.7302,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
38.7615,969,8,rest,6,38.7615,38.7701,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
38.8016,970,8,rest,6,38.8016,38.8101,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
38.8415,971,8,rest,6,38.8415,38.8502,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
38.8815,972,8,rest,6,38.8815,38.8900,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
38.9215,973,8,rest,6,38.9215,38.9300,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
38.9615,974,8,rest,6,38.9615,38.9701,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
39.0015,975,8,rest,6,39.0015,39.0112,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
39.0413,976,8,rest,6,39.0413,39.0500,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
